row-number,field,issue-type,value
39,PermissionDate,date,44022
51,PermissionDate,date,43643
59,PermissionDate,date,43867
62,PermissionDate,date,43833
63,PermissionDate,date,43810
168,PermissionDate,date,39412
181,PermissionDate,date,42712
188,PermissionDate,date,42550
194,PermissionDate,date,42011
198,PermissionDate,date,41982
200,PermissionDate,date,42432
231,PermissionDate,date,43915
233,PermissionDate,date,43773
234,PermissionDate,date,43178
237,PermissionDate,date,43822
240,PermissionDate,date,43130
242,PermissionDate,date,43714
251,PermissionDate,date,43871
252,PermissionDate,date,43406
254,PermissionDate,date,43159
257,PermissionDate,date,43196
259,PermissionDate,date,43311
260,PermissionDate,date,43364
266,PermissionDate,date,44083
268,PermissionDate,date,43436
269,PermissionDate,date,43522
272,PermissionDate,date,43593
273,PermissionDate,date,43627
274,PermissionDate,date,43637
275,PermissionDate,date,43818
276,PermissionDate,date,43885
277,PermissionDate,date,43867
279,PermissionDate,date,43917
