row-number,field,issue-type,value
1,LastUpdatedDate,default,2017-12-18
2,LastUpdatedDate,default,2017-12-18
3,LastUpdatedDate,default,2017-12-18
4,LastUpdatedDate,default,2017-12-18
5,LastUpdatedDate,default,2020-12-19
6,LastUpdatedDate,default,2019-12-19
7,LastUpdatedDate,default,2019-12-19
8,LastUpdatedDate,default,2019-12-19
9,LastUpdatedDate,default,2019-12-19
10,LastUpdatedDate,default,2019-12-19
11,LastUpdatedDate,default,2019-12-19
12,LastUpdatedDate,default,2019-12-19
13,LastUpdatedDate,default,2017-12-18
14,LastUpdatedDate,default,2017-12-18
15,LastUpdatedDate,default,2017-12-18
16,LastUpdatedDate,default,2017-12-18
17,LastUpdatedDate,default,2017-12-18
18,LastUpdatedDate,default,2017-12-18
19,LastUpdatedDate,default,2017-12-18
20,LastUpdatedDate,default,2017-12-18
21,LastUpdatedDate,default,2017-12-18
22,LastUpdatedDate,default,2017-12-18
23,LastUpdatedDate,default,2017-12-18
24,LastUpdatedDate,default,2017-12-18
25,LastUpdatedDate,default,2017-12-18
26,LastUpdatedDate,default,2018-12-18
27,LastUpdatedDate,default,2018-12-18
28,LastUpdatedDate,default,2018-12-18
29,LastUpdatedDate,default,2020-12-19
30,LastUpdatedDate,default,2018-12-18
31,LastUpdatedDate,default,2019-12-19
32,LastUpdatedDate,default,2019-12-19
33,LastUpdatedDate,default,2019-12-19
34,LastUpdatedDate,default,2019-12-19
35,LastUpdatedDate,default,2019-12-19
36,LastUpdatedDate,default,2019-12-19
37,LastUpdatedDate,default,2020-12-19
38,LastUpdatedDate,default,2019-12-19
39,LastUpdatedDate,default,2019-12-19
40,LastUpdatedDate,default,2019-12-20
41,LastUpdatedDate,default,2017-12-18
42,LastUpdatedDate,default,2019-12-19
43,LastUpdatedDate,default,2017-12-18
44,LastUpdatedDate,default,2018-12-18
45,LastUpdatedDate,default,2019-12-19
46,LastUpdatedDate,default,2017-12-18
46,"GeoX,GeoY",WGS84 outside England,"31.3157,-0.7486"
47,LastUpdatedDate,default,2018-12-18
48,LastUpdatedDate,default,2017-12-18
49,LastUpdatedDate,default,2018-12-18
50,LastUpdatedDate,default,2017-12-18
51,LastUpdatedDate,default,2017-12-18
52,LastUpdatedDate,default,2017-12-18
53,LastUpdatedDate,default,2017-12-18
54,LastUpdatedDate,default,2017-12-18
55,LastUpdatedDate,default,2017-12-18
56,LastUpdatedDate,default,2017-12-18
57,LastUpdatedDate,default,2020-12-19
58,LastUpdatedDate,default,2017-12-18
59,LastUpdatedDate,default,2017-12-18
60,LastUpdatedDate,default,2017-12-18
61,LastUpdatedDate,default,2020-12-19
62,LastUpdatedDate,default,2017-12-18
63,LastUpdatedDate,default,2017-12-18
64,LastUpdatedDate,default,2017-12-18
65,LastUpdatedDate,default,2017-12-18
66,LastUpdatedDate,default,2020-12-19
67,LastUpdatedDate,default,2019-12-19
68,LastUpdatedDate,default,2019-12-19
69,LastUpdatedDate,default,2017-12-18
70,LastUpdatedDate,default,2017-12-18
71,LastUpdatedDate,default,2017-12-18
72,LastUpdatedDate,default,2017-12-18
73,LastUpdatedDate,default,2019-12-19
74,LastUpdatedDate,default,2017-12-18
75,LastUpdatedDate,default,2017-12-18
