row-number,field,issue-type,value
1,PlanningHistory,uri,16/01361/FUL
1,LastUpdatedDate,default,2017-01-01
2,PlanningHistory,uri,16/01422/FUL
2,LastUpdatedDate,default,2017-01-01
3,PlanningHistory,uri,18/00391/PAOCOU
3,LastUpdatedDate,default,2017-01-01
4,PlanningHistory,uri,16/01413/FUL
4,LastUpdatedDate,default,2017-01-01
5,PlanningHistory,uri,16/01414/FUL
5,LastUpdatedDate,default,2017-01-01
6,PlanningHistory,uri,16/01420/FUL
6,LastUpdatedDate,default,2017-01-01
7,PlanningHistory,uri,15/01402/OUT
7,LastUpdatedDate,default,2017-01-01
8,PlanningHistory,uri,17/00005/OUT
8,LastUpdatedDate,default,2017-01-01
9,PlanningHistory,uri,05/1989/OP; 10/01388/REM; 13/00965/FUL; 14/00665/REM; 15/00465/REM; 15/00915/REM; 15/00465/REM; 16/01319/REM; 18/01342/REM
9,LastUpdatedDate,default,2005-01-01
10,PlanningHistory,uri,16/01077/FUL
10,LastUpdatedDate,default,2017-01-01
11,PlanningHistory,uri,16/00600/FUL
11,LastUpdatedDate,default,2017-01-01
12,PlanningHistory,uri,16/00709/FUL
12,LastUpdatedDate,default,2017-01-01
13,PlanningHistory,uri,16/00379/FUL
13,LastUpdatedDate,default,2017-01-01
14,PlanningHistory,uri,17/00219/FUL
14,LastUpdatedDate,default,2017-01-01
15,PlanningHistory,uri,16/01046/FUL  18/00929/RC
15,LastUpdatedDate,default,2017-01-01
16,PlanningHistory,uri,16/00895/FUL
16,LastUpdatedDate,default,2017-01-01
17,PlanningHistory,uri,16/00353/FUL
17,LastUpdatedDate,default,2017-01-01
18,PlanningHistory,uri,17/00199/FUL
18,LastUpdatedDate,default,2017-01-01
19,PlanningHistory,uri,16/00193/FUL
19,LastUpdatedDate,default,2017-01-01
20,PlanningHistory,uri,16/00390/FUL
20,LastUpdatedDate,default,2017-01-01
21,PlanningHistory,uri,16/00928/FUL
21,LastUpdatedDate,default,2017-01-01
22,PlanningHistory,uri,16/01068/FUL
22,LastUpdatedDate,default,2017-01-01
23,PlanningHistory,uri,16/01004/OUT
23,LastUpdatedDate,default,2017-01-01
24,PlanningHistory,uri,16/00884/FUL
24,LastUpdatedDate,default,2017-01-01
25,PlanningHistory,uri,17/00105/FUL
25,LastUpdatedDate,default,2017-01-01
26,PlanningHistory,uri,16/00897/FUL
26,LastUpdatedDate,default,2017-01-01
27,PlanningHistory,uri,17/00944/FUL
27,LastUpdatedDate,default,2017-01-01
28,PlanningHistory,uri,16/00756/FUL
28,LastUpdatedDate,default,2017-01-01
29,PlanningHistory,uri,17/00051/FUL
29,LastUpdatedDate,default,2017-01-01
30,PlanningHistory,uri,16/00506/FUL
30,LastUpdatedDate,default,2017-01-01
31,PlanningHistory,uri,16/01242/FUL
31,LastUpdatedDate,default,2017-01-01
32,PlanningHistory,uri,17/00064/FUL
32,LastUpdatedDate,default,2017-01-01
33,PlanningHistory,uri,16/00812/OUT 17/01448/REM  19/00069/FUL
33,LastUpdatedDate,default,2017-01-01
34,PlanningHistory,uri,17/00041/FUL
34,LastUpdatedDate,default,2017-01-01
35,PlanningHistory,uri,16/01144/FUL
35,LastUpdatedDate,default,2017-01-01
36,PlanningHistory,uri,16/00893/FUL
36,LastUpdatedDate,default,2017-01-01
37,PlanningHistory,uri,16/00253/FUL
37,LastUpdatedDate,default,2017-01-01
38,PlanningHistory,uri,17/00057/FUL
38,LastUpdatedDate,default,2017-01-01
39,PlanningHistory,uri,06/0712/FP
39,LastUpdatedDate,default,2017-01-01
40,PlanningHistory,uri,16/01270/FUL
40,LastUpdatedDate,default,2017-01-01
41,PlanningHistory,uri,16/00208/FUL
41,LastUpdatedDate,default,2017-01-01
42,PlanningHistory,uri,16/00153/FUL
42,LastUpdatedDate,default,2017-01-01
43,PlanningHistory,uri,17/00228/FUL
43,LastUpdatedDate,default,2017-01-01
44,PlanningHistory,uri,15/01423/FUL
44,LastUpdatedDate,default,2017-01-01
45,PlanningHistory,uri,15/01311/FUL  18/01316/RC
45,LastUpdatedDate,default,2017-01-01
46,PlanningHistory,uri,16/00039/FUL
46,LastUpdatedDate,default,2017-01-01
47,PlanningHistory,uri,16/00088/FUL
47,LastUpdatedDate,default,2017-01-01
48,PlanningHistory,uri,16/00061/FUL
48,LastUpdatedDate,default,2017-01-01
49,PlanningHistory,uri,16/01183/PAOCOU  18/01483/FUL
49,LastUpdatedDate,default,2017-01-01
50,PlanningHistory,uri,16/01151/PAOCOU
50,LastUpdatedDate,default,2017-01-01
51,PlanningHistory,uri,17/00055/PAOCOU
51,LastUpdatedDate,default,2017-01-01
52,PlanningHistory,uri,17/00058/PAOCOU
52,LastUpdatedDate,default,2017-01-01
53,PlanningHistory,uri,19/00180/PACOU
53,LastUpdatedDate,default,2017-01-01
54,PlanningHistory,uri,16/01312/PAOCOU
54,LastUpdatedDate,default,2017-01-01
55,PlanningHistory,uri,15/00289/FUL
55,LastUpdatedDate,default,2017-01-01
56,PlanningHistory,uri,14/01292/OUT 17/01495/FUL  19/00106/FUL
56,LastUpdatedDate,default,2017-01-01
57,PlanningHistory,uri,16/00333/FUL
57,LastUpdatedDate,default,2017-01-01
58,PlanningHistory,uri,16/0061/FUL
58,LastUpdatedDate,default,2017-01-01
59,PlanningHistory,uri,16/00273/FUL
59,LastUpdatedDate,default,2017-01-01
60,PlanningHistory,uri,15/01450/FUL
60,LastUpdatedDate,default,2017-01-01
61,PlanningHistory,uri,15/00972/FUL
61,LastUpdatedDate,default,2017-01-01
62,PlanningHistory,uri,16/00861/FUL 18/01295/RC
62,LastUpdatedDate,default,2017-01-01
63,PlanningHistory,uri,None
63,LastUpdatedDate,default,2017-01-01
64,PlanningHistory,uri,None
64,LastUpdatedDate,default,2017-01-01
65,PlanningHistory,uri,None
65,LastUpdatedDate,default,2017-01-01
66,LastUpdatedDate,default,2017-01-01
67,LastUpdatedDate,default,2017-01-01
68,LastUpdatedDate,default,2017-01-01
69,LastUpdatedDate,default,2017-01-01
70,LastUpdatedDate,default,2017-01-01
71,LastUpdatedDate,default,2017-01-01
72,LastUpdatedDate,default,2017-01-01
73,LastUpdatedDate,default,2017-01-01
74,LastUpdatedDate,default,2017-01-01
75,LastUpdatedDate,default,2017-01-01
76,PlanningHistory,uri,18/00114/FUL
76,LastUpdatedDate,default,2017-01-01
77,PlanningHistory,uri,18/00159/FUL
77,LastUpdatedDate,default,2017-01-01
78,PlanningHistory,uri,18/00112/FUL
78,LastUpdatedDate,default,2017-01-01
79,LastUpdatedDate,default,2017-01-01
80,PlanningHistory,uri,18/00149/FUL
80,LastUpdatedDate,default,2017-01-01
81,PlanningHistory,uri,18/00113/FUL
81,LastUpdatedDate,default,2017-01-01
82,PlanningHistory,uri,18/00160/FUL
82,LastUpdatedDate,default,2017-01-01
83,PlanningHistory,uri,18/00150/FUL
83,LastUpdatedDate,default,2017-01-01
84,LastUpdatedDate,default,2017-01-01
85,PlanningHistory,uri,18/00110/FUL
85,LastUpdatedDate,default,2017-01-01
86,LastUpdatedDate,default,2017-01-01
87,PlanningHistory,uri,17/00520/FUL
87,LastUpdatedDate,default,2017-01-01
88,PlanningHistory,uri,17/00573/FUL
88,LastUpdatedDate,default,2017-01-01
89,PlanningHistory,uri,17/00640/FUL
89,LastUpdatedDate,default,2017-01-01
90,PlanningHistory,uri,17/00639/FUL
90,LastUpdatedDate,default,2017-01-01
91,LastUpdatedDate,default,2017-01-01
92,LastUpdatedDate,default,2017-01-01
93,PlanningHistory,uri,17/00582/FUL
93,LastUpdatedDate,default,2017-01-01
94,PlanningHistory,uri,15/01311/FUL  18/01316/RC
94,LastUpdatedDate,default,2017-01-01
95,PlanningHistory,uri,16/01260/FUL
95,LastUpdatedDate,default,2017-01-01
96,LastUpdatedDate,default,2010-01-01
97,LastUpdatedDate,default,2010-01-01
98,LastUpdatedDate,default,2016-01-01
99,PlanningHistory,uri,05/0073/OP/R
99,LastUpdatedDate,default,2005-01-01
100,PlanningHistory,uri,03/0036/OP
100,LastUpdatedDate,default,2004-01-01
101,PlanningHistory,uri,04/0325/FP/R
101,LastUpdatedDate,default,2005-01-01
102,PlanningHistory,uri,04/1199/OP/R   16/00722/FUL   17/01228/FUL
102,LastUpdatedDate,default,2005-01-01
103,PlanningHistory,uri,05/0954/DW/R
103,LastUpdatedDate,default,2006-01-01
104,PlanningHistory,uri,05/2017/FP/R
104,LastUpdatedDate,default,2007-01-01
105,PlanningHistory,uri,05/1943/FP/C
105,LastUpdatedDate,default,2007-01-01
106,PlanningHistory,uri,09/00746/FUL
106,LastUpdatedDate,default,2009-01-01
107,PlanningHistory,uri,04/0242/FP/R
107,LastUpdatedDate,default,2005-01-01
108,PlanningHistory,uri,04/0451/FP/C    18/00239/FUL
108,LastUpdatedDate,default,2005-01-01
109,PlanningHistory,uri,05/1747/OP/R
109,LastUpdatedDate,default,2006-01-01
110,PlanningHistory,uri,04/1188/FP/R
110,LastUpdatedDate,default,2005-01-01
111,PlanningHistory,uri,06/0978/OP/R
111,LastUpdatedDate,default,2007-01-01
112,PlanningHistory,uri,12/00268/FUL
112,LastUpdatedDate,default,2016-01-01
113,PlanningHistory,uri,08/00223/FUL
113,LastUpdatedDate,default,2002-01-01
114,PlanningHistory,uri,07/01566/OUT / SS0010
114,LastUpdatedDate,default,2008-01-01
115,PlanningHistory,uri,16/00484/FUL
115,LastUpdatedDate,default,2009-01-01
116,PlanningHistory,uri,08/00696/OUT
116,LastUpdatedDate,default,2008-01-01
117,PlanningHistory,uri,08/00706/FUL
117,LastUpdatedDate,default,2009-01-01
118,PlanningHistory,uri,07/01652/FUL
118,LastUpdatedDate,default,2009-01-01
119,PlanningHistory,uri,08/00689/FUL
119,LastUpdatedDate,default,2009-01-01
120,PlanningHistory,uri,04/0256/FP/R
120,LastUpdatedDate,default,2005-01-01
121,PlanningHistory,uri,16/00482/FUL
121,LastUpdatedDate,default,2007-01-01
122,PlanningHistory,uri,10/00949/EXT
122,LastUpdatedDate,default,2008-01-01
123,PlanningHistory,uri,10/00226/FUL
123,LastUpdatedDate,default,2011-01-01
124,PlanningHistory,uri,09/00776/FUL
124,LastUpdatedDate,default,2011-01-01
125,PlanningHistory,uri,17/01112/FUL
125,LastUpdatedDate,default,2011-01-01
126,PlanningHistory,uri,12/01245/FUL
126,LastUpdatedDate,default,2010-01-01
127,PlanningHistory,uri,10/00008/FUL
127,LastUpdatedDate,default,2010-01-01
128,PlanningHistory,uri,11/00568/FUL
128,LastUpdatedDate,default,2012-01-01
129,PlanningHistory,uri,11/00736/FUL
129,LastUpdatedDate,default,2012-01-01
130,PlanningHistory,uri,17/01380/FUL
130,LastUpdatedDate,default,2012-01-01
131,PlanningHistory,uri,11/01191/FUL
131,LastUpdatedDate,default,2012-01-01
132,PlanningHistory,uri,10/00281/FUL
132,LastUpdatedDate,default,2011-01-01
133,PlanningHistory,uri,09/00737/FUL
133,LastUpdatedDate,default,2010-01-01
134,PlanningHistory,uri,11/00359/FUL
134,LastUpdatedDate,default,2012-01-01
135,PlanningHistory,uri,11/00674/EXT
135,LastUpdatedDate,default,2009-01-01
136,PlanningHistory,uri,11/01072/FUL
136,LastUpdatedDate,default,2012-01-01
137,PlanningHistory,uri,11/01199/FUL
137,LastUpdatedDate,default,2012-01-01
138,PlanningHistory,uri,09/00502/FUL
138,LastUpdatedDate,default,2010-01-01
139,PlanningHistory,uri,11/00317/EXT
139,LastUpdatedDate,default,2006-01-01
140,PlanningHistory,uri,15/00166/FUL
140,LastUpdatedDate,default,2015-01-01
141,PlanningHistory,uri,11/00716/RP
141,LastUpdatedDate,default,2012-01-01
142,PlanningHistory,uri,10/01019/FUL
142,LastUpdatedDate,default,2011-01-01
143,PlanningHistory,uri,10/01050/FUL
143,LastUpdatedDate,default,2011-01-01
144,PlanningHistory,uri,09/00759/OUT
144,LastUpdatedDate,default,2010-01-01
145,PlanningHistory,uri,10/00072/FUL
145,LastUpdatedDate,default,2010-01-01
146,PlanningHistory,uri,10/01025/FUL
146,LastUpdatedDate,default,2011-01-01
147,PlanningHistory,uri,10/01138/FUL
147,LastUpdatedDate,default,2011-01-01
148,PlanningHistory,uri,10/01142/FUL
148,LastUpdatedDate,default,2011-01-01
149,PlanningHistory,uri,10/01133/FUL
149,LastUpdatedDate,default,2011-01-01
150,PlanningHistory,uri,11/00028/FUL
150,LastUpdatedDate,default,2012-01-01
151,PlanningHistory,uri,11/00172/FUL
151,LastUpdatedDate,default,2012-01-01
152,PlanningHistory,uri,10/00325/FUL
152,LastUpdatedDate,default,2010-01-01
153,PlanningHistory,uri,16/01024/OUT 18/01240/REM; 18/01239/FUL; 17/01209/FUL
153,LastUpdatedDate,default,2002-01-01
154,PlanningHistory,uri,11/00646/FUL
154,LastUpdatedDate,default,2012-01-01
155,PlanningHistory,uri,10/00660/DWO
155,LastUpdatedDate,default,2011-01-01
156,PlanningHistory,uri,11/00182/FUL
156,LastUpdatedDate,default,2012-01-01
157,PlanningHistory,uri,10/01398/FUL
157,LastUpdatedDate,default,2012-01-01
158,PlanningHistory,uri,09/01004/DWO
158,LastUpdatedDate,default,2010-01-01
159,PlanningHistory,uri,09/00998/FUL
159,LastUpdatedDate,default,2011-01-01
160,PlanningHistory,uri,11/00517/OUT
160,LastUpdatedDate,default,2012-01-01
161,PlanningHistory,uri,11/00705/FUL
161,LastUpdatedDate,default,2013-01-01
162,PlanningHistory,uri,10/01342/FUL
162,LastUpdatedDate,default,2012-01-01
163,PlanningHistory,uri,09/00700/FUL
163,LastUpdatedDate,default,2010-01-01
164,PlanningHistory,uri,09/00327/FUL
164,LastUpdatedDate,default,2010-01-01
165,PlanningHistory,uri,16/01135/OUT
165,LastUpdatedDate,default,2010-01-01
166,PlanningHistory,uri,10/00400/FUL
166,LastUpdatedDate,default,2011-01-01
