site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Land At Monsdale Close Bristol,yes,,2018-12-19,,0.27,14,14,14 dwellings,local-authority-eng:BST,owned by a public authority,2017-06-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMSRPPDNL7T00,permissioned,full planning permission,17/01383/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMSRPPDNL7T00,2018-12-19
Guildford House Guildford Road Bristol BS4 4BE (backland site),yes,,2018-12-19,,0.23,5,5,5 dwellings,local-authority-eng:BST,owned by a public authority,2017-05-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMYBR6DNLWI00,permissioned,full planning permission,17/01477/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMYBR6DNLWI00,2018-12-19
Walter Hill Ltd Maze Street Bristol BS5 9TQ,yes,,2018-12-19,,0.19,21,21,21 dwellings,local-authority-eng:BST,,2017-11-10,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONKJQADNGQM00,permissioned,outline planning permission,17/01728/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONKJQADNGQM00,2018-12-19
Land To The South Of Morris Road Morris Road Bristol,yes,,2018-12-19,,1.39,49,49,49 dwellings,local-authority-eng:BST,owned by a public authority,2018-02-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONZOB8DNIJ600,permissioned,full planning permission,17/01920/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONZOB8DNIJ600,2018-12-19
Speedwell Swimming Baths Whitefield Road Bristol BS5 7TJ,yes,,2018-12-19,,0.14,31,31,31 dwellings,local-authority-eng:BST,,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OO2XRPDN00J00,pending decision,full planning permission,17/01967/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OO2XRPDN00J00,2018-12-19
Land rear of 308 - 312 Lodge Causeway Bristol BS16 3RD,yes,,2018-12-19,,0.08,5,5,5 dwellings,local-authority-eng:BST,,2018-03-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OO8ODBDN06900,permissioned,full planning permission,17/02040/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OO8ODBDN06900,2018-12-19
Redcliff Wharf (Redcliffe Wharf) Redcliffe Way Bristol BS1 6SR,yes,,2018-12-19,,0.89,36,36,36 dwellings,local-authority-eng:BST,owned by a public authority,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OO8S20DNJMU00,pending decision,full planning permission,17/02049/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OO8S20DNJMU00,2018-12-19
12D And E Cotham Road Bristol BS6 6DR,yes,,2018-12-19,,0.07,8,8,8 dwellings,local-authority-eng:BST,,2017-06-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOPR6VDNLLX00,permissioned,full planning permission,17/02228/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OOPR6VDNLLX00,2018-12-19
Merchants House 26-28 Regent Street Bristol BS8 4HG,yes,,2018-12-19,,0.03,34,34,34 dwellings,local-authority-eng:BST,,2017-06-05,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OORLE7DN0DG00,permissioned,other,17/02254/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OORLE7DN0DG00,2018-12-19
Land Rear To 50 Old Market Street Bristol BS2 0ER,yes,,2018-12-19,,0.04,9,9,9 dwellings,local-authority-eng:BST,,2017-10-05,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOZ38UDNMOP00,permissioned,full planning permission,17/02313/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OOZ38UDNMOP00,2018-12-19
369-373 Two Mile Hill Road Bristol BS15 1AF,yes,,2018-12-19,,0.04,5,5,5 dwellings,local-authority-eng:BST,,2017-09-25,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OP26CLDNN3P00,permissioned,full planning permission,17/02349/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OP26CLDNN3P00,2018-12-19
Avonmouth Police Station Avonmouth Road Bristol BS11 9LP,yes,,2018-12-19,,0.04,9,9,9 dwellings,local-authority-eng:BST,,2017-07-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OP5VM0DNFU200,permissioned,full planning permission,17/02409/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OP5VM0DNFU200,2018-12-19
Castlemead House St Johns Road Southville Bristol BS3 1AL,yes,,2018-12-19,,0.12,5,5,5 dwellings,local-authority-eng:BST,,2017-06-20,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPMRO9DN0DG00,permissioned,other,17/02540/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPMRO9DN0DG00,2018-12-19
515 - 517 Stockwood Road Brislington Bristol,yes,,2018-12-19,,0.69,54,54,54 dwellings,local-authority-eng:BST,,2017-11-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPOLM6DN0DG00,permissioned,full planning permission,17/02563/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPOLM6DN0DG00,2018-12-19
113 West Street Bedminster Bristol BS3 3PD,yes,,2018-12-19,,0.05,6,6,6 dwellings,local-authority-eng:BST,,2017-08-01,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPXVYHDNJ0Q00,permissioned,full planning permission,17/02662/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPXVYHDNJ0Q00,2018-12-19
107 Glenfrome Road Bristol BS2 9UY,yes,,2018-12-19,,0.09,5,5,5 dwellings,local-authority-eng:BST,,2017-11-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7671DNK5N00,permissioned,full planning permission,17/02810/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQ7671DNK5N00,2018-12-19
Land To The Rear Of 286- 290 Two Mile Hill Road Bristol BS15 1AT,yes,,2018-12-19,,0.08,5,5,5 dwellings,local-authority-eng:BST,,2017-11-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQCMIKDNKS900,permissioned,full planning permission,17/02850/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQCMIKDNKS900,2018-12-19
21 St Thomas Street Bristol BS1 6JS,yes,,2018-12-19,,0.14,65,65,65 dwellings,local-authority-eng:BST,,2017-12-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQTAVJDN0DG00,permissioned,full planning permission,17/03034/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQTAVJDN0DG00,2018-12-19
