site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Paddock Mount, Hinkshay Road",yes,,2017-12-01,,12.61,315,315,Site is part of the Dawley regeneration project. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?Applicationnumber=TWC/2010/0036,local-authority-eng:TFW,owned by a public authority,2010-10-12,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2010/0036,permissioned,outline planning permission,BR30,http://www.telford.gov.uk/downloads/file/6598/br30_-_paddock_mount_hinkshay_road,2017-12-01
Transport depot off Holywell Lane,yes,,2018-11-26,,0.76,17,17,"Demolition of existing commercial buildings/remediation of haulage yard and outline application for residential development of up to 17no. dwellings, including means of access with all other matters reserved Demolition of existing commercial buildings/remediation of haulage yard and outline application for residential development of up to 17no. dwellings, including means of access with all other matters reserved Demolition of existing commercial buildings/remediation of haulage yard and outline application for residential development of up to 17no. dwellings, including means of access with all other matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?ApplicationNumber=TWC/2017/0330",local-authority-eng:TFW,not owned by a public authority,2018-11-07,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?ApplicationNumber=TWC/2017/0330,permissioned,full planning permission,BR31,http://www.telford.gov.uk/downloads/file/6597/br31_-_transport_depot_off_holywell_lane,2017-12-01
"MOD Donnington, Telford",,,2017-12-01,,2.08,166,166,Site reduced to remove parts outside the built up area boundary.,local-authority-eng:TFW,owned by a public authority,,,Not permissioned,,BR32,http://www.telford.gov.uk/downloads/file/6599/br32_-_mod_donnington_telford,2017-12-01
"Land off Lightmoor Road, Telford",,,2017-12-01,,0.8,24,24,,local-authority-eng:TFW,not owned by a public authority,,,Not permissioned,,BR33,http://www.telford.gov.uk/downloads/file/6600/br33_-_land_off_lightmoor_road,2017-12-01
"Site of Oakleigh, Lawley Village, Telford, Shropshire",yes,,2017-12-01,,0.2,5,5,Outline application for the demolition of existing dwelling and erection of 6no. dwellings with all matters reserved except for access. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?ApplicationNumber=TWC/2015/0488,local-authority-eng:TFW,not owned by a public authority,2016-04-28,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/0488,permissioned,outline planning permission,BR34,http://www.telford.gov.uk/downloads/file/6601/br34_-_site_of_oakleigh_lawley_village,2017-12-01
"Site of former All Labour in Vain, Wellington Road, Horsehay, Telford, Shropshire",yes,,2017-12-01,,0.357,9,9,"Following demolition of the existing outbuilding, the redevelopment of former public house site for 9no. dwellings and associated access. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2015/1098",local-authority-eng:TFW,not owned by a public authority,2016-06-01,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/1098,permissioned,full planning permission,BR37,http://www.telford.gov.uk/downloads/file/6604/br37_-_site_of_former_all_labour_in_vain_wellington_road,2017-12-01
"Site of Sundown, Old Office Road, Dawley, Telford, Shropshire",yes,,2017-12-01,,0.178,8,8,"Outline application for the erection of up to 8no. dwellings with associated access and all other matters reserved, following demolition of existing bungalow and storage/workshop buildings. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?Applicationnumber=TWC/2016/0533",local-authority-eng:TFW,not owned by a public authority,2016-11-22,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2016/0533,permissioned,outline planning permission,BR38,http://www.telford.gov.uk/downloads/file/6605/br38_-_site_of_sundown_old_office_road_dawley,2017-12-01
"Site of The Stafford Arms, Main Road, Ketley Bank, Telford, Shropshire",yes,,2017-12-01,,0.093,6,6,Conversion of public house to 6no. residential apartments with associated external alterations and creation of 6no. parking spaces. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0197,local-authority-eng:TFW,not owned by a public authority,2016-04-29,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2016/0197,permissioned,full planning permission,BR39,http://www.telford.gov.uk/downloads/file/6606/br39_-_site_of_the_stafford_arms,2017-12-01
"Reynolds House, Ironmasters Way, Telford Town Centre, Telford, Shropshire, TF3 4NT",yes,,2017-12-01,,0.403,68,68,Change Of Use Determination Prior Approval TWC/2016/0980. Notification for Prior Approval for a proposed change of use from office use (Use Class B1) to 68no. apartments (Use Class C3). https://secure.telford.gov.uk/planning/PlanningAppRefSearchResults.aspx,local-authority-eng:TFW,not owned by a public authority,2016-12-06,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2016/0980,permissioned,Other,BR40,http://www.telford.gov.uk/downloads/file/6607/br40_-_reynolds_house_ironmasters_way,2017-12-01
"Former Severn Valley Motorsport Ltd/Madeley Testing Station, Ironbridge Road, Madeley, Telford, Shropshire",yes,,2017-12-01,,0.157,8,8,Demolition of existing workshops and erection of 8no. dwellings. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0407,local-authority-eng:TFW,not owned by a public authority,2016-10-24,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2016/0407,permissioned,full planning permission,BR41,http://www.telford.gov.uk/downloads/file/6608/br41_-_former_severn_valley_motorsport_ltd,2017-12-01
"Parkland House, Audley Avenue Industrial Park, Audley Avenue, Newport, Shropshire",yes,,2018-11-26,,0.248,6,6,Part of planning permission TWC/2016/1152 for 61dwellings. Application for prior approval for the change of use from office (use class B1a) to use 6no. flats (use class C3). https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2015/1015,local-authority-eng:TFW,not owned by a public authority,2015-12-18,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/1015,permissioned,Other,BR42,http://www.telford.gov.uk/downloads/file/6609/br42_-_parkland_house_audley_avenue_industrial_park,2017-12-01
"Wesley House, 4 Station Hill, St Georges, Telford, TF2 9AA",yes,,2017-12-01,,0.15,10,10,"Conversion of former Homeless Hostel into 10no. residential units, with associated landscaping and parking. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2015/0146",local-authority-eng:TFW,owned by a public authority,2015-04-17,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/0146,permissioned,full planning permission,BR43,http://www.telford.gov.uk/downloads/file/6610/br43_-_wesley_house_4_station_hill,2017-12-01
"Former Garage, New Street, St Georges, Telford, Shropshire",yes,,2017-12-01,,0.13,6,6,Outline application for the demolition of existing building and erection of 6 no. dwellings with associated access and layout with all other matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2015/1008,local-authority-eng:TFW,not owned by a public authority,2016-05-26,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/1008,permissioned,outline planning permission,BR44,http://www.telford.gov.uk/downloads/file/6611/br44_-_former_garage_new_street_st_georges,2017-12-01
"Randlay Centre, Randlay Community Centre, Randlay, Telford, Shropshire.",,,2017-12-01,,0.564,8,8,"Demolition and re-construction of existing local centre to comprise a community centre, 3 retail units, 72 bed care home and 15no. 2 bed apartments and 3no. 1 bed apartments, relocation of ball court and associated engineering works including blocking up of underpass. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=W2009/0326",local-authority-eng:TFW,mixed ownership,2009-10-27,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=W2009/0326,permissioned,full planning permission,BR45,http://www.telford.gov.uk/downloads/file/6612/br45_-_randlay_centre_randlay_community_centre,2017-12-01
"Site of Simply The Best Valeting, Plough Road, Wrockwardine Wood, Telford, Shropshire",yes,,2017-12-01,,0.121,5,5,"Outline application for the erection of a terrace of 5 no. dwellings, following the demolition of 3 buildings, with all matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2015/0572",local-authority-eng:TFW,not owned by a public authority,2016-05-13,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/0572,permissioned,outline planning permission,BR46,http://www.telford.gov.uk/downloads/file/6613/br46_-_site_of_simply_the_best_valeting_plough_road,2017-12-01
"Land at junction of, Moss Road/Rookery Road, Wrockwardine Wood, Telford, Shropshire",yes,,2018-11-26,,0.35,24,24,Erection of 21no. apartments and 3no. dwellings. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0125,local-authority-eng:TFW,not owned by a public authority,2016-10-07,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0125,permissioned,full planning permission,BR48,http://www.telford.gov.uk/downloads/file/7999/br48_-_land_at_junction_of_moss_roadrookery_road,2018-11-26
"Land south and west of Tibberton Motor Repairs, Mill Lane, Tibberton, Newport, Shropshire",yes,,2018-11-26,,0.333,10,10,"Outline application for residential development (up to 22 Houses) and construction of a modified vehicular access, with associated highways and drainage infrastructure and other accommodation works with all other matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2014/1080",local-authority-eng:TFW,not owned by a public authority,2016-03-06,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2014/1080,permissioned,outline planning permission,BR49,http://www.telford.gov.uk/downloads/file/8000/br49_-_land_south_and_west_of_tibberton_motor_repairs_mill_lane_tibberton,2018-11-26
"Site of The Queens Arms, Bank Road, Dawley Bank, Telford, Shropshire",yes,,2018-11-26,,0.45,10,10,Outline application for the demolition of the public house and the erection of 10no. dwellings with all matters reserved (amended description). https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0801,local-authority-eng:TFW,not owned by a public authority,2018-01-05,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2016/0801,permissioned,outline planning permission,BR50,http://www.telford.gov.uk/downloads/file/8001/br50_-_site_of_the_queens_arms_bank_road_dawley_bank,2018-11-26
"Units 7 - 9, Gower Street Trading Estate, Gower Street, St Georges, Telford, Shropshire, TF2 9HW",yes,,2018-11-26,,0.27,20,20,"Demolition of existing building, and outline application for proposed residential development with all matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2017/0367",local-authority-eng:TFW,not owned by a public authority,2018-03-26,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2017/0367,permissioned,outline planning permission,BR51,http://www.telford.gov.uk/downloads/file/8002/br51_-_units_7_-_9_gower_street_trading_estate_gower_street_st_georges,2018-11-26
"Site of Peter Morris Cars, Wellington, Telford, Shropshire",yes,,2018-11-26,,0.16,14,14,"Outline application for demolition of existing car garage, erection of up to 14no. dwellings with access and all other matters reserved. https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2017/0316",local-authority-eng:TFW,not owned by a public authority,2018-01-08,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2017/0316,permissioned,outline planning permission,BR52,http://www.telford.gov.uk/downloads/file/8003/br52_-_site_of_peter_morris_cars_wellington_telford,2018-11-26
