site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
First Steet South (Plot 8),,,2019-12-31,,1.607166,624,624,"Erection of a residential building (part 8, part 10, part 23 and part 26 storeys with roof plant, to accommodate 624 apartments",local-authority-eng:MAN,,2016-06-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111170/FO/2016/C1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.4712/-2.245277,2017-12-31
"Toast Rack building, Wilmslow Road",yes,,2019-12-31,,1.219237,210,210,"Change of use, refurbishment, and extension of the Hollings Building (comprising the 'Toast Rack', Clothing Block, U-shaped Admin Block and 'Drum') including the creation of 150 apartments, erection of an 11 storey building comprising 60 apartments",local-authority-eng:MAN,,2016-08-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111282/FO/2016/S1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.447254/-2.21733,2017-12-31
Land Bounded By Culcheth Lane And Tandlewood Mews Newton Heath,yes,,2019-12-31,,0.083328,6,6,Erection of 6 x 3 storey townhouses (Class C3) following demolition of existing public house together with parking and landscaping,local-authority-eng:MAN,,2017-02-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111312/FO/2016/N1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.498636/-2.177102,2017-12-31
"Happy Man Pub, Portway",,,2019-12-31,,0.272878,10,10,"Erection of eight x two-storey, three-bedroom dwelling houses and two x three-storey, four-bedroom dwelling houses, with associated landscaping and car parking, following the demolition of the existing public house",local-authority-eng:MAN,,2016-06-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111422/FO/2016/S2,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.380385/-2.275633,2017-12-31
"Former Manchester Regiment PH, 6 Hulme Hall Road",yes,,2019-12-31,,0.045276,42,42,Redevelopment of the site to provide a total of 42no. residential units comprising 1 and 2 bedroom apartments and associated parking.,local-authority-eng:MAN,,2016-09-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111424/FO/2016/C1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.471099/-2.263099,2017-12-31
15-19 Windsor Road Newton Heath,yes,,2019-12-31,,0.321117,7,7,"Erection of a two storey extension to existing care home incorporating two storey link and basement accommodation, together with re-configuration of car park layout following demolition of existing building to form 13 additional bedrooms",local-authority-eng:MAN,,2017-06-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111499/FO/2016/N1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.495112/-2.165014,2018-12-31
HOUSE Phase 2 (New Islington MDA),yes,,2019-12-31,,0.749139,104,104,"Erection of 20 no. three storey dwellinghouses, erection of 1 no. six storey building to create 44 self contained residential apartments (Class C3a) and the erection of 1 no. six storey apartment building to create 40 no. self contained apartments",local-authority-eng:MAN,,2016-11-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111587/FO/2016/N1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.483171/-2.222621,2017-12-31
94-102 St Marys Road Newton Heath Manchester M40 0AG,yes,,2019-12-31,,0.095624,7,7,"Creation of 7 no. three storey dwellinghouses (Class C3) within the shell of the existing building, together with associated elevational and roof alterations",local-authority-eng:MAN,,2016-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111593/FO/2016/N1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.508433/-2.182933,2017-12-31
Old Mill Street / Upper Kirby Street,,,2019-12-31,,0.063208,24,24,"Erection of a 6 storey building to form 24 no. residential apartments (Use Class C3),",local-authority-eng:MAN,,2016-09-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111605/FO/2016/N2,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.482573/-2.220192,2017-12-31
New Victoria Land at Corporation Street,,,2019-12-31,,0.919944,520,520,"Erection of two residential buildings of a maximum 21 and 26 storeys to accommodate 520 apartments (178 x 1 bed, 286 x 2 bed and 56 x 3 bed apartments)",local-authority-eng:MAN,,2016-09-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111777/FO/2016/C1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.487432/-2.241014,2017-12-31
"2 Fountain Street (2nd, 3rd and 4th floors)",yes,,2019-12-31,,0.023192,6,6,"Change of use of the 2nd, 3rd and 4th floor to residential (Use Class C3) to create 6 residential apartments.",local-authority-eng:MAN,,2016-10-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111842/FO/2016/C1,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.482023/-2.239869,2017-12-31
"Cheetwood House, Newton Street",yes,,2019-12-31,,0.032043,16,16,"Change of use and internal/external works to the building, including the installation of four air conditioning units on the roof, to create 16 apartments (use class C3) on the first, second, third and fourth floors",local-authority-eng:MAN,,2017-04-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111998/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.481433/-2.233883,2017-12-31
Daisy Bank Mill Terence Street Newton Heath,yes,,2019-12-31,,0.315284,18,18,Erection of 18 no. two storey dwellinghouses (Class C3) incorporating a third floor in the roof space,local-authority-eng:MAN,,2017-05-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112059/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.497869/-2.172426,2017-12-31
65 Whitworth Street,yes,,2019-12-31,,0.014312,24,24,"Prior approval application for change of use of the first, second, third and fourth floors from office use (Class B1a) to 24 residential apartments (Class C3).",local-authority-eng:MAN,,2016-10-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112399/P3OPA/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.475574/-2.237753,2017-12-31
Junction of Bamford St / Bank St,yes,,2019-12-31,,0.263661,14,14,Outline application relating to matters of access in relation to a residential development comprising of 14 x two storey dwellinghouses (Class C3) with all other matters reserved,local-authority-eng:MAN,,2016-11-09,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,112641/OO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.484669/-2.187879,2017-12-31
Trentham Street (Britannia Basin),yes,,2019-12-31,,0.708919,419,419,"Demolition and redevelopment of the site to create a mixed use development comprising 419 apartments within five new residential buildings rising from 5 to 16 storeys in height together with 2,997 sq. m of commercial / leisure floorspace",local-authority-eng:MAN,,2018-07-13,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,113473/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.470653/-2.265416,2017-12-31
Warp & Weft (42-50 Thomas Street And 7 Kelvin Street),yes,,2019-12-31,,0.049911,20,20,External alterations and repair and change of use of the upper floors of Grade II listed 7 Kelvin Street and the erection of a linked 4/5 storey building following the demolition of numbers 42 to 48 Thomas Street to provide 20 no dwellings,local-authority-eng:MAN,,2017-08-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113475/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.483953/-2.236851,2018-12-31
Mauldeth House Nell Lane Chorlton,yes,,2019-12-31,,0.487001,72,72,Prior notification of change of use from offices (Class B1) to 72no. residential units (Class C3) and associated car parking and landscaping,local-authority-eng:MAN,,2016-11-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113906/P3OPA/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.435607/-2.265409,2017-12-31
No 1 Lord Street (Block 10-Lord Street / Cheetham Hill Road),yes,,2019-12-31,,0.175518,192,192,Erection of a 16 storey building to form 192 residential apartments (Use Class C3a),local-authority-eng:MAN,,2016-11-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113914/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.491352/-2.240539,2017-12-31
All Souls Rectory Every Street,yes,,2019-12-31,,0.059058,10,10,Erection of 4 storey building to form 10 apartments (Class C3),local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113955/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.480019/-2.21605,2017-12-31
Rusholme Gardens 176 Wilmslow Road,yes,,2019-12-31,,0.21322,5,5,"Erection of 5 three bedroom flats within a three storey building, including garages, car parking and gardens, involving demolition of building to rear of adjacent apartment building and creation of car parking spaces",local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114017/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.45137/-2.222907,2017-12-31
"First and second floors, Tresco House 149 Oxford Road",yes,,2019-12-31,,0.048208,8,8,Prior approval application for change of use of first and second floors from office use (Use Class B1a) to 8 residential apartments,local-authority-eng:MAN,,2017-01-25,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114127/P3OPA/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.469968/-2.236517,2017-12-31
The Madina Hall 122 Withington Road,yes,,2019-12-31,,0.274313,32,32,"Change of use from a mixed use comprising basement storage, ground floor offices and Prayer Hall and residential to residential comprising a total of 34 No. apartments",local-authority-eng:MAN,,2017-11-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114187/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.452288/-2.258014,2018-12-31
St John's Living - Nickel & Dime East Tower and Manchester Goods Yard,,,2019-12-31,,1.045267,319,319,"Construction of a 36 storey residential building (Class C3) with retail uses at ground floor (Classes A1/A2/A3/A4), an 8 storey mixed use building comprising workspace (B1), with retail uses (Classes A1/A2/A3/A4) and residential live/work uses",local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114385/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.478618/-2.256439,2017-12-31
Cotton Hill Manchester M20 4XR,yes,,2019-12-31,,0.193799,6,6,"Installation of a pitched roof to form a 2nd floor and to create 6 x two bedroom apartments (forming a total of 18 apartments) with associated elevational alterations, landscape works and the provision of 6 additional car parking spaces.",local-authority-eng:MAN,,2017-06-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114425/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.427971/-2.223311,2018-12-31
774-786 Stockport Road,yes,,2019-12-31,,0.077864,9,9,Erection of one x 2-storey and one x 3-storey in-fill building at 774 and 780A Stockport Road and a single storey roof enclosing the rear yard of 774 to 786 Stockport Road to form 9 flats,local-authority-eng:MAN,,2017-11-15,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114552/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.450028/-2.193101,2018-12-31
St Michael's (Bootle Street),yes,,2019-12-31,,0.496891,189,189,"Development up to 171.6m AOD comprising residential (Use Class C3), offices (Use Class B1), hotels (Use Class C1), place of worship (Use Class D1) and leisure/food and drink uses (Classes A1, A3, A4, A5 and D2). Creation of public spaces",local-authority-eng:MAN,,2018-06-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114664/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.478673/-2.247444,2017-12-31
St John's Living - Nickle & Dime West Tower,,,2019-12-31,,0.505457,305,305,Construction of 36 storey residential tower (Class C3) with retail uses at lower floors,local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114723/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.478759/-2.257826,2017-12-31
8 Cable Street (Umbrella Factory Site),yes,,2019-12-31,,0.027276,9,9,"Change of Use from D1 (Church/Community) to C3(a) (Residential) as 9 No. apartments, including elevational alterations.",local-authority-eng:MAN,,2017-08-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114908/FO/2016,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.485525/-2.23264,2017-12-31
Potato Wharf Blocks 3 and 4,yes,,2019-12-31,,0.743204,191,191,Erection of two residential buildings (Use Class C3) comprising 191no apartments,local-authority-eng:MAN,,2017-04-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114999/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.474944/-2.259687,2017-12-31
Eider House (Piccadilly Basin Framework),yes,,2019-12-31,,0.216585,128,128,"Erection of 2 linked buildings ranging in height from 8 to 10 storeys (plus roof top plant room) to provide residential accommodation (Use Class C3) and 9 townhouses (7 x 3 bed, 1 x 2 bed and 1 x 4 bed) (128 units in total)",local-authority-eng:MAN,,2018-01-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115178/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.48056/-2.229418,2017-12-31
177-179 Mauldeth Road,yes,,2019-12-31,,0.109712,12,12,"Erection of a 4 storey apartment block consisting of 12 self-contained flats, with associated car parking, landscaping and boundary treatments",local-authority-eng:MAN,,2017-10-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115289/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.43339/-2.209447,2017-12-31
Adj 303 Greenbrow Road,yes,,2019-12-31,,0.057521,9,9,Erection of a four-storey building containing 9 x one-bedroom apartments,local-authority-eng:MAN,,2017-03-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115380/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.379291/-2.285697,2017-12-31
Vacant Plot North East Of The Vallance Centre Brunswick Street,yes,,2019-12-31,,0.034897,16,16,Erection of five storey apartment building with basement comprising 16 no. residential dwellings,local-authority-eng:MAN,,2017-07-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115475/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.470181/-2.223759,2018-12-31
10-12 Whitworth St West,,,2019-12-31,,0.080536,327,327,"Demolition of existing building at 10 - 12 Whitworth Street West, and redevelopment of the site for a new 35 storey residential building (Use Class C3) comprising 327 apartments",local-authority-eng:MAN,,2019-04-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115544/NMC/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.47414/-2.248834,2017-12-31
Deansgate South (Plot H - Great Jackson St MP),,,2019-12-31,,0.063094,53,53,"Erection of a 13-storey building (plus basement level) comprising 53no. one and two bedroom apartments (Use Class C3), a commercial unit (Use Classes A1/ A2/ A3/ A4/ B1/D1),",local-authority-eng:MAN,,2017-03-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115591/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.47334/-2.253154,2017-12-31
Found Space (Bauer Millet showroom site),yes,,2019-12-31,,0.611373,375,375,Erection of a 40 storey building to form 375 residential apartments (Use Class C3a),local-authority-eng:MAN,,2017-07-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115871/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.475084/-2.248915,2017-12-31
Land At Richmond Street Manchester M1 3WB,yes,,2019-12-31,,0.033518,8,8,"Erection of 7x 3 bed townhouses with integral garages, 1 x 2bed maisonette flat within a 4 storey building and new bin store",local-authority-eng:MAN,,2017-09-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115894/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.476913/-2.237836,2018-12-31
Longhurst Road,yes,,2019-12-31,,0.373999,10,10,CITY COUNCIL DEVELOPMENT Erection of 10 no. two storey residential dwellings,local-authority-eng:MAN,,2017-07-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115904/VO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.532061/-2.23119,2017-12-31
Land Off Riverdale Road And Bridgnorth Road,yes,,2019-12-31,,0.139632,6,6,City Council Development for the erection of 6 family dwellinghouses (Use Class C3 (a)),local-authority-eng:MAN,,2017-06-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115906/VO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.527148/-2.233864,2018-12-31
"Former Imperial Public House, Delaunays Road",yes,,2019-12-31,,0.237244,35,35,"Erection of a five-storey building to form 35 apartments (Use Class C3a), with associated parking, landscaping, and boundary treatment",local-authority-eng:MAN,,2017-09-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115923/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.521111/-2.22736,2017-12-31
1-5 Plymouth Grove Ardwick Manchester M13 9PZ,yes,,2019-12-31,,0.097727,61,61,Erection of an apartment block with a maximum height of 7 storeys (excluding roof top plant) constructed above a semi-raised basement to form 16 x one bedroom and 45 x two bedroom units (61 in total,local-authority-eng:MAN,,2017-10-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,115969/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.465377/-2.225857,2017-12-31
London Road Fire Station 50 London Road,yes,,2019-12-31,,0.584392,21,21,Mixed use refurbishment to include residential,local-authority-eng:MAN,,2017-07-31,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116099/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.476869/-2.232412,2018-12-31
165 Kingsbrook Road,yes,,2019-12-31,,0.195639,8,8,"Erection of eight, three storey houses with associated car parking and landscaping following demolition of existing building",local-authority-eng:MAN,,2017-07-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116113/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.441425/-2.256126,2018-12-31
"Lampwick site - Land Bounded By Old Mill Street, Ashton Canal & Upper Kirby Street",yes,,2019-12-31,,0.574224,213,213,"Erection of a part 6 part 10 storey building together with 5 storey link building to form 213 residential apartments with ground floor commercial space (300 sq metres) (use classes A1, A2, A3, B1 and D1 - excluding a place of worship)",local-authority-eng:MAN,,2017-07-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116190/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.481961/-2.220972,2017-12-31
118 Daisy Bank Road,yes,,2019-12-31,,0.097627,9,9,"Erection of a 3-storey rear extension and elevational alterations relating to the formation of 9 self-contained apartments (2 x studios, 5 x 1 bed and 2 x 2 bed)",local-authority-eng:MAN,,2017-07-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116200/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.458516/-2.217643,2018-12-31
Land Adjacent To 874 Rochdale Road,yes,,2019-12-31,,0.074062,9,9,Erection of a three-storey building to form 9 two-bedroom apartments (Use Class C3a),local-authority-eng:MAN,,2017-07-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116509/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.517345/-2.212952,2017-12-31
"14 Birch Lane, Longsight",yes,,2019-12-31,,0.272075,28,28,"Erection of two detached residential blocks of 4 and 3 storeys forming a total of 28 apartments (27 x two bedroom and 1 x three bedroom) with car parking (28 in basement and 2 at surface level), cycle parking, communal gardens and landscaping",local-authority-eng:MAN,,2018-06-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116582/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.458798/-2.205416,2018-12-31
25 Rochdale Road,,,2019-12-31,,0.124624,100,100,"Proposed erection of a part 8, part 15 storey building to provide 100 no. residential apartments (Class C3a), with ground floor commercial uses (Class A1, A3 or B1), basement level car and cycle parking",local-authority-eng:MAN,,2017-10-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116777/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.487427/-2.234504,2018-12-31
12 Minshull Street,yes,,2019-12-31,,0.028524,39,39,Prior notification of change of use from offices (Class B1) for change of use to apartments (use class C3) comprising 39 no. studios,local-authority-eng:MAN,,2017-09-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116793/P3OPA/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.478239/-2.235222,2018-12-31
"Land Bounded By Talgarth Road, Kingsfold Avenue And Kirkwood Drive",yes,,2019-12-31,,0.102961,7,7,Outline application for erection of 7 dwellinghouses following demolition of existing building with layout and landscaping reserved for future approval,local-authority-eng:MAN,,2017-10-13,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,116823/OO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.493695/-2.223174,2018-12-31
27 - 31 Anson Road,yes,,2019-12-31,,0.132896,5,5,Conversion of basement to form 5 x 2 bedroom flats (Class C3),local-authority-eng:MAN,,2017-11-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,116892/FO/2017,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2019_gm#os_maps_light/18/53.45587/-2.214437,2018-12-31
