site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Bill Everett Centre, derelict site, Leggatts Way, North of woodland",yes,,2017-09-29,,1.07,40,40,"Site was proposed in the Local Plan part 2 publication, Site ref H6",local-authority-eng:WAT,owned by a public authority,,,Not Permissioned,,B006,https://www.watford.gov.uk/brownfield,2017-09-29
"Gade Close, Rickmansworth Road",yes,,2017-09-29,,0.5,10,10,"Site was proposed in the Local Plan part 2 publication, Site ref H7",local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,B007,https://www.watford.gov.uk/brownfield,2017-09-29
"Bowman's Green Garages, Meriden",yes,,2017-09-29,,0.1,4,4,"Site was proposed in the Local Plan part 2 publication, Site ref H11",local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,B010,https://www.watford.gov.uk/brownfield,2017-09-29
Land Adjacent To 17 - 19 St Johns Road/Estcourt Road,yes,,2017-09-29,,0.05,6,6,,local-authority-eng:WAT,Not owned by apublic authority,,,permissioned,,B024,https://www.watford.gov.uk/brownfield,2017-09-29
"Land at Balmoral Road, adjacent to railway line and The Gym",yes,,2017-09-29,,0.06,11,11,,local-authority-eng:WAT,owned by a public authority,,,pending decision,,B025,https://www.watford.gov.uk/brownfield,2017-09-29
"Former Meriden School Site, The Meadows, south of Meriden Clinic",yes,,2017-09-29,,0.2,,,Site suggested through Call for Sites,local-authority-eng:WAT,owned by a public authority,,,Not Permissioned,,B034,https://www.watford.gov.uk/brownfield,2017-09-29
Corner of Park Avenue and Rickmansworth Road,yes,,2019-12-15,,0.09,,,,local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,B035,https://www.watford.gov.uk/brownfield,
