site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Old Reservoir, Oxford Terrace off Sydenham Road, Guildford",,,2017-09-27,,0.1,5,5,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_037,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-09-27
"The Forge, 129 Ash Street, Ash",,,2017-09-27,,0.13,5,5,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_038,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-09-27
"1 Ward Street, Guildford",yes,,2019-11-01,,0.02,8,8,Application ref. 17/P/02566. Change of use to the first and second floors from Use Class D2 to Use Class C3 and addition of one extra floor to provide 8no. residential flats.,local-authority-eng:GRT,not owned by a public authority,2018-04-06,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_039,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-09-27
"Kingdom Hall, 236 High Street, Guildford",,,2018-12-03,,0.03,6,6,Application 08/P/00884 refused on 6 August 2008 - Erection of six storey building comprising 10 flats with 6 cycle spaces and replacement meeting hall following demolition of existing building.,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_100016,not permissioned,,BLR_040,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-09-27
"Stadium Works, Oxenden Road, Tongham",yes,,2017-09-27,,0.1,6,6,Application ref. 17/P/00794. Erection of a two storey detached building comprising of four x two bedroom flats and two x one bedroom flats with associated parking and landscaping following demolition of existing building.,local-authority-eng:GRT,not owned by a public authority,2017-09-20,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177211,permissioned,full planning permission,BLR_042,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-09-27
"White Lion Walk, High Street, Guildford",,,2017-10-20,,0.39,50,50,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_043,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"111 Epsom Road, Guildford",yes,,2019-11-01,,0.14,6,6,Application 17/P/01363 refused on 16 August 2017. Demolition of existing buildings and erection of a two and a half storey building containing 6no 2 bed flats and associated external works.,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_178201,not permissioned,,BLR_044,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Land off Easington Place, Guildford",yes,,2017-10-20,,0.51,10,10,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_045,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"13, Lower Edgeborough Road, Guildford, GU1 2DX",yes,,2017-10-20,,0.13,10,10,Application 16/P/02070 dismissed at appeal (ref. APP/Y3615/W/17/3169598) - Erection of 14 flats (Decision issued 7 July 2017).,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_173761,not permissioned,,BLR_047,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Garage, 92 Send Road, Send, GU23 7EZ",yes,,2017-10-20,,0.16,20,20,Application 17/P/00566 refused on 27 June 2017 - Demolition of existing buildings and erection of 8 x dwellings. Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_176826,not permissioned,,BLR_048,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"HM Prison Send, Ripley Road, Send, GU23 7LJ",,,2017-10-20,,8.24,150,150,Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_049,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Land at Oak Hill, Wood Street Village",,,2020-05-20,,2,10,5,"Part of site is PDL in the Green Belt; remainder is PDL within the current village inset boundary. Development potential may be constrained by employment uses on the site, the loss of which would require marketing under Local Plan Policy E3.",local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_050,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Dryden Court, Lower Edgeborough Road, Guildford",yes,,2019-11-01,,0.12,6,6,"Application 18/P/00201 approved on 23 December 2018. Demolition of existing apartment building (4no. 2 bed units) and its replacement with a new three storey apartment building (6no. 2 bed units) with associated parking, cycle and bin stores.. Demolition of existing apartment building (4no. 2 bed units) and its replacement with a new three storey apartment building (6no. 2 bed units) with associated parking, cycle and bin stores.",local-authority-eng:GRT,not owned by a public authority,2018-12-23,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_180903,permissioned,full planning permission,BLR_051,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Guildford Adult Education Centre, Sydenham Road, Guildford",,,2018-12-03,,0.41,15,15,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_052,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Pewley Hill Centre, Guildford",,,2018-12-03,,0.22,6,6,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_053,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2017-10-20
"Howard of Effingham School & Lodge Farm, Lower Rd & Browns Field, Browns Lane, Effingham, Leatherhead, KT24",yes,,2018-10-19,,3.7,99,99,"Application ref. 14/P/02109. Hybrid planning application for outline permission (only access to be considered) for the erection of a replacement secondary school for Howard of Effingham and up to 258 residential dwellings with means of access at Howard of Effingham School and Lodge Farm, Lower Road following demolition of all existing buildings; and full permission for the erection of 37 dwellings, with access, parking and landscaping works on land at Brown's Field, Brown's Lane, Effingham.",local-authority-eng:GRT,not owned by a public authority,2018-03-21,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_156829,permissioned,other,BLR_055,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"Land at, 120-124 Ash Street, Ash, Guildford, GU12 6LL",yes,,2018-10-19,,0.2,9,9,Application ref. 16/P/00454. Outline application for the erection of nine residential dwellings following demolition of existing dwellings and outbuildings (all matters reserved).,local-authority-eng:GRT,not owned by a public authority,2017-02-10,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,BLR_057,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"Land to the East of South Cottage, White Horse Lane, Ripley, GU23 6BB",yes,,2018-10-19,,0.95,26,26,"Application ref. 16/P/00608. Allowed at appeal, ref. APP/Y3615/W/16/3164814 (Decision date 23 August 2017). Outline planning application for the demolition of existing petrol filling station, car sales buildings and dilapidated workshops and the construction of up to 26 residential units to the rear and 2 retail/commercial units on the High Street frontage (for flexible A1, A2, A3 or A4 use) and associated car parking and landscaping all matters reserved except access.",local-authority-eng:GRT,not owned by a public authority,2016-06-22,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_058,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"Hare And Hounds, 57 Broad Street, Guildford, GU3 3BG",yes,2020-03-31,2020-11-09,,0.2,10,10,Application ref. 16/P/00805. Development completed 31/3/2020.. Demolition of existing restaurant/bar and the construction of 10 new houses (8 x 3 bed and 1 x 4 bed) with associated parking and landscaping.,local-authority-eng:GRT,not owned by a public authority,2017-01-16,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_169687,permissioned,full planning permission,BLR_059,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"Stonechat, Silkmore Lane, West Horsley, Leatherhead, KT24 6JB",yes,,2018-10-19,,0.29,1,1,Application ref. 17/P/02144 . Erection of two five bedroom dwellings together with associated works following the demolition of the existing dwelling and detached garage (revision of 16/P/01709). ,local-authority-eng:GRT,not owned by a public authority,2017-01-06,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_061,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"The Legion, Millbrook, Guildford, GU1 3YA",yes,,2018-10-19,,0.03,9,9,"Application ref. 18/P/05533. Superseded application ref. 17/P/00907. Change of use and conversion of an existing bar/ nightclub building, including partial realignment of second floor front facade, to create nine residential (Use Class C3) units. (amended description)",local-authority-eng:GRT,not owned by a public authority,2019-05-17,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_181521,permissioned,full planning permission,BLR_062,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
"Builders Yard, 9 Down Road, Guildford, GU1 2PX",yes,,2018-10-19,,0.36,2,2,Application ref. 17/P/01191. Erection of a pair of semi-detached dwellings with associated off-street parking and gardens following the change of use of the existing buiilders' yard and demolition of the existing building.,local-authority-eng:GRT,not owned by a public authority,2017-10-27,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_063,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2018-10-19
