site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
360-364 London Road CR4 3ND,,,2020-01-10,,0.12,14,14,"DEVELOPMENT OF A PART TWO, PART THREE AND PART FOUR-STOREY BUILDING COMPRISING 2 GROUND FLOOR B1 COMMERCIAL UNITS, 1 FIRST FLOOR B1 COMMERCIAL UNIT, 11 [4 X3 BEDROOM & 7 X 2 BEDROOM] SELF CONTAINED FL",local-authority-eng:MRT,,2009-12-15,,permissioned,full planning permission,08/P2129,https://maps.london.gov.uk/brownfield-site-register/,2019-01-28
Sita Recycling Hallowfield Way CR4 3BQ,,,2020-01-10,,0.53,,,[REVISED PLANS HAVE BEEN RECEIVED] FORMATION OF AN 'ECO PARK' COMPRISING: AN EXTENSION TO EXISTING MATERIALS RECYCLING FACILITY WITH THE PROVISION OF NEW BUILDINGS PROVIDING A NEW ANAEROBIC DIGESTION,local-authority-eng:MRT,,2012-03-29,,permissioned,full planning permission,08/P2724,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
1 York Road SW19 8TP,,,2020-01-10,,0.06,8,8,"ERECTION OF 8 x 1 BED FLATS AND 4 x B1 UNITS,WITHIN THREE STOREY BUILDING AND ERECTION OF A TWO STOREY BUILDING ACCOMMODATING TWO CLASS B1 OFFICE UNITS WITH ASSOCIATED LANDSCAPING, 2 x CAR PARKING SP",local-authority-eng:MRT,,2009-09-29,,permissioned,full planning permission,08/P3098,https://maps.london.gov.uk/brownfield-site-register/,2017-12-31
421-445 London Road CR4 4BJ,,,2020-01-10,,0.17,,,DEMOLITION OF EXISTING BUILDINGS AND ERECTION OF A NEW THREE STOREY FIRE STATION.(OUTLINE APPLICATION WITH MEANS OF ACCESS ONLY TO BE DETERMINED AT THIS STAGE),local-authority-eng:MRT,,2009-03-25,,permissioned,outline planning permission,09/P0154,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
Land Rear Of 216 - 218 Rowan Road SW16 5HX,,,2020-01-10,,0.18,8,8,"ERECTION OF A TERRACE OF 8 x 3 BEDROOM DWELLINGS TO REAR OF EXISTING LIDL STORE, WITH VEHICLE ACCESS FROM BYARDS CROFT",local-authority-eng:MRT,,2010-06-29,,permissioned,full planning permission,09/P0196,https://maps.london.gov.uk/brownfield-site-register/,2019-01-28
8 Clement Road SW19 7RJ,,,2020-01-10,,0.09,,,DEMOLITION OF EXISTING DWELLING HOUSE AND GARAGE AND ERECTION OF A NEW DETACHED HOUSE.,local-authority-eng:MRT,,2009-06-25,,permissioned,full planning permission,09/P0203,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
3 Windy Ridge Close SW19 5HB,,,2020-01-10,,0.06,,,ERECTION OF A TWO STOREY HOUSE WITH ADDITIONAL HABITABLE ROOMS IN THE ROOF AND BASEMENT (REDESIGN OF PREVIOUS APPROVAL 04/P2177),local-authority-eng:MRT,,2009-09-25,,permissioned,full planning permission,09/P1666,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
Kestral House Lower Level Garth Road SM4 4LL,,,2020-01-10,,0.22,,,CHANGE OF USE OF LOWER LEVEL FROM CLASS B1 (LIGHT INDUSTRIAL) AND STORAGE AND DISTRIBUTION TO USE FOR VEHICLE REPAIR AND REPAINTING,local-authority-eng:MRT,,2011-05-23,,permissioned,full planning permission,11/P0107,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
49 Vineyard Hill Road SW19 7JL,,,2020-01-10,,0.05,,,DEMOLITION OF EXISTING HOUSE AND ERECTION OF 6 BEDROOM HOUSE INCLUDING ACCOMMODATION AT BASEMENT AND ROOF LEVEL,local-authority-eng:MRT,,2012-12-03,,permissioned,full planning permission,12/P0208,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
46 Lake Road SW19 7EX,,,2020-01-10,,0.05,,,APPLICATION FOR EXTENSION OF TIME FOR IMPLEMENTATION OF PLANNING PERMISSION 09/P0117 (DATED 13/03/2009) BY THE ISSUING OF A NEW PERMISSION FOR DEMOLITION OF EXISTING HOUSE AND ERECTION OF 6 BEDROOM DE,local-authority-eng:MRT,,2012-03-26,,permissioned,full planning permission,12/P0484,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
7 Church Hill SW19 7BN,,,2020-01-10,,0.08,,,DEMOLITION OF EXISTING HOUSE AND ERECTION OF NEW 6 BEDROOM DWELLINGHOUSE WITH ROOMS IN ROOFSPACE AND BASEMENT LEVEL,local-authority-eng:MRT,,2012-04-17,,permissioned,full planning permission,12/P0525,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
1 Walton Way CR4 1HQ,,,2020-01-10,,0,,,"APPLICATION TO EXTEND THE TIME TO IMPLEMENT PLANNING PERMISSION 09/P0480, FOR THE ERECTION OF A TWO STOREY SIDE EXTENSION TO PROVIDE AN ADDITIONAL TWO BEDROOM DWELLING.",local-authority-eng:MRT,,2014-12-05,,permissioned,full planning permission,12/P0946,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
17a Copse Hill SW20 0NB,,,2020-01-10,,0.07,,,"DEMOLITION OF EXISTING BUILDING AND ERECTION OF A REPLACEMENT THREE-STOREY DETACHED HOUSE WITH GARAGE, BASEMENT, FORMATION OF A NEW VEHICLE ACCESS TO COPSE HILL AND A NEW FRONT BOUNDARY WALL. (AMENDME",local-authority-eng:MRT,,2013-10-28,,permissioned,full planning permission,13/P0279,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
11 Church Hill SW19 7BN,,,2020-01-10,,0.08,,,DEMOLITION OF EXISTING DWELLING HOUSE & ERECTION OF A 6 BEDROOM DETACHED HOUSE.,local-authority-eng:MRT,,2013-05-12,,permissioned,full planning permission,13/P2982,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
290-298 1st & 2nd Floors Kingston Road SW20 8LX,,,2020-01-10,,0.01,7,7,"CHANGE OF USE OF FIRST,SECOND AND THIRD FLOOR OFFICES (CLASS B1) TO RESIDENTIAL (CLASS C3) CREATING 7 x SELF-CONTAINED FLATS",local-authority-eng:MRT,,2013-12-23,,permissioned,other,13/P3497,https://maps.london.gov.uk/brownfield-site-register/,2017-12-31
"6-12 1st, 2nd & 3rd Floors Gladstone Road SW19 1QT",,,2020-01-10,,0.09,11,11,"CHANGE OF USE OF FIRST, SECOND AND THIRD FLOORS OF COLLINGHAM HOUSE FROM B1(A) OFFICE SPACE TO C3 RESIDENTIAL, TO CREATE 11 x SELF-CONTAINED FLATS",local-authority-eng:MRT,,2014-01-20,,permissioned,other,13/P3761,https://maps.london.gov.uk/brownfield-site-register/,2017-12-31
16a Darlaston Road SW19 4LG,,,2020-01-10,,0,,,DEMOLITION OF UNLISTED BUILDING IN A CONSERVATION AREA AND ERECTION OF NEW DETACHED DWELLINGHOUSE,local-authority-eng:MRT,,2014-03-21,,permissioned,full planning permission,13/P3924,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
"Ashville House, 131 - 139 1st & 2nd Floors The Broadway SW19 1QJ",,,2020-01-10,,0.05,11,11,"CHANGE OF USE OF EXISTING OFFICE SPACE (CLASS B1A) TO RESIDENTIAL (CLASS C3), CREATING 11 x SELF-CONTAINED FLATS",local-authority-eng:MRT,,2014-06-02,,permissioned,other,13/P4024,https://maps.london.gov.uk/brownfield-site-register/,2017-12-31
2 Lawson Close SW19 5EL,,,2020-01-10,,0.09,,,DEMOLITION OF EXISTING HOUSE AND ERECTION OF NEW DWELLINGHOUSE WITH A PART BASEMENT.,local-authority-eng:MRT,,2014-07-10,,permissioned,full planning permission,14/P0698,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
37 Edge Hill SW19 4NP,,,2020-01-10,,0.05,,,DEMOLITION OF EXISTING HOUSE AND ERECTION OF A NEW FAMILY DWELLINGHOUSE,local-authority-eng:MRT,,2014-07-23,,permissioned,full planning permission,14/P1159,https://maps.london.gov.uk/brownfield-site-register/,2020-01-10
60 Pitcairn Road CR4 3LL,,,2020-01-10,,0.04,7,7,"Redevelopment of the site involving the demolition of the existing building and the erection of a part two, part three storey building providing 6 residential dwellings (4, one bedroom flats and 2, tw",local-authority-eng:MRT,,2015-02-02,,permissioned,full planning permission,14/P1581,https://maps.london.gov.uk/brownfield-site-register/,2019-01-28
