site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Linden Garage, High Halden",yes,,2018-12-18,,0.86,5,5,,local-authority-eng:ASF,not owned by a public authority,,,not permissioned,,WC37,https://www.ashford.gov.uk/media/5771/wc37.pdf,2018-02-26
"Kent Country Council Depot Site, High Halden",yes,,2018-12-18,,1.226,25,25,"Demolition of existing buildings, walls and hard standing; erection of 25 residential units comprising 9 x 4 bedroom, 14 x 3 bedroom and 2 x 2 bedroom units; garages, parking and associated works (amended scheme to approval 12/01449/AS for 20 dwellings).",local-authority-eng:ASF,owned by a public authority,,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=104323&pageindex=0,pending decision,full planning permission,WC45 & WC46,https://www.ashford.gov.uk/media/5772/wc45andwc46.pdf,2018-02-26
"Precinct 13, Ashford Road, High Halden",yes,,2018-12-18,,1.51,10,10,"Erection of a two storey building comprising of 2 x 2 bed flats, 1 x 2 bed dwelling and 2 x 3 bed dwellings (Phase 3) and a two storey detached building comprising of 4 x 2 bedroom flats (Phase 4) (revised scheme to approval 13/00427/AS)",local-authority-eng:ASF,not owned by a public authority,,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=106141&pageindex=0,pending decision,full planning permission,WC55,https://www.ashford.gov.uk/media/5773/wc55.pdf,2018-02-26
"Thorne Yard, Pluckley (NP Site Ref 3)",yes,,2018-12-18,,0.219,4,4,Erection of a 4 row terrace of two 3 bedroom and two 2 bedroom houses with parking together with 3 allotments.,local-authority-eng:ASF,not owned by a public authority,2017-09-20,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=106607,permissioned,full planning permission,WC77,https://www.ashford.gov.uk/media/5774/wc77.pdf,2018-02-26
Land at Olantigh Road and Oppupation Road,yes,,2018-12-18,,1.5,52,52,"Conversion of former College buildings to provide 39 dwellings with internal and external alterations to include new openings, new partitions, closure of existing openings, removal of doors and partitions, new staircases and opening up of intermediate floor. Demolition of existing extensions",local-authority-eng:ASF,not owned by a public authority,,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=106196&pageindex=0,pending decision,full planning permission,WY3,https://www.ashford.gov.uk/media/5777/wy3.pdf,2018-02-26
Former Naccolt Brickworks,yes,,2018-12-18,,1.2,8,8,Erection of 8 new no. dwellings and associated car parking and landscaping works,local-authority-eng:ASF,not owned by a public authority,2015-02-13,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=98852&pageindex=0,permissioned,full planning permission,WY24,https://www.ashford.gov.uk/media/5778/wy24.pdf,2018-02-26
Garage Blocks and land between 26 and 31 Brattle,yes,,2018-12-18,,0.27,4,4,"Erection of 4no. affordable dwellings including associated parking, refuse stores and external sheds",local-authority-eng:ASF,owned by a public authority,2015-06-12,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=100488&pageindex=0,permissioned,full planning permission,WS77,https://www.ashford.gov.uk/media/5776/ws77.pdf,2018-02-26
Mercers of Tenterden,yes,,2018-12-18,,0.14,5,5,Demolition of existing industrial buildings. Proposed residential building with No 5 units with private amenity space and parking. Proposed No 2 commercial units with private parking Proposed landscaping and hard paving throughout,local-authority-eng:ASF,not owned by a public authority,2016-09-30,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=102670&pageindex=0,permissioned,full planning permission,TN4,https://www.ashford.gov.uk/media/5762/tn4.pdf,2018-02-26
"TK Banbury Transport, LTD, Blindgrooms Lane",yes,,2018-12-18,,0.7,4,4,Erection of four detached houses with gardens and access,local-authority-eng:ASF,not owned by a public authority,2017-01-06,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=104290&pageindex=0,permissioned,full planning permission,WS14,https://www.ashford.gov.uk/media/5775/ws14.pdf,2018-02-26
"Builders Yard, Plain Road, Smeeth",yes,,2018-12-18,,0.41,7,7,Outline application for the erection of 7 dwellings,local-authority-eng:ASF,not owned by a public authority,2017-09-13,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=106807&pageindex=0,permissioned,outline planning permission,SS8,https://www.ashford.gov.uk/media/5759/ss8.pdf,2018-02-26
"New North Street, Ashford",yes,,2018-12-18,,0.51,20,20,,local-authority-eng:ASF,not owned by a public authority,,,not permissioned,,VC20,,2018-12-18
