site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Barwick Road Dover, Site at Barwick Road",yes,,2016-06-20,,2.62,220,220,Forms part of a wider allocated site (LA8 - land in Coombe Valley),local-authority-eng:DOV,not owned by a public authority,2014-12-12,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219038,permissioned,outline planning permission,BR60-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR60-16.pdf,2016-06-20
"Coombe Valley Road, Dover, Former Barwick Site",yes,,2016-06-20,,0.74,24,24,Not Started - forms part of a wider allocated site (LA8 - land in Coombe Valley),local-authority-eng:DOV,not owned by a public authority,2013-10-04,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_221339,permissioned,full planning permission,BR61-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR61-16.pdf,2016-06-20
"Upper Street, Kingsdown, Land between the village hall and The Bothy, Kingsdown",yes,,2016-06-20,,0.29,4,4,Not Started - allocated in the Land Allocations Local Plan (LA38) on the 28/01/2015,local-authority-eng:DOV,not owned by a public authority,2015-01-28,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223269,permissioned,full planning permission,BR65-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR65-16.pdf,2016-06-20
"Land north of River Stour & including part of Sandwich Industrial Estate, Land north of River Stour and including part of Sandwich Industrial Estate",yes,,2016-06-20,,12.2,303,303,Under Construction,local-authority-eng:DOV,not owned by a public authority,2003-07-10,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_148512,permissioned,full planning permission,BR68-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR68-16.pdf,2016-06-20
"Old Folkestone Road, Aycliffe, Site of King Lear PH, Aycliffe",yes,,2016-06-20,,0.15,18,18,,local-authority-eng:DOV,not owned by a public authority,2007-06-21,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_205044,permissioned,,BR71-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR71-16.pdf,2016-06-20
"1-7 Cowgate Hill, Dover, 1-7 Cowgate Hill",yes,,2016-06-20,,0.03,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2013-04-03,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_220098,permissioned,full planning permission,BR72-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR72-16.pdf,2016-06-20
"Dorman Avenue South, Aylesham, Site at The Greyhound PH, Aylesham",yes,,2016-06-20,,0.27,6,6,Not Started,local-authority-eng:DOV,not owned by a public authority,2014-03-20,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_218354,permissioned,full planning permission,BR75-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR75-16.pdf,2016-06-20
"Hammill, Woodnesborough, Engine Sheds at Hammill Brickworks",yes,,2016-06-20,,0.38,25,25,Under Construction,local-authority-eng:DOV,not owned by a public authority,2016-06-17,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219646,permissioned,other,BR77-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR77-16.pdf,2016-06-20
"149-156 Snargate Street, Dover, 149-156 Snargate Street",yes,,2016-06-20,,0.11,9,9,Not Started,local-authority-eng:DOV,not owned by a public authority,2014-08-01,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223099,permissioned,reserved matters approval,BR78-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR78-16.pdf,2016-06-20
"Strand Street, Sandwich, Site at Pillory Gate Wharf, Sandwich",yes,,2016-06-20,,0.05,6,6,Not Started,local-authority-eng:DOV,not owned by a public authority,2015-03-27,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_222309,permissioned,other,BR84-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR84-16.pdf,2016-06-20
