site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
161 Tottenham Lane London N8 9BU,yes,,2017-12-31,,0.07,6,6,Demolition of existing building. Retention and renovation of existing Tottenham Lane and side fa�ade. Erection of two buildings at ground plus three storey building comprising 6 x residential flats (Class C3) and 47sqm of flexible retail (Class A1) office floor space (Class B1(a)) and a building comprising 3 x 2 storey houses.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277844,local-authority-eng:HRY,not owned by a public authority,2015-08-18,,permissioned,full planning permission,HGY/2014/3139,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277844,2017-12-31
320 High Road London N22 8JR,yes,,2017-12-31,,0.03,1,1,"The creation of a new dwelling, (C3 residential) following the demolition of six garages.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278532",local-authority-eng:HRY,not owned by a public authority,2015-08-04,,permissioned,full planning permission,HGY/2015/0075,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278532,2017-12-31
Land to the rear of 11-13 Stanhope Gardens London N6 5TT London,yes,,2017-12-31,,0.14,1,1,"Demolition of existing derelict garages and erection of a 3-storey, part basement single family dwelling. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275893",local-authority-eng:HRY,not owned by a public authority,2015-08-07,,permissioned,full planning permission,HGY/2014/2547,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275893,2017-12-31
257 (right hand) Lordship Lane London N17 6AA,yes,,2017-12-31,,0.03,1,1,Demolition of existing print works and replacement with a dwelling (revised application). http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276713,local-authority-eng:HRY,not owned by a public authority,2015-05-22,,permissioned,full planning permission,HGY/2014/2882,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276713,2017-12-31
62 Shepherds Hill London N6 5RN London,yes,,2017-12-31,,0.15,1,1,Demolition of the existing storage lock up garages and development of new two storey house (partially cut into site) with integral garage. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284030,local-authority-eng:HRY,not owned by a public authority,2015-11-11,,permissioned,full planning permission,HGY/2015/2513,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284030,2017-12-31
Land to rear of 1-11 The Drive London N11 2DY,yes,,2017-12-31,,0.03,1,1,Development of one 5 bed house with associated gardens and parking. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282692,local-authority-eng:HRY,not owned by a public authority,2015-10-21,,permissioned,full planning permission,HGY/2015/1884,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282692,2017-12-31
Rear of 2 Birchington Road (in Coleridge Road) London N8 8HR,yes,,2017-12-31,,0.01,1,1,"Demolition of the existing, derelict double garages and the construction of a three bedroom double-storey house with one storey being on the lower ground floor.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282908",local-authority-eng:HRY,not owned by a public authority,2015-10-02,,permissioned,full planning permission,HGY/2015/1975,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282908,2017-12-31
38 Stapleton Hall Road London N4 3QD,yes,,2017-12-31,,0.01,1,1,Proposals for a new-build two storey ground floor and semi-basement lower ground floor Upside Down House.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284419,local-authority-eng:HRY,not owned by a public authority,2016-01-28,,permissioned,full planning permission,HGY/2015/2972,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284419,2017-12-31
Land rear of 6-8 Brownlow Road London N11 2DE London,yes,,2017-12-31,,0.04,3,3,Erection of a 2 storey terrace of three 2 bedroom starter homes with landscaping to front and rear. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282219,local-authority-eng:HRY,not owned by a public authority,2016-06-22,,permissioned,full planning permission,HGY/2015/1643,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282219,2017-12-31
Apex House 820 Seven Sisters Road London N15 5PQ,yes,,2017-12-31,,0.40,63,63,"Demolition of existing building and construction of one 23 storey building (22 storeys above ground, previous description omitted ground floor) with single basement, one 7 storey building and 4no. 3 storey townhouses comprising residential (private and affordable) use, with 879 sqm of market (sui generis) or A2, A3, B1 flexible commercial floorspace at ground floor, servicing yard and associated plant and landscaping (amended description and revised floor plans and elevations due to minor design alterations). http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284795",local-authority-eng:HRY,mixed ownership,2016-06-29,,permissioned,full planning permission,HGY/2015/2915,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284795,2017-12-31
Selkirk Court Whitley Road London N17 6RF,yes,,2017-12-31,,0.07,4,4,"This is an application for the demolition of the existing single storey garages to be replaced by 3 x two storey residential blocks; consisting of 2 x two bed dwellinghouses and 1 x two bed and 1 x one bed flats. Associated parking, amenity space and. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285173",local-authority-eng:HRY,not owned by a public authority,2016-06-10,,permissioned,full planning permission,HGY/2015/3185,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285173,2017-12-31
6-8 Brownlow Road London N11 2DE,yes,,2017-12-31,,0.05,8,8,Erection of a four storey block comprising 2 x 3 bed flats and 6 x 2 bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271060,local-authority-eng:HRY,not owned by a public authority,2016-07-08,,permissioned,full planning permission,HGY/2013/2511,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271060,2017-12-31
Garages to rear of Embassy Court Bounds Green Road London N11 2EU London,yes,,2017-12-31,,0.11,2,2,Demolition of lock-up garages and erection of two single-family dwelling houses.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287444,local-authority-eng:HRY,not owned by a public authority,2016-05-23,,permissioned,full planning permission,HGY/2016/0323,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287444,2017-12-31
Land Adjacent To 8 Elmcroft London N8 7ES London,yes,,2017-12-31,,0.01,2,2,Erection of two storey building to create 2 x 2 bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287916,local-authority-eng:HRY,not owned by a public authority,2016-05-25,,permissioned,full planning permission,HGY/2016/0475,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287916,2017-12-31
Garage Court Rear of 59-81 Alexandra Road London N10 2EY London,yes,,2017-12-31,,0.10,4,4,"Demolition of existing 14 garages and existing waste sotrage faciclites. Erection of 4 new Semi Detached dwelling homes. Replacement of waste storage facilities, improved landscaping and layout of car parking and new street lighting.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289376",local-authority-eng:HRY,not owned by a public authority,2016-06-08,,permissioned,full planning permission,HGY/2016/1159,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289376,2017-12-31
Land to the rear of 97 Philip Lane London N15 4JR,yes,,2017-12-31,,0.04,2,2,Erection of a building to create two flats: 1 x 2 bed and 1 x 3 bed flats.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289395,local-authority-eng:HRY,not owned by a public authority,2016-07-06,,permissioned,full planning permission,HGY/2016/1417,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289395,2017-12-31
The partial ground floor of 2a Westerfield Road and 687F Seven Sisters Road London N15 5LD,yes,,2017-12-31,,0.01,3,3,Construction of new residential block comprising 2 x 2 bed flats and 1 x 1 bed flat to replace the existing commercial units. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285365,local-authority-eng:HRY,not owned by a public authority,2016-07-12,,permissioned,full planning permission,HGY/2015/3578,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285365,2017-12-31
Site adjoining 87A Rathcoole Gardens London N8 9PH,yes,,2017-12-31,,0.03,4,4,"Construction of a building for four residential dwellings comprising 2 x 3 bed and 2 x 1 bed, with access, landscaping and associated works.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289010",local-authority-eng:HRY,not owned by a public authority,2016-07-20,,permissioned,full planning permission,HGY/2016/1007,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289010,2017-12-31
255 Lordship Lane London N17 6AA,yes,,2017-12-31,,0.12,31,31,"Demolition of existing building, construction of new road and construction of a lower ground, first, second and set back third storey building comprising of 31 new residential flats and new office space (amended plans showing revised design). http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=283648",local-authority-eng:HRY,not owned by a public authority,2016-08-01,,permissioned,full planning permission,HGY/2015/2321,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=283648,2017-12-31
Land adjoining The Beehive Stoneleigh Road London N17 9BQ,yes,,2017-12-31,,0.01,3,3,"Demolition of existing garages and redevelopment to provide three studio flats (Class C3 Residential); new matching balustrade and access over existing single storey structure; together with associated amenity space, cycle storage, and refuse provision.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287887",local-authority-eng:HRY,not owned by a public authority,2016-07-08,,permissioned,full planning permission,HGY/2016/0444,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287887,2017-12-31
316 High Road London N15 4BP,yes,,2017-12-31,,0.03,6,6,"Demolition of existing building and erection of a four storey building comprising two ground floor retail units (in flexible Class A1/A2 use) 2 x 1 bed flats, 3 x 2 bed flats and 1 x 3 bed flat (Class C3 use) with a communal roof terrace.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285779",local-authority-eng:HRY,not owned by a public authority,2016-07-11,,permissioned,full planning permission,HGY/2015/3504,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285779,2017-12-31
Land to The Rear 418 High Road London N17 9JB,yes,,2017-12-31,,0.02,7,7,"Demolition of garages and erection of a four storey residential building comprising a total of seven flats. The proposed residential mix is 1 x 3 bed flats, 4 x 2 bed flats and 2 x 1 bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277876",local-authority-eng:HRY,not owned by a public authority,2016-08-05,,permissioned,full planning permission,HGY/2014/3174,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277876,2017-12-31
Cleopatra House Pembroke Road London N8 7RQ,yes,,2017-12-31,,0.03,9,9,"Erection of part 3 storey, part 4 storey building to accommodate 9 residential units with private and communal amenity and basement car parking for 4 vehicles. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290127",local-authority-eng:HRY,not owned by a public authority,2016-08-18,,permissioned,full planning permission,HGY/2016/1677,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290127,2017-12-31
11 North Hill London N6 4AB London,yes,,2017-12-31,,0.01,1,1,Demolition of existing garages and erection of new two storey house with basement floor.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289260,local-authority-eng:HRY,not owned by a public authority,2016-09-01,,permissioned,full planning permission,HGY/2016/1253,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289260,2017-12-31
12 Coppetts Road London N10 1NN,yes,,2017-12-31,,0.03,1,1,"Construction of new build, detached house. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288764",local-authority-eng:HRY,not owned by a public authority,2016-09-15,,permissioned,full planning permission,HGY/2016/0942,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288764,2017-12-31
109 Fortis Green London N2 9HR,yes,,2017-12-31,,0.08,9,9,"Demolition of existing structures and redevelopment of the site to provide 9 residential units (Use Class C3) comprising 5 x residential flats and 4 mews houses, and 200sqm of flexible retail / office unit (Use Class A1 / A3 / B1) including basement car. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=286502",local-authority-eng:HRY,not owned by a public authority,2016-09-20,,permissioned,full planning permission,HGY/2015/3813,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=286502,2017-12-31
Lock up Garages Cline Road London N11 2NE,yes,,2017-12-31,,0.14,9,9,"Demolition of existing lock-up garages and construction of 9 residential units (comprising 6 x 4 bed town houses, 2 x 2 bed flats, and 1 x 1 bed flat) and 87.9sq metres of commercial floor area with associated access road, parking areas and cycle stores. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287953",local-authority-eng:HRY,not owned by a public authority,2016-09-26,,permissioned,full planning permission,HGY/2016/0558,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=287953,2017-12-31
31-34 Corbett Grove London N22 8DQ London,yes,,2017-12-31,,0.03,2,2,"Erection of 2 two-storey dwellings with associated cycle parking, refuse/recycling facilities and access.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291559",local-authority-eng:HRY,not owned by a public authority,2016-09-13,,permissioned,full planning permission,HGY/2016/2692,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291559,2017-12-31
Land adjacent to no.34 Colless Road and 1 Wakefield Road London N15 4NN,yes,,2017-12-31,,0.02,2,2,Erection of 2 x 1 bed single storey dwellings. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288655,local-authority-eng:HRY,not owned by a public authority,2016-10-03,,permissioned,full planning permission,HGY/2016/0900,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288655,2017-12-31
Land Adjacent to Hornsey Bowling Club Rectory Gardens London N8 7QT,yes,,2017-12-31,,0.10,4,4,"Development of the site to provide 4 x 4 bedroom townhouses with associated private amenity space, car and cycle parking and landscaping. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289338",local-authority-eng:HRY,not owned by a public authority,2016-10-03,,permissioned,full planning permission,HGY/2016/1307,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=289338,2017-12-31
14-18 Lymington Avenue London N22 6JA,yes,,2017-12-31,,0.02,7,7,Demolition of 3 no portacabins trading as shops and erection of a 4 storey building and detached single storey building comprising 3 no shops and 7 no flats comprising 3 x 1 bed and 4 x 2 bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272686,local-authority-eng:HRY,not owned by a public authority,2016-10-07,,permissioned,full planning permission,HGY/2014/0710,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272686,2017-12-31
67 De Quincey Road London N17 7DJ London,yes,,2017-12-31,,0.02,1,1,Erection of new two storey building to form 1 x 3 bedroom self contained dwelling. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300551,local-authority-eng:HRY,not owned by a public authority,2017-01-25,,permissioned,full planning permission,HGY/2016/4156,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300551,2017-12-31
168 Park View Road London N17 9BL,yes,,2017-12-31,,0.07,12,12,Demolition of existing car repair/servicing garage and construction of a part 2 and part 4 storey building to provide 12 residential units with 7 car parking spaces including 2 wheelchair car parking spaces and ancillary servicing accommodation. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285593,local-authority-eng:HRY,not owned by a public authority,2016-10-11,,permissioned,full planning permission,HGY/2015/3398,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=285593,2017-12-31
Garage at rear 19 Willoughby Road London N8 0JE,yes,,2017-12-31,,0.00,1,1,"Construction of a part 1, part 2 storey dwelling (C3) with accommodation at basement level following demolition of existing single detached lock up garage (sui generis). http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294779",local-authority-eng:HRY,not owned by a public authority,2017-01-27,,permissioned,full planning permission,HGY/2016/3169,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294779,2017-12-31
29a Woodside Gardens London N17 6UN London,yes,,2017-12-31,,0.02,1,1,"Erection of a new two storey, four bedroom dwelling and associated site works. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294174",local-authority-eng:HRY,not owned by a public authority,2016-10-27,,permissioned,full planning permission,HGY/2016/3004,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294174,2017-12-31
Railway Approach Hampden Road London N8 0HG,yes,,2017-12-31,,1.04,174,174,"Demolition of the existing buildings and redevelopment of the site to provide two buildings of between 4 and 14 storeys in height comprising 174 residential units (Use Class C3) and 294 sqm flexible B1 floorspace, including the provision of private and communal amenity areas, child play space, secure cycle parking, car parking, refuse and recycling storage areas and other associated development. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290081",local-authority-eng:HRY,not owned by a public authority,2016-10-28,,permissioned,full planning permission,HGY/2016/1573,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290081,2017-12-31
500 White Hart Lane London N17 7NA London,yes,,2017-12-31,,0.97,145,145,"Outline Application with matters of layout, scale, appearance and landscaping reserved for mixed use redevelopment to comprise the demolition of existing buildings/ structures and associated site clearance and erection of new buildings / structures to provide residential units, employment uses (Use Class B1 and B8), retail uses (Use Class A1 and A3), community uses (Use Class D1) associated access, parking and servicing space, infrastructure, public realm works and ancillary development. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288375",local-authority-eng:HRY,not owned by a public authority,2016-11-30,,permissioned,outline planning permission,HGY/2016/0828,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=288375,2017-12-31
Tottenham Hotspur Football Club 748 High Road London N17 0AP London,yes,,2017-12-31,,8.48,285,285,"A number of permissions cover this development (See Site Allocation). Proposed demolition and comprehensive phased redevelopment for stadium (Class D2) with hotel (Class C1), Tottenham Experience (sui generis), sports centre (Class D2); community (Class D1) and / or offices (Class B1); housing (Class C3); and health centre (Class D1); together with associated facilities including the construction of new and altered roads, footways; public and private open spaces; landscaping and related works. Details of appearance and landscape are reserved in relation to the residential buildings and associated community and / or office building. Details of appearance and scale are reserved in relation to the sports centre building. Details of appearance are reserved in relation to the health centre building. Proposal includes the demolition of 3 locally listed buildings and includes works to a Grade II Listed building for which a separate Listed Building application has been submitted (Ref: HGY/2015/3001). The proposal is EIA development.. http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf",local-authority-eng:HRY,not owned by a public authority,2016-04-15,,permissioned,full planning permission,HGY/2015/3000,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=284412,2017-12-31
590-598 Green Lanes London N8 0RA,yes,,2017-12-31,,0.72,130,130,"Demolition of the existing retail warehouse and the redevelopment of the site to provide a part 4, part 5 and part 7 storey mixed use residential scheme, comprising 133 residential units (42 x 1-bed, 62 x 2-bed and 29 x 3-bed) and 940sqm of flexible A1/A2/A3/B1/D1 or D2 floorspace at ground floor level, 14 disabled car parking spaces for the residential use, with 3 additional spaces and 1 disabled space for the ground floor use, a new vehicular access off Colina Road and associated landscaping. Works also include the upgrading of Colina Mews and Colina Road.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290615",local-authority-eng:HRY,not owned by a public authority,2016-12-09,,permissioned,full planning permission,HGY/2016/1807,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290615,2017-12-31
Land to Rear of 3 New Road London N8 8TA,yes,,2017-12-31,,0.09,9,9,Demolition of the existing buildings and construction of 9 new residential homes (4 x houses and 5 x flats) and 446sq.m of office (Use Class B1a) floorspace in a building extending to between 2 and 4 storeys in height. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290075,local-authority-eng:HRY,not owned by a public authority,2016-06-13,,permissioned,full planning permission,HGY/2016/1562,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290075,2017-12-31
2A & 3A Collins Yard Scotland Green London N17 9TS,yes,,2017-12-31,,0.01,1,1,Demolition of existing storage unit (with change of use permission to residential) and construction of single storey house incorpating a basement and mezzanine level.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278210,local-authority-eng:HRY,not owned by a public authority,2016-09-25,,permissioned,full planning permission,HGY/2014/3434,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278210,2017-12-31
2A Lancaster Road London N4 4PP London,yes,,2017-12-31,,0.01,1,1,Construction of two bedroom dwelling with basement and ground floor levels. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=296396,local-authority-eng:HRY,not owned by a public authority,2016-12-12,,permissioned,full planning permission,HGY/2016/3332,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=296396,2017-12-31
Garages adjacent to 13 Clifton Road London N8 8HY London,yes,,2017-12-31,,0.02,1,1,"Demolition of existing triple garage and erection of single family dwellinghouse built over 3 storeys with provision for on-site parking, a secure bike store, a secure refuse store, and amenity space. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=292556",local-authority-eng:HRY,not owned by a public authority,2016-12-08,,permissioned,full planning permission,HGY/2016/2653,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=292556,2017-12-31
