site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
“51 Herbert Rd Woolwich“,yes,,2017-12-22,,0.03,5,5,“Not started.,local-authority-eng:GRE,,2017-01-06,,permissioned,full planning permission,RBG-67,,2017-12-22
"“Central Parade Building, Royal Military Academy, Academy Lane Woolwich“",yes,,2017-12-22,,0.07,10,10,“Not started.,local-authority-eng:GRE,,2017-01-13,,permissioned,full planning permission,RBG-68,,2017-12-22
“9 Eglinton Hill Woolwich“,yes,,2017-12-22,,0.02,3,3,“Not started.,local-authority-eng:GRE,,2017-01-23,,permissioned,full planning permission,RBG-69,,2017-12-22
“260-262 Green Lane Mottingham“,yes,,2017-12-22,,0.07,10,10,“Not started.,local-authority-eng:GRE,,2017-02-24,,permissioned,full planning permission,RBG-70,,2017-12-22
“37 Greenwich High Rd Greenwich“,yes,,2017-12-22,,0.38,125,125,“Not started.,local-authority-eng:GRE,,2017-03-07,,permissioned,full planning permission,RBG-71,,2017-12-22
“48-60 Footscray Rd Eltham“,yes,,2017-12-22,,0.09,38,38,“Not started.,local-authority-eng:GRE,,2017-03-10,,permissioned,full planning permission,RBG-72,,2017-12-22
“258-260 Creek Rd Greenwich“,yes,,2017-12-22,,0.02,9,9,“Not started.,local-authority-eng:GRE,,2017-03-14,,permissioned,full planning permission,RBG-73,,2017-12-22
"“The Crown PH, 11 Court Yard Eltham“",yes,,2017-12-22,,0.01,5,5,“Not started.,local-authority-eng:GRE,,2017-03-17,,permissioned,full planning permission,RBG-74,,2017-12-22
"“Buildings 10 & 11 & Royal Carriage Square, Woolwich Arsenal Woolwich“",yes,,2017-12-22,,1,146,146,“Not started.,local-authority-eng:GRE,,2017-03-24,,permissioned,full planning permission,RBG-75,,2017-12-22
"“Morris Walk (South) Estate, Prospect Vale & Maryon Rd Woolwich“",yes,,2017-12-22,,4.3,52,52,“Not started.,local-authority-eng:GRE,,2017-04-02,,permissioned,outline planning permission,RBG-76,,2017-12-22
"“Lovell's, Granite, Badcock's & Piper's Wharves, Pelton Rd & Banning St Greenwich“",yes,,2017-12-22,,2.84,840,840,“Started. Original application 06/1749/F approved 20/2/2007 for 667 dwelings. Several amendments since have increased the approved number to 840.,local-authority-eng:GRE,,2017-04-05,,permissioned,Other,RBG-77,,2017-12-22
"“Ogilby Housing Society site, Wellington St Woolwich“",yes,,2017-12-22,,0.21,91,91,“Not started.,local-authority-eng:GRE,,2017-04-27,,permissioned,full planning permission,RBG-78,,2017-12-22
"“The Reach, Thames Reach, Battery Rd Thamesmead“",yes,,2017-12-22,,0.39,66,66,“Not started.,local-authority-eng:GRE,,2017-05-09,,permissioned,full planning permission,RBG-79,,2017-12-22
“Garages adjacent to 63 & 73 Woodlands Park Rd Greenwich“,yes,,2017-12-22,,0.06,15,15,“Not started.,local-authority-eng:GRE,,2017-05-23,,permissioned,full planning permission,RBG-80,,2017-12-22
"“Albany House, 75 Southwood Rd Mottingham“",yes,,2017-12-22,,0.03,5,5,“Not started.,local-authority-eng:GRE,,2017-05-25,,permissioned,full planning permission,RBG-81,,2017-12-22
“29 Herbert Rd Woolwich“,yes,,2017-12-22,,0.01,9,9,“Not started.,local-authority-eng:GRE,,2017-07-07,,permissioned,full planning permission,RBG-82,,2017-12-22
“79 Eastcombe Ave Charlton“,yes,,2017-12-22,,0.03,5,5,“Not started.,local-authority-eng:GRE,,2017-07-24,,permissioned,full planning permission,RBG-83,,2017-12-22
"“Royal Sovereign House, 40 Beresford St Woolwich“",yes,,2017-12-22,,0.02,28,28,“Not started.,local-authority-eng:GRE,,2017-07-27,,permissioned,full planning permission,RBG-84,,2017-12-22
"“Glenmore Arms PH, 41 Edison Grove Plumstead“",yes,,2017-12-22,,0.05,4,4,“Not started.,local-authority-eng:GRE,,2017-08-04,,permissioned,full planning permission,RBG-85,,2017-12-22
"“Antigallican PH, 428 Woolwich Rd Charlton“",yes,,2017-12-22,,0.02,8,8,“Not started.,local-authority-eng:GRE,,2017-08-29,,permissioned,full planning permission,RBG-86,,2017-12-22
“2a Kirkham St Plumstead“,yes,,2017-12-22,,0.05,6,6,“Not started.,local-authority-eng:GRE,,2017-08-30,,permissioned,full planning permission,RBG-87,,2017-12-22
“3-5 Tunnel Ave Greenwich“,yes,,2017-12-22,,0.11,23,23,“Not started.,local-authority-eng:GRE,,2017-09-22,,permissioned,full planning permission,RBG-88,,2017-12-22
"“Island site, Thomas, Wellington, Polytechnic & Calderwood Sts Woolwich“",yes,,2017-12-22,,0.68,310,310,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-89,,2017-12-22
"“Spray St SPD area, Spray St Woolwich“",,,2017-12-22,,1.86,455,455,“Minimum net dwellings based on Illustrative Masterplan capacity and 2016 London SHLAA capacity.',local-authority-eng:GRE,,,,Not Permissioned,,RBG-90,,2017-12-22
“Land At Harrow Manorway & Felixstowe Rd Abbey Wood“,yes,,2017-12-22,,2.15,245,245,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-91,,2017-12-22
"“Norman House, 110-114 Norman Rd Greenwich“",yes,,2017-12-22,,0.16,63,63,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-92,,2017-12-22
"“Woolwich Catholic Club, 81-88 Beresford St Woolwich“",yes,,2017-12-22,,0.8,59,59,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-93,,2017-12-22
“16 Sandpit Pl Charlton“,yes,,2017-12-22,,0.31,32,32,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-94,,2017-12-22
"“Fred Styles House and adjacent garages, 20 Fletching Rd Charlton“",yes,,2017-12-22,,0.4,37,37,“Resolution to approve.,local-authority-eng:GRE,,,,pending decision,,RBG-95,,2017-12-22
