site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Hulston Site, Birch House Road, Chesterton, Newcastle-under-Lyme",yes,,2019-12-12,,0.61,,,17/01033/FUL - Demolition of former Community Centre and construction of 30 dwellings,local-authority-eng:NEC,not owned by a public authority,2019-05-29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001ND6BMLI000,permissioned,full planning permission,CT9,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P1COTGBMMNA00,2018-12-11
"London Road, Chesterton (Bennett Arms)",yes,,2019-12-12,,0.15,,,09/00155/FUL - Demolition of existing public house and erection of seven dwellings,local-authority-eng:NEC,not owned by a public authority,2009-05-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001IMBBMLI000,permissioned,full planning permission,HD18,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KGT5XUBM06A00,2017-12-18
"Wrinehill Garage, Main Road, Betley",yes,,2019-12-12,,0.16,,,17/00968/FUL - Erection of 9 no. dwellings,local-authority-eng:NEC,not owned by a public authority,2018-04-10,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00013SBMLI000,permissioned,full planning permission,HM3,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0C7NOBMKXQ00,2017-12-18
"Minnie Close, Halmerend (Working Mens Club)",yes,,2019-12-12,,0.23,,,19/00117/FUL - Proposed demolition of existing Working Mens Club and the development of 7 new dwelling houses,local-authority-eng:NEC,not owned by a public authority,2019-04-05,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DCVBMLI000,permissioned,full planning permission,HM9,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PN6GFYBMMY100,2019-12-12
"Land off East Lawns, Betley",,,2019-12-12,,0.23,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,HM28,,2019-12-12
"Former Garages at Gloucester Road, Kidsgrove",yes,,2019-12-12,,0.29,,,18/00059/REM - 8 dwellings,local-authority-eng:NEC,owned by a public authority,2018-03-27,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NBSAMEBM03Y00,permissioned,reserved matters approval,KG15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P323PPBMI9400,2017-12-18
"Lock Up Garages Sussex Drive, Kidsgrove",yes,,2019-12-12,,0.13,,,18/00686/REM - Erection of 6 town houses,local-authority-eng:NEC,not owned by a public authority,2018-10-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001O4CBMLI000,permissioned,reserved matters approval,KG16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEJ7HOBMFQG00,2017-12-18
"William Road, Kidsgrove (site of the Galley PH)",yes,,2019-12-12,,0.18,,,11/00494/FUL - Development of new town houses. Now lapsed,local-authority-eng:NEC,not owned by a public authority,2011-12-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016AHBMLI000,not permissioned,,KG6,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LRRZTZBM4V000,2017-12-18
"Pepper Street, Keele",yes,,2019-12-12,,14.16,,,18/00262/REM - Erection of 100 dwellings,local-authority-eng:NEC,not owned by a public authority,2018-08-17,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JE2HYOBMY3000,permissioned,reserved matters approval,KL16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P6CXZXBMGZH00,2018-12-11
"The Hawthorns, Keele (West)",yes,,2019-12-12,,5.69,,,15/01004/FUL - Residential development of 83 dwellings,local-authority-eng:NEC,not owned by a public authority,2016-04-05,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JW5BMLI000,permissioned,full planning permission,KL17,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXN863BM02600,2017-12-18
"Horwood Hall, Keele University",yes,,2019-12-12,,7.25,,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),local-authority-eng:NEC,not owned by a public authority,2019-07-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFZBMLI000,permissioned,full planning permission,KL28,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,2019-12-12
"Lindsey Hall, Keele University",yes,,2019-12-12,,3.66,,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),local-authority-eng:NEC,not owned by a public authority,2019-07-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFZBMLI000,permissioned,full planning permission,KL29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,2019-12-12
"Barnes Hall, Keele University",yes,,2019-12-12,,5.25,,,18/00698/FUL - Demolition of 732 student bed-spaces and the erection of 20 new buildings to provide 1685 student bedrooms (1706 student bed-spaces),local-authority-eng:NEC,not owned by a public authority,2019-07-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFZBMLI000,permissioned,full planning permission,KL30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEU67UBM03400,2019-12-12
"The Forge, Knutton Lane, Knutton",yes,,2019-12-12,,0.68,,,18/00932/FUL - Demolition of existing bungalows and construction of 30 affordable dwellings,local-authority-eng:NEC,not owned by a public authority,2019-04-26,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PTLN01BM03Y02,permissioned,full planning permission,KS16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PIJR7HBMFHN00,2019-12-12
Land at Nash Street Knutton,,,2019-12-12,,0.3,,,09/00092/OUT - Erection of 24 dwelling houses. Now lapsed,local-authority-eng:NEC,not owned by a public authority,2019-07-03,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0014JLBMLI000,not permissioned,,KS18,,2019-12-12
"Land at junction of Church Street and Chapel Street, Silverdale",yes,22/05/2019,2019-12-12,,0.12,,,16/00088/FUL - 6 dwellings. Now completed,local-authority-eng:NEC,not owned by a public authority,2016-03-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001LWOBMLI000,permissioned,full planning permission,KS19,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1WRHBBMJ3D00,2017-12-18
"Tadgedale Quarry, Mucklestone Road, Loggerheads",yes,,2019-12-12,,5.84,,,15/00015/OUT - Erection of up to 128 dwellings,local-authority-eng:NEC,not owned by a public authority,2017-03-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001P5VBMLI000,permissioned,outline planning permission,LW12,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHY8TYBMKD200,2017-12-18
Land Adjacent The Sheet Anchor Newcastle Road Whitmore ST5 5BU,yes,,2019-12-12,,0.48,,,16/00609/FUL - Construction of 7 new houses,local-authority-eng:NEC,not owned by a public authority,2016-12-16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001PDABMLI000,permissioned,full planning permission,LW36,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OANVPWBMITT00,2017-12-18
"Stoneyfields Court, May Bank",,,2019-12-12,,0.12,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,MB12,,2019-12-12
"Hyacinth Court, May Bank",,,2019-12-12,,0.23,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,MB13,,2019-12-12
"The Hollies, May Bank",,,2019-12-12,,0.11,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,MB15,,2019-12-12
"The Old Wharf, Madeley Heath",,,2019-12-12,,0.85,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OZ7BMLI000,not permissioned,,MD5,,2019-12-12
"Moss House Fram, Bower End Lane, Madeley",,22/05/2019,2019-12-12,,0.19,,,14/00132/FUL - Conversion of 2 No. existing rural buildings to residential use (5 no. dwellings). Now comleted,local-authority-eng:NEC,not owned by a public authority,2014-09-15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CERBMLI000,not permissioned,,MD35,,2019-12-12
"Land at Heathcote Street, Kidsgrove",yes,,2019-12-12,,0.32,,,17/00552/FUL - Demolition of existing building and erection of 14 dwellinghouses,local-authority-eng:NEC,not owned by a public authority,2017-11-10,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NZPFRLBM03Y00,permissioned,full planning permission,RC1,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSCVPKBMLB800,2017-12-18
"Former Site Of Silverdale Station, Station Road, Silverdale",yes,22/05/2019,2019-12-12,,0.62,,,11/00284/FUL - Erection of twenty three houses. Now completed,local-authority-eng:NEC,not owned by a public authority,2013-02-18,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IIDP8KBMY3000,permissioned,full planning permission,SP15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LLNJ0UBM4V000,2017-12-18
"Former Pool Dam Pub Site, Orme Road, Poolfields, Newcastle",,,2019-12-12,,0.34,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,TB6,,2018-12-11
"Orme Road, (Orme Centre)",yes,,2019-12-12,,0.36,,,16/00796/OUT - Conversion of former Orme Centre into student accomodation,local-authority-eng:NEC,not owned by a public authority,2017-01-12,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PWKW2UBM03Y00,permissioned,full planning permission,TB7,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODUO4UBMGWD00,2018-12-11
"35 Higherland, Westlands",yes,,2019-12-12,,0.2,,,16/00405/REM - Erection of up to 12 dwellings,local-authority-eng:NEC,not owned by a public authority,2016-09-15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MH7BMLI000,permissioned,full planning permission,TB22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O72N0PBMJZ900,2017-12-18
"Land bound by Ryecroft, Ryebank , Merrial Street, Corporation Street & Liverpool Road, Newcastle",,,2019-12-12,,1.91,,,17/00637/FUL - Demolition of existing buildings and construction of a mixed use development,local-authority-eng:NEC,owned by a public authority,,,pending decision,,TC7,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTPE9ZBMFYL00,2018-12-11
Nelson Place (Jubilee Baths),yes,,2019-12-12,,0.19,,,17/00252/FUL - Demolition of former swimming baths and construction of 273 room student development,local-authority-eng:NEC,not owned by a public authority,2017-03-27,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PINKYRBM03Y03,permissioned,full planning permission,TC14,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9XYRBMJG400,2018-12-11
"London Rd, Newcastle (former Bristol St Motors)",yes,,2019-12-12,,1.4,,,16/01106/FUL - Redevelopment of the site for 499 apartments (comprising of student accomodation),local-authority-eng:NEC,not owned by a public authority,2017-10-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001GSKBMLI000,permissioned,full planning permission,TC26,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OILIFRBMI6Y00,2017-12-18
"Newcastle Baptist Church, London Road, Newcastle",yes,,2019-12-12,,0.09,,,14/00477/FUL - Demolition of former Newcastle Baptist Church and erection of residential apartment development containing 14 no. 2 bed units and 8 no. 1 bed units,local-authority-eng:NEC,not owned by a public authority,2015-10-26,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0013ILBMLI000,permissioned,full planning permission,TC32,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N7MNLEBM4V000,2017-12-18
"Marsh Parade, Newcastle-under-Lyme, Staffordshire",yes,,2019-12-12,,0.1,,,17/00179/FUL - Demolition of existing building and erection of a 4-storey apartment block with parking,local-authority-eng:NEC,not owned by a public authority,2017-06-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0013HJBMLI000,permissioned,full planning permission,TC34,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM4WXBBMHAI00,2017-12-18
Former Savoy Cinema / Metropolis Nightclub Newcastle Under Lyme Staffordshire ST5 1QQ,yes,,2019-12-12,,0.09,,,17/00174/FUL - Demolition of the former Savoy Cinema/Metropolis Nighclub and erection of a 13 storey student accomodation building comprising 227 units,local-authority-eng:NEC,not owned by a public authority,2018-02-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JHRQQ6BMY3000,permissioned,full planning permission,TC36,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM35BKBMH7A00,2018-12-11
"Car Park, Blackfriars Road, Newcastle",,,2019-12-12,,0.2,,,Site promoted by registered provider,local-authority-eng:NEC,owned by a public authority,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ISKSZ0BMY3000,not permissioned,,TC40,,2018-12-11
"Ashfields Grange, Hall Street, Newcastle",,,2019-12-12,,0.92,,,19/00614/FUL - Demolition of existing buildings and the development of 89 supported living apartments,local-authority-eng:NEC,owned by a public authority,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=L2RH5ABM03Y00,pending decision,,TC41,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PVX9XUBMGGK00,2019-12-12
"Wedgwood Road, Kidsgrove",,,2019-12-12,,0.25,,,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001O4YBMLI000,not permissioned,,TK11,,2018-12-11
"Former Talke Social Club, Coal Pit Hill, Talke",yes,,2019-12-12,,0.23,,,08/00014/FUL - Residential development for plots 4 and 5,local-authority-eng:NEC,not owned by a public authority,2008-02-29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NUCBMLI000,permissioned,full planning permission,TK22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JUHD8XBM06500,2017-12-18
"Priory Day Centre, Lymewood Grove, Newcastle",yes,,2019-12-12,,0.66,,,14/00284/FUL - Demolition of the redundant day car centre and the construction of 13 new single storey dwellings,local-authority-eng:NEC,not owned by a public authority,2014-08-29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0013XJBMLI000,permissioned,full planning permission,WL15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N4FSTHBM4V000,2017-12-18
