site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"10 And Land Rear Of, New Road, Gosfield",yes,,2017-12-22,,0.48,8,8,Application for outline planning permission with some matters reserved - Demolition of existing buildings and hardstanding and construction of 8 no. new dwellings together with new vehicular access onto New Road and associated development,local-authority-eng:BRA,not owned by a public authority,2017-04-28,,permissioned,outline planning permission,17/00119/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
Former Arla Dairy Site Bury Lane Hatfield Peverel,yes,,2017-12-22,,3.83,145,145,"Outline planning application for residential development for up to 145 dwellings (Use Class C3) with public open space, vehicular access and associated infrastructure",local-authority-eng:BRA,not owned by a public authority,2017-12-20,,permissioned,outline planning permission,16/02096/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
"Tabor House, Bocking, Braintree (phase 2)",,,2017-12-22,,0.33,16,16,"The site is allocated in the draft New Local Plan for residentail development. Phase one of the site has planning permission (14/00702/FUL) and has commenced. Therefore, this site relates to phase 2 only.",local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,BOB1,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
"302 Cressing Road, Braintree",,,2017-12-22,,0.59,10,10,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,BRE17H,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
Timber Yard East of Crossman House Station Approach,yes,18/12/2019,2019-12-18,,0.08,10,10,18/01432/FUL - now under construction,local-authority-eng:BRA,not owned by a public authority,2019-05-02,,permissioned,full planning permission,BRC77,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
"Land East of Chipping Hill, Witham",,,2017-12-22,,0.41,30,30,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,WITN425,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
Land rear of 138-142 (Kwik Fit) South Street,,,2017-12-22,,0.22,10,10,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,BRC34,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
"Braintree College, Braintree",,,2017-12-22,,1.69,30,30,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,BOCS 700,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22
"Cox's Yard, Land north of Rayne Road, south of Bunyan Road",yes,,2019-12-18,,0.18,12,12,"Redevelopment of Cox's Yard for residential development for the provision of 12 flats to be accessed from Rayne Road and one detached dwelling to be accessed from Panfield Lane, including demolition of redundant building, parking, landscaping and amenity areas. Works to 16-18 Rayne Road including replacement of the existing showroom with residential accommodation and a retail frontage, and refurbishment of the existing shop with accommodation over.",local-authority-eng:BRA,not owned by a public authority,2019-03-05,,permissioned,full planning permission,16/00211/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22
"Unit 6 The Mazes, East Street, Braintree",yes,,2018-12-22,,0.06,8,8,Notification for prior approval for a proposed change of use of a building from Office Use (Class B1 (a)) to 8 one bedroom flats (Class C3).,local-authority-eng:BRA,not owned by a public authority,2018-09-03,,permissioned,full planning permission,18/01272/COUPA,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22
"Pound End Mill, South Street, Braintree",yes,18/12/2019,2019-12-18,,0.07,8,8,Under construction,local-authority-eng:BRA,not owned by a public authority,2018-08-01,,permissioned,full planning permission,18/00581/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22
"Baverstocks Manor Place, Albert Road, Braintree",yes,18/12/2019,2019-12-18,,0.07,5,5,Completed,local-authority-eng:BRA,not owned by a public authority,2018-02-26,,permissioned,full planning permission,17/01894/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22
"Filling station site, adjacent 203 London Road, Braintree",,,2019-12-18,,0.15,5,5,The site is allocated in the draft New Local Plan for residentail development. Brownfield part of site only. Application for part of the site pending consideration - 19/01575/FUL,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,BLAN 633,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22
"Dutch Nursery, West Street (brownfield part only)",yes,,2019-12-18,,1.28,36,30,Application for 48 dwellings - estimated that brownfield section has capacity for 30 - 36 units.,local-authority-eng:BRA,not owned by a public authority,2019-11-14,,permissioned,reserved matters approval,COGG 506,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18
"Land to rear of Gordon House, 22 Rayne Road",yes,,2019-12-18,,0.17,9,9,19/00733/FUL - Creation of 9 new cottages with amenity space and parking on the land to the rear of Gordon House,local-authority-eng:BRA,not owned by a public authority,2019-07-29,,permissioned,full planning permission,BRC6H,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18
"13-17 Bank Street, Braintree",yes,,2019-12-18,,0.03,6,6,Change of use and extension from commercial premise to commercial premise with 6 apartments above and associated external alterations and landscaping.,local-authority-eng:BRA,not owned by a public authority,2018-11-02,,permissioned,full planning permission,18/00601/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18
"Unit F Ground Floor And First Floor, New Mills, Silks Way, Braintree",yes,,2019-12-18,,0.18,7,7,"Change of use B1 Office to 6 x 2 bed and 1 x 1 bed C3 residential flats (7 units) with associated parking, cycle parking and refuse storage.",local-authority-eng:BRA,not owned by a public authority,2019-05-01,,permissioned,full planning permission,18/00460/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18
"The Old Pool Club, 49 Braintree Road, Witham, Essex",yes,,2019-12-18,,0.08,10,10,"Redevelopment of the site to provide 8 one bedroom flats and 2 two bedroom flats (10 units total) incorporating the remodelling of the existing building to provide a three storey building with associated landscaping, parking & cycle parking",local-authority-eng:BRA,not owned by a public authority,2019-06-19,,permissioned,full planning permission,18/00011/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18
