site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Big Mill, Mill Street",,,2020-03-25,,0.63,44,44,"Shade and Davenport Mill now converted, Big Mill part not started",local-authority-eng:STF,not owned by a public authority,2004-08-08,,permissioned,full planning permission,LE088,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
London Mill Leek,yes,,2020-03-25,,0.37,93,93,"Demolition of mill and re-build of 93 apartments (33 sheltered, 40 retirement & 20 apartments). Completions expected on site within 5 years",local-authority-eng:STF,not owned by a public authority,2016-05-20,,permissioned,outline planning permission,LE079,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
Hughes concrete Leek,yes,,2020-03-25,,6.59,175,175,"Resi up to 175 dwellings, open space, play area, live work units, marina (inc LE261). Completions expected on site within 5 years",local-authority-eng:STF,not owned by a public authority,2015-08-17,,permissioned,outline planning permission,LE260,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
"Land and Buildings at, Endon Riding School, Stanley Moss Road",yes,,2020-03-25,,1.46,10,10,"Operating Equestrian business including indoor arena, ancillary buildings, manege, and landscaping. Completions expected on site within 5 years",local-authority-eng:STF,not owned by a public authority,2015-12-05,,permissioned,outline planning permission,EN135,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
"Land at, Caverswall Park Farm, Caverswall Lane",yes,,2020-03-25,,0.42,7,7,Change of Use & new build now complete,local-authority-eng:STF,not owned by a public authority,2016-11-18,,permissioned,full planning permission,OC067,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
coregreenyard scrapyard tenford lane,yes,,2020-03-25,,0.73,6,6,Redevelopment to provide 6 new dwellings. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2018-02-23,,permissioned,full planning permission,OC076,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-01-12
"Trent Head Farm, Barrage Road",yes,,2020-03-25,,0.37,6,6,Conversion of disused boarding kennels to bungalows. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2017-03-10,,permissioned,outline planning permission,OC115,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
"Garage, Broad Street, Leek",yes,,2020-03-25,,0.08,7,7,Garage. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-06-14,,permissioned,full planning permission,LE149,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
"Car Park, Bath Street",yes,,2020-03-25,,0.1,5,5,Car Park. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-05-13,,permissioned,full planning permission,LE290,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
14-18 Russell Street,yes,,2020-03-25,,0.06,5,5,Night Club & Offices. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-09-09,,permissioned,outline planning permission,LE293,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
Pride of the Moorlands,yes,,2020-03-25,,0.15,7,7,Public House. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2017-03-20,,permissioned,outline planning permission,LE298,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
"The Crown Inn, Tean Road",yes,,2020-03-25,,0.2,5,5,Public House. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-11-10,,permissioned,outline planning permission,CH193,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13
"Well Street Mill, Well Street, Leek",yes,,2020-03-25,,0.08,14,14,Conversion of former Mill. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2018-06-13,,permissioned,full planning permission,LE308,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-10-12
"Tearne Quarry, Main Road, Hollington",yes,,2020-03-25,,0.43,9,9,Former Quarry,local-authority-eng:STF,not owned by a public authority,2018-09-11,,permissioned,full planning permission,OC154,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-10-12
"Annex to Ash Hall Nursing Home, Ash Bank Road, Werrington",yes,31/03/2019,2020-03-25,,0.7,8,8,Annex to Nursing Home. Completed.,local-authority-eng:STF,not owned by a public authority,2018-06-12,,permissioned,full planning permission,WE088,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-10-12
