site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Stourminster School Comberton Road,yes,,2019-12-16,,2.15,57,56,approved Dec 19 subject to S106,local-authority-eng:WYE,owned by a public authority,,,pending decision,,OC/11,,2017-12-31
Former Lloyds Garage site Bridge Street,yes,,2017-12-31,,0.137,20,17,Allocated under SAL.STC1,local-authority-eng:WYE,owned by a public authority,,,not permissioned,,AKR/1,,2017-12-31
Cheapside Business Park Severn Road,yes,,2017-12-31,,2.21,72,72,Allocated under SAL.EA2,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/2,,2017-12-31
Land rear of Swan Hotel Lickhill Road,yes,,2017-12-31,,1.018,20,20,Allocated under SAL.STC4,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/7,,2017-12-31
Land adjacent Toll House Bridge Street,yes,,2017-12-31,,0.09,6,6,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/8,,2017-12-31
Shops and garages Queens Road,yes,,2017-12-31,,0.468,14,14,allocated under SAL.SSS1,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/10,,2017-12-31
The Squirrel Inn Areley Common,yes,,2017-12-31,,0.19,7,7,,local-authority-eng:WYE,not owned by a public authority,2018-12-06,,permissioned,full planning permission,AKR/11,,2017-12-31
Land off Yew Tree Walk,yes,2019-06-01,2017-12-31,,2.489,85,85,Land is no longer considered to be pdl,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/18,,2017-12-31
Carpets of Worth site Severn Road,yes,,2017-12-31,,3.305,170,170,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,AKR/20,,2017-12-31
County Buildings Worcester Street,yes,,2017-12-31,,0.67,40,40,,local-authority-eng:WYE,owned by a public authority,,,not permissioned,,MI/1,,2017-12-31
Land off Baldwin Road,yes,,2017-12-31,,0.8316,72,55,multiple permissions in place. See also http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=15/0716/FULL; http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=16/0603/FULL; http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=15/0429/FULL,local-authority-eng:WYE,not owned by a public authority,,,permissioned,full planning permission,MI/5,,2017-12-31
Land off Steatite Way,yes,,2019-12-16,,3.31,106,106,approved Dec 19 subject to S106,local-authority-eng:WYE,not owned by a public authority,,,pending decision,full planning permission,MI/6,,2017-12-31
Car sales Worcester Road (southern parcel),yes,,2017-12-31,,0.293,15,15,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,MI/7,,2017-12-31
3 Sandy Lane Titton,yes,,2017-12-31,,0.32,13,13,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,MI/11,,2017-12-31
Robbins Depot Manor Road,yes,,2017-12-31,,0.19,12,12,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,MI/12,,2017-12-31
Former Chichester Caravans Vale Road,yes,,2018-12-31,,0.34,28,28,,local-authority-eng:WYE,not owned by a public authority,2018-01-18,,permissioned,reserved matters approval,MI/29,,2017-12-31
106 Minster Road,yes,,2017-12-31,,0.15,,,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,MI/34,,2017-12-31
Lea Castle Hospital Park Gate Road,yes,,2019-12-16,,48.66,600,600,reserved matters application submitted. Decision pending,local-authority-eng:WYE,owned by a public authority,2019-06-27,,permissioned,outline planning permission,WFR/WC/15,,2017-12-31
Sion Hill Middle School Sion Hill,yes,,2019-12-16,,2.1,56,56,Site now cleared and under construction. Additional dwelling approved under 19/0731/full,local-authority-eng:WYE,not owned by a public authority,2019-06-07,,permissioned,full planning permission,WFR/WC/18,,2017-12-31
Yieldingtree Packers Hackman Gate,yes,2018-11-01,2017-12-31,,0.91,9,9,Development well advanced,local-authority-eng:WYE,not owned by a public authority,2018-04-27,,permissioned,full planning permission,WFR/BR/5,,2017-12-31
Bewdley Fire Station Load Street car park,yes,,2017-12-31,,0.186,15,15,,local-authority-eng:WYE,owned by a public authority,,,not permissioned,,BR/BE/1,,2017-12-31
Land at Clows Top,yes,,2017-12-31,,1.44,9,5,PIP covers 0.779ha (eastern part of site) Dwelling range reflects this,local-authority-eng:WYE,not owned by a public authority,2019-12-13,,permissioned,permission in principle,BR/RO/1,,2017-12-31
Bliss Gate Inn,yes,,2017-12-31,,0.158,6,6,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,BR/RO/26,,2017-12-31
Land at Bellmans Cross Shatterford,yes,,2017-12-31,,0.8,20,20,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,WA/UA/1,,2017-12-31
"Land at Captains, Bromsgrove Road",yes,,2019-12-16,,2.6,135,116,,local-authority-eng:WYE,not owned by a public authority,,,not permissioned,,WFR/ST/1,,2019-12-16
"Land at Wolverley Lodge, Lea Lane",yes,,2019-12-18,,1.754,4,2,,local-authority-eng:WYE,not owned by a public authority,2019-02-27,,permissioned,permission in principle,WFR/WC/30,,2019-12-18
,,,2019-12-22,,,,,,local-authority-eng:WYE,,,,,,,,
