site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Gateway Riverside Housing Zone, Gainsborough",yes,,2019-03-31,,3.96,220,220,Allocated in CLLP (CL4686) / full planning permission (137763),local-authority-eng:WLI,,2018-09-28,,permissioned,full planning permission,11,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Town Centre Riverside Housing Zone A, Gainsborough",,,2019-03-31,,1.72,73,73,Allocated in CLLP (CL4687),local-authority-eng:WLI,,,,not permissioned,,12,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Town Centre Riverside Housing Zone B, Gainsborough",,,2019-03-31,,1.57,55,55,Allocated in CLLP (CL4688),local-authority-eng:WLI,,,,not permissioned,,13,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Amp Rose Housing Zone, Gainsborough",,,2019-03-31,,2.28,78,78,Allocated in CLLP (CL4690),local-authority-eng:WLI,,,,not permissioned,,14,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"The Old Scrapyard, Stow Road, Ingham",yes,,2019-03-31,,1.8,35,35,Full planning permission (130739),local-authority-eng:WLI,,2016-02-10,,permissioned,full planning permission,15,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land between 27 and 31 Union Street, Market Rasen",yes,,2019-03-31,,0.08,6,6,Full planning permission (131545),local-authority-eng:WLI,,2016-04-22,,permissioned,full planning permission,16,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"A Grice & Son Ltd, 40 Lincoln Road, Fenton",yes,2019-12-06,2019-03-31,,0.74,4,4,Completed - full planning permission (131784),local-authority-eng:WLI,,2015-01-22,,permissioned,full planning permission,17,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Tradelights, 19 Oxford Street, Market Rasen",yes,2019-12-06,2019-03-31,,0.09,7,7,Completed - full planning permission (132068),local-authority-eng:WLI,,2015-02-13,,permissioned,full planning permission,18,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"22 North Marsh Road, Gainsborough",yes,,2019-03-31,,0.19,24,24,Full planning permission (132259),local-authority-eng:WLI,,2016-07-28,,permissioned,full planning permission,19,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"The Mill, Whitegate Hill, Caistor",yes,,2019-03-31,,0.65,8,8,Reserved matters approval (137463),local-authority-eng:WLI,,2018-05-23,,permissioned,reserved matters approval,20,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Red Lion, 1 Marton Road, Sturton by Stow",,2019-12-06,2019-03-31,,0.19,6,6,Removed - full planning permission (133052) though no longer intended for residential development,local-authority-eng:WLI,,2016-06-08,,permissioned,full planning permission,21,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Officers Mess, Brookenby Business Park, Binbrook, Brookenby",yes,,2019-03-31,,2.09,9,9,Reserved matters approval (137494 / 133282),local-authority-eng:WLI,,2018-05-09,,permissioned,reserved matters approval,22,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Gleadells Wharf, Bridge Street, Gainsborough",,,2019-03-31,,0.16,14,14,Full planning permission (133393),local-authority-eng:WLI,,2016-02-04,,permissioned,full planning permission,23,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Peacock Hotel, Corringham Road, Gainsborough",yes,,2019-03-31,,0.8,23,23,Full planning permission (133439),local-authority-eng:WLI,,2016-11-18,,permissioned,full planning permission,24,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"George Hotel, 15 Main Road, Langworth",yes,,2019-03-31,,2.02,23,23,Reserved matters approval (133773),local-authority-eng:WLI,,2016-05-23,,permissioned,reserved matters approval,25,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land At Sunnyside, Caenby Road, Glentham",yes,,2019-03-31,,0.37,6,6,Reserved matters approval (134644),local-authority-eng:WLI,,2016-09-09,,permissioned,reserved matters approval,26,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"The Beckett School, Whites Wood Lane, Gainsborough",yes,,2019-03-31,,0.65,25,25,Reserved matters approval (138319),local-authority-eng:WLI,,2019-01-23,,permissioned,reserved matters approval,27,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"19 Oxford Street, Market Rasen",yes,2019-12-06,2019-03-31,,0.13,10,10,Completed - full planning permission (136394),local-authority-eng:WLI,,2017-09-29,,permissioned,full planning permission,28,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land off, Hersey Road, Caistor",yes,,2019-03-31,,0.26,10,10,Full planning permission (137074),local-authority-eng:WLI,,2018-03-05,,permissioned,full planning permission,29,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Queensway, Sturton by Stow",yes,,2019-03-31,,0.27,8,8,Full planning permission (137562),local-authority-eng:WLI,,2018-09-10,,permissioned,full planning permission,30,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land to the rear of Marquis Of Granby, High Street, Waddingham",yes,,2019-03-31,,0.42,7,7,Outline planning permission (138660),local-authority-eng:WLI,,2019-03-21,,permissioned,outline planning permission,31,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2019-12-06
"The Filling Station, 3 Lincoln Road, Saxilby",yes,,2019-03-31,,0.2,5,5,Full planning permission (137869),local-authority-eng:WLI,,2018-08-01,,permissioned,full planning permission,32,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2019-12-06
