point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE149,"Garage, Broad Street, Leek",-2.02683,53.10391,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.08,not owned by a public authority,,not permissioned,,,,,7,7,,Garage. Previous planning application lapsed.,2018-12-13,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE290,"Car Park, Bath Street",-2.021558,53.106365,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.1,not owned by a public authority,,permissioned,full planning permission,2016-05-13,,,5,5,yes,Car Park. Completions expected on site within 5 years,2018-12-13,2020-12-14,04/01/2019
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE293,14-18 Russell Street,-2.024321,53.104971,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.06,not owned by a public authority,,permissioned,,,,,5,5,,Night Club & Offices. Previous planning application lapsed.,2018-12-13,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE298,Pride of the Moorlands,-2.030948,53.0983,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.15,not owned by a public authority,,permissioned,outline planning permission,2017-03-20,,,7,7,yes,Public House. Completions expected on site within 5 years,2018-12-13,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,CH193,"The Crown Inn, Tean Road",-1.990027,52.969454,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.2,not owned by a public authority,,permissioned,outline planning permission,2016-11-10,,,5,5,yes,Public House. Completions expected on site within 5 years,2018-12-13,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE308,"Well Street Mill, Well Street, Leek",-2.017555,53.105278,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.08,not owned by a public authority,,permissioned,full planning permission,2018-06-13,,,14,14,yes,Conversion of former Mill. Completions expected on site within 5 years,2019-10-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,OC154,"Tearne Quarry, Main Road, Hollington",-1.922255,52.949167,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.43,not owned by a public authority,,permissioned,full planning permission,2018-09-11,,,9,9,yes,Former Quarry,2019-10-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,WE088,"Annex to Ash Hall Nursing Home, Ash Bank Road, Werrington",-2.106926,53.023026,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.7,not owned by a public authority,,permissioned,full planning permission,2018-06-12,,,8,8,yes,Annex to Nursing Home. Completed.,2019-10-12,2020-12-14,31/03/2019
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LB005,"Travellers Rest, Leek Road, Leekbrook",-2.027307,53.079568,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.43,not owned by a public authority,,permissioned,full planning permission,2020-10-20,,,9,9,yes,Public House. Completions expected on site within 5 years,2020-12-01,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE219,"Former Eaton House, Buxton Road, Leek",-2.01651,53.107966,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.45,not owned by a public authority,,permissioned,full planning permission,2019-06-18,,,37,37,yes,Offices. Site is under construction,2020-12-01,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE116A,"Lock up Garages, Broad Street, Leek",-2.028084,53.103928,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.22,not owned by a public authority,,permissioned,outline planning permission,2019-06-27,,,6,6,yes,Lock up garages,2020-12-01,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,BE070,"197, High Lane, Brown Edge",-2.136526,53.076894,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.24,not owned by a public authority,,permissioned,outline planning permission,2019-09-20,,,8,8,yes,Car park/hardstanding & newsagents,2020-12-01,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,LE319,"County Services Building, Fountain Street, Leek",-2.019721,53.105521,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,0.06,not owned by a public authority,,permissioned,other,2019-10-10,,,21,21,yes,Change of use from offices to 1 and 2 bedroom flats. Completions on site expected within 5 years.,2020-12-07,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,OC039,"Former Fole Dairy, Fole",-1.936105,52.933219,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,2.18,not owned by a public authority,,permissioned,outline planning permission,2019-10-22,,,56,56,yes,Former dairy buildings. Completions on site expected within 5 years.,2020-12-07,2020-12-14,
,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,CH105,"Former Cecilly Mill, Cheadle",-1.980786,52.990065,https://www.staffsmoorlands.gov.uk/brownfield-land.csv,3.85,not owned by a public authority,,permissioned,outline planning permission,2020-08-14,,,121,121,yes,Former Mill. Completions on site expected within 5 years.,2020-12-07,2020-12-14,
