point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,P53,"55-77 Lichfield Street, Wolverhampton City Centre",-2.123999,52.586859,,0.122,,,Other Commitment,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,P54,"Springvale Sports and Social Club, Millfields Road",-2.088084,52.562807,,2.857,,,Other Commitment,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39360,"Telecom House, Church Street, Wolverhampton City Centre",-2.130786,52.581017,,0.55,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39340,Land at Sweetbriar Road / Pump Street,-2.101454,52.571364,,0.16,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39330,"Fmr Ettingshall Primary School, Herbert Street",-2.094148,52.570372,,1.1,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39320,"Fmr Bilston Leisure Centre, Prouds Lane, Bilston",-2.076632,52.568865,,0.89,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39310,"The Manse, Leacroft Avenue",-2.113466,52.612032,,0.34,,,pending decision,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39280,Garage Site Behind 23 To 33 Beach Avenue Wolverhampton West Midlands,-2.103639,52.552978,,0.1,,,pending decision,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39260,Land Formerly 37 - 39 Brooklands Parade Wolverhampton West Midlands WV1 2ND,-2.095379,52.586508,,0.1,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39230,Medical Massage 37 Thornley Street Wolverhampton West Midlands WV1 1JP,-2.125789,52.58843,,0.006,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39220,651 Stafford Road Wolverhampton West Midlands WV10 6QG,-2.12729,52.627345,,0.03,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39200,National Childrens Home 83 Compton Road Wolverhampton West Midlands WV3 9QH,-2.154195,52.586203,,0.2,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39170,73 Bellamy Lane Wolverhampton WV11 1LH,-2.085163,52.608181,,0.04,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39140,Primeco Limited 66 - 70 Lichfield Street City Centre Wolverhampton West Midlands WV1 1DB,-2.1245,52.586588,,0.1,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39110,138 Penn Road Wolverhampton WV3 0DZ,-2.138098,52.573943,,0.03,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39100,Land Between 79A Harrowby Road And Harrowby Road Allotment Site Fordhouses WV10 6EP,-2.135526,52.624945,,0.1,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39070,Little Orchard Perton Road Wolverhampton West Midlands WV6 8DP,-2.192103,52.587415,,0.37,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39050,10 Lever Street Wolverhampton West Midlands WV2 1AL,-2.123078,52.579416,,0.01,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39030,38 Rupert Street Wolverhampton West Midlands WV3 9NS,-2.14741,52.587479,,0.057,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39020,Flat 1 110 Hurst Road Lanesfield Wolverhampton West Midlands WV14 9EU,-2.104227,52.546271,,0.03,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39010,Bramerton Childrens Residential Home 17 Bramerton Close Wolverhampton West Midlands WV11 1RT,-2.098499,52.602489,,0.04,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39000,The Former British Legion Club Penn Road Wolverhampton West Midlands WV4 5LZ,-2.169056,52.555051,,0.4,,,permissioned,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38990,The Otter And Vixen Old Fallings Lane Wolverhampton West Midlands WV10 8BN,-2.104955,52.609882,,0.246,,,pending decision,,,,,,,,,,2018-05-22,
,http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38970,"Land adj 12 Lloyd Hill, Lower Penn",-2.171389,52.555542,,0.1,,,permissioned,,,,,,,,,,2018-05-22,
