point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000029,Dairy Farm Lower Hardley Road Hardley Norwich Norfolk NR14 6BT,1.503663,52.543961,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LBO0O5TB00C00,0.03,not owned by a public authority,,permissioned,full planning permission,2011-01-13,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=LBO0O5TB00C00,,1,1,yes,Planning application number: BA/2010/0381/CU. This is permitted for holiday use. Scheme started on site as at end of 2020.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000016,Broadholme Caldecott Road Lowestoft Suffolk NR32 3PH,1.707298,52.476375,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NT2RNQTB00500,0.16,not owned by a public authority,,permissioned,full planning permission,2015-10-27,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NT2RNQTB00500,,3,3,yes,Planning application number BA/2015/0277/FUL. Scheme started on site as at end of 2020.,2018-12-20,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000017,Claxton Manor Barn Complex The Street Claxton Norfolk NR14 7AS,1.446291,52.581123,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRM7AOTBFML00,0.49,not owned by a public authority,,permissioned,full planning permission,2015-11-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRM7AOTBFML00,,2,2,yes,Planning application number BA/2015/0246/FUL,2018-12-20,2018-12-20,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000015,Erequay The Rhond Hoveton Norfolk NR12 8UE,1.410615,52.710436,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGFOMLTB01U00,0.08,not owned by a public authority,,permissioned,full planning permission,2017-02-02,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGFOMLTB01U00,,2,2,yes,Planning application number BA/2016/0408/FUL. This scheme has been completed as at December 2020,2018-12-20,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000006,"Former Waterside Rooms, Station Road, Hoveton.",1.40878,52.712854,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,0.1,not owned by a public authority,,not permissioned,,,,,0,0,yes,Allocated in emerging Local Plan - Policy HOV3.,2017-11-23,2018-12-20,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000003,The Valley House Low Road Mettingham Suffolk NR35 1TS,1.472336,52.465423,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZUKQATBFTZ00,2.56,not owned by a public authority,,permissioned,full planning permission,2016-06-30,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZUKQATBFTZ00,,4,4,yes,BA/2014/0239/FUL withdrawn. BA/2003/6138/HISTAP Approved subject to conditions. Scheme started on site as at end of 2020.,2017-11-23,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000046,The Old Hall 2 Church Road Reedham Norwich Norfolk NR13 3TZ,1.580609,52.56669,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M8DLU2TB00C00,0.02,not owned by a public authority,,permissioned,full planning permission,2012-10-15,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=M8DLU2TB00C00,,1,1,yes,Planning application number: BA/2012/0256/JOINT. This is permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000037,Ivy House Horsey Road West Somerton Somerton Norfolk NR29 4DW,1.655983,52.720433,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P289SYTB01W00,0.11,not owned by a public authority,,permissioned,full planning permission,2018-04-10,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P289SYTB01W00,,2,2,yes,Planning Application Number: BA/2018/0007/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000036,Bastwick Tower House Tower Road Bastwick Repps With Bastwick NR29 5JN,1.590623,52.706333,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PC78IETBH4S00,0.46,not owned by a public authority,,permissioned,full planning permission,2018-11-26,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PC78IETBH4S00,,1,1,yes,Planning Application Number: BA/2018/0279/FUL . Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000031,Willow Barns Adj White House Farm Thorpe Road Haddiscoe NR14 6PP,1.59814,52.518641,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P6N8I7TBGYU00,0.5,not owned by a public authority,,permissioned,full planning permission,2018-06-07,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P6N8I7TBGYU00,,1,1,yes,Planning Application Number: BA/2018/0124/CU. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000034,Hall Common Farm Hall Common Ludham Norfolk NR29 5NS,1.535716,52.702692,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P04H9STB01U00,0.06,not owned by a public authority,,permissioned,full planning permission,2018-02-09,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P04H9STB01U00,,1,1,yes,Planning Application Number: BA/2017/0457/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000001,Derbys Quay Bridge Wharf Gillingham Dam Gillingham Beccles Norfolk NR34 0PA,1.560871,52.464464,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MOJ2UJTB00200,0.03,not owned by a public authority,,permissioned,full planning permission,2014-08-08,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MOJ2UJTB00200,,2,2,yes,Planning application number: BA/2013/0171/EXT8W extends time limit for BA/2010/0124/FUL. This is permitted for holiday home. This scheme has been completed as at December 2020.,2017-11-23,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000005,"Old Broads Hotel Site, Station Road, Hoveton",1.408405,52.713662,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,0.11,not owned by a public authority,,not permissioned,,,,,0,0,yes,Allocated in emerging Local Plan - Policy HOV3.,2017-11-23,2018-12-20,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000028,The Rhond Hoveton Norfolk NR12 8UE,1.410638,52.710224,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PF8T1BTB01U00,0.02,not owned by a public authority,,permissioned,full planning permission,2019-04-18,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PF8T1BTB01U00,,1,1,yes,Planning application number BA/2018/0374/FUL,2019-12-04,2019-12-04,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000039,Wilderness Meadow Drive Hoveton NR12 8UN,1.414751,52.707364,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PB9WIZTBH3Y00,0.22,not owned by a public authority,,permissioned,full planning permission,2019-02-20,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PB9WIZTBH3Y00,,1,1,yes,Planning Application Number: BA/2018/0248/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000026,73 Northgate Beccles NR34 9AY,1.563454,52.463278,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PLESMXTBHCT00,0,not owned by a public authority,,permissioned,full planning permission,2019-03-20,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PLESMXTBHCT00,,1,1,yes,Planning application number BA/2019/0018/FUL. This has been completed as at December 2020.,2019-12-04,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000041,Hippersons Boatyard Gillingham Dam Gillingham Norfolk NR34 0EB,1.558781,52.465269,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PG09UTTBH7V00,0,not owned by a public authority,,permissioned,full planning permission,2019-01-11,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PG09UTTBH7V00,,1,1,yes,Planning Application Number: BA/2018/0390/FUL . Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000042,Bradwell Hall Bradwell Hall Farm Market Road Bradwell Norfolk NR31 9EF,1.694672,52.589235,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PZ3M2MTB02300,0.13,not owned by a public authority,,permissioned,full planning permission,2019-12-09,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PZ3M2MTB02300,,1,1,yes,Planning Application Number: BA/2019/0345/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000012,Old School House St Olaves Road Herringfleet NR32 5QT,1.641309,52.523774,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0VWNNTBGTD00,0.05,not owned by a public authority,,permissioned,full planning permission,2018-05-17,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0VWNNTBGTD00,,1,1,yes,Planning application number: BA/2017/0484/FUL,2018-12-20,2018-12-20,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000030,Carr Farm Burgh Road Burgh St Peter Beccles Norfolk NR34 0AD,1.653427,52.489283,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MG92UYTB00200,0.07,not owned by a public authority,,permissioned,full planning permission,2013-03-14,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MG92UYTB00200,,2,2,yes,Planning application number: BA/2013/0009/CU. This is permitted for holiday use. Scheme started on site as at end of 2020.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000044,Tingdene Broadlands Marsh Road Oulton Broad Suffolk NR33 9JY,1.705307,52.470161,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=Q0J8MJTBHSY00,0.38,not owned by a public authority,,permissioned,full planning permission,2019-02-05,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=Q0J8MJTBHSY00,,4,4,yes,Planning Application Number: BA/2019/0382/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000040,Fencraft Riverside Estate Brundall Norwich Norfolk NR13 5PS,1.435554,52.613667,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P8EOY2TB02300,0.47,not owned by a public authority,,permissioned,full planning permission,2018-10-17,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P8EOY2TB02300,,1,1,yes,Planning Application Number: BA/2018/0168/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000022,Land Adjacent To Cordova Cottages The Staithe Stalham NR12 9BZ,1.517847,52.767308,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=POZCTZTB02300,0.06,not owned by a public authority,,permissioned,full planning permission,2019-09-06,,,3,3,yes,Planning application number BA/2019/0112/FUL,2019-12-04,2019-12-04,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000018,Claxton Manor Barn Complex The Street Claxton Norfolk NR14 7AS,1.446291,52.581123,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRM7AOTBFML00,0.49,not owned by a public authority,,permissioned,full planning permission,2015-11-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRM7AOTBFML00,,2,2,yes,Planning application number BA/2015/0246/FUL. This permission has lapsed.,2018-12-20,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000033,Trumans Yard Caldecott Road Lowestoft NR32 3PH,1.705205,52.475968,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPIKKBTBGHD00,0.18,not owned by a public authority,,permissioned,full planning permission,2017-07-03,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OPIKKBTBGHD00,,1,1,yes,Planning application number BA/2017/0151/FUL,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000023,1 The Green Mill Road (track) Stokesby With Herringby Norfolk NR29 3EX,1.59227,52.638234,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PN6JE9TB02300,0.01,not owned by a public authority,,permissioned,full planning permission,2019-08-05,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PN6JE9TB02300,,1,1,yes,Planning application number BA/2019/0063/CU. Permitted for holiday use. This has been completed as at December 2020.,2019-12-04,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000019,Land At The Manor Staithe Road Ludham Norfolk NR29 5AB,1.536554,52.709423,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNWV80TBFJN00,0.18,not owned by a public authority,,permissioned,full planning permission,2015-11-03,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNWV80TBFJN00,,1,1,yes,Planning application number BA/2015/0148/FUL. This scheme has been completed as at December 2020.,2018-12-20,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000014,The Pyghtle Broad Road Ranworth Norwich Norfolk NR13 6HS,1.486935,52.679079,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQCGB0TB01W00,0.12,not owned by a public authority,,permissioned,full planning permission,2017-08-23,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQCGB0TB01W00,,1,1,yes,"Planning application number BA/2017/0170/HOUSEH. This permission is for an annex, not an entire dwelling. Added to the list in error.",2018-12-20,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000027,Formerly Windboats Marine Ltd Staitheway Road Wroxham Norwich Norfolk NR12 8TH,1.406716,52.709659,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PIN7FQTB02300,0.02,not owned by a public authority,,permissioned,full planning permission,2019-01-22,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PIN7FQTB02300,,1,1,yes,Planning application number BA/2018/0477/PN. This has been completed as at December 2020.,2019-12-04,2020-12-17,2020-12-17
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000013,The Old Stables Hall Farm Hall Lane Postwick NR13 5HQ,1.388568,52.614791,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR7OJATBGJA00,1.32,not owned by a public authority,,permissioned,full planning permission,2017-08-24,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OR7OJATBGJA00,,1,1,yes,Planning application number: BA/2017/0191/FUL,2018-12-20,2018-12-20,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000010,"Hedera House, The Street, Thurne, Norfolk",1.554869,52.686439,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9TEYTB01W00,0.77,not owned by a public authority,,permissioned,outline planning permission,2017-09-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?keyVal=ON9TEYTB01W00&activeTab=summary,,16,16,yes,Allocated in Sites Specifics Local Plan 2014 and draft allocated in emerging new Local Plan Policy THU1. Details of the planning application: BA/2017/0103/OUT,2017-11-23,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000035,The Workshop Yarmouth Road Ludham Norfolk NR29 5QF,1.536778,52.709583,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PBU9V3TBH4H00,0.15,not owned by a public authority,,permissioned,full planning permission,2018-09-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PBU9V3TBH4H00,,1,1,yes,Planning Application Number: BA/2018/0269/FUL. Permitted for holiday use.,2020-12-17,2020-12-17,
,http://opendatacommunities.org/id/national-park-authority/the-broads,The Broads Authority,BF000021,Port Of Yarmouth Marina Caister Road Great Yarmouth NR30 4DL,1.724869,52.627706,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PP5ZCSTBHH800,1.48,not owned by a public authority,,permissioned,full planning permission,2019-11-04,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PP5ZCSTBHH800,,7,7,yes,Planning application number BA/2019/0118/FUL,2019-12-04,2019-12-04,
