point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,537,Land at Redcar Road/Rawdon Rd,-1.421299,54.924409,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.276084,owned by a public authority,,permissioned,full planning permission,2018-02-27,https://www.sunderland.gov.uk/online-applications,,10,10,,"Pre-application enquiry ref. 10/00104/ENQ - proposed 8 bungalows and a core house, development acceptable in principle. Development Brief prepared",2017-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,563,"Hylton Skills campus, north Hylton Road",-1.417629,54.923556,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,3.55,mixed ownership,,permissioned,full planning permission,2020-02-20,https://www.sunderland.gov.uk/online-applications,,105,105,yes,"Planning application ref. 19/01427/FUL - Demolition of redundant former college buildings and construction of 105 dwellings and associated infrastructure, boundaries and landscaping.",2017-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,565,"Pheonix Tower Business Park, Castletown Way",-1.422453,54.922276,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,3.98,not owned by a public authority,,permissioned,full planning permission,2018-10-31,https://www.sunderland.gov.uk/online-applications,,114,114,yes,"Permitted application ref. 18/00823/REM - Reserved matters to previously approved outline application 14/00292/OUT - Approval sought for appearance, landscaping, layout and scale (for 118 dwellings). (Amended Description)",2017-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,568,"Fulwell Fire Station, Station Road",-1.383924,54.928981,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.27,not owned by a public authority,,permissioned,full planning permission,2019-12-20,https://www.sunderland.gov.uk/online-applications,,28,28,yes,Permitted application ref. 18/01276/FUL - Demolition of former Fire Station and erection of 1no. 4 storey block to provide a total of 28no. flats together with associated car parking and landscaping,2018-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,655,Galen Building,-1.387873,54.904107,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.213269,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,115,128,,Not considered developable within 15 yr period,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,659,"Sunniside Central Area, Villiers Street",-1.37711,54.907279,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.213766,mixed ownership,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,67,75,yes,Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD,2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,660,63 Fawcett Street,-1.382274,54.907224,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.017512,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,7,7,,Not considered developable within 15 yr period,2016-06-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,661,12 Fawcett Street,-1.381455,54.906708,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.020084,not owned by a public authority,,permissioned,full planning permission,2016-04-25,https://www.sunderland.gov.uk/online-applications,,5,5,,Permitted application ref. 14/01962/FUL and 16/00357/FUL. Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD,2017-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,665,255 High Street West,-1.384552,54.90711,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.036634,not owned by a public authority,,permissioned,full planning permission,2018-10-02,https://www.sunderland.gov.uk/online-applications,,9,9,,Permitted application ref. 18/00531/FUL. Part of Central Area Urban Design Strategy SPD. Development complete,2016-06-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,678,South Hylton House,-1.443164,54.901462,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2.53,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,50,55,,Not considered developable within 15 yr period,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,687,"Former Hylton Castle Library, Cranleigh Road",-1.446771,54.922749,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.177746,not owned by a public authority,,permissioned,full planning permission,2017-04-26,https://www.sunderland.gov.uk/online-applications,,9,9,,Permitted application ref. 17/00427/FU4,2017-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,688,"Derwent House, Washington Town Centre",-1.53494,54.896896,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.054342,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,48,48,,Permitted Prior Notification application ref. 17/00087/PCJ expired. Not considered developable within 15 yr period,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,690,"First Floor,the Old Vestry, 23 Fawcett Street",-1.381143,54.905682,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.016993,not owned by a public authority,,permissioned,full planning permission,2017-12-01,https://www.sunderland.gov.uk/online-applications,,7,7,,Full permission for 9 units 17/01442/FUL. Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD. Development complete,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,693,"Former Cheadle Centre, Caithness Road, Hylton",-1.455713,54.923751,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.521569,owned by a public authority,,permissioned,full planning permission,2018-07-03,https://www.sunderland.gov.uk/online-applications,,19,19,yes,Full permission for 19 units: 17/02446/FU4. Development largely complete.,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,698,"Gray Road, Hendon",-1.368075,54.899756,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.03,not owned by a public authority,,permissioned,full planning permission,2017-05-31,https://www.sunderland.gov.uk/online-applications,,7,7,,,2018-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,699,Upper floors 18 Fawcett Street,-1.381278,54.906178,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.02,not owned by a public authority,,permissioned,full planning permission,2017-05-12,https://www.sunderland.gov.uk/online-applications,,6,6,,,2018-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,701,67 John Street,-1.38106,54.907156,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.02,not owned by a public authority,,permissioned,full planning permission,2017-11-02,https://www.sunderland.gov.uk/online-applications,,9,9,,Full permission for 9 units 16/02216/FUL. Development complete,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,703,Westbourne Road,-1.395253,54.90508,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.06,not owned by a public authority,,permissioned,full planning permission,2017-06-08,https://www.sunderland.gov.uk/online-applications,,9,9,yes,Full permission for 9 units: 16/01749/FUL,2018-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,704,"Fence Houses Comrades Club, Station Avenue North, Fence Houses",-1.504538,54.846093,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.1,not owned by a public authority,,permissioned,full planning permission,2017-08-08,https://www.sunderland.gov.uk/online-applications,,8,8,yes,Full permission for 8 units: 17/00578/SUB,2018-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,705,2 Grange Crescent,-1.383635,54.899899,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.02,not owned by a public authority,,permissioned,full planning permission,2017-08-18,https://www.sunderland.gov.uk/online-applications,,6,6,,,2018-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,706,"Mayholme, 31 Sea View Road",-1.375046,54.887634,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.08,not owned by a public authority,,permissioned,full planning permission,2017-09-22,https://www.sunderland.gov.uk/online-applications,,7,7,,,2018-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,714,"Pennywell Business Centre, Pennywell",-1.439408,54.898048,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.49,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,27,30,,Not considered developable within 15 yr period,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,720,"Land at Dixon Square, Causeway",-1.378118,54.914842,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.19,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,9,10,,Not considered developable within 15 yr period,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,721,"The Ropery, Websters Bank",-1.402178,54.913462,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.54,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,43,48,,Not considered developable within 15 yr period,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,724,Former Sunderland High School,-1.380318,54.897582,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.58,not owned by a public authority,,permissioned,full planning permission,2017-12-11,https://www.sunderland.gov.uk/online-applications,,57,57,yes,Full permission for 57 units of extra-care: 17/01761/FUL. Development largely complete,2019-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,725,"Camrex House/Tatham Street Hostel, 3 Tatham Strt, Sunderla,",-1.378075,54.902495,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.16,not owned by a public authority,,permissioned,full planning permission,2018-10-09,https://www.sunderland.gov.uk/online-applications,,50,50,yes,Full permission for 50 units: 18/00825/FUL. Development largely complete,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,726,"9 - 12 Summerhill, Sundend, SR2 7NX",-1.394215,54.902513,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.04,not owned by a public authority,,permissioned,full planning permission,2019-03-05,https://www.sunderland.gov.uk/online-applications,,10,10,yes,Full permission for 10 units: 18/01849/FUL. Development largely complete,2019-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,727,"43 - 45 Newcastle Road, Sunderland",-1.383791,54.917235,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.05,not owned by a public authority,,permissioned,permission in principle,2019-04-09,https://www.sunderland.gov.uk/online-applications,,9,9,,Permission in principle - 18/02210/PIP,2019-11-30,2019-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,728,"12-13 Toward Road, Sunderland",-1.376187,54.904597,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.04,not owned by a public authority,,permissioned,full planning permission,2018-10-26,https://www.sunderland.gov.uk/online-applications,,12,12,yes,Permitted Prior Notification for 12 units: 18/01450/PCJ. Development largely complete,2018-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,729,Sunderland Church High School Mowbray Road Sunderland SR2 8HY,-1.379707,54.897758,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.21,not owned by a public authority,,permissioned,full planning permission,2018-08-20,https://www.sunderland.gov.uk/online-applications,,15,15,yes,Full permission for 15 units: 18/00485/FDC. Development largely complete,2019-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,742,47-49 Newcastle Road,-1.383852,54.91737,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.0233,not owned by a public authority,,permissioned,permission in principle,2019-05-08,https://www.sunderland.gov.uk/online-applications,,6,6,,Permission in principle - 19/00614/PIP,2019-11-30,2019-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B056,"High Usworth School, Well Bank Road",-1.533492,54.918358,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.650171,mixed ownership,,permissioned,full planning permission,2017-06-14,https://www.sunderland.gov.uk/online-applications,,14,56,,Permitted application ref. 16/02266/FU4,2016-06-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B062,Ryhope and Cherry Knowles Hospital,-1.374281,54.861397,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,27.674161,mixed ownership,,permissioned,other,2017-06-26,https://www.sunderland.gov.uk/online-applications,,640,640,yes,"Permitted hybrid application ref. 16/01524/HYB - Full Planning Permission for 304 dwellings, with Outline Planning Permission for 496 dwellings and an 80-bed care village. Part of South Sunderland Growth Area masterplan (Cherry Knowle) and draft SPD",2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B078,Farringdon Row Phase 2-4,-1.393119,54.912014,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.990419,mixed ownership,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,72,80,,Part of Farringdon Row Development Framework SPD and Central Area Urban Design Strategy SPD,2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B091,"Southwick Primary School, Clarence Street",-1.407579,54.920479,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.491868,not owned by a public authority,,permissioned,full planning permission,2020-07-24,https://www.sunderland.gov.uk/online-applications,,37,37,yes,19/01740/FU4 - Residential development comprising of 37no. homes with associated access and landscaping and the stopping up of existing footpaths to the north of the site. ,2017-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B106,"High Ford Estate, Flodden Road",-1.431928,54.903135,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.906285,not owned by a public authority,,permissioned,full planning permission,2012-10-25,https://www.sunderland.gov.uk/online-applications,,116,285,,Permitted application ref. 11/01794/FUL - under construction,2017-11-30,2018-11-30,2019-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B293A,"Low Moorsley, land at (Ennerdale Street)",-1.463323,54.81017,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,3.187951,not owned by a public authority,,pending decision,,,https://www.sunderland.gov.uk/online-applications,,59,66,,Live outline application ref. 14/01371/OUT - proposed 83 dwellings,2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B330A,Philadelphia Complex,-1.478291,54.864495,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,17.285165,not owned by a public authority,,permissioned,other,2016-06-10,https://www.sunderland.gov.uk/online-applications,,250,250,yes,"Reserved matter application pursuant to 14/00538/HYB, seeking approval of the details of access, appearance, landscaping, layout and scale for the erection of 452 residential units on Phase 1(a), 2(a), 3 and 4.",2016-06-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B413,"Seaburn Amusements, Whitburn Road",-1.370399,54.936576,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2.466639,owned by a public authority,,permissioned,outline planning permission,2017-10-31,https://www.sunderland.gov.uk/online-applications,,140,140,yes,Live outline hybrid application pending ref. 16/02056/HY4 - proposed mixed-use development with up to 279 dwellings overall. Part of Seaburn Masterplan and Design Code SPD,2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B448,Penshaw House,-1.499632,54.869823,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.091467,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,9,10,,Application Pending for 18 units: 17/01631/FU4,2016-06-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B451,"Former Stannington Centre and adjoining greenspace, Hillview, Stannington Grove",-1.381338,54.885831,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.811541,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,18,20,,Enquiry ref. 10/02550/MNQ refused - interest in residential development. Not considered developable in 15 yr period,2017-11-30,2020-11-30,2020-11-30
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,B467B,Thornbeck College site,-1.395466,54.92715,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.366857,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,10,11,,Enquiry ref. 11/01303/MNQ - proposed extra care facilities,2017-11-30,2018-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,747,Silksworth Housing Office,-1.382693,54.901314,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.401743,not owned by a public authority,,permissioned,full planning permission,2020-11-20,https://www.sunderland.gov.uk/online-applications,,13,13,yes,Full permission for 13 units: 20/01295/FUL ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,739,6 Athenaeum Street and upper floors 25-26 Fawcett Street,-1.407578,54.870776,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.042987,not owned by a public authority,,permissioned,other,2019-06-10,https://www.sunderland.gov.uk/online-applications,,5,5,yes,Prior Notification approved for 5 units - 19/00422/PCJ ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,737,6-10 Stockton Road,-1.381085,54.905494,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.014107,not owned by a public authority,,permissioned,other,2019-09-12,https://www.sunderland.gov.uk/online-applications,,6,6,yes,Prior Notification approved for 6 units - 19/01234/PCJ,2020-11-30,2020-11-30,
