point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/chelmsford,,13/00690/ETL,Land north west of Essex County Cricket Ground New Writtle Street Chelmsford,0.469213,51.731124,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.12,not owned by a public authority,,permissioned,full planning permission,2013-09-17,,,,,yes,Site stalled,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00142/FUL,Burrows Electrical Wholesalers Railway Street Chelmsford,0.466625,51.737329,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,,permissioned,full planning permission,2017-06-28,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,16/01145/FUL,47 Broomfield Road Chelmsford,0.465293,51.738661,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.11,not owned by a public authority,,permissioned,full planning permission,2016-09-30,,,,,yes,Site stalled,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00240/FUL,Boreham Village Store Main Road Boreham,0.538961,51.761589,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.16,not owned by a public authority,,permissioned,full planning permission,2017-05-05,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,16/02157/FUL,Site rear of 139 to 141 Springfield Road Chelmsford,0.480951,51.73549,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.03,not owned by a public authority,,permissioned,full planning permission,2017-02-01,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,12/00917/FUL,Land South East of Riverbank Court Shrublands Close Chelmsford,0.478597,51.734811,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.08,not owned by a public authority,,permissioned,full planning permission,2012-07-25,,,,,yes,Site stalled,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00207/FUL,Roadstar Tyre and Exhaust Centre New Writtle Street Chelmsford,0.470556,51.729728,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,mixed ownership,,permissioned,full planning permission,2017-06-16,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00905/FUL,Land Rear of 132 Brock Hill Runwell,0.516179,51.632227,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.18,not owned by a public authority,,permissioned,full planning permission,2017-08-10,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00079/FUL,Site at Park Lane Riding School Park Lane Ramsden Heath,0.471452,51.629814,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.38,not owned by a public authority,,permissioned,full planning permission,2017-07-12,,,,,yes,,2017-10-30,2017-10-30,
,http://opendatacommunities.org/id/district-council/chelmsford,,17/00987/FUL,The Grange Stock Road Stock,0.438114,51.650539,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.35,not owned by a public authority,,permissioned,full planning permission,2017-08-09,,,,,yes,,2017-10-30,2017-10-30,
