point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0126,One Sanford Street,-1.786966,51.559281,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OSCXADPTG5Q00,0.14,not owned by a public authority,,permissioned,full planning permission,2017-11-23,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OSCXADPTG5Q00,,12,12,yes,s0126 - S/17/1109 | Erection of a roof extension to create 2 additional floors containing 12no. flats.Ref. : S/PRIORC/17/0003Decision Issued Date: 21/02/2017Erection of a roof extension to create 2 additional floors containing 12 no. flats. Application is ongoing. Ref. : S/17/1109Decision Issued Date: Pending,2018-12-31,2020-12-23,2020-12-23
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0128,Swindon Station Car Park (South),-1.785977,51.565051,https://pa1.swindon.gov.uk/publicaccess/,1.84,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,160,160,,s0128 - s0128 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0129,Swindon Station Car Park (North),-1.772942,51.551092,https://pa1.swindon.gov.uk/publicaccess/,0.52,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,52,52,,s0129 - s0129 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0132,Princes Street Car Park,-1.784969,51.562757,https://pa1.swindon.gov.uk/publicaccess/,0.34,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,17,17,,s0132 - s0132 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0133,Commercial Road Car Park,-1.781744,51.560406,https://pa1.swindon.gov.uk/publicaccess/,0.05,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,10,10,,s0133 - s0133 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0140,Signal Point,-1.78147,51.559569,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=PEC1UAPTIF300,0.43,not owned by a public authority,,permissioned,full planning permission,2018-11-20,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=PEC1UAPTIF300,,,,,s0140 - S/18/1474 | Change of use of part of ground and first floors from B1(a) (Business) to A3 (Cafe/Restaurant).,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0142,"Locarno, Dammas Lane Car Park and The Planks Car Park",-1.790782,51.562985,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=JS3UTTPT04V00,0.46,not owned by a public authority,,permissioned,full planning permission,2008-09-08,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=JS3UTTPT04V00,,115,115,yes,"s0142 - S/07/2805 | Redevelopment including the partial demolition, change of use and restoration of The Locarno and Old Town Hall buildings, the erection of extensions and new buildings, plus the provision of 3 no. units for mixed Class A3/ Class A4 use, outdoor seating areas in association with those uses, Registry of Births, Deaths and Marriages (Class B1), 115 no. apartments, car parking, access and landscaping works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0146,The Parade Multistorey Car Park,-1.77708,51.553079,https://pa1.swindon.gov.uk/publicaccess/,0.18,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,36,36,,s0146 - s0146 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0147,Former Wyvern Multistorey Car Park,-1.776215,51.553607,https://pa1.swindon.gov.uk/publicaccess/,0.19,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,38,38,yes,s0147 - S/DEM/15/0737 | Prior Notification for the proposed demolition of multi-storey car park. Prior Approval required and given 04/06/2015Ref. : S/DEM/15/0737Decision Issued Date: 04/06/2015,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0148,Wyvern Theatre and Car Park,-1.775528,51.553553,https://pa1.swindon.gov.uk/publicaccess/,0.33,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,46,46,,s0148 - s0148 | Erection of a new roof over existing roof terrace and walkways. Permission has been granted 28/02/2014Ref. : S/SP/13/1910Decision Issued Date: 28/02/2014,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0150,The Carriage Works,-1.786688,51.562849,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OEZLJJPTJJ900,1.52,not owned by a public authority,,permissioned,full planning permission,2017-02-03,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OEZLJJPTJJ900,,0,0,yes,"s0150 - S/LBC/16/1807 | Refurbishment of the existing carriage works for use as office (Class B1) use and associated works including partial demolition, alterations and new access from London Street. Permission has been granted.Ref. : S/16/1806 & S/LBC/16/1807Decision Issued Date: 03/02/2017",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0156,Swindon Advertiser Offices,-1.78608,51.562096,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=POEMNDPTMYK00,0.1,not owned by a public authority,,permissioned,full planning permission,2019-10-24,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=POEMNDPTMYK00,,24,24,yes,s0156 - S/19/0442 | Demolition of rear ground floor office space and erection of five storey extension and third floor extension to existing building to provide an additional 24no. apartments,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0157,"Land South of Church Road, Old Town",-1.780953,51.559364,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=J5MSE8PTE9000,0.07,not owned by a public authority,,permissioned,full planning permission,2007-05-17,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=J5MSE8PTE9000,,19,19,yes,"s0157 - S/06/2316 | Demolition of existing garages and print works and the erection of new building to facilitate the provision of 19 no. apartments (Class C3) with vehicular access, car parking, cycle parking, landscaping and associated works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0158,"Pope Bros Builders Yard, Cricklade Street",-1.714859,51.63348,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=P5KUAUPT0EE00,0.12,not owned by a public authority,,permissioned,full planning permission,2019-11-26,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=P5KUAUPT0EE00,,12,12,yes,"s0158 - S/18/0447 | Demolition of existing workshops and erection of 10no. dwellings, conversion of existing store to provide 2no. dwellings",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0168,20 Fleet Street,-1.779918,51.582454,https://pa1.swindon.gov.uk/publicaccess/,0.05,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,10,10,yes,s0168 - s0168 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0170,32-34 Bridge Street,-1.78206,51.590188,https://pa1.swindon.gov.uk/publicaccess/,0.03,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,6,6,yes,s0170 - s0170 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0171,Theatre Square,-1.77729,51.595747,https://pa1.swindon.gov.uk/publicaccess/,0.41,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,21,21,,s0171 - s0171 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0183,"Land to the east of Newburgh Place, in front of Tesco Express",-1.805642,51.577173,https://pa1.swindon.gov.uk/publicaccess/,0.97,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,36,36,,s0183 - s0183 | Change of use from a Class A1 Retail to Class D1 Clinic. Variation of condition 3 from previous. Permission has been granted permission S/13/0025 regarding opening hours).Ref. : S/14/1956Decision Issued Date: 07/01/2015Application for the erection of a single storey side extension. Permission has been granted.Ref. : S/16/0076Decision Issued Date: 18/03/2016,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0191,Land at Pinehurst Road inside 'The Circle',-1.806867,51.580833,https://pa1.swindon.gov.uk/publicaccess/,0.5,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,19,19,,s0191 - s0191 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0204,In front of 68 Oaksey Road,-1.78152,51.59731,https://pa1.swindon.gov.uk/publicaccess/,0.19,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,7,7,,s0204 - s0204 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0239,Groundwell Park and Ride,-1.730629,51.548034,https://pa1.swindon.gov.uk/publicaccess/,1.7,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,0,0,yes,s0239 - s0239 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0245,Manor Garden Centre and surrounding,-1.782509,51.538807,https://pa1.swindon.gov.uk/publicaccess/,3.3,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,124,124,,s0245 - s0245 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0246,Garage block east of Greenhill Road,-1.807993,51.570172,https://pa1.swindon.gov.uk/publicaccess/,0.2,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,8,8,,s0246 - s0246 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0264,Garages at Wingfield Ave,-1.782501,51.602264,https://pa1.swindon.gov.uk/publicaccess/,0.23,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,9,9,,s0264 - s0264 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0276,Liden Local Centre,-1.8007,51.570475,https://pa1.swindon.gov.uk/publicaccess/,1.58,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,79,79,,s0276 - s0276 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0297,Pipers Way Park and Ride,-1.821724,51.553401,https://pa1.swindon.gov.uk/publicaccess/,5.27,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,0,0,yes,s0297 - s0297 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,s0298,Barnfield Road,-1.809628,51.577417,https://pa1.swindon.gov.uk/publicaccess/,0.75,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,0,0,yes,"s0298 - s0298 | Erection of 4 no. (Class A1) non-food retail units. (ref S/08/0478) granted 18 Jul 2008, now lapsed.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0308,Northern Gateway,-1.767875,51.585492,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O4A3PVPTHAF00,2.33,not owned by a public authority,,permissioned,full planning permission,2017-10-18,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O4A3PVPTHAF00,,0,0,yes,"S0308 - S/16/0505 | Erection of new retail facilities and provision of associated car parking, creation of a new vehicular and pedestrian accesses, a freestanding ATM, hard and soft landscaping and associated plant.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0311,"Petrol Filling Station, Rodbourne Road",-1.765075,51.576361,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O81LH7PTHTB00,0.33,not owned by a public authority,,permissioned,other,2016-07-21,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O81LH7PTHTB00,,0,0,yes,S0311 - S/16/0977 | Erection of an ATM. (Retrospective).,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0313,Toothill Village Centre,-1.786833,51.562033,https://pa1.swindon.gov.uk/publicaccess/,1.42,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,71,71,,S0313 - S0313 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0314,Moredon Rec,-1.738608,51.602284,https://pa1.swindon.gov.uk/publicaccess/,2.66,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,60,60,yes,S0314 - S0314 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0315,Stratton Education Centre,-1.770337,51.543159,https://pa1.swindon.gov.uk/publicaccess/,0.3,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,11,11,,S0315 - S0315 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0318,"Contract House, Unit 5 Bramble Road Elgin Swindon SN2 8HB",-1.778972,51.557514,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MUV555PT0FL00,0.39,not owned by a public authority,,permissioned,full planning permission,2014-07-04,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MUV555PT0FL00,,,,yes,S0318 - S/13/1537 | Outline application for the erection of buildings for B1(c) (Business - Light Industry) and/or B2 (General Industry) and/or B8 (Storage or Distribution) uses.,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0319,"54 -55 Bridge Street, Swindon, SN1 1BL",-1.7892,51.55953,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MWO7F1PT0IN00,0.03,not owned by a public authority,,permissioned,full planning permission,2014-07-21,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MWO7F1PT0IN00,,6,6,yes,"S0319 - S0319 | Retention of retail use on ground floor, change of use of 1st. & 2nd. floor from retail (Class A1) to 6 no. dwellings (Class C3), erection of 1st & 2nd floor rear extensions and associated works.",2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0322,"Unit 4 Hunts Rise, Swindon SN3 4TW",-1.76055,51.571699,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=N9GTM0PT04V00,0.53,not owned by a public authority,,permissioned,full planning permission,2015-04-01,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=N9GTM0PT04V00,,10,10,yes,S0322 - S/14/1283 | Erection of 10no. two storey industrial units and associated works.,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0326,"Wakefield House, Pipers Way, Old Town Swindon SN3 1RE",-1.783513,51.558814,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NGVIFNPT97000,0.66,not owned by a public authority,,permissioned,full planning permission,2015-12-03,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NGVIFNPT97000,,34,34,yes,S0326 - S/14/2137 | Demolition of existing energy centre and erection of a mixed use four storey building with a convenience retail store (Class A1) on the ground floor with 18no. apartments above and 16no. houses and associated works.,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0327,"22-23 Victoria Road, Old Town, Swindon SN1 3AW",-1.72926,51.541561,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NI9IC7PT97000,0.04,not owned by a public authority,,permissioned,full planning permission,2015-03-04,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NI9IC7PT97000,,6,6,yes,"S0327 - S/15/0042 | Erection of a 4 storey building to provide 147sqm of retail floor space on the ground floor, 6 no. apartments on the floors above",2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0328,"Former Milton Road Club, 25 Milton Road, Swindon SN1 5JA",-1.799906,51.569958,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NIXYXXPT97000,0.03,not owned by a public authority,,permissioned,full planning permission,2015-04-02,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NIXYXXPT97000,,10,10,yes,S0328 - S/15/0133 | Change of use from working man's club (Class D2) to residential (Class C3) to provide 10no. self contained apartments,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0329,"Former Bampton Brothers, Stratton Road, Swindon",-1.780467,51.606184,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NKU3OYPT97000,1.27,not owned by a public authority,,permissioned,outline planning permission,2015-08-19,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NKU3OYPT97000,,61,61,yes,S0329 - S/OUT/15/0377 | Outline application for the erection of up to 61no. dwellings (means of access not reserved).,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0330,"Anglia House, 115-118 Commercial Road, Swindon",-1.753916,51.575334,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NNYZKTPT97000,0.01,not owned by a public authority,,permissioned,permission in principle,2015-08-26,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NNYZKTPT97000,,14,14,yes,S0330 - S/PRIORC/15/0748 | Prior Approval Notification for the change of use of 1st & 2nd floors from offices (Class B1) to 14no. apartments (Class C3) Prior Approval not required,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0332,"Kingsbridge House, Marlborough Road, Swindon",-1.750887,51.568255,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NPO9LZPT0EE00,0.12,not owned by a public authority,,permissioned,full planning permission,2015-09-21,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NPO9LZPT0EE00,,5,5,yes,S0332 - S/15/0937 | Change of use from Guest House to 5 no. Flats,2017-12-31,2020-12-23,2020-12-23
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0337,"16 Wembley Street, Rodbourne, Swindon SN2 1DN",-1.787394,51.563646,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NSYM9ZPT97000,0.11,not owned by a public authority,,permissioned,full planning permission,2017-01-17,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NSYM9ZPT97000,,6,6,yes,S0337 - S/15/1342 | Erection of 6no. flats,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0338,"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",-1.786833,51.526238,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NT0V85PT97000,0.49,not owned by a public authority,,permissioned,full planning permission,2016-03-21,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NT0V85PT97000,,5,5,yes,"S0338 - S/15/1352 | Demolition of existing warehouse and outbuildings, and erection of 5 no. residential dwellings",2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0341,"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",-1.783513,51.558814,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O9A1IHPTI5200,0.16,not owned by a public authority,,permissioned,full planning permission,2016-08-16,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O9A1IHPTI5200,,6,6,yes,"S0341 - S/16/1126 | Demolition of existing dwelling and erection of 6no. apartments and associated works, without compliance with conditions 3 - 10 from previous permission S/15/1839.",2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0343,"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",-1.758157,51.581743,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NZI9O2PTFUR00,2.93,not owned by a public authority,,permissioned,outline planning permission,2017-02-07,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=NZI9O2PTFUR00,,134,134,yes,S0343 - S/OUT/15/2087 | Outline planning application for up to 134no. residential dwellings,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0344,"Holbrook House, Sheppard Street, Swindon",-1.786995,51.562717,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O0HAO3PT0IN00,0.01,not owned by a public authority,,permissioned,permission in principle,2016-02-23,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O0HAO3PT0IN00,,58,58,yes,S0344 - S/PRIORC/16/0015 | Prior Approval Notification for the change of use of ground floor and first to fourth floors from offices (class B1(a)) to residential use (class C3) (58no. flats),2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0348,"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",-1.76652,51.584777,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O44JR4PTH9L00,0.46,not owned by a public authority,,permissioned,full planning permission,2016-11-29,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O44JR4PTH9L00,,38,38,yes,S0348 - S/16/0487 | Demolition of buildings on site and the construction of 38 no. residential units of Retirement Living accommodation,2017-12-31,2020-12-23,2020-12-23
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0350,"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",-1.786784,51.605624,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O7RYB3PTHSE00,0.06,not owned by a public authority,,permissioned,full planning permission,2016-09-20,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O7RYB3PTHSE00,,5,5,yes,S0350 - S/16/0960 | Erection of an additional storey to provide 5no. flats and associated works.,2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0352,"Land At Radway Road, Stratton St Margaret, Swindon SN3 4ND",-1.787313,51.601806,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O8507LPT04V00,2.2,not owned by a public authority,,permissioned,full planning permission,2016-09-05,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O8507LPT04V00,,,,yes,"S0352 - S/16/0990 | Erection of an industrial/warehouse unit (class B1(a), B2 and B8) with associated works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0358,"18 - 24 Bridge Street & 16 - 17 Fleet Street, Swindon SN1 1BP",-1.768977,51.584301,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=ODYK5WPTJ9R00,0.07,not owned by a public authority,,permissioned,full planning permission,2017-02-03,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=ODYK5WPTJ9R00,,14,14,yes,"S0358 - S/16/1679 | Demolition of 20 Bridge Street and 17 Fleet Street, erection of 4no. commercial units (Class A1 and A3) and 14no. residential apartments",2017-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0381,The Limes,-1.783774,51.556066,https://pa1.swindon.gov.uk/publicaccess/,0.32,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,5,5,yes,S0381 - S0381 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0401,North of Gateway North,-1.782747,51.559009,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=KRAMLDPT97000,5.16,not owned by a public authority,,permissioned,full planning permission,2010-01-11,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=KRAMLDPT97000,,,,yes,"S0401 - S0401 | Part demolition and extension of existing building to provide new distribution warehouse accommodation including change of use (B8) and construction of new service yard, parking, access, landscaping and associated works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0402,South of Gateway North,-1.700211,51.541934,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=KRAMLDPT97000,2.34,not owned by a public authority,,permissioned,full planning permission,2010-01-11,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=KRAMLDPT97000,,,,yes,"S0402 - S0402 | Part demolition and extension of existing building to provide new distribution warehouse accommodation including change of use (B8) and construction of new service yard, parking, access, landscaping and associated works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0413,The Wheatsheaf Public House 33-36 Dores Road Upper Stratton,-1.773606,51.55177,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O6E5ERPT0IN00,0.23,not owned by a public authority,,permissioned,full planning permission,2017-05-12,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=O6E5ERPT0IN00,,8,8,yes,S0413 - S/16/0768 | Demolition of the Wheatsheaf Public House and erection of 8no. dwellings,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0415,Land To The Rear Of 27 Eastcott Hill,-1.808924,51.573069,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=ON9FPRPTLV800,0.02,not owned by a public authority,,permissioned,full planning permission,2017-08-11,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=ON9FPRPTLV800,,6,6,yes,S0415 - S/17/0526 | Erection of 6no. flats,2018-12-31,2020-12-23,2020-12-23
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0416,3 Temple Chambers Temple Street,-1.787892,51.560375,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OY9VLNPT0IN00,0.01,not owned by a public authority,,permissioned,full planning permission,2017-12-11,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OY9VLNPT0IN00,,5,5,yes,"S0416 - S/17/1757 | Change of use of ground floor, second floor and roofspace to 5no. flats",2018-12-31,2020-12-23,2020-12-23
