point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/exeter,,,"Moose Hall, Blackboy Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.06,not owned by a public authority,,permissioned,,2018-10-24,,8,8,8,yes,,,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,The King Billy and 26-28 Longbrook Street,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,not owned by a public authority,,permissioned,,2018-04-27,,108,108,108,yes,,,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,Land at Glenthorne Road,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.57,not owned by a public authority,,permissioned,,2018-12-17,,178,178,178,yes,,,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"City Arcade, Fore Street",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.06,not owned by a public authority,,permissioned,,2018-10-22,,64,64,64,yes,Under construction.,,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,78-84 Bovemoors Lane,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.24,owned by a public authority,,permissioned,,2018-10-12,,10,10,10,yes,Site cleared.,,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Land adj Exeter St Davids Station, Bonhay Road/Cowley Bridge Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,2.2,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for mixed use development including residential in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,Nos. 36-37 Well Street,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.09,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Exmouth Junction, Prince Charles Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,6.7,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Planning application submitted.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Land adj Exeter Arms Hotel, Rydon Lane",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.23,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Lapsed consent for 14 apartments.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"DOA & Exeter Mobility Centre, Wonford Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.8,owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Honeylands Hospital, Pinhoe Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.68,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Planning application submitted.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Mary Arches Surface Car Park, Mary Arches Street",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.2,owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Bendene Hotel, 15-16 Richmond Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,not owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Conversion/change of use only.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,"Pyramids Leisure Centre, Heavitree Road",,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.22,owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,Nos. 91-97 Wonford Street,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.08,owned by a public authority,,not permissioned,,,,,,,yes,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,2019-12-14,
,http://opendatacommunities.org/id/district-council/exeter,,,Corner of Summerland St & Red Lion Lane,,,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,owned by a public authority,,not permissioned,,,,,,,yes,Lapsed consent for redevelopment to provide five storey building with 28 flats and retail/restaurant unit at ground floor and associated works,,2019-12-14,
