point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/016,Former Martindale School Boxted Road Hemel Hempstead,-0.498282,51.760751,http://bit.ly/Dacorum-BLR,1.41,owned by a public authority,,permissioned,full planning permission,2017-10-16,http://www.dacorum.gov.uk/brownfield-land-register,,65,65,yes,Full application resolved to be granted subject to s106,2017-12-31,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/017,Frogmore Road Hemel Hempstead,-0.466589,51.738149,http://bit.ly/Dacorum-BLR,2.93,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,100,100,yes,4/03226/16/PRE,2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/018,Corner of High Street / Swing Gate Lane Berkhamsted,-0.556029,51.757419,http://bit.ly/Dacorum-BLR,0.1,owned by a public authority,,permissioned,full planning permission,2015-06-29,http://www.dacorum.gov.uk/brownfield-land-register,,11,11,yes,,2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/019,Western Road Tring,-0.66847,51.792052,http://bit.ly/Dacorum-BLR,0.47,not owned by a public authority,,not permissioned,,,,,25,25,yes,,2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/020,Depot land Langdon Street Tring,-0.663863,51.791928,http://bit.ly/Dacorum-BLR,0.22,not owned by a public authority,,permissioned,full planning permission,2016-05-18,http://www.dacorum.gov.uk/brownfield-land-register,,10,10,yes,,2017-12-31,2018-08-16,06/03/2018
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/021,Watling Street (rear of Hicks Road/High Street) Markyate,-0.458572,51.836587,http://bit.ly/Dacorum-BLR,0.31,not owned by a public authority,,permissioned,full planning permission,2015-11-02,http://www.dacorum.gov.uk/brownfield-land-register,,9,9,yes,,2017-12-31,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/022,Garden Scene Nursery Chapel Croft Chipperfield,-0.491149,51.707391,http://bit.ly/Dacorum-BLR,0.81,not owned by a public authority,,permissioned,full planning permission,2019-07-29,http://www.dacorum.gov.uk/brownfield-land-register,,15,15,yes,4/00780/14/PRE 4/02659/06/PRE 4/00369/93/4 refer to simmonds nursery,2017-12-31,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/023,Bourne End Mills Bourne End Lane,-0.526102,51.742957,http://bit.ly/Dacorum-BLR,3.98,not owned by a public authority,,permissioned,reserved matters approval,2017-07-17,http://www.dacorum.gov.uk/brownfield-land-register,,45,45,yes,Hybrid application granted outline / part full permission on 9/03/16,2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/024,St Mary's Convent Green End Road Boxmoor,-0.491942,51.747065,http://bit.ly/Dacorum-BLR,0.81,not owned by a public authority,,permissioned,full planning permission,2016-06-13,http://www.dacorum.gov.uk/brownfield-land-register,,20,20,yes,LBC granted 13/06/16,2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/025,Former Sappi Nash Mills,-0.45143,51.728698,http://bit.ly/Dacorum-BLR,6.67,not owned by a public authority,,permissioned,full planning permission,2015-10-19,http://www.dacorum.gov.uk/brownfield-land-register,,38,38,yes,"Part permissioned as applications not recived for part of site to south of Red Lion Lane. CoU of Blocks I and K granted 2/04/13. 450 dwellings plus care home, community use, A3, B1 and Day Nursery, etc granted 12/05/10",2017-12-31,2018-08-16,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/026,St Francis De Sales Preparatory School Aylesbury Road,-0.699309,51.831475,http://bit.ly/Dacorum-BLR,0.69,not owned by a public authority,,permissioned,full planning permission,2018-03-09,http://www.dacorum.gov.uk/brownfield-land-register,,40,40,yes,Query whether this constitutes previously developed land,2017-12-31,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/027,"Chipperfield Garden Centre, Chipperfield",-0.507454,51.71278,http://bit.ly/Dacorum-BLR,3.22,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,71,71,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/028,"Hemel Hempstead Garden Centre, Great gaddesden",-0.506741,51.79204,http://bit.ly/Dacorum-BLR,2.44,not owned by a public authority,,permissioned,full planning permission,2019-09-20,http://www.dacorum.gov.uk/brownfield-land-register,,74,74,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/029,"Marchmont Farm, Link Road, Hemel",-0.473399,51.767037,http://bit.ly/Dacorum-BLR,0.65,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,6,6,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/030,"Former Bobsleigh Hotel, Bovingdon",-0.526586,51.728369,http://bit.ly/Dacorum-BLR,1.4,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,61,61,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/031,"Caddington Hall, Markyate",-0.452067,51.843896,http://bit.ly/Dacorum-BLR,4.65,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,10,10,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/032,"Dacre House, Hillfield Road",-0.470114,51.753007,http://bit.ly/Dacorum-BLR,0.05,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,5,5,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/033,Leys Road (No 121),-0.456609,51.742723,http://bit.ly/Dacorum-BLR,0.15,not owned by a public authority,,permissioned,full planning permission,2019-10-22,http://www.dacorum.gov.uk/brownfield-land-register,,3,3,yes,,2018-08-17,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/034,"Button House, Pix Farm Lane, Hemel Hempstead",-0.519279,51.747933,http://bit.ly/Dacorum-BLR,2.55,not owned by a public authority,,permissioned,full planning permission,2019-03-05,http://www.dacorum.gov.uk/brownfield-land-register,,56,58,yes,,2019-10-14,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/035,"Kier site, Maylands Avenue",-0.437575,51.754567,http://bit.ly/Dacorum-BLR,1.1,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,250,300,yes,,2019-10-14,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/036,The Old Mill Public House,-0.552041,51.756771,http://bit.ly/Dacorum-BLR,0.18,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,6,9,yes,,2019-10-14,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/037,Hillfield Road,-0.471542,51.75296,http://bit.ly/Dacorum-BLR,0.22,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,28,45,yes,,2019-10-14,2019-10-14,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/038,Land at West Herts College,-0.474803,51.756491,http://bit.ly/Dacorum-BLR,0.88,not owned by a public authority,,permissioned,reserved matters approval,2019-03-26,http://www.dacorum.gov.uk/brownfield-land-register,,106,106,yes,,2020-11-24,2020-11-24,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/039,"Symbio Site, Whiteleaf Road",-0.476527,51.739925,http://bit.ly/Dacorum-BLR,0.22,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,55,180,yes,,2020-11-24,2020-11-24,
,http://opendatacommunities.org/id/district-council/dacorum,,BLR/040,66 and 72 Wood Lane End,-0.43693,51.759172,http://bit.ly/Dacorum-BLR,1.88,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,150,169,yes,,2020-11-24,2020-11-24,
