point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0239,Groundwell Park and Ride,-1.77729,51.595747,,1.7019,not owned by a public authority,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0245,Manor Garden Centre and surrounding,-1.805642,51.577173,,3.3,,,Not permissioned,,,,9,9,9,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0246,Garage block east of Greenhill Road,-1.806867,51.580833,,0.198752,,,Not permissioned,,,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0264,Garages at Wingfield Ave,-1.78152,51.59731,,0.2297,,,Not permissioned,,,,7,7,7,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0276,Liden Local Centre,-1.730629,51.548034,,1.58193,,,Not permissioned,,,,79,79,79,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0297,Pipers Way Park and Ride,-1.782509,51.538807,,5.27058,,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0298,Barnfield Road,-1.807993,51.570172,,0.748815,,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0308,Northern Gateway,-1.782501,51.602264,,2.332,,,permissioned,,2017-10-19,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0311,"Petrol Filling Station, Rodbourne Road",-1.8007,51.570475,,0.3321,,,Not permissioned,,,,7,7,7,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0313,Toothill Village Centre,-1.821724,51.553401,,1.417,,,Not permissioned,,,,71,71,71,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0314,Moredon Rec,-1.809628,51.577417,,2.659,,,Not permissioned,,,,60,60,60,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0315,Stratton Education Centre,-1.767875,51.585492,,0.3015,,,Not permissioned,,,,9,9,9,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0318,"Contract House, Unit 5 Bramble Road Elgin Swindon SN2 8HB",-1.765075,51.576361,,0.3913,,,permissioned,,2017-06-26,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0319,"54 - 55 Bridge Street, Swindon, SN1 1BL",-1.786833,51.562033,,0.03386,,,Not permissioned,,,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0322,"Unit 4 Hunts Rise, Swindon SN3 4TW",-1.738608,51.602284,,0.5326,,,permissioned,full planning permission,2015-04-01,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0326,"Wakefield House, Pipers Way, Old Town Swindon SN3 1RE",-1.770337,51.543159,,0.6639,,,permissioned,reserved matters approval,2015-12-03,,34,34,34,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0327,"22-23 Victoria Road , Old Town, Swindon SN1 3AW",-1.778972,51.557514,,0.312,,,permissioned,full planning permission,2015-03-04,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0328,"Former Milton Road Club , 25 Milton Road, Swindon SN1 5JA",-1.7892,51.55953,,0.03026,,,Not permissioned,,,,10,10,10,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0329,"Former Bampton Brothers, Stratton Road, Swindon",-1.76055,51.571699,,1.267,,,permissioned,reserved matters approval,2017-12-14,,61,61,61,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0330,"Anglia House, 115-118 Commercial Road, Swindon",-1.783513,51.558814,,0.0575,,,Not permissioned,,,,14,14,14,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0332,"Kingsbridge House, Marlborough Road, Swindon",-1.72926,51.541561,,0.1291,,,Not permissioned,,,,5,5,5,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0337,"16 Wembley Street, Rodbourne, Swindon SN2 1DN",-1.799906,51.569958,,0.0469,,,permissioned,full planning permission,2017-01-17,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0338,"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",-1.780467,51.606184,,0.5886,,,permissioned,full planning permission,2016-03-21,,5,5,5,yes,,,2019-12-15,
