site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
,,,2019-12-13,,,,,Full planning permission for residential development (2017/0557) granted in March 2018.,local-authority-eng:GED,,,,,,POINT(-1.161589 53.013175),6\797,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C797,2017-04-01
,,2017-11-01,2019-12-13,,,,,Site built in November 2017.,local-authority-eng:GED,,,,,,POINT(-1.080488 52.967668),6\804,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C804,2017-04-01
,,2019-04-17,2019-12-13,,,,,Office building on site converted to 31 apartments and extension to include 14 additional apartments complete in April 2019.,local-authority-eng:GED,,,,,,POINT(-1.087118 52.966855),6\897,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C897,2017-04-01
,,2018-06-20,2019-12-13,,,,,Site built in June 2018.,local-authority-eng:GED,,,,,,POINT(-1.099957 52.977925),6\965,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C965,2017-04-01
,,2018-03-26,2019-12-13,,,,,Site built in March 2018.,local-authority-eng:GED,,,,,,POINT(-1.138909 52.998933),6\993,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C993,2017-04-01
,,2018-03-05,2019-12-13,,,,,Site built in March 2018.,local-authority-eng:GED,,,,,,POINT(-1.129479 53.006606),6\1003,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1003,2017-04-01
,,2018-09-07,2019-12-13,,,,,Site built in September 2018.,local-authority-eng:GED,,,,,,POINT(-1.076449 52.973849),6\1015,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1015,2017-04-01
,,,2019-12-13,,,,,Information from the SHLAA 2019 consultation states that the garages are owned by individual leaseholders and each lease needs to be amended for the sale of the garages to a developer before any works can take place.,local-authority-eng:GED,,,,,,POINT(-1.116542 52.995703),6\1034,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1034,2017-04-01
,,,2019-12-13,,,,,Full planning permission for mixed use building of retail units and 14 2-bed apartments (2016/0875) granted in June 2017. The public house on site was demolished in 2018.,local-authority-eng:GED,,,,,,POINT(-1.092544 52.966103),6\1055,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1055,2018-04-01
,,,2019-12-13,,,,,Full planning permission for residential development (2017/0207) granted in October 2017.,local-authority-eng:GED,,,,,,POINT(-1.082319 53.037378),6\1064,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1064,2018-04-01
,,,2019-12-13,,,,,The site currently falls within part of the designated safeguarded land in the Local Planning Document which means the site is protected from development for the plan period up to 2028 in order to meet longer term development needs.,local-authority-eng:GED,,,,,,POINT(-1.090221 53.047829),6\1073,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1073,2018-04-01
,,,2019-12-13,,,,,Two outline planning permissions for 10 dwellings and 64-bed residential care home both granted in September 2018 (2018/0318 and 2018/0319).,local-authority-eng:GED,,,,,,POINT(-1.179642 53.022658),6\1110,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1110,2019-04-01
,,,2019-12-13,,,,,Full planning permission for change of use to five residential flats (2018/0717) granted in October 2018.,local-authority-eng:GED,,,,,,POINT(-1.088497 52.965761),6\1112,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1112,2019-04-01
,,,2019-12-13,,,,,Full planning permission for change of use from office to residential use (2019/0003) granted in March 2019.,local-authority-eng:GED,,,,,,POINT(-1.091957 52.996603),6\1126,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1126,2019-04-01
,,,2019-12-13,,,,,Full planning permission for change of use of upper floors to five residential flats (2019/0002) granted in March 2019.,local-authority-eng:GED,,,,,,POINT(-1.078698 52.963966),6\1127,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1127,2019-04-01
,,,2019-12-13,,,,,Full planning permission for the conversion of a police station into 42 apartments and a new block of 24 apartments (2018/0549) granted in March 2019.,local-authority-eng:GED,,,,,,POINT(-1.089602 52.96743),6\1128,http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C1128,2019-04-01
