name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
110105 / 093793,Greenwood Road/Gladeside Road,yes,,2018-12-31,,0.24,32,32,Erection of a part 2 to part 4 storey apartment block to form a total of 32 apartments,local-authority-eng:MAN,,2016-02-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.272725 53.386315),110105 / 093793,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/110105---093793
108903/OO/2015/N2 / 095102,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",,,2018-12-31,,4.42,162,162,OUTLINE APPLICATION for the erection of 162 dwellinghouses,local-authority-eng:MAN,,2015-08-10,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.163446 53.475402),108903/OO/2015/N2 / 095102,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/108903-OO-2015-N2---095102
102721/P3JPA/2013/S2,179 - 199A Fog Lane Burnage,yes,,2018-12-31,,0.22,7,7,Prior Approval,local-authority-eng:MAN,,2013-08-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.216325 53.421387),102721/P3JPA/2013/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/102721-P3JPA-2013-S2
107139/P3JPA/2014/C1,1 - 2 North Parade Manchester M3 2NH,,,2018-12-31,,0.06,71,71,"Prior approval for change of use of part ground, 1st, 2nd and 3rd floor offices to Class C3 (residential) comprising 71 apartments.",local-authority-eng:MAN,,2014-12-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.248026 53.482842),107139/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/107139-P3JPA-2014-C1
115969/FO/2017,1-5 Plymouth Grove Ardwick Manchester M13 9PZ,yes,,2018-12-31,,0.1,61,61,Erection of an apartment block with a maximum height of 7 storeys (excluding roof top plant) constructed above a semi-raised basement to form 16 x one bedroom and 45 x two bedroom units (61 in total,local-authority-eng:MAN,,2017-10-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.225857 53.465377),115969/FO/2017,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/115969-FO-2017
111674 / 106943/FO/2014/S2,Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,yes,,2018-12-31,,0.31,15,15,"Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",local-authority-eng:MAN,,2016-05-31,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.242642 53.365796),111674 / 106943/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/111674---106943-FO-2014-S2
CDN/17/0512 / 105462,Santiadd House Burnage Lane Burnage Manchester M19 1EN,yes,,2018-12-31,,0.2,13,13,"Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",local-authority-eng:MAN,,2017-10-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.201527 53.429539),CDN/17/0512 / 105462,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/CDN-17-0512---105462
111631/P3OPA/2016 / 107712,86 - 88 Market Street Manchester M1 1PD,yes,,2018-12-31,,0.04,14,14,Change of use of floors 2-5 from a single flat and offices to 15 flats and alterations to external elevations to provide an additional storey new circulation core and additional windows,local-authority-eng:MAN,,2016-05-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.240336 53.482094),111631/P3OPA/2016 / 107712,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/111631-P3OPA-2016---107712
107025/P3JPA/2014/C1,16 - 18 King Street Manchester M2 6AG,yes,,2018-12-31,,0.02,5,5,"Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",local-authority-eng:MAN,,2014-11-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.246946 53.481173),107025/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/107025-P3JPA-2014-C1
107731/P3JPA/2014/C1,Old Half Moon Chambers 5 - 7 Chapel Walks Manchester M2 1HN,yes,,2018-12-31,,0.02,12,12,"3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",local-authority-eng:MAN,,2015-02-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.244072 53.481853),107731/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,/brownfield-land/local-authority-eng/MAN/107731-P3JPA-2014-C1
