name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR252-18,"65 Folkestone Road, Dover, CT17 9RZ, 65 Folkestone Road, Dover",yes,,2018-11-30,,0.06,10,10,Not Started,local-authority-eng:DOV,not owned by a public authority,2016-10-11,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226508,permissioned,outline planning permission,POINT(1.306227 51.12516),BR252-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR252-18
BR253-18,"Land south of New Dover Road, Capel-le-Ferne, Land south of New Dover Road, Capel-le-Ferne",yes,,2018-11-30,,3,10,10,Under construction,local-authority-eng:DOV,not owned by a public authority,2016-12-07,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226790,permissioned,full planning permission,POINT(1.219062 51.102354),BR253-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR253-18
BR254-18,"Land on the West side of Albert Road, Deal, CT14 9RB, Land on the West side of Albert Road, Deal",yes,,2018-11-30,,4.7,142,142,Not started,local-authority-eng:DOV,not owned by a public authority,2017-02-27,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_228193,permissioned,outline planning permission,POINT(1.394157 51.226273),BR254-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR254-18
BR255-18,"Protea House, Waterloo Crescent, Dover, CT17 9BW, Protea House, Waterloo Crescent, Dover",yes,,2018-11-30,,0.06,9,9,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-03-17,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_230595,permissioned,full planning permission,POINT(1.314699 51.1225),BR255-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR255-18
BR256-18,"Bellrose Hotel 18-19, East Cliff, Dover, Bellrose Hotel 18-19, East Cliff, Dover",yes,,2018-11-30,,0.0511,9,9,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-04-06,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_231341,permissioned,full planning permission,POINT(1.325465 51.126125),BR256-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR256-18
BR257-18,"Ryder House, 115-116 London Road, Dover, Ryder House, 115-116 London Road, Dover",yes,,2018-11-30,,0.132,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-11-17,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_232797,permissioned,other,POINT(1.298594 51.135378),BR257-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR257-18
BR258-18,"Anchor Works, West Street, Deal, Anchor Works, West Street, Deal",yes,,2018-11-30,,0.0605,12,12,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-11-03,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_232632,permissioned,full planning permission,POINT(1.400199 51.224092),BR258-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR258-18
BR259-18,"Three Tuns, The Street, Staple, Three Tuns, The Street, Staple",yes,,2018-11-30,,0.4822,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-04-27,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_229113,permissioned,full planning permission,POINT(1.251023 51.263757),BR259-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR259-18
BR260-18,"Railway Hotel, 85 Station Road, Walmer, Railway Hotel, 85 Station Road, Walmer",yes,,2018-11-30,,0.12,7,7,Under Construction,local-authority-eng:DOV,not owned by a public authority,2017-08-14,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_231974,permissioned,full planning permission,POINT(1.38218 51.202243),BR260-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR260-18
BR261-18,"3 Market Square, Dover, CT16 1LZ, 3 Market Square, Dover",yes,,2018-11-30,,0.016,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-06-06,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_231647,permissioned,other,POINT(1.313306 51.125409),BR261-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR261-18
