site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"20 Roundham Road, Paignton",,,2017-12-13,,0.04,10,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.55639 50.4298),PNPH21,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Council Depot, Borough Road, Paignton",,,2017-12-13,,2.98,40,20,,,owned by a public authority,,,not permissioned,,POINT(-3.5901 50.4243),PNPH23,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Alan Kerr Garage, Brixham Road, Paignton",,,2017-12-13,,0.37,10,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.57704 50.4137),PNPH26,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Barton Hall Activity Centre, Kingskerswell Road, Torquay",,,2017-12-20,,1.47,45,23,,,not owned by a public authority,,,not permissioned,,POINT(-3.55064 50.4936),TNPH01,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Torquay Holiday Park, Kingskerswell Road, Torquay",,,2017-12-20,,6.34,150,75,,,not owned by a public authority,,,not permissioned,,POINT(-3.54834 50.4934),TNPH02,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Site 2, Higher Cadewell Lane, Torquay",,,2017-12-20,,0.29,12,6,,,not owned by a public authority,,,not permissioned,,POINT(-3.56189 50.4823),TNPH07,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Site 1, Higher Cadewell Lane, Torquay",,,2017-12-20,,0.45,18,9,,,not owned by a public authority,,,not permissioned,,POINT(-3.56017 50.481),TNPH08,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Shiphay Manor, Torquay Girls Grammar, Shiphay Lane, Torquay",,,2017-12-20,,1.39,20,10,,,not owned by a public authority,,,not permissioned,,POINT(-3.55581 50.474),TNPH10,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Quintaville, Reddenhill Road, Torquay",,,2017-12-20,,0.1,10,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.517 50.474),TNPH11,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Torre Station, Torquay",,,2017-12-20,,0.21,9,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.54509 50.472),TNPH12,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"16/18 Thurlow Road, Torquay",,,2017-12-20,,0.09,6,3,,,not owned by a public authority,,,not permissioned,,POINT(-3.53463 50.4724),TNPH13,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Palace Hotel (Tennis Courts), Babbacombe Road, Torquay",,,2019-12-11,,0.71,38,35,,,not owned by a public authority,,,not permissioned,,POINT(-3.50406 50.4727),TNPH14,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Richwood Hotel, Newton Road, Torquay",,,2017-12-20,,0.09,8,4,,,not owned by a public authority,,,not permissioned,,POINT(-3.54159 50.4714),TNPH15,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Transport Yard, Berachah Road, Torquay",,,2017-12-20,,0.18,8,4,,,not owned by a public authority,,,not permissioned,,POINT(-3.52758 50.4711),TNPH16,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"300-302 Union Street, Torquay",,,2017-12-20,,0.1,6,33,,,not owned by a public authority,,,not permissioned,,POINT(-3.53816 50.4701),TNPH17,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Sherwell Valley Garage, Sherwell Lane, Torquay",,,2017-12-20,,0.27,20,10,,,not owned by a public authority,,,not permissioned,,POINT(-3.55021 50.4691),TNPH18,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Tor House and Gospel Hall (Former B&Q), Laburnum Row/Tor Hill Road, Torquay",yes,11/12/2019,2017-12-20,,0.16,19,19,,,not owned by a public authority,2017-03-15,,permissioned,full planning permission,POINT(-3.5365 50.4695),TNPH19,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Zion Methodist Church, Zion Road, Torquay",,,2017-12-20,,0.04,7,7,P/2016/0914,,not owned by a public authority,2017-03-21,,permissioned,full planning permission,POINT(-3.53669 50.4691),TNPH20,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Garage Premises, Laburnum Street, Torquay",yes,11/12/2019,2017-12-20,,0.05,6,6,,,not owned by a public authority,2017-05-24,,permissioned,full planning permission,POINT(-3.53889 50.4686),TNPH22,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Barclay Court Hotel, 29 Castle Road, Torquay",,,2017-12-20,,0.11,8,4,,,not owned by a public authority,,,not permissioned,,POINT(-3.52685 50.469),TNPH23,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Land R/O Market Street, Torquay",,,2017-12-20,,0.24,59,30,,,not owned by a public authority,,,not permissioned,,POINT(-3.5271 50.4682),TNPH24,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Ansteys Lea Hotel, Babbacombe Road, Torquay",,,2017-12-20,,0.23,9,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.50539 50.4681),TNPH25,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Municipal Chambers, Union Street, Torquay",,,2017-12-20,,0.02,12,6,,,not owned by a public authority,,,not permissioned,,POINT(-3.53046 50.4677),TNPH26,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Lower Union Lane/Union Street, Torquay",,,2017-12-20,,0.61,130,65,,,owned by a public authority,,,not permissioned,,POINT(-3.52998 50.4664),TNPH27,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Site opposite Market, Market St (Blockbuster site), Torquay",,,2017-12-20,,0.25,30,15,,,not owned by a public authority,,,not permissioned,,POINT(-3.52704 50.4662),TNPH28,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Roebuck House, Abbey Road, Torquay",yes,11/12/2019,2019-12-11,,0.06,43,43,P/2016/0531 Prior approval not required,,not owned by a public authority,2016-08-17,,permissioned,other,POINT(-3.52995 50.4654),TNPH30,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Lower Union Lane Office Block, Torquay",,,2017-12-20,,0.23,30,15,,,not owned by a public authority,,,not permissioned,,POINT(-3.52832 50.4654),TNPH31,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"22-28 Union Street, Torquay",,,2017-12-20,,0.06,13,7,,,not owned by a public authority,,,not permissioned,,POINT(-3.5273 50.4652),TNPH32,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"3-9 Pimlico, Torquay",,,2017-12-20,,0.08,10,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.52664 50.4657),TNPH33,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Pimlico, Torquay",,,2017-12-20,,0.35,50,25,,,not owned by a public authority,,,not permissioned,,POINT(-3.52539 50.4652),TNPH34,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"39 Abbey Road, Torquay",,,2017-12-20,,0.02,12,6,,,not owned by a public authority,,,not permissioned,,POINT(-3.52803 50.465),TNPH35,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Shedden Hall Hotel, Shedden Hill, Torquay",,,2017-12-20,,0.25,11,11,P/2016/0305,,not owned by a public authority,2017-05-31,,permissioned,full planning permission,POINT(-3.53287 50.464566),TNPH36,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
