name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
CBCBLR004,"44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley",yes,,2018-11-30,,1.51,55,0,"Planning permission CR/2016/0972/FUL. Allocated in Policy H2 of the Local Plan as �housing for older people�. Development of this site should therefore specifically meet the needs of older people, either as a residential care home (C2) or as general housing (C3) which is designed to meet the needs of older people to meet the building regulations part M category 3. The broader design and layout of development on this site should also give specific consideration to the requirements of older people.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100",local-authority-eng:CRW,not owned by a public authority,2018-10-05,,permissioned,full planning permission,POINT(-0.197545 51.110416),CBCBLR004,http://crawley.gov.uk/pw/web/PUB351358,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR004
CBCBLR006,"7 - 13 The Broadway & 1 - 3 Queens Square, Northgate, Crawley",yes,,2018-11-30,,0.09,25,25,Planning permission CR/2015/0694/FUL. Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2015/0694/FUL,local-authority-eng:CRW,not owned by a public authority,2016-08-01,,permissioned,full planning permission,POINT(-0.187847 51.115833),CBCBLR006,http://crawley.gov.uk/pw/web/PUB351357,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR006
CBCBLR007,"Belgrave House, Station Way, Northgate, Crawley",yes,,2018-11-30,,0.15,9,9,"Prior approval CR/2017/0479/PA3. Other permissions: CR/2016/0700/PA3 granted 03/11/2016. Also see pending permission CR/2018/0188/FUL.. Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0479/PA3",local-authority-eng:CRW,not owned by a public authority,2017-08-01,,permissioned,full planning permission,POINT(-0.18838 51.112801),CBCBLR007,http://crawley.gov.uk/pw/web/PUB351360,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR007
CBCBLR009,"Car Park, 11-13 The Boulevard, Northgate, Crawley",yes,,2018-11-30,,0.27,91,91,"Planning permission CR/2016/0662/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.. Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0662/FUL|http://www.crawley.gov.uk/pw/web/int228487",local-authority-eng:CRW,not owned by a public authority,2017-07-18,,permissioned,full planning permission,POINT(-0.185286 51.117007),CBCBLR009,http://crawley.gov.uk/pw/web/PUB351361,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR009
CBCBLR010,"County Buildings, Northgate, Crawley",yes,,2018-11-30,,1.07,150,50,Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).. http://www.crawley.gov.uk/pw/web/int228487,local-authority-eng:CRW,owned by a public authority,,,not permissioned,,POINT(-0.183016 51.117322),CBCBLR010,http://crawley.gov.uk/pw/web/PUB351362,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR010
CBCBLR014,"Former TSB Site, Russell Way, Three Bridges, Crawley",yes,,2018-11-30,,0.3,40,40,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites). This site formed part of a larger site that was granted permission for residential development on appeal (CR/2005/0812/FUL).. http://www.crawley.gov.uk/pw/web/pub260100,local-authority-eng:CRW,not owned by a public authority,,,not permissioned,,POINT(-0.168705 51.10959),CBCBLR014,http://crawley.gov.uk/pw/web/PUB351365,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR014
CBCBLR018,"Town Hall, The Boulevard, Northgate, Crawley",yes,,2018-11-30,,1.01,182,0,"Hybrid planning application CR/2017/0997/OUT for a replacement of town hall, offices and residential development comprising of 182 units is approved subject to Section 106. A district energy centre to serve this development has already been approved under planning permission CR/2018/0139/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0139/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0997/OUT|http://www.crawley.gov.uk/pw/web/pub260100",local-authority-eng:CRW,owned by a public authority,,,pending decision,,POINT(-0.184129 51.117007),CBCBLR018,http://crawley.gov.uk/pw/web/PUB351378,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR018
CBCBLR019,"Land s/o and r/o 24 Brighton Road, Southgate, Crawley",yes,,2018-11-30,,0.26,14,14,"Planning permission CR/2014/0865/FUL. - APP/2015/0013/REF (28-09-15) and CR/2014/0865/CC1 (26-10-18). Erection of 14 new apartments, gym and sauna for residents use, bin and bike stores and alterations to the existing parking spaces.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL",local-authority-eng:CRW,not owned by a public authority,2015-12-15,,permissioned,full planning permission,POINT(-0.189889 51.111476),CBCBLR019,http://crawley.gov.uk/pw/web/PUB351372,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR019
CBCBLR020,"Longley Building, East Park, Southgate, Crawley",yes,,2018-11-30,,0.29,48,48,Allocated as a developable key housing site in Local Plan Policy H2 (Key Housing Sites). https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL|http://www.crawley.gov.uk/pw/web/pub260101,local-authority-eng:CRW,not owned by a public authority,,,not permissioned,,POINT(-0.185694 51.111717),CBCBLR020,http://crawley.gov.uk/pw/web/PUB351374,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR020
CBCBLR023,"Overline House, Crawley Station and adjacent Highway, Station Way, Northgate, Crawley",yes,,2018-11-30,,2.07,308,308,"Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).. Outline application (all matters reserved) for demolition of existing office building and integrated railway station building, footbridges and ancillary structures. erection of 308 studio, 1, 2 and 3 bedroom residential apartments and associated parking (C3 use class).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0294/OUT|http://www.crawley.gov.uk/pw/web/int228487",local-authority-eng:CRW,mixed ownership,2016-08-16,,permissioned,outline planning permission,POINT(-0.186348 51.11214),CBCBLR023,http://crawley.gov.uk/pw/web/PUB351375,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR023
CBCBLR028,"Telford Place, Three Bridges, Crawley",yes,,2018-11-30,,1.68,300,99,"Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites). Site previously had outline consent for a 312-unit residential scheme, but this has now expired (CR/2007/0114/OUT).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2007/0114/OUT|http://www.crawley.gov.uk/pw/web/int228487",local-authority-eng:CRW,owned by a public authority,,,not permissioned,,POINT(-0.182113 51.113046),CBCBLR028,http://crawley.gov.uk/pw/web/PUB351377,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR028
CBCBLR029,"Zurich House, East Park, Southgate, Crawley",yes,,2018-11-30,,0.3,56,56,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites). This site was subject to a planning permission for 59 residential units which has now expired (CR/2012/0223/FUL).. Demolition of existing building and erection of a new part 3 and part 4 storey building comprising 56 apartments (30 x one bed and 26 x two bed) together with 56 car parking spaces and landscaping (Amended description and amended plans received). https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0974/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2012/0223/FUL|http://www.crawley.gov.uk/pw/web/pub260100,local-authority-eng:CRW,not owned by a public authority,2018-09-04,,permissioned,full planning permission,POINT(-0.186935 51.111763),CBCBLR029,http://crawley.gov.uk/pw/web/PUB351379,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR029
CBCBLR030,"Ambulance Station, Ifield Avenue, West Green, Crawley",,,2018-11-30,,0.18,16,5,Identified in the Local Plan Housing Trajectory as a suitable and developable site for residential development. There are a significant number of trees within the site particularly along the frontage and rear. The adjoining woodland is a Site of Nature Conservation Importance (SNCI). The impact of any development on trees within and adjoining the site would need to be considered and this is likely to constrain the site�s capacity. Any development is likely to be limited to the footprint of the existing ambulance station although there may be potential for a three storey building providing there is sufficient clearance to the adjoining tree canopies. The yield of the site would be subject to a formal assessment of trees.. http://www.crawley.gov.uk/pw/web/pub260105,local-authority-eng:CRW,owned by a public authority,,,not permissioned,,POINT(-0.19721 51.12158),CBCBLR030,http://crawley.gov.uk/pw/web/PUB351359,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR030
CBCBLR031,"Fire Station, Ifield Avenue, West Green, Crawley",,,2018-11-30,,0.45,48,0,Identified in the Local Plan Housing Trajectory as a Broad Location for residential development. Potential for development of the site will vary according to whether or not the fire station remains on site.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0230/CON|http://www.crawley.gov.uk/pw/web/pub260103,local-authority-eng:CRW,owned by a public authority,,,not permissioned,,POINT(-0.189598 51.119655),CBCBLR031,http://crawley.gov.uk/pw/web/PUB351364,2017-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR031
CBCBLR032,"International Business Centre, Spindle Way, Three Bridges, Crawley",yes,,2018-11-30,,0.08,7,7,Prior approval CR/2017/0748/PA3. Prior Approval for change of use from Office (B1) to residential (C3) for 10 flats.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0748/PA3,local-authority-eng:CRW,not owned by a public authority,2017-10-26,,permissioned,full planning permission,POINT(-0.177849 51.112803),CBCBLR032,http://crawley.gov.uk/pw/web/PUB351368,2018-11-29,/brownfield-land/local-authority-eng/CRW/CBCBLR032
