site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Carpetright (Woolworths) Building Marine Place Seaton,yes,,2017-11-09,,0.03,5,5,Part of a Floodzone 2. Building work on site.. Redevelopment of building to provide 2 (A1) retail units at ground floor level with 5 residential units above (including 2nd and 3rd floor extensions over existing rear wing,local-authority-eng:EDE,not owned by a public authority,2015-09-01,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NOLLZMGH09100,permissioned,full planning permission,POINT(-3.069266 50.703362),BL14,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.402647&lat=50.616524,2016-09-16
"Fosse Way Court, Seaton",yes,,2017-11-09,,0.15,30,30,Part of a Floodzone 2.. Refurbishment and extension of existing apartment blocks (inc additional levels) and construction of new link apartment block to provide an additional 30 apartments,local-authority-eng:EDE,not owned by a public authority,2014-10-22,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N03T7VGH00E00,permissioned,full planning permission,POINT(-3.068003 50.70324),BL15,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.420121&lat=50.618166,2016-09-16
"Land at the Boatyard, The Harbour, Axmouth, Seaton",yes,,2017-11-09,,0.13,7,7,Part of a Floodzone 2.. Demolition of existing building and erection of 7 residential units and 2 commercial units,local-authority-eng:EDE,not owned by a public authority,2014-11-06,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N36LY6GHFS800,permissioned,outline planning permission,POINT(-3.059256 50.704205),BL16,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.237798&lat=50.696129,2016-09-16
"Land to the rear of The London Inn, Gold Street, Ottery St Mary",yes,,2017-11-09,,0.06,13,13,Part of a Floodzone 2.. Construction of 13 apartments to include provision of bicycle and bin storage facilities,local-authority-eng:EDE,not owned by a public authority,2016-08-01,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NVWC89GH01C00,permissioned,full planning permission,POINT(-3.277089 50.751124),BL17,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.233849&lat=50.678369,2016-05-17
Central Place High Street Honiton,yes,,2017-11-09,,0.03,6,6,Demolition of garages erection of 5 dwellings and conversion of existing building to form 1 dwelling,local-authority-eng:EDE,not owned by a public authority,2015-07-22,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NQ1QCTGHHQL00,permissioned,full planning permission,POINT(-3.189957 50.799081),BL18,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-2.996858&lat=50.781258,2016-05-16
"Land at The Royal British Legion, 51 Dowell Street, Honiton",yes,,2017-11-09,,0.2,8,8,demolition of Royal British Legion Club building and construction of 68 dwellings,local-authority-eng:EDE,not owned by a public authority,2013-05-24,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O5ZR7PGHIZ600,permissioned,reserved matters approval,POINT(-3.195865 50.801398),BL19,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.423774&lat=50.647866,2016-05-16
"Land and buildings at 6 Portland Avenue, Exmouth",yes,,2017-11-09,,0.1,10,10,Alterations and extensions to create 9no apartments,local-authority-eng:EDE,not owned by a public authority,2013-01-15,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MBKFIVGH01D00,permissioned,full planning permission,POINT(-3.402647 50.616524),BL20,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.245229&lat=50.684071,2016-05-16
"Land at 9B Camperdown Terrace, Exmouth",yes,,2017-11-09,,0.09,12,12,Part of a Floodzone 2.. Renewal of permission 07/0856/MFUL proposing the construction of 12 flats,local-authority-eng:EDE,not owned by a public authority,2011-03-02,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=L7E7EUGH01D00,permissioned,full planning permission,POINT(-3.420121 50.618166),BL21,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.2015&lat=50.792054,2016-05-13
"The Council Yard, Manstone Avenue, Sidmouth",yes,,2017-11-09,,0.55,20,20,"The site is allocated in the East Devon Local Plan 2013 - 2031 for residential development, site ED01",local-authority-eng:EDE,owned by a public authority,,,not permissioned,,POINT(-3.237798 50.696129),BL22,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.392154&lat=50.621049,2016-09-20
Land and buildings at Port Royal Sidmouth,yes,,2017-11-09,,0.3,30,30,"Part of a Floodzone 2. The site is allocated in the East Devon Local Plan 2013 - 2031 for mxed use development, site ED03",local-authority-eng:EDE,owned by a public authority,,,not permissioned,,POINT(-3.233849 50.678369),BL23,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.384835&lat=50.622646,2016-09-20
"Land at Webster Garage Site, Axminster",yes,,2017-11-09,,0.28,25,25,"Site identified as offering scope for housing development and referred to as such in the East Devon Local Plan, site E173.",local-authority-eng:EDE,not owned by a public authority,,,not permissioned,,POINT(-2.996858 50.781258),BL24,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.417246&lat=50.617386,2016-09-16
Lympstone Nurseries Church Road Lympstone,yes,,2017-11-09,,0.68,6,6,Site is allocated in the Made Lympstone Neighbourhood Plan for residential development,local-authority-eng:EDE,not owned by a public authority,,,not permissioned,,POINT(-3.423774 50.647866),BL25,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.423774&lat=50.647866,2016-09-16
Council Offices The Knowle Station Road Sidmouth,yes,,2017-11-09,,1.69,75,75,"The site is allocated for resdiential development in the local plan, an appeal is awaiting consideration. Construction of assisted living community for older pople",local-authority-eng:EDE,owned by a public authority,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O5ICQCGH01C00,pending decision,,POINT(-3.245229 50.684071),BL26,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.245229&lat=50.684071,2016-09-20
"Air Training Corps Hall, St Marks Road, Honiton",yes,,2017-11-09,,0.11,7,7,Demolition of old hall and erection of 7 terraced houses with associated parking (windfall),local-authority-eng:EDE,not owned by a public authority,2017-10-06,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OUSCJXGHGX900,permissioned,full planning permission,POINT(-3.2015 50.792054),BL27,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.2015&lat=50.792054,2017-11-09
"1, Sarlsdown Road, Exmouth",yes,,2017-11-09,,0.23,10,10,Demolition of existing property and construction of new build 10 apartments,local-authority-eng:EDE,not owned by a public authority,2017-07-04,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=ONL35ZGHMX400,permissioned,full planning permission,POINT(-3.392154 50.621049),BL28,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.196595&lat=50.798131,2017-11-09
"Davey Court, Buckingham Close, Exmouth",yes,,2017-11-09,,0.53,30,30,"Construction of three-storey retirement living apartment block, comprising 30 retirement apartments",local-authority-eng:EDE,,2017-02-23,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OEQKM2GHL1H00,permissioned,full planning permission,POINT(-3.384835 50.622646),BL29,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.199231&lat=50.799265,2017-11-09
"12 and 14 Morton Road, Exmouth",yes,,2017-11-09,,0.04,10,10,"Change of use of Nursing Home to 10 residential apartments, including the construction of rear extensions",local-authority-eng:EDE,,2017-03-20,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=ODT8J1GHKU000,permissioned,full planning permission,POINT(-3.417246 50.617386),BL30,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.379149&lat=50.622969,2017-11-09
"Exbank and Danby House, Mudbank Lane, Exmouth",yes,,2017-11-09,,0.94,36,36,Demolition of existing buildings and erection of 36 dwellings,local-authority-eng:EDE,,2017-02-16,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OC44HYGHKFV00,permissioned,full planning permission,POINT(-3.413469 50.628842),BL31,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.276103&lat=50.746773,2017-11-09
"Sidmouth Harbour Hotel, Manor Road, Sidmouth",yes,,2017-11-09,,0.09,8,8,Erection of four storey building to accommodate 8 apartments (revised design to extant approval 11/1521/FUL),local-authority-eng:EDE,not owned by a public authority,2017-10-03,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OINDY9GHLVE00,permissioned,full planning permission,POINT(-3.244372 50.675842),BL32,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.44639&lat=50.703212,2017-11-09
"WaterleatHigh Street, Newton Poppleford, Sidmouth",yes,,2017-11-09,,0.26,9,9,Demolition of existing dwelling and construction of 9no. dwellings and highway alterations,local-authority-eng:EDE,not owned by a public authority,2016-11-04,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O1MFAXGHHVJ00,permissioned,outline planning permission,POINT(-3.30169 50.698358),BL33,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.388332&lat=50.620487,2017-11-09
"Applemead House, Station Road, Whimple",yes,,2017-11-09,,0.07,7,7,"Extensions, alterations and conversion of care home to 6, 2 bed flats and construction of detached dwelling",local-authority-eng:EDE,not owned by a public authority,2017-10-05,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OSKPW6GHGA200,permissioned,full planning permission,POINT(-3.353093 50.767931),BL34,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.28035&lat=50.789126,2017-11-09
