site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Briarwood, Sorrel Close, Farnborough",,,2020-12-08,,0.32,10,10,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.794849 51.298838),SHELAA ID: 557,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--557
"Blandford House and Malta Barracks, Shoe Lane, Aldershot",,,2020-12-08,,5.19,180,180,Outline planning permission granted in May 2020 for up to 180 dwellings (ref. 17/00914/OUTPP). Note that areas of non-brownfield land have been excluded,local-authority-eng:RUH,owned by a public authority,2020-05-15,,permissioned,outline planning permission,POINT(-0.764055 51.267232),SHELAA ID: 572,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--572
"The Wellington Centre, Victoria Road, Aldershot",,,2019-12-09,,0.93,25,25,"Proposals would need to be built upon the existing fabric of the building, and active ground floor and town centre uses would be expected to support the viability and vitality of the town centre",local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.764962 51.248897),SHELAA ID: 577,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--577
"Aldershot Bus Station, 3 Station Road, Aldershot",yes,,2020-12-08,,0.24,32,32,"Planning permission granted in February 2019 for the demolition of the existing bus station and the redevelopment of the site, with the erection of a mixed-use building comprising three commercial units on the ground floor and upper-floor residential use comprising 32 residential flats (ref. 16/00981/FULPP)",local-authority-eng:RUH,not owned by a public authority,2019-02-26,,permissioned,full planning permission,POINT(-0.760827 51.24656),SHELAA ID: 580,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--580
"Hippodrome House, Birchett Road, Aldershot",,,2019-12-09,,0.19,70,70,"Ground floor uses should continue to reflect the town centre designation, with an active mix of uses",local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.762055 51.247778),SHELAA ID: 582,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--582
"124 Victoria Road, Farnborough",,,2020-12-08,,1.7,175,175,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.760444 51.292229),SHELAA ID: 590,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--590
"Union Street East, Aldershot",yes,,2020-12-08,,0.53,100,100,"The Council's Development Management Committee resolved to grant planning permission in June 2020 for the demolition of the existing buildings and the construction of 100 residential units, as well as 128 student units and flexible retail/commercial/business/community floorspace, subject to the completion of a satisfactory s106 legal agreement (ref. 20/00171/FULPP)",local-authority-eng:RUH,owned by a public authority,,,pending decision,,POINT(-0.765253 51.249781),SHELAA ID: 591,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--591
"117 Farnborough Road, Farnborough",yes,2020-12-08,2020-12-08,,1.09,113,113,Permission granted on appeal in October 2019 for the erection of extensions and alterations to the existing building to facilitate conversion and change of use to provide 113 dwellings (ref. 18/00466/FULPP),local-authority-eng:RUH,not owned by a public authority,2019-10-03,,permissioned,full planning permission,POINT(-0.753974 51.287017),SHELAA ID: 596,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--596
"Aldershot Distribution Outlet, Ordnance Road, Aldershot",,,2020-12-08,,2.64,80,80,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.742753 51.256241),SHELAA ID: 598,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--598
"73-77 High Street, Aldershot",yes,2020-12-08,2020-12-08,,0.07,5,5,Planning permission granted in December 2017 for the erection of first-floor and second-floor rear extensions and a rear-facing dormer and for the conversion of existing office space to provide 5 additional flats and 1 reconfigured flat (ref. 17/00824/FULPP),local-authority-eng:RUH,not owned by a public authority,2017-12-20,,permissioned,full planning permission,POINT(-0.763379 51.249698),SHELAA ID: 605,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--605
"Land at 68-70 Hawley Lane, Farnborough",,,2019-12-09,,0.35,10,10,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.75496 51.311019),SHELAA ID: 607,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--607
"Upper Union Terrace and 182-192 Victoria Road, Aldershot",yes,2020-12-08,2020-12-08,,0.1,14,14,Planning permission granted in November 2018 for a two-storey extension and conversion of upper floors at 182-192 Victoria Road to provide 7 flats; the conversion of the existing warehouse building to provide 4 flats on the upper floors; and an extension to the Old Warehouse building to provide a further 3 flats (14 flats in total) (ref. 18/00481/FULPP),local-authority-eng:RUH,not owned by a public authority,2018-11-08,,permissioned,full planning permission,POINT(-0.766399 51.248741),SHELAA ID: 610,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--610
"Land adjacent to Green Hedges, Hawley Road, Farnborough",,,2020-12-08,,0.33,10,10,,local-authority-eng:RUH,not owned by a public authority,,,,,POINT(-0.766933 51.31878),SHELAA ID: 612,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--612
"Block 3 Queensmead, Farnborough",yes,2020-12-08,2020-12-08,,0.64,99,99,"Planning permission granted in July 2019 for the partial demolition of Kingsmead Shopping Centre and the erection of an extension comprising retail use on the ground floor (3,108 sq. m) and 99 apartments over nine floors (ref. 19/00103/FUL)",local-authority-eng:RUH,owned by a public authority,2019-07-23,,permissioned,full planning permission,POINT(-0.754874 51.292422),SHELAA ID: 618,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--618
"2-4 Mount Pleasant Road, Aldershot",yes,,2020-12-08,,0.27,17,17,"Planning permission granted in June 2020 for the erection of 17 dwellings, following the demolition of the existing industrial buildings (ref. 19/00873/FULPP)",local-authority-eng:RUH,not owned by a public authority,2020-06-29,,permissioned,full planning permission,POINT(-0.751887 51.24704),SHELAA ID: 620,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--620
"Land adjacent to 1 Pickford Street, Aldershot",,,2020-12-08,,0.13,10,10,,local-authority-eng:RUH,not owned by a public authority,,,,,POINT(-0.760184 51.248594),SHELAA ID: 621,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--621
"84-86 Victoria Road, Aldershot",,,2020-12-08,,0.02,8,8,,local-authority-eng:RUH,not owned by a public authority,,,,,POINT(-0.760135 51.248306),SHELAA ID: 622,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--622
"237 High Street, Aldershot",,,2020-12-08,,0.02,6,6,,local-authority-eng:RUH,owned by a public authority,,,,,POINT(-0.755953 51.247174),SHELAA ID: 626,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--626
"Redan Road Depot, Redan Road, Aldershot",,,2020-12-08,,0.06,6,6,,local-authority-eng:RUH,owned by a public authority,,,,,POINT(-0.755314 51.247482),SHELAA ID: 627,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2020-12-08,brownfield-land/local-authority-eng/RUH/SHELAA-ID--627
