site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Broadstone Mill, Broadstone Road, Reddish, SK5 7DL",yes,,2018-12-11,,0.61,90,90,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.165235 53.434987),SKB0053,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0053
"Springmount Mill, Northgate Road, Stockport",yes,,2018-12-11,,0.77,175,175,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.179432 53.40569),SKB0054,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0054
"The Rope Works, Stanbank Street, South Reddish",yes,,2018-12-11,,0.26,34,34,DC/063392,local-authority-eng:SKP,,2018-02-28,,permissioned,full planning permission,POINT(-2.163727 53.422079),SKB0055,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0055
Meadow Mill Water Street Portwood SK1 2BX,yes,,2018-12-11,,1.12,217,217,DC/063280,local-authority-eng:SKP,mixed ownership,2017-09-18,,permissioned,full planning permission,POINT(-2.15149 53.418419),SKB0057,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0057
"Roland Road, Reddish, Stockport, SK5 6TJ",yes,,2018-12-11,,1.25,35,35,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.158687 53.435802),SKB0058,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0058
"Adswood Road/Siddington Avenue, Adswood",yes,,2018-12-11,,2.03,70,70,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.167182 53.394473),SKB0059,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0059
"Factories at Compstall Village, Andrew Street, Romiley",yes,,2018-12-11,,3.33,160,160,,local-authority-eng:SKP,mixed ownership,,,Not permissioned,,POINT(-2.053996 53.413334),SKB0060,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0060
"Former Cheadle Brickwork Site, Adswood Road, Cheadle Hulme",yes,,2018-12-11,,9.33,160,160,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.171775 53.38429),SKB0061,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0061
"Offerton Industrial Estate, Hempshaw Lane, Offerton, Stockport, SK2 5TJ",yes,,2018-12-11,,3.15,144,144,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.136892 53.402123),SKB0067,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2017-12-21,brownfield-land/local-authority-eng/SKP/SKB0067
"Green Lane, Romiley, Stockport SK6 3JQ",yes,,2018-12-11,,0.76,27,27,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.096804 53.412286),SKB0068,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0068
Goyt Mill,yes,,2018-12-11,,0.73,40,40,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.064579 53.385717),SKB0069,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0069
"Hurstfield Industrial Estate, Hurst Street, Reddish",yes,,2018-12-11,,1.22,43,43,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.163289 53.433801),SKB0070,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0070
"Woodbank Works Industrial Estate, Turncroft Lane, Stockport",yes,,2018-12-11,,2.33,69,69,,local-authority-eng:SKP,,,,Not permissioned,,POINT(-2.144693 53.409804),SKB0071,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0071
"Royal Oak Hotel, 104 Commercial Road Hazel Grove SK7 4BP",yes,,2018-12-11,,0.34,10,10,DC/062666,local-authority-eng:SKP,,2016-11-09,,permissioned,full planning permission,POINT(-2.118252 53.384065),SKB0072,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0072
"Further Hey, 41-43 Werneth Road, Woodley, SK6 1HP",yes,,2018-12-11,,0.5,5,5,DC/062746,local-authority-eng:SKP,mixed ownership,2016-11-16,,permissioned,outline planning permission,POINT(-2.088022 53.426469),SKB0073,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0073
Land South Of Booth Street Edgeley,yes,,2018-12-11,,1.42,47,47,DC/067397,local-authority-eng:SKP,,2018-02-09,,permissioned,full planning permission,POINT(-2.163214 53.401231),SKB0074,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2018-12-11,brownfield-land/local-authority-eng/SKP/SKB0074
