name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BL1,"Land at Ottery Moor Lane, Honiton",yes,,2018-04-09,,1.13,100,100,"This site is an allocation in the Local Plan for housing development, SHLAA322 formerly part of an industrial estate. Outline planning application for residential development of up to 150no. dwellings; access to be considered all other matters reserved",local-authority-eng:EDE,not owned by a public authority,2016-08-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,outline planning permission,POINT(-3.196595 50.798131),BL1,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.196595&lat=50.798131,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL1
BL2,"Land at Ottery Moor Lane, Honiton",yes,,2018-04-09,,3.59,50,50,"This site is an allocation in the Local Plan for housing development, SHLAA 321 formerly part of an industrial estate. Site in 2 parts, see above.",local-authority-eng:EDE,not owned by a public authority,2016-08-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,outline planning permission,POINT(-3.199231 50.799265),BL2,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.199231&lat=50.799265,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL2
BL3,"Land at Pankhurst Close Trading Estate, Pankhurst Close, Exmouth",yes,,2018-04-09,,1.27,50,50,Site was formerly in employment use. Site has a planning application which at March 2016 had a resolution to grant permision and was awaiting a 106 agreement. Allocated in local plan SHLAA317.. Redevelopment to provide 50 residential units (including 20 affordable units),local-authority-eng:EDE,not owned by a public authority,2013-12-11,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MNWXK8GH0AH00,permissioned,full planning permission,POINT(-3.379149 50.622969),BL3,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.379149&lat=50.622969,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL3
BL5,"Land and buildings at Winslade Park, Clyst St Mary",yes,,2018-04-09,,8,150,150,"This site is an allocation in the Local Plan for mixed use redevelopment , W344. Application not approved.. 14/2641 conversion of Winslade House to 61 residential units approved 18.05.2016. Hybrid outline application for 150 dwellings including full permission for 67 dwelling (conversion of Winslade House and stables, and 0.7ha of employment land use).",local-authority-eng:EDE,not owned by a public authority,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OEZTU3GHL3A00,pending decision,,POINT(-3.44639 50.703212),BL5,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.44639&lat=50.703212,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL5
BL6,"Land and buildings at 34 Cranford Avenue, Exmouth",yes,,2018-04-09,,0.37,12,12,Works that constitute start on site 2016 but not complete. Demolition of existing dwelling and construction of 12 no apartments,local-authority-eng:EDE,not owned by a public authority,2014-02-18,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MX872KGH0AH00,permissioned,full planning permission,POINT(-3.388332 50.620487),BL6,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.388332&lat=50.620487,2016-05-16,/brownfield-land/local-authority-eng/EDE/BL6
BL7,"Land North Of Acland Park, Feniton",,,2018-04-09,,0.56,32,32,"Application refused but allowed by appeal in 2014, S106 agreement progressed 2018. Redevelopment of site and construction of 32 dwellings",local-authority-eng:EDE,not owned by a public authority,2014-04-07,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=LKYVFQGH3A000,permissioned,full planning permission,POINT(-3.28035 50.789126),BL7,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.28035&lat=50.789126,2016-05-16,/brownfield-land/local-authority-eng/EDE/BL7
BL8,"Land and Buildings at Former Cuttler Hammer Factory and Tumbling Weir Hotel Car Park, Ottery St Mary",yes,,2018-04-09,,1.73,92,92,"Part of a Floodzone 2. Townhouses under construction and building work started on conversioin of the old Switchgear factory.. Redevelopment of parcels of land making up the overall former Cuttler Hammer factory site and Tumbling Weir hotel car park. Comprising conversion of building to30 apartments, construction of 33 new dwellings and construction of 29 retirement apartments. West part of site substantially complete but factory site in progress and Tumbling Weir car park not started construction..",local-authority-eng:EDE,not owned by a public authority,2014-08-19,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5GLGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5IFGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O0WK5KGHHP100,permissioned,full planning permission,POINT(-3.283934 50.749288),BL8,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.283934&lat=50.749288,2016-05-17,/brownfield-land/local-authority-eng/EDE/BL8
BL9,"Land and buildings at Salston Manor Hotel, Ottery St Mary",yes,,2018-04-09,,2.12,27,27,Change of use alteration and conversion of hotel and demolition and construction of side extension to provide 27 residential flats,local-authority-eng:EDE,not owned by a public authority,2015-09-29,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MJ53Y2GH09100,permissioned,full planning permission,POINT(-3.289625 50.741453),BL9,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.289625&lat=50.741453,2016-05-17,/brownfield-land/local-authority-eng/EDE/BL9
BL10,"Land at Seaton Quay (Former Racal Site), Riverside Way Seaton Devon",,,2018-04-09,,1.21,90,90,Part of a Floodzone 2.. Erection of 90 apartments (2 bedroom) new access public quayside and flood protection (Renewal of planning permission 08/2627/MOUT),local-authority-eng:EDE,not owned by a public authority,2009-05-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NO8N1PGH02300,permissioned,outline planning permission,POINT(-3.059885 50.705171),BL10,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.059885&lat=50.705171,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL10
BL11,Land at 14 Summerfield Sidmouth Devon,yes,,2018-04-09,,0.21,5,5,Approved plans 2017. Demolition of existing dwelling and construction of five chalet bungalows,local-authority-eng:EDE,not owned by a public authority,2015-02-10,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NF7XYAGHH5I00,permissioned,full planning permission,POINT(-3.235533 50.699745),BL11,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.235533&lat=50.699745,2016-09-16,/brownfield-land/local-authority-eng/EDE/BL11
