site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Woodavens, Dormington, Herefordshire, HR1 4ES",,,2019-10-20,,0,,,Proposed conversion of outbuilding into dwelling (For DOC 3 4 6 & 8~see 172018),local-authority-eng:HEF,,2017-01-23,,permissioned,full planning permission,POINT(-2.60977 52.058142),163491,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163491,
"Land adjacent to The Chapel, Chapel Lane, Dorstone, Herefordshire",,,2019-10-20,,0,,,Proposed two retirement cottages. (For DOC 4 6 9 11 12 and 15 see~171048),local-authority-eng:HEF,,2017-01-23,,permissioned,full planning permission,POINT(-3.000354 52.068689),163056,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163056,
"Church of St Michael and All Angels, Dulas, Herefordshire, HR2 0HL",,,2019-10-20,,0,,,Proposed repair and conversion of existing church including partial~change of use to holiday let. New access and carparking.,local-authority-eng:HEF,,2017-03-13,,permissioned,full planning permission,POINT(-2.915683 51.959661),164098,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164098,
"Land to the rear of the Laurels Veterinary Practice, Pontrilas Road, Ewyas Harold, Herefordshire, HR2 0EL",,,2019-10-20,,0,,,Construction of three dwellings and alterations to the existing access,local-authority-eng:HEF,,2016-09-15,,permissioned,outline planning permission,POINT(-2.885936 51.944173),161674,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161674,
"Former Activity Barn, Hole-in-the-wall, Foy, Ross-on-Wye, Herefordshire",,,2019-10-20,,0.85,,,Proposed change of use and conversion of former activity barn to form~live/work unit,local-authority-eng:HEF,,2015-12-14,,permissioned,full planning permission,POINT(-2.56999 51.95332),152359,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=152359,
"Cobnash House, Hostel Lane, Cobnash, Kingsland, Herefordshire",,,2019-10-20,,0,,,2 proposed self build sustainable new dwellings with ancillary~outbuildings and landscaping (For DOC 2 5 7 8 11 & 12 see 170687) (For~DOC 3 & 4 see 181076) (For DOC 11 see 181375),local-authority-eng:HEF,,2016-10-05,,permissioned,full planning permission,POINT(-2.807456 52.238088),162033,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162033,
"The Oaklands, Kingswood, Kington, Herefordshire, HR5 3HF",,,2019-10-20,,0,,,Proposed staff accommodation facility to be built on the footprint of~an existing store building.,local-authority-eng:HEF,,2017-03-07,,permissioned,full planning permission,POINT(-3.03241 52.185132),163478,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163478,
"Tinsmiths, Rear of 8A High Street, Ledbury, Herefordshire, HR8 1DS",,,2019-10-20,,0,,,Proposed single dwelling.,local-authority-eng:HEF,,2015-06-19,,permissioned,full planning permission,POINT(-2.421435 52.036687),143537,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=143537,
"Land at 1 Bridge Street, Ledbury, Herefordshire, HR8 2AJ",,,2019-10-20,,0,,,Proposed change of use of redundant building into single dwelling.,local-authority-eng:HEF,,2015-06-23,,permissioned,full planning permission,POINT(-2.426943 52.036452),151075,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151075,
"Land at rear of 48 Watling Street, Leintwardine, Craven Arms, Shropshire, SY 7 0LL",,,2019-10-20,,0,,,"Proposed demolition of redundant outbuilding and garage. Construction~of new dwelling, garage and covered way.",local-authority-eng:HEF,,2015-05-27,,permissioned,full planning permission,POINT(-2.875131 52.363212),150996,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150996,
"Barons Cross Camp, Cholstrey Road, Leominster, HR6 8RT",,,2019-10-20,,1.39,,,,local-authority-eng:HEF,,2010-03-22,,permissioned,reserved matters approval,POINT(-2.770761 52.224758),100122,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=100122,
"Land off Ebnal Close, Leominster, Herefordshire",,,2019-10-20,,0,,,Proposed construction of 4 no. self-contained flats (For DOC 4 9 10 &~11 see 171850),local-authority-eng:HEF,,2014-11-26,,permissioned,full planning permission,POINT(-2.760838 52.224058),141006,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=141006,
"Land adjacent 87 Bridge Street, Leominster, Herefordshire, HR6 8EA",,,2019-10-20,,0,,,Proposed 2 storey dwelling.,local-authority-eng:HEF,,2016-06-22,,permissioned,full planning permission,POINT(-2.743133 52.233368),160226,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=160226,
"Site at The Birdcage, Barons Cross Road, Leominster, Herefordshire",,,2019-10-20,,0.04,,,Proposed erection of a pair of semi-detached houses. (For DOC 6 see~182220),local-authority-eng:HEF,,2016-11-01,,permissioned,outline planning permission,POINT(-2.762343 52.223014),161937,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161937,
"Building adjacent The Old Vicarage, Lucton, Leominster, Herefordshire, HR6 9PN",,,2019-10-20,,0,,,"Change of use of light industrial building to a domestic dwelling,~including allocation of a parcel of land to provide amenity space.~(For DOC 3, 4, 5, 6, 8 see 172217)",local-authority-eng:HEF,,2017-02-21,,permissioned,full planning permission,POINT(-2.824489 52.278437),163814,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163814,
"Former village hall and rifle club, Kingsthorne, Herefordshire",,,2019-10-20,,0,,,Proposed demolition of redundant former village hall and rifle range~and erection of two detached dwellings.,local-authority-eng:HEF,,2015-01-14,,permissioned,full planning permission,POINT(-2.731764 51.982419),143339,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=143339,
"Land adjacent Rangers Lodge, Little Birch Road, Kingsthorne, Herefordshire",,,2019-10-20,,0,,,Proposed new 3 bedroom detached dwelling. (For DOC 12 see 170242),local-authority-eng:HEF,,2016-02-23,,permissioned,full planning permission,POINT(-2.724045 51.982314),153552,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=153552,
"Land to the rear of Post Office and Shop, Wormelow, Hereford",,,2019-10-20,,0,,,Proposed dwelling and garage.,local-authority-eng:HEF,,2016-05-26,,permissioned,outline planning permission,POINT(-2.740622 51.966818),160819,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=160819,
"Fir Tree Inn, Much Cowarne, Herefordshire, HR7 4JN",,,2019-10-20,,0,,,Proposed conversion of former public house to 3 no. residential units.,local-authority-eng:HEF,,2015-07-09,,permissioned,full planning permission,POINT(-2.510705 52.117924),150405,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150405,
"Land at Park House, Wormelow, Hereford, Herefordshire, HR2 8EQ",,,2019-10-20,,0.08,,,Proposed new dwelling,local-authority-eng:HEF,,2015-02-24,,permissioned,full planning permission,POINT(-2.745327 51.967957),143737,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=143737,
"Land to the rear of Myrtle Cottage, Much Dewchurch, Herefordshire, HR2 8DL",,,2019-10-20,,0.12,,,Proposed 2 no. three bedroom dwellings.,local-authority-eng:HEF,,2015-10-09,,permissioned,full planning permission,POINT(-2.755397 51.977279),151492,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151492,
"The Castle, Ashperton, Ledbury",,,2019-10-20,,0.03,,,Proposed conversion of outbuilding to single dwelling. (For DOC 5 7 8~& 9 see 180093),local-authority-eng:HEF,,2017-01-20,,permissioned,full planning permission,POINT(-2.511921 52.063427),163531,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163531,
"The Cave, Orcop Hill, Orcop, Herefordshire, HR2 8SF",,,2019-10-20,,0,,,Proposed refurbishment of existing rural building and ground floor~side extension to use the building as a residential dwelling.,local-authority-eng:HEF,,2016-05-24,,permissioned,full planning permission,POINT(-2.761568 51.947965),160489,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=160489,
"Former Doctors Surgery, East Street, Pembridge, Herefordshire, HR6 9HA",,,2019-10-20,,0,,,Proposed conversion to a dwelling.,local-authority-eng:HEF,,2015-10-23,,permissioned,full planning permission,POINT(-2.890308 52.218774),151944,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151944,
"Mason's Potatoes, The Packhouse,, Dadnor, Ross-on-Wye, Herefordshire",,,2019-10-20,,0.7,,,"Demolition of existing buildings and site clearance. Proposed 3 no.~4/5 bedroom dwellings and office building, with landscaping and~Sustainable Urban Drainage Scheme. (For DOC 3 & 8 see 180407)",local-authority-eng:HEF,,2015-03-18,,permissioned,full planning permission,POINT(-2.635324 51.931659),143204,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=143204,
"Watsons Car Park Site, Church Street, Ross-on-Wye, Herefordshire",,,2019-10-20,,0.16,,,"Demolition of garages and stores, removal of 4 mature trees, erection~of terrace of four, two storey houses, semi-detached pair of two~storey three bed houses, communal bin store and alteration of walls,~parking & landscaping",local-authority-eng:HEF,,2014-12-11,,permissioned,full planning permission,POINT(-2.584637 51.913679),142121,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=142121,
"T J Crump Oakwrights Ltd, The Lakes, Swainshill, Herefordshire, HR4 7PU",,,2019-10-20,,1.21,,,,local-authority-eng:HEF,,2016-12-05,,permissioned,outline planning permission,POINT(-2.789156 52.073125),150173,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150173,
"Travellers Rest Inn, Stretton Sugwas, Hereford, Herefordshire, HR4 7AL",,,2019-10-20,,0,,,"Reserved matters (3, 6, 7, 8, 10, 11 & 13) for Outline planning~permission 141240 (Proposed erection of 5 terraced houses and~formation of parking)",local-authority-eng:HEF,,2016-01-07,,permissioned,reserved matters approval,POINT(-2.781537 52.077932),152524,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=152524,
"The Forge, Tarrington, Herefordshire, HR1 4HX",,,2019-10-20,,0,,,Proposed conversion of former forge into one unit of self-contained~holiday accommodation.,local-authority-eng:HEF,,2016-05-10,,permissioned,full planning permission,POINT(-2.559905 52.064116),153149,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=153149,
"Site of former Myrtle Cottage, Vowchurch, Herefordshire, HR2 0RL",,,2019-10-20,,0,,,"Reinstatement of former cottage to residential accommodation, to~include two-storey extension, upgraded/improved driveway, a new~detached garage/workshop and associated works. (For DOC application~see 184199)",local-authority-eng:HEF,,2016-07-12,,permissioned,full planning permission,POINT(-2.923423 52.030315),160774,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=160774,
"Land at Cats, Leys Hill Road, Walford, Ross-on-Wye, Herefordshire, HR9 5QU",,,2019-10-20,,1.46,,,"The demolition of all existing structures on the site, the permanent~cessation of existing uses and the erection of five detached dwelling~houses with associated garaging.",local-authority-eng:HEF,,2017-01-05,,permissioned,full planning permission,POINT(-2.601727 51.866417),161689,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161689,
"Land at Wigmore Hall, Wigmore, Leominster, Herefordshire, HR6 9UL",,,2019-10-20,,0,,,Conversion of redundant buildings to form a single dwelling. (For DOC~4 & 6 see 184049),local-authority-eng:HEF,,2016-04-06,,permissioned,full planning permission,POINT(-2.858846 52.313264),160282,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=160282,
"St Andrews Church, Wolferlow, Bromyard, Herefordshire, HR7 4QA",,,2019-10-20,,0.12,,,Proposed conversion of church to dwelling with detached double garage,local-authority-eng:HEF,,2014-08-07,,permissioned,full planning permission,POINT(-2.486719 52.252748),140905,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=140905,
"11-13 Maylord Street, Hereford, Herefordshire, HR1 2DS",,,2019-10-20,,0.01,,,"Proposed redesign of shop front, convert first floor front offices to~2 x 1 bedroom flats. Subdivide second floor flat into 2 x 1 bedroom~flats. Insert 2 windows in rear elevation.",local-authority-eng:HEF,,2015-01-14,,permissioned,full planning permission,POINT(-2.715809 52.057491),143495,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=143495,
"30 Union Street, Hereford, Herefordshire, HR1 2BT",,,2019-10-20,,0,,,"Proposed renewal of roof to rear wing, to facilitate an additional~residential dwelling within and associated alterations.",local-authority-eng:HEF,,2015-04-07,,permissioned,full planning permission,POINT(-2.712864 52.056655),150244,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150244,
"Land off Catherine Street, Hereford",,,2019-10-20,,0.07,,,Proposed erection of 8 dwellings. (For DOC application see 184271),local-authority-eng:HEF,,2016-03-14,,permissioned,full planning permission,POINT(-2.714283 52.058741),150630,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150630,
"8 Cotterell Street, Hereford, HR4 0HQ",,,2019-10-20,,0.02,,,Site for proposed erection of 2 dwellings.,local-authority-eng:HEF,,2015-07-13,,permissioned,outline planning permission,POINT(-2.731125 52.058476),151031,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151031,
"Chandos Street Methodist Church, Chandos Street, Hereford, Herefordshire, HR4 0EX",,,2019-10-20,,0.04,,,Proposed conversion of church to residential dwelling.,local-authority-eng:HEF,,2015-10-02,,permissioned,full planning permission,POINT(-2.731161 52.057127),151077,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151077,
"85 Aylestone Hil, Hereford, Herefordshire, HR1 1HX",,,2019-10-20,,0.04,,,Proposed demolition of an existing garage and construction of a new~dwelling. (For DOC 3 7 & 9 see 170839),local-authority-eng:HEF,,2015-07-17,,permissioned,full planning permission,POINT(-2.698185 52.066507),151352,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151352,
"Lyndale Care Home, 24 Southbank Close, Hereford, Herefordshire, HR1 2TQ",,,2019-10-20,,0,,,Erection of single storey detached unit for 4 single persons for~supported living.,local-authority-eng:HEF,,2016-09-12,,permissioned,full planning permission,POINT(-2.70394 52.05768),161205,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161205,
"Land at 40 Newtown Road, Hereford, HR4 9LL",,,2019-10-20,,0.07,,,"Proposed demolition of outbuilding, 3 No. 3 bedroom houses and 1~bedroom bungalow.",local-authority-eng:HEF,,2016-10-21,,permissioned,full planning permission,POINT(-2.715771 52.064217),161356,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161356,
"The Moorfield Inn, Moorfield Street, Hereford",,,2019-10-20,,0,,,"Proposal to convert the public house into a pair of two-bedroomed~semi-detached houses and erection of a pair of semi-detached two~bedroomed houses within yard area, four parking spaces and accessed~from Richmond Street.",local-authority-eng:HEF,,2017-02-21,,permissioned,full planning permission,POINT(-2.720737 52.059188),163501,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163501,
"Flats at 15 - 17 Eign Gate, Hereford, HR4 0AB",,,2019-10-20,,0.01,,,"Proposed conversion of first, second and third floors from retail~space to 3 residential apartments.",local-authority-eng:HEF,,2017-02-16,,permissioned,full planning permission,POINT(-2.718212 52.056317),163751,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=163751,
"18 - 20 Commercial Street, Hereford, HR1 2DE",,,2019-10-20,,0.03,,,"Proposed change of use of first and second floors from retail into 7~residential apartments. Modification of shop front, removal of part~of first floor to facilitate a roof terrace area and removal of~brickwork infill to blind windows to the rear and insertion of new~matching windows.",local-authority-eng:HEF,,2017-02-13,,permissioned,full planning permission,POINT(-2.713619 52.057334),164042,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164042,
"52 Broomy Hill, Hereford, HR4 0LH",,,2019-10-20,,0.2,,,Conversion of the coach house to form a new dwelling with greenhouse~and outbuildings replaced by an extension to the coach house. Part of~the existing garden to be separated to form a separate curtilage. A~new gated opening to Prince Edward Drive for access. (For DOC 3 5 6 7~9 10 11 12 & 13 see 171695),local-authority-eng:HEF,,2017-03-21,,permissioned,full planning permission,POINT(-2.731452 52.052603),164111,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164111,
"Land at 98 Kings Acre Road, Hereford, HR4 0RG",,,2019-10-20,,0,,,"Proposed erection of 2 chalet bungalows with garages, after outline~consent (141740).",local-authority-eng:HEF,,2017-03-24,,permissioned,full planning permission,POINT(-2.749489 52.065526),170350,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=170350,
"Land rear of The Kings Head, High Street, Ross-on-Wye, Herefordshire",,,2019-10-20,,0.1,,,"Alterations, extension and conversion of existing building to provide~nine apartments with ancillary uses and works.",local-authority-eng:HEF,,2013-09-17,,permissioned,full planning permission,POINT(-2.585289 51.914629),131206,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=131206,
"46 Broad Street, Ross-on-Wye, Herefordshire, HR9 7DY",,,2019-10-20,,0,,,Propose to demolish two store building (offices) and construct new two~storey building to form 2 no. one bedroom flats (residential).,local-authority-eng:HEF,,2015-06-30,,permissioned,full planning permission,POINT(-2.582546 51.915047),150055,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150055,
"Site adjacent to Thrushes Nest, Rope Walk, Ross-On-Wye, Herefordshire, HR9 7BU",,,2019-10-20,,0,,,Proposed new dwelling,local-authority-eng:HEF,,2015-09-25,,permissioned,full planning permission,POINT(-2.585651 51.916812),152308,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=152308,
"Land adjacent to Chase View Veterinary Clinic, Hildersley, Ross on Wye, Herefordshire, HR9 7NJ",,,2019-10-20,,0.58,,,Proposed erection of 6 dwellings.,local-authority-eng:HEF,,2016-05-26,,permissioned,full planning permission,POINT(-2.56442 51.913022),153001,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=153001,
