site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Solent Works, North Close, Lymington",yes,,2017-12-22,,0.34,40,40,"27 one-bedroom flats, 14 two-bedroom flats. Demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2017-01-20,,permissioned,full planning permission,POINT(-1.54103 50.761644),BLR_Lymi_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=10,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Lymi-001
"Lymington Garage, High Street, Lymington",,,2017-12-22,,0.1,10,5,"A recent application (16/10754 and 17/10359) for 17 retirement flats and a retail unit was dismissed on appeal for design reasons and the impact on the Lymington Conservation Area / Burgage Plots. In principle residential –led development is acceptable in this location. 0.1ha site, 5-10 flats subject to appropriate design. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.540818 50.758069),BLR_Lymi_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=11,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Lymi-002
"Fox Pond Dairy Depot and Garage, Milford Road, Lymington",,,2017-12-22,,0.4,14,14,"Adopted Local Plan Allocation. Site allocated for around 14 dwellings, with commercial uses on the ground floor along Milford Road. http://www.newforest.gov.uk/article/14189",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.557319 50.749622),BLR_Lymi_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=12,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Lymi-003
"Buckland Granaries, Sway Road, Lymington",yes,,2017-12-22,,0.6,11,11,"Application 17/10854 currently being determined. Previously developed land in Green Belt suitable for residential re-use subject to appropriate design.. 4 three-bedroom houses, 8 four-bedroom houses, demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,,,pending decision,,POINT(-1.557021 50.767402),BLR_Lymi_004,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=13,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Lymi-004
"Land between Cracknore Hard Lane and Normandy Way, Marchwood",,,2017-12-22,,0.5,12,12,Adopted Local Plan Allocation. Capacity 12 dwellings. http://www.newforest.gov.uk/article/14187,local-authority-eng:NEW,owned by a public authority,,,not permissioned,,POINT(-1.441599 50.891234),BLR_Marchw_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=14,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Marchw-001
"The Coach House, 67 Keyhaven Road, Milford on Sea",yes,,2017-12-22,,0.15,8,8,8 two-bedroom flats. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,2017-02-09,,permissioned,full planning permission,POINT(-1.58154 50.724577),BLR_Milf_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=15,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Milf-001
"2-4 Keyhaven Road, Milford on Sea",yes,,2017-12-22,,0.4,7,7,"4, two-bedroom detached houses, 4 two-bedroom semi-detached houses, demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2017-07-31,,permissioned,full planning permission,POINT(-1.586642 50.724272),BLR_Milf_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=16,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Milf-002
"The Oak and Yaffle Site off Ashley Common Road, New Milton",yes,,2017-12-22,,0.28,7,7,"5 detached three-bedroom houses, 2 semi-detached four-bedroom houses. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2014-12-11,,permissioned,full planning permission,POINT(-1.645387 50.764938),BLR_Newm_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=17,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-001
"59 Station Road, New Milton",yes,,2017-12-22,,0.19,10,10,"9 one-bedroom flats, 1 two-bedroom flat. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2016-08-11,,permissioned,full planning permission,POINT(-1.654763 50.75343),BLR_Newm_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=18,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-002
"6 Barton Common Road, New Milton",yes,,2017-12-22,,0.3,7,7,Conversion of existing detached dwelling into 8 two-bedroom flats.. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,2017-02-10,,permissioned,full planning permission,POINT(-1.651121 50.738418),BLR_Newm_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=19,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-003
"Land east of Caird Avenue (NMT4), New Milton",,,2017-12-22,,2.3,40,40,"Adopted Local Plan Allocation. Site had a previous permission (09/95023)for 54 houses/flats. This permission has now lapsed.. Adopted Local Plan allocation, estimated potential of 40 dwellings.. http://www.newforest.gov.uk/article/14190",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.64187 50.751339),BLR_Newm_004,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=20,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-004
"Ashley Cross Garage and Motor Repairs, Ashley Lane, New Milton",,,2017-12-22,,0.3,10,10,Adopted Local Plan Allocation. Capacity around 10 dwellings. http://www.newforest.gov.uk/article/14191,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.637625 50.758418),BLR_Newm_005,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=21,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-005
"Fernmount House & Centre, Forest Pines, New Milton",,,2017-12-22,,1.1,40,40,Site owned and promoted by Hampshire County Council. Former day-care centre but this facility has already been re-provided within New Milton. Site is suitable in principle. Extra-care flats (affordable/market),local-authority-eng:NEW,owned by a public authority,,,not permissioned,,POINT(-1.654526 50.763404),BLR_Newm_006,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=22,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-006
"Site of 21 Kennard Road, New Milton",,,2017-12-22,,0.15,17,9,Site has had previous permissions for a block of 8 flats (07/91520) and a block of 16 flats (10/95081). These permissions have now lapsed. The northwest corner of the site is covered by a separate permission (11/97173) for the conversion of the garage building into a single dwelling and this permisson remains extant. Site is suitable for 9 to 17 dwellings subject to appropriate design.. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.661546 50.757504),BLR_Newm_007,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=23,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Newm-007
"Farnham House, 51-53 Christchurch Road, Ringwood",yes,,2017-12-22,,0.06,10,10,Change of use of offices (B1a) into 10 flats. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,2017-10-11,,permissioned,other,POINT(-1.788225 50.84489),BLR_Ringw_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=24,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Ringw-001
"Suite B Monmouth Court Southampton Road, Ringwood",yes,,2017-12-22,,0.02,5,5,"2 one-bedroom flats, 3 two-bedroom flats. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2016-06-09,,permissioned,other,POINT(-1.789871 50.847578),BLR_Ringw_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=25,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Ringw-002
"19 Ringwood Social Club West Street, Ringwood",yes,,2017-12-22,,0.17,5,5,"3, two-bedroom terraced houses, 2 three-bedroom semi-detached houses. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2016-08-11,,permissioned,full planning permission,POINT(-1.795835 50.846192),BLR_Ringw_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=26,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Ringw-003
"14-18 Christchurch Road, Ringwood",yes,,2017-12-22,,0.02,5,5,5 one-bedroom flats. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,2016-09-29,,permissioned,other,POINT(-1.790806 50.845676),BLR_Ringw_004,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=27,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Ringw-004
"Police Station, 155-159 Christchurch Road, Ringwood",,,2017-12-22,,0.1,8,5,"Consent has been given for the demolition of the former police station (17/10703). Site is suitable for residential development in principle. 0.2ha site and given the 40dph density of a residential development adjoining immediately to the south of the site, this site could probably accommodate 5 to 8 dwellings.",local-authority-eng:NEW,owned by a public authority,,,not permissioned,,POINT(-1.785399 50.840293),BLR_Ringw_005,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=28,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Ringw-005
"Land south of Brokenford Lane, Totton",,,2017-12-22,,0.2,10,10,Adopted Local Plan Allocation. Capacity around 10 dwellings. http://www.newforest.gov.uk/article/14184,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.489286 50.916125),BLR_Tott_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=29,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Tott-001
"Land east of Brokenford Lane, Totton",,,2017-12-22,,0.9,48,48,Adopted Local Plan Allocation. Site had a previous permission (13/10035 )for 48 dwellings. This permission has now lapsed. A planning application (17/11557) for the northern half of the site has just been submitted for 24 dwellings.. http://www.newforest.gov.uk/article/14185,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.489992 50.916632),BLR_Tott_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=30,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Tott-002
"Bus Depot, Salisbury Road, Totton",,,2017-12-22,,0.4,15,15,Adopted Local Plan Allocation. Capacity around 15 dwellings.. http://www.newforest.gov.uk/article/14186,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.499514 50.927424),BLR_Tott_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=31,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Tott-003
"Land at Eling Wharf, Totton",,,2017-12-22,,15,400,400,"Adopted Local Plan Allocation. Potential capacity of around 400 dwellings subject to an appropriate scheme of habitat mitigation and a high quality design, and assuming some element of employment/commercial use on the main road frontage.. http://www.newforest.gov.uk/article/14188",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.480659 50.914931),BLR_Tott_004,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=32,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Tott-004
"Stocklands Site off Calmore Drive, Totton",yes,,2017-12-22,,0.61,20,20,"10 one-bedroom flats, 5 two-bedroom houses, 5 three-bedroom houses. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,owned by a public authority,2016-12-02,,permissioned,outline planning permission,POINT(-1.514558 50.931927),BLR_Tott_005,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=33,2017-12-22,brownfield-land/local-authority-eng/NEW/BLR-Tott-005
