site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Dairy Farm Lower Hardley Road Hardley Norwich Norfolk NR14 6BT,yes,,2020-12-17,,0.03,1,1,Planning application number: BA/2010/0381/CU. This is permitted for holiday use. Scheme started on site as at end of 2020.,national-park-authority:Q4972284,not owned by a public authority,2011-01-13,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=LBO0O5TB00C00,permissioned,full planning permission,POINT(1.503663 52.543961),BF000029,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LBO0O5TB00C00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000029
Broadholme Caldecott Road Lowestoft Suffolk NR32 3PH,yes,,2020-12-17,,0.16,3,3,Planning application number BA/2015/0277/FUL. Scheme started on site as at end of 2020.,national-park-authority:Q4972284,not owned by a public authority,2015-10-27,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NT2RNQTB00500,permissioned,full planning permission,POINT(1.707298 52.476375),BF000016,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NT2RNQTB00500,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000016
Claxton Manor Barn Complex The Street Claxton Norfolk NR14 7AS,yes,,2018-12-20,,0.49,2,2,Planning application number BA/2015/0246/FUL,national-park-authority:Q4972284,not owned by a public authority,2015-11-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRM7AOTBFML00,permissioned,full planning permission,POINT(1.446291 52.581123),BF000017,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRM7AOTBFML00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000017
Erequay The Rhond Hoveton Norfolk NR12 8UE,yes,2020-12-17,2020-12-17,,0.08,2,2,Planning application number BA/2016/0408/FUL. This scheme has been completed as at December 2020,national-park-authority:Q4972284,not owned by a public authority,2017-02-02,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGFOMLTB01U00,permissioned,full planning permission,POINT(1.410615 52.710436),BF000015,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGFOMLTB01U00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000015
"Former Waterside Rooms, Station Road, Hoveton.",yes,,2018-12-20,,0.1,0,0,Allocated in emerging Local Plan - Policy HOV3.,national-park-authority:Q4972284,not owned by a public authority,,,not permissioned,,POINT(1.40878 52.712854),BF000006,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,2017-11-23,brownfield-land/national-park-authority/Q4972284/BF000006
The Valley House Low Road Mettingham Suffolk NR35 1TS,yes,,2020-12-17,,2.56,4,4,BA/2014/0239/FUL withdrawn. BA/2003/6138/HISTAP Approved subject to conditions. Scheme started on site as at end of 2020.,national-park-authority:Q4972284,not owned by a public authority,2016-06-30,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZUKQATBFTZ00,permissioned,full planning permission,POINT(1.472336 52.465423),BF000003,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZUKQATBFTZ00,2017-11-23,brownfield-land/national-park-authority/Q4972284/BF000003
The Old Hall 2 Church Road Reedham Norwich Norfolk NR13 3TZ,yes,,2020-12-17,,0.02,1,1,Planning application number: BA/2012/0256/JOINT. This is permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2012-10-15,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=M8DLU2TB00C00,permissioned,full planning permission,POINT(1.580609 52.56669),BF000046,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M8DLU2TB00C00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000046
Ivy House Horsey Road West Somerton Somerton Norfolk NR29 4DW,yes,,2020-12-17,,0.11,2,2,Planning Application Number: BA/2018/0007/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-04-10,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P289SYTB01W00,permissioned,full planning permission,POINT(1.655983 52.720433),BF000037,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P289SYTB01W00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000037
Bastwick Tower House Tower Road Bastwick Repps With Bastwick NR29 5JN,yes,,2020-12-17,,0.46,1,1,Planning Application Number: BA/2018/0279/FUL . Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-11-26,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PC78IETBH4S00,permissioned,full planning permission,POINT(1.590623 52.706333),BF000036,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PC78IETBH4S00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000036
Willow Barns Adj White House Farm Thorpe Road Haddiscoe NR14 6PP,yes,,2020-12-17,,0.5,1,1,Planning Application Number: BA/2018/0124/CU. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-06-07,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P6N8I7TBGYU00,permissioned,full planning permission,POINT(1.59814 52.518641),BF000031,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P6N8I7TBGYU00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000031
Hall Common Farm Hall Common Ludham Norfolk NR29 5NS,yes,,2020-12-17,,0.06,1,1,Planning Application Number: BA/2017/0457/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-02-09,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P04H9STB01U00,permissioned,full planning permission,POINT(1.535716 52.702692),BF000034,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P04H9STB01U00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000034
Derbys Quay Bridge Wharf Gillingham Dam Gillingham Beccles Norfolk NR34 0PA,yes,2020-12-17,2020-12-17,,0.03,2,2,Planning application number: BA/2013/0171/EXT8W extends time limit for BA/2010/0124/FUL. This is permitted for holiday home. This scheme has been completed as at December 2020.,national-park-authority:Q4972284,not owned by a public authority,2014-08-08,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MOJ2UJTB00200,permissioned,full planning permission,POINT(1.560871 52.464464),BF000001,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MOJ2UJTB00200,2017-11-23,brownfield-land/national-park-authority/Q4972284/BF000001
"Old Broads Hotel Site, Station Road, Hoveton",yes,,2018-12-20,,0.11,0,0,Allocated in emerging Local Plan - Policy HOV3.,national-park-authority:Q4972284,not owned by a public authority,,,not permissioned,,POINT(1.408405 52.713662),BF000005,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,2017-11-23,brownfield-land/national-park-authority/Q4972284/BF000005
The Rhond Hoveton Norfolk NR12 8UE,yes,,2019-12-04,,0.02,1,1,Planning application number BA/2018/0374/FUL,national-park-authority:Q4972284,not owned by a public authority,2019-04-18,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PF8T1BTB01U00,permissioned,full planning permission,POINT(1.410638 52.710224),BF000028,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PF8T1BTB01U00,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000028
Wilderness Meadow Drive Hoveton NR12 8UN,yes,,2020-12-17,,0.22,1,1,Planning Application Number: BA/2018/0248/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2019-02-20,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PB9WIZTBH3Y00,permissioned,full planning permission,POINT(1.414751 52.707364),BF000039,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PB9WIZTBH3Y00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000039
73 Northgate Beccles NR34 9AY,yes,2020-12-17,2020-12-17,,0,1,1,Planning application number BA/2019/0018/FUL. This has been completed as at December 2020.,national-park-authority:Q4972284,not owned by a public authority,2019-03-20,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PLESMXTBHCT00,permissioned,full planning permission,POINT(1.563454 52.463278),BF000026,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PLESMXTBHCT00,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000026
Hippersons Boatyard Gillingham Dam Gillingham Norfolk NR34 0EB,yes,,2020-12-17,,0,1,1,Planning Application Number: BA/2018/0390/FUL . Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2019-01-11,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PG09UTTBH7V00,permissioned,full planning permission,POINT(1.558781 52.465269),BF000041,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PG09UTTBH7V00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000041
Bradwell Hall Bradwell Hall Farm Market Road Bradwell Norfolk NR31 9EF,yes,,2020-12-17,,0.13,1,1,Planning Application Number: BA/2019/0345/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2019-12-09,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PZ3M2MTB02300,permissioned,full planning permission,POINT(1.694672 52.589235),BF000042,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PZ3M2MTB02300,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000042
Old School House St Olaves Road Herringfleet NR32 5QT,yes,,2018-12-20,,0.05,1,1,Planning application number: BA/2017/0484/FUL,national-park-authority:Q4972284,not owned by a public authority,2018-05-17,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0VWNNTBGTD00,permissioned,full planning permission,POINT(1.641309 52.523774),BF000012,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0VWNNTBGTD00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000012
Carr Farm Burgh Road Burgh St Peter Beccles Norfolk NR34 0AD,yes,,2020-12-17,,0.07,2,2,Planning application number: BA/2013/0009/CU. This is permitted for holiday use. Scheme started on site as at end of 2020.,national-park-authority:Q4972284,not owned by a public authority,2013-03-14,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MG92UYTB00200,permissioned,full planning permission,POINT(1.653427 52.489283),BF000030,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MG92UYTB00200,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000030
Tingdene Broadlands Marsh Road Oulton Broad Suffolk NR33 9JY,yes,,2020-12-17,,0.38,4,4,Planning Application Number: BA/2019/0382/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2019-02-05,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=Q0J8MJTBHSY00,permissioned,full planning permission,POINT(1.705307 52.470161),BF000044,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=Q0J8MJTBHSY00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000044
Fencraft Riverside Estate Brundall Norwich Norfolk NR13 5PS,yes,,2020-12-17,,0.47,1,1,Planning Application Number: BA/2018/0168/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-10-17,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P8EOY2TB02300,permissioned,full planning permission,POINT(1.435554 52.613667),BF000040,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P8EOY2TB02300,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000040
Land Adjacent To Cordova Cottages The Staithe Stalham NR12 9BZ,yes,,2019-12-04,,0.06,3,3,Planning application number BA/2019/0112/FUL,national-park-authority:Q4972284,not owned by a public authority,2019-09-06,,permissioned,full planning permission,POINT(1.517847 52.767308),BF000022,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=POZCTZTB02300,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000022
Claxton Manor Barn Complex The Street Claxton Norfolk NR14 7AS,yes,2020-12-17,2020-12-17,,0.49,2,2,Planning application number BA/2015/0246/FUL. This permission has lapsed.,national-park-authority:Q4972284,not owned by a public authority,2015-11-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRM7AOTBFML00,permissioned,full planning permission,POINT(1.446291 52.581123),BF000018,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRM7AOTBFML00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000018
Trumans Yard Caldecott Road Lowestoft NR32 3PH,yes,,2020-12-17,,0.18,1,1,Planning application number BA/2017/0151/FUL,national-park-authority:Q4972284,not owned by a public authority,2017-07-03,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OPIKKBTBGHD00,permissioned,full planning permission,POINT(1.705205 52.475968),BF000033,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPIKKBTBGHD00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000033
1 The Green Mill Road (track) Stokesby With Herringby Norfolk NR29 3EX,yes,2020-12-17,2020-12-17,,0.01,1,1,Planning application number BA/2019/0063/CU. Permitted for holiday use. This has been completed as at December 2020.,national-park-authority:Q4972284,not owned by a public authority,2019-08-05,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PN6JE9TB02300,permissioned,full planning permission,POINT(1.59227 52.638234),BF000023,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PN6JE9TB02300,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000023
Land At The Manor Staithe Road Ludham Norfolk NR29 5AB,yes,2020-12-17,2020-12-17,,0.18,1,1,Planning application number BA/2015/0148/FUL. This scheme has been completed as at December 2020.,national-park-authority:Q4972284,not owned by a public authority,2015-11-03,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNWV80TBFJN00,permissioned,full planning permission,POINT(1.536554 52.709423),BF000019,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNWV80TBFJN00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000019
The Pyghtle Broad Road Ranworth Norwich Norfolk NR13 6HS,yes,2020-12-17,2020-12-17,,0.12,1,1,"Planning application number BA/2017/0170/HOUSEH. This permission is for an annex, not an entire dwelling. Added to the list in error.",national-park-authority:Q4972284,not owned by a public authority,2017-08-23,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQCGB0TB01W00,permissioned,full planning permission,POINT(1.486935 52.679079),BF000014,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQCGB0TB01W00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000014
Formerly Windboats Marine Ltd Staitheway Road Wroxham Norwich Norfolk NR12 8TH,yes,2020-12-17,2020-12-17,,0.02,1,1,Planning application number BA/2018/0477/PN. This has been completed as at December 2020.,national-park-authority:Q4972284,not owned by a public authority,2019-01-22,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PIN7FQTB02300,permissioned,full planning permission,POINT(1.406716 52.709659),BF000027,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PIN7FQTB02300,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000027
The Old Stables Hall Farm Hall Lane Postwick NR13 5HQ,yes,,2018-12-20,,1.32,1,1,Planning application number: BA/2017/0191/FUL,national-park-authority:Q4972284,not owned by a public authority,2017-08-24,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OR7OJATBGJA00,permissioned,full planning permission,POINT(1.388568 52.614791),BF000013,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR7OJATBGJA00,2018-12-20,brownfield-land/national-park-authority/Q4972284/BF000013
"Hedera House, The Street, Thurne, Norfolk",yes,,2020-12-17,,0.77,16,16,Allocated in Sites Specifics Local Plan 2014 and draft allocated in emerging new Local Plan Policy THU1. Details of the planning application: BA/2017/0103/OUT,national-park-authority:Q4972284,not owned by a public authority,2017-09-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?keyVal=ON9TEYTB01W00&activeTab=summary,permissioned,outline planning permission,POINT(1.554869 52.686439),BF000010,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9TEYTB01W00,2017-11-23,brownfield-land/national-park-authority/Q4972284/BF000010
The Workshop Yarmouth Road Ludham Norfolk NR29 5QF,yes,,2020-12-17,,0.15,1,1,Planning Application Number: BA/2018/0269/FUL. Permitted for holiday use.,national-park-authority:Q4972284,not owned by a public authority,2018-09-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PBU9V3TBH4H00,permissioned,full planning permission,POINT(1.536778 52.709583),BF000035,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PBU9V3TBH4H00,2020-12-17,brownfield-land/national-park-authority/Q4972284/BF000035
Port Of Yarmouth Marina Caister Road Great Yarmouth NR30 4DL,yes,,2019-12-04,,1.48,7,7,Planning application number BA/2019/0118/FUL,national-park-authority:Q4972284,not owned by a public authority,2019-11-04,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=PP5ZCSTBHH800,permissioned,full planning permission,POINT(1.724869 52.627706),BF000021,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PP5ZCSTBHH800,2019-12-04,brownfield-land/national-park-authority/Q4972284/BF000021
