site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Fairfield Industrial Estate,Fairfield Road, Downham Market",,,2018-11-19,,0.11,3,3,,,not owned by a public authority,,,not permissioned,other,POINT(0.364897 52.604896),11,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-04,
"Former Granaries Site, Station Road, Docking",yes,,2018-10-05,,2.69,48,48,16/00654/FM - Construction of 77 dwellings and ancillary buildings,,not owned by a public authority,2017-02-08,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O57MVIIV05900,permissioned,full planning permission,POINT(0.622777 52.90853),12,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Short Drove, Downham Market",yes,,2018-10-05,,0.35,8,8,05/01857/RMM - Reserved Matters Application: Construction of 21 dwellings with car parking,,not owned by a public authority,2005-12-08,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=IMI6QGIV90000,permissioned,full planning permission,POINT(0.382817 52.608259),13,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Land Between Railway Road And Richmond Road, Downham Market",yes,,2018-10-05,,3.34,60,60,13/01164/FM - Residential Development of 97 dwellings with public open space (including demolition of existing dwelling),,not owned by a public authority,2014-05-02,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MRAYZNIV39000,permissioned,full planning permission,POINT(0.369888 52.600777),14,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Jim Russell Garage, London Road, Downham Market",yes,,2018-10-05,,302506,9,9,13/01855/FM - Substitution of house types 07/02069/FM - Construction of 23 flats and 8 chalet bungalows following demolition of existing buildings,,not owned by a public authority,2015-02-05,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MY3SOAIV05900,permissioned,full planning permission,POINT(-3.523202 54.93557),15,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Allens Garage, Lynn Road, Gayton",yes,,2018-10-08,,0.15,10,10,15/01776/OM AND 17/02355/RMM - Reserved Matters Application for 10 detached/linked detached dwellings,,not owned by a public authority,2018-08-09,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P0X777IVIX300,permissioned,reserved matters approval,POINT(0.552807 52.74563),16,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Holiday Flats & Former Holiday Chalet Site, Manor Road, Hunstanton",yes,,2018-10-05,,0.64,14,14,04/00874/F - Construction of 4 blocks of flats and maisonettes- totalling 39 after demolition of 1 block of 8 flats,,not owned by a public authority,2004-10-04,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=HWS1TNIV90000,permissioned,full planning permission,POINT(0.486438 52.93191),17,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"The Old Chapel, John Kennedy Road, King's Lynn",yes,,2018-10-05,,0.08,11,11,07/00649/FM - Construction of eleven town houses and two flats after demolition of old chapel showroom,,not owned by a public authority,2007-06-21,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JFO823IVA4000,permissioned,full planning permission,POINT(0.398887 52.75887),18,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Former Head Post Office, Blackfriars Street, King's Lynn",yes,,2018-10-05,,0.23,6,6,"14/00589/F - Variation of Condition 14 attached to planning consent 13/01088/FM to allow alternative uses of parts of the site. 13/01088/FM - Change of use from a Post Office and Telephone Exchange to a development comprising Retail, Office, Health Facility and Residential Use. The Residential use comprises 27 one & two bed units. The development includes the replacement of the single storey building in the north east corner of the site and the addition of an additional storey to the Paradise Road wing.",,not owned by a public authority,2014-07-31,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N4FHN8IV05900,permissioned,full planning permission,POINT(0.398547 52.753491),19,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Land North West of St Nicholas Business Park, Edward Benefer Way, King's Lynn",yes,,2018-10-05,,2.4,43,43,16/01225/RMM - Reserved Matters Application: construction of 95 dwellings,,not owned by a public authority,2017-07-14,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O9W4OHIV0590,permissioned,full planning permission,POINT(0.401669 52.763903),20,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Limes House, Purfleet Street, King's Lynn",yes,,2018-11-19,,0.48,10,10,15/01709/FM - Proposed change of use for development of 17 flats at the first and second floor with bin and cycle store at ground floor. Creation of roof terrace and retention of existing occupied office/retail space at ground floor.18/01643/F VARIATION OF CONDITIONS 2 AND 7 of planning permission 15/01709/FM.,,not owned by a public authority,2016-02-05,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NWO6Z0IV08O00|https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PEWTPTIVKNU00,permissioned,full planning permission,POINT(0.394515 52.753734),21,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
"Plaxtole House, 70 Goodwins Road,, King's Lynn",yes,,2018-10-05,,0.81,17,17,15/01234/OM - OUTLINE APPLICATION WITH ALL MATTERS RESERVED: Demolition of existing buildings and redevelopment for residential use,,not owned by a public authority,2016-04-21,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NSM4N7IV09K00,permissioned,outline planning permission,POINT(0.409931 52.748432),22,https://www.west-norfolk.gov.uk/downloads/download/582/brownfield_site_maps,2017-11-15,
