site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Bill Everett Centre, derelict site, Leggatts Way, North of woodland",yes,,2017-09-29,,1.07,40,40,"Site was proposed in the Local Plan part 2 publication, Site ref H6",local-authority-eng:WAT,owned by a public authority,,,Not Permissioned,,POINT(-0.408897 51.682003),B006,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B006
"Gade Close, Rickmansworth Road",yes,,2017-09-29,,0.5,10,10,"Site was proposed in the Local Plan part 2 publication, Site ref H7",local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,POINT(-0.421226 51.653171),B007,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B007
"Bowman's Green Garages, Meriden",yes,,2017-09-29,,0.1,4,4,"Site was proposed in the Local Plan part 2 publication, Site ref H11",local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,POINT(-0.380196 51.682483),B010,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B010
"85 Chalk Hill/ Haydon Road, adjacent to Bushey boundary",yes,,2017-09-29,,0.08,10,10,,local-authority-eng:WAT,,,,pending decision,,POINT(-0.378296 51.646183),B023,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B023
Land Adjacent To 17 - 19 St Johns Road/Estcourt Road,yes,,2017-09-29,,0.05,6,6,,local-authority-eng:WAT,Not owned by apublic authority,,,permissioned,,POINT(-0.395479 51.660995),B024,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B024
"Land at Balmoral Road, adjacent to railway line and The Gym",yes,,2017-09-29,,0.06,11,11,,local-authority-eng:WAT,owned by a public authority,,,pending decision,,POINT(-0.393385 51.67155),B025,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B025
"Former Meriden School Site, The Meadows, south of Meriden Clinic",yes,,2017-09-29,,0.2,,,Site suggested through Call for Sites,local-authority-eng:WAT,owned by a public authority,,,Not Permissioned,,POINT(-0.383734 51.680617),B034,https://www.watford.gov.uk/brownfield,2017-09-29,brownfield-land/local-authority-eng/WAT/B034
Corner of Park Avenue and Rickmansworth Road,yes,,,,0.09,,,,local-authority-eng:WAT,not owned by a public authority,,,Not Permissioned,,POINT(-0.409559 51.65322),B035,https://www.watford.gov.uk/brownfield,,brownfield-land/local-authority-eng/WAT/B035
