site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
143 Oundle Road Woodston Peterborough PE2 9PW,yes,,2017-12-19,,1.3,10,10,,local-authority-eng:PTE,,2015-01-12,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CMQXML0CW00,permissioned,full planning permission,POINT(-0.252744 52.565333),PDL/0020/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CMQXML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0020-17
28 - 30 Priestgate Peterborough PE1 1JA,yes,,2017-12-19,,1.2,8,8,,local-authority-eng:PTE,,2015-07-09,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CMX5ML0CW00,permissioned,full planning permission,POINT(-0.244806 52.571618),PDL/0021/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CMX5ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0021-17
48-50 Jubilee Street Woodston Peterborough PE2 9PH,yes,,2017-12-19,,1.5,8,8,,local-authority-eng:PTE,,2016-06-03,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CMKRML0CW00,permissioned,full planning permission,POINT(-0.250235 52.567202),PDL/0022/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CMKRML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0022-17
88 Lincoln Road Peterborough PE1 2SN,yes,,2017-12-19,,2.2,26,26,,local-authority-eng:PTE,,2015-10-15,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CLBPML0CW00,permissioned,full planning permission,POINT(-0.244143 52.579717),PDL/0023/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CLBPML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0023-17
Car Park Bishops Road Eastgate Peterborough,yes,,2017-12-19,,13.1,25,25,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O5H4WAML0CW00,Not permissioned,,POINT(-0.237032 52.57045),PDL/0024/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5H4WAML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0024-17
Bushfield House Bushfield Orton Goldhay Peterborough PE2 5RQ,yes,,2017-12-19,,5,24,24,,local-authority-eng:PTE,,2014-01-31,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O85CV6ML0CW00,permissioned,other,POINT(-0.302799 52.544474),PDL/0025/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O85CV6ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0025-17
Cranmore House Thorney Road Eye Peterborough PE6 7UB,yes,,2017-12-19,,9.5,14,14,,local-authority-eng:PTE,,2015-04-02,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O876QLML0CW00,permissioned,outline planning permission,POINT(-0.180117 52.611064),PDL/0026/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O876QLML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0026-17
Depot Church Road Wittering Peterborough,yes,,2017-12-19,,1.8,6,6,,local-authority-eng:PTE,,2015-10-01,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CM8BML0CW00,permissioned,full planning permission,POINT(-0.44572 52.608581),PDL/0027/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CM8BML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0027-17
Dickens Street Car Park Dickens Street Eastfield Peterborough,yes,,2017-12-19,,6.4,30,30,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O5TW9KML0CW00,Not permissioned,,POINT(-0.233966 52.577345),PDL/0028/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5TW9KML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0028-17
Fletton Quays Land At East Station Road Peterborough,yes,,2017-12-19,,22.4,280,280,,local-authority-eng:PTE,,2016-10-27,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O875DVML0CW00,permissioned,reserved matters approval,POINT(-0.238381 52.566973),PDL/0029/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O875DVML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0029-17
Former Coal Yard River Lane Peterborough,yes,,2017-12-19,,1.4,7,7,,local-authority-eng:PTE,,2014-03-06,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O85E1CML0CW00,permissioned,outline planning permission,POINT(-0.248924 52.570474),PDL/0030/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O85E1CML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0030-17
Former Peterborough District Hospital Thorpe Road Peterborough,yes,,2017-12-19,,93,287,287,,local-authority-eng:PTE,,2014-10-31,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O86YY7ML0CW00,permissioned,outline planning permission,POINT(-0.25464 52.573687),PDL/0031/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O86YY7ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0031-17
Former Peterborough District Hospital Thorpe Road Peterborough,yes,,2017-12-19,,2.5,7,7,,local-authority-eng:PTE,,2015-12-04,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SR9ZML0CW00,permissioned,outline planning permission,POINT(-0.25464 52.573687),PDL/0032/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SR9ZML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0032-17
Former Peterborough District Hospital Thorpe Road Peterborough,yes,,2017-12-19,,9.5,43,43,,local-authority-eng:PTE,,2016-07-22,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SRGOML0CW00,permissioned,reserved matters approval,POINT(-0.25464 52.573687),PDL/0033/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SRGOML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0033-17
Former Peterborough District Hospital Thorpe Road Peterborough,yes,,2017-12-19,,17,76,76,,local-authority-eng:PTE,,2017-03-10,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SRRMML0CW00,permissioned,outline planning permission,POINT(-0.25464 52.573687),PDL/0034/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SRRMML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0034-17
Former Peterborough District Hospital Thorpe Road Peterborough,yes,,2017-12-19,,25,56,56,,local-authority-eng:PTE,,2016-02-26,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SS0MML0CW00,permissioned,reserved matters approval,POINT(-0.25464 52.573687),PDL/0035/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SS0MML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0035-17
Mega Car Centre Midland Road West Town Peterborough,yes,,2017-12-19,,6.7,29,29,,local-authority-eng:PTE,,2014-08-07,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O85FHTML0CW00,permissioned,full planning permission,POINT(-0.252783 52.574379),PDL/0036/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O85FHTML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0036-17
Great Northern Railway Hotel Station Road Peterborough PE1 1QL,yes,,2017-12-19,,7.5,6,6,,local-authority-eng:PTE,,2015-03-13,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8790WML0CW00,permissioned,outline planning permission,POINT(-0.249125 52.574684),PDL/0037/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8790WML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0037-17
Guthrie House Rightwell East Bretton Peterborough,yes,,2017-12-19,,1.5,13,13,,local-authority-eng:PTE,,2015-04-01,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SSU7ML0CW00,permissioned,full planning permission,POINT(-0.28338 52.588223),PDL/0038/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SSU7ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0038-17
Guthrie House Rightwell East Bretton Peterborough,yes,,2017-12-19,,1,5,5,,local-authority-eng:PTE,,2013-11-21,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SSYHML0CW00,permissioned,other,POINT(-0.28338 52.588223),PDL/0039/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SSYHML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0039-17
Hampton Leys London Road Peterborough,yes,,2017-12-19,,276.4,866,866,,local-authority-eng:PTE,,2016-09-16,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0STEFML0CW00,permissioned,reserved matters approval,POINT(-0.249963 52.537699),PDL/0040/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0STEFML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0040-17
Land To The South Of Tranche VG9 County Road Hampton Vale Peterborough,yes,,2017-12-19,,166,350,350,,local-authority-eng:PTE,,2015-06-19,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O873YNML0CW00,permissioned,outline planning permission,POINT(-0.278742 52.527611),PDL/0041/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O873YNML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0041-17
"Hempsted Parcel - NC1, NC3, NC4 Hicks Lane Woodston Peterborough PE7 0LL",yes,,2017-12-19,,18.6,65,65,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O5TZYUML0CW00,Not permissioned,,POINT(-0.246129 52.55103),PDL/0042/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5TZYUML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0042-17
Hampton Vale Allotments Coriander Drive Hampton Vale Peterborough,yes,,2017-12-19,,37.8,125,125,,local-authority-eng:PTE,,2015-04-10,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0SUS0ML0CW00,permissioned,full planning permission,POINT(-0.28591 52.529036),PDL/0043/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0SUS0ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0043-17
Land At Guilsborough Road Eye Green Peterborough,yes,,2017-12-19,,33.6,55,55,,local-authority-eng:PTE,,2014-10-16,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8753ZML0CW00,permissioned,outline planning permission,POINT(-0.183124 52.612981),PDL/0044/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8753ZML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0044-17
Hempsted Opportunity Area London Road Peterborough,yes,,2017-12-19,,2.5,15,15,,local-authority-eng:PTE,,2016-11-25,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O5TZPZML0CW00,permissioned,outline planning permission,POINT(-0.247712 52.552393),PDL/0045/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5TZPZML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0045-17
Land To The North Of Brickburn Close Hampton Centre Peterborough,yes,,2017-12-19,,13.4,45,45,,local-authority-eng:PTE,,2016-10-27,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UKDDML0CW00,permissioned,full planning permission,POINT(-0.258071 52.537378),PDL/0046/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UKDDML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0046-17
Hempsted Opportunity Area London Road Peterborough,yes,,2017-12-19,,34.6,95,95,,local-authority-eng:PTE,,2016-03-16,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UKK1ML0CW00,permissioned,full planning permission,POINT(-0.247712 52.552393),PDL/0047/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UKK1ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0047-17
1374 Lincoln Road Peterborough PE4 6LS,yes,,2017-12-19,,3.4,5,5,,local-authority-eng:PTE,,2007-11-01,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0ULTYML0CW00,permissioned,full planning permission,POINT(-0.282421 52.615766),PDL/0048/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0ULTYML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0048-17
Land To The West Of London Road Peterborough,yes,,2017-12-19,,25.1,130,130,,local-authority-eng:PTE,,2015-06-05,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UM0WML0CW00,permissioned,reserved matters approval,POINT(-0.263837 52.531007),PDL/0049/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UM0WML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0049-17
Lincoln Court Lincoln Road Peterborough,yes,,2017-12-19,,0.4,8,8,,local-authority-eng:PTE,,2016-09-12,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UMIGML0CW00,permissioned,other,POINT(-0.244313 52.576573),PDL/0050/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UMIGML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0050-17
Manor House 57 Lincoln Road Peterborough PE1 2RR,yes,,2017-12-19,,2.8,11,11,,local-authority-eng:PTE,,2017-03-14,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UMPHML0CW00,permissioned,other,POINT(-0.243099 52.577391),PDL/0051/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UMPHML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0051-17
Mill Garage The Causeway Thorney Peterborough,yes,,2017-12-19,,2,7,7,,local-authority-eng:PTE,,2003-09-25,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UN9EML0CW00,permissioned,full planning permission,POINT(-0.112686 52.621508),PDL/0052/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UN9EML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0052-17
NCP Car Park Brook Street Peterborough,yes,,2017-12-19,,1.9,39,39,,local-authority-eng:PTE,,2015-11-03,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CLXKML0CW00,permissioned,full planning permission,POINT(-0.237506 52.575906),PDL/0053/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CLXKML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0053-17
New Priestgate House 57 Priestgate Peterborough,yes,,2017-12-19,,2.1,7,7,,local-authority-eng:PTE,,2015-08-26,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CLMBML0CW00,permissioned,full planning permission,POINT(-0.246849 52.572178),PDL/0054/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CLMBML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0054-17
North Westgate Development Area Westgate Peterborough,yes,,2017-12-19,,45.5,100,100,,local-authority-eng:PTE,,2015-10-02,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O875WIML0CW00,permissioned,outline planning permission,POINT(-0.246216 52.575118),PDL/0055/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O875WIML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0055-17
Northern Section Of The East Of England Showground Oundle Road Alwalton Peterborough,yes,,2017-12-19,,62.5,58,58,,local-authority-eng:PTE,,2003-05-23,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UNSFML0CW00,permissioned,reserved matters approval,POINT(-0.314154 52.550643),PDL/0056/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UNSFML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0056-17
