name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
EN135,"Land and Buildings at, Endon Riding School, Stanley Moss Road",yes,,2019-12-18,,1.46,10,10,"Operating Equestrian business including indoor arena, ancillary buildings, manege, and landscaping. Completions expected on site within 5 years",local-authority-eng:STF,not owned by a public authority,2015-05-12,,permissioned,outline planning permission,POINT(-2.720103 53.428707),EN135,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-12-01,/brownfield-land/local-authority-eng/STF/EN135
OC067,"Land at, Caverswall Park Farm, Caverswall Lane",yes,,2019-12-18,,4.2,7,7,Change of Use & new build now complete,local-authority-eng:STF,not owned by a public authority,2016-11-18,,permissioned,full planning permission,POINT(-2.869511 53.444369),OC067,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-12-01,/brownfield-land/local-authority-eng/STF/OC067
OC076,coregreenyard scrapyard tenford lane,yes,,2019-12-18,,0.73,6,6,Redevelopment to provide 6 new dwellings. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2018-02-23,,permissioned,full planning permission,POINT(-2.902034 53.509089),OC076,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2017-12-01,/brownfield-land/local-authority-eng/STF/OC076
OC115,"Trent Head Farm, Barrage Road",yes,,2019-12-18,,0.37,6,6,Conversion of disused boarding kennels to bungalows. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2017-10-03,,permissioned,outline planning permission,POINT(-2.639515 53.411998),OC115,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/OC115
LE149,"Garage, Broad Street, Leek",yes,,2019-12-18,,0.08,7,7,Garage. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-06-14,,permissioned,full planning permission,POINT(-2.660974 53.479296),LE149,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/LE149
LE290,"Car Park, Bath Street",yes,,2019-12-18,,0.1,5,5,Car Park. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-05-13,,permissioned,full planning permission,POINT(-2.655845 53.482811),LE290,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/LE290
LE293,14-18 Russell Street,yes,,2019-12-18,,0.06,5,5,Night Club & Offices. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-09-09,,permissioned,outline planning permission,POINT(-2.6582 53.481181),LE293,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/LE293
LE298,Pride of the Moorlands,yes,,2019-12-18,,0.15,7,7,Public House. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2017-03-20,,permissioned,outline planning permission,POINT(-2.669376 53.477981),LE298,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/LE298
CH193,"The Crown Inn, Tean Road",yes,,2019-12-18,,0.2,5,5,Public House. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2016-10-11,,permissioned,outline planning permission,POINT(-2.881451 53.500335),CH193,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2018-12-13,/brownfield-land/local-authority-eng/STF/CH193
LE308,"Well Street Mill, Well Street, Leek",yes,,2019-12-18,,0.08,14,14,Conversion of former Mill. Completions expected on site within 5 years,local-authority-eng:STF,not owned by a public authority,2018-06-13,,permissioned,full planning permission,POINT(-2.657585 53.485247),LE308,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-12-10,/brownfield-land/local-authority-eng/STF/LE308
OC154,"Tearne Quarry, Main Road, Hollington",yes,,2019-12-18,,0.43,9,9,Former Quarry,local-authority-eng:STF,not owned by a public authority,2018-11-09,,permissioned,full planning permission,POINT(-2.920594 53.540984),OC154,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-12-10,/brownfield-land/local-authority-eng/STF/OC154
WE088,"Annex to Ash Hall Nursing Home, Ash Bank Road, Werrington",yes,31/03/2019,2019-12-18,,0.7,8,8,Annex to Nursing Home. Completed.,local-authority-eng:STF,not owned by a public authority,2018-12-06,,permissioned,full planning permission,POINT(-2.794402 53.43007),WE088,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,2019-12-10,/brownfield-land/local-authority-eng/STF/WE088
