site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
171-173 STATION ROAD BURNHAM-ON-CROUCH,yes,,,,0.06,7,7,"Retention of exitsing retail frontage and unit at 173 station road, but with a reduced floor area. Conversion of 171 station road to 7 self-contained flats. Retention and refurbishment of brick outbuilding to accommodate residential accomodation.. Retention of exitsing retail frontage and unit at 173 station road, but with a reduced floor area. Conversion of 171 station road to 7 self-contained flats. Retention and refurbishment of brick outbuilding to accommodate residential accomodation.",,not owned by a public authority,2016-06-17,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002O0OWLI000,permissioned,full planning permission,POINT(0.815372 51.626186),MDCBLR001,,,
123 HIGH STREET MALDON,yes,,,,0.02,5,5,Mixed use scheme comptrising of 1 single storey retail and 5 residential units. Demolition of existing single storey outbuildings and extensions.. Mixed use scheme comptrising of 1 single storey retail and 5 residential units. Demolition of existing single storey outbuildings and extensions.,,not owned by a public authority,2014-08-27,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000AGBOWLI000,permissioned,full planning permission,POINT(0.683002 51.730257),MDCBLR002,,,
THE OLD ENGINE SHED STATION ROAD MALDON,yes,,,,0.27,20,20,At first floor level it is proposed that there be B1 offices (638 sq metres) with 20 two bedroomed apartments at second and third floor levels with 40% affordable housing.. At first floor level it is proposed that there be B1 offices (638 sq metres) with 20 two bedroomed apartments at second and third floor levels with 40% affordable housing.,,not owned by a public authority,2017-02-16,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001532OWLI000,permissioned,outline planning permission,POINT(0.748803 51.766112),MDCBLR003,,,
"ALL SAINTS CHURCH OF ENGLAND PRIMARY SCHOOL, LONDON ROAD MALDON",yes,,,,0.24,8,8,"Conversion of former All Saints CE primary school to 8 residential units, associated amenity space and parking.. Conversion of former All Saints CE primary school to 8 residential units, associated amenity space and parking.",,not owned by a public authority,2016-06-07,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OZCPTCKK00402,permissioned,full planning permission,POINT(0.671649 51.732),MDCBLR004,,,
SADDS WHARFS STATION ROAD MALDON,yes,,,,2.07,93,93,"Mixed use development comprising 93 residential units (mix of 1, 2 and 3 bedroom apartments and houses), Office accomodation (1480msq Class B1 Business units) and Leisure accomodation (680msq Classes A3, A4, A5 and D1 restaurants, Public House, bars, take-a-ways and non-residential institutions i.e health centre, creche, day nurseries, museum, libaries, place of worship or non-residetial education). Mixed use development comprising 93 residential units (mix of 1, 2 and 3 bedroom apartments and houses), Office accomodation (1480msq Class B1 Business units) and Leisure accomodation (680msq Classes A3, A4, A5 and D1 restaurants, Public House, bars, take-a-ways and non-residential institutions i.e health centre, creche, day nurseries, museum, libaries, place of worship or non-residetial education)",,not owned by a public authority,2012-11-30,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010DZOWLI000,permissioned,full planning permission,POINT(0.748803 51.766112),MDCBLR005,,,
HEYBRIDGE SWIFTS SCARLEY ROAD MALDON,yes,,,,0.3,101,101,,,not owned by a public authority,,,Not permissioned,Application Refused/Rejected,POINT(0.708253 51.749031),MDCBLR006,,,
