site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Blythe House, Widney Manor Road",,,2018-12-03,,1.85,2,1,,local-authority-eng:SOL,not owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000N6ROELI000,not permissioned,,POINT(-1.768097 52.389928),CfS 108,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-108.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/CfS-108
"Former TRW site, Stratford Road, Shirley",yes,09/12/2019,2018-12-03,,19.32,400,400,Planning permission granted. Now included as PR64 and PR65,local-authority-eng:SOL,not owned by a public authority,2019-03-28,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000BSVOELI000,permissioned,,POINT(-1.817218 52.393816),CfS 124,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-124.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/CfS-124
"St George and St Teresa Primary School, Mill Lane, Bentley Heath",,,2018-12-03,,0.95,31,31,,local-authority-eng:SOL,not owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000P8FOELI000,not permissioned,,POINT(-1.749305 52.379173),CfS 155,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-155.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/CfS-155
"Moat Lane Depot and Vulcan House Industrial Estate, Moat Lane, Solihull",,,2019-12-09,,3.05,92,92,,local-authority-eng:SOL,owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000D9OOELI000,not permissioned,,POINT(-1.774734 52.425523),CfS 222,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-222.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/CfS-222
"Vulcan Industrial Estate, Vulcan Road, Solihull",,09/12/2019,2018-12-03,,1.96,58,58,,local-authority-eng:SOL,not owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000EFEOELI000,not permissioned,,POINT(-1.774622 52.427339),CfS 301,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-301.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/CfS-301
"Silver Trees Farm, Balsall Street, Balsall Common",yes,,2019-12-09,,0.4,3,1,,local-authority-eng:SOL,not owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YYJOELI000,not permissioned,,POINT(-1.670336 52.390001),CfS 421,https://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-421.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/CfS-421
"227 Lugtrout Lane, Solihull",yes,,2019-12-09,,0.4,3,1,,local-authority-eng:SOL,not owned by a public authority,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000HLQOELI000,not permissioned,,POINT(-1.752186 52.423617),CfS 506,https://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-506.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/CfS-506
"208 Stratford Road, Shirley",no,09/12/2019,2018-12-03,,0.14,27,27,,local-authority-eng:SOL,not owned by a public authority,2017-03-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I3B4UWOE10000,permissioned,full planning permission,POINT(-1.82773 52.41139),PR4,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-4.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR4
"Shirleys Garage, Main Road, Meriden",no,09/12/2019,2018-12-03,,0.26,8,8,,local-authority-eng:SOL,not owned by a public authority,2017-05-24,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006UDOELI000,permissioned,full planning permission,POINT(-1.646166 52.435763),PR6,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-6.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR6
"NAW 13, Arran Way, Smiths Wood",no,09/12/2019,2018-12-03,,0.8,51,51,,local-authority-eng:SOL,owned by a public authority,2015-03-19,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RL2OELI000,permissioned,full planning permission,POINT(-1.745697 52.500926),PR8,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-8.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR8
