site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Edwin Tucker & Sons Site,yes,,2017-08-07,,0.76,30,18,,national-park-authority:Q5225646,not owned by a public authority,,,not permissioned,,POINT(-3.755899 50.512125),DNP08/011,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/DNP08-011
"Outdoor Experience, Chuley Road",yes,,2017-08-07,,0.59,18,10,,national-park-authority:Q5225646,not owned by a public authority,,,pending decision,,POINT(-3.754111 50.513357),DNP08/014,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/DNP08-014
"Land on the north and south of Station Rd, Moretonhampstead",yes,,2017-08-07,,2.88,23,15,,national-park-authority:Q5225646,not owned by a public authority,,,not permissioned,,POINT(-3.759462 50.657491),DNP08/017,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/DNP08-017
"Former Axminster Carpets Site, Buckfast Mill, Buckfast",yes,,2017-08-07,,4.19,48,32,,national-park-authority:Q5225646,not owned by a public authority,,,not permissioned,,POINT(-3.775696 50.490177),DNP14/076,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/DNP14-076
"Kenwyn, Western Road",yes,,2017-08-07,,1.27,20,15,,national-park-authority:Q5225646,owned by a public authority,,,not permissioned,,POINT(-3.759496 50.512521),DNP14/112,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/DNP14-112
"Land at Manor Mills, South Brent",yes,,2017-08-07,,0.56,,,Erection of residential care home on existing brownfield site,national-park-authority:Q5225646,not owned by a public authority,2012-09-12,http://www.dartmoor.gov.uk/living-and-working/planning/search-for-an-application/db-links/detailed-application-result?AppNo=0354%2F12,permissioned,full planning permission,POINT(-3.834935 50.422433),0354/12,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/0354-12
"Blackdown Garage, Mary Tavy",yes,,2017-08-07,,0.64,19,19,Residential development of 19 dwellings and associated works,national-park-authority:Q5225646,not owned by a public authority,2015-05-14,http://www.dartmoor.gov.uk/living-and-working/planning/search-for-an-application/db-links/detailed-application-result?AppNo=0853%2F07,permissioned,full planning permission,POINT(-4.116475 50.59497),0853/07,https://maps.dartmoor.gov.uk/brownfield_register/,2017-08-07,brownfield-land/national-park-authority/Q5225646/0853-07
