name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BF001,"Land at Donnithorne Avenue, Nuneaton",yes,,2019-12-06,,0.48,28,28,"The site comprises of former allotment land adjoining the canal Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031, (NUN015)",local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.46404 52.508506),BF001,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,,/brownfield-land/local-authority-eng/NUN/BF001
BF002,"Stockingford Sports and Social Club and Bungalow, Arbury Road, Nuneaton",yes,,2019-12-06,,0.68,67,67,"The site comprises of informal car parking, a residential property and club with some old industrial buildings. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031, (NUN043)",local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.498978 52.522449),BF002,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,,/brownfield-land/local-authority-eng/NUN/BF002
BF003,"King Edward Road, Nuneaton",yes,,2019-12-06,,0.45,44,44,"The site comprises of light industrial/office/education buildings and associated parking. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031, (NUN047)",local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.459778 52.522025),BF003,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,,/brownfield-land/local-authority-eng/NUN/BF003
BF004,"Rear of 68 King Edward Road, Nuneaton",yes,,2019-12-06,,0.28,27,27,"This is a clear site with rubble hard-core in situ. The site is adjacent to BF003 Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031, (NUN051)",local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.460221 52.521964),BF004,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2020,,/brownfield-land/local-authority-eng/NUN/BF004
BF005,"Pine Tree Road, Bedworth",yes,,2019-12-06,,0.22,22,22,"The site comprises of a series of lock-ups and garages on an existing estate. The surrounding hard standing has overgrown and is now derelict. This site offers good infill opportunity. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031, (NUN060)",local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.463804 52.485508),BF005,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2021,,/brownfield-land/local-authority-eng/NUN/BF005
BF006,"Rear of 25-39 Whitburn Road, Bedworth",yes,,2019-12-06,,0.24,14,14,The site is scrub land and an area of informal parking. The site is adjacent to a popular well maintained pub. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN061) Planning permission was granted on 11/04/2017 for 14 dwellings 033762,local-authority-eng:NUN,not owned by a public authority,2017-04-11,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,POINT(-1.510773 52.475606),BF006,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2022,,/brownfield-land/local-authority-eng/NUN/BF006
BF007,"New Inn Public House, Bulkington",yes,,2019-12-06,,0.31,44,14,"Existing public house, garden and carpark. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN065) Planning permission was granted on 13/04/2017 for 14 dwellings Ref: 034236 Planning permission granted 12/03/2019 for 44 dwellings Ref: 035641",local-authority-eng:NUN,not owned by a public authority,2017-04-13,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,POINT(-1.417344 52.476488),BF007,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2023,,/brownfield-land/local-authority-eng/NUN/BF007
BF008,"Rear of Park Road flats, Bedworth",yes,,2019-12-06,,0.18,17,17,Vacant land - disused play area Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN075),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.476526 52.47947),BF008,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2024,,/brownfield-land/local-authority-eng/NUN/BF008
BF009,"Charity Docks, Land rear of Furnace Road/Beechwood Road, Bedworth",yes,,2019-12-06,,2.16,66,66,Previously used as garage courts and parking Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN174),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.464398 52.487561),BF009,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2025,,/brownfield-land/local-authority-eng/NUN/BF009
BF010,"St Marys Road Council Depot, St Marys Road, Nuneaton",yes,31/03/2019,2019-12-06,,2.34,143,95,2016/17: Council depot site. The depot has relocated. 2017/18: Full planning permission 035402 for residential development of 95 affordable units granted permission. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 for 143 dwellings (NUN191) 2018/19 The development is under construction,local-authority-eng:NUN,owned by a public authority,2018-07-06,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,POINT(-1.469164 52.528325),BF010,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2026,,/brownfield-land/local-authority-eng/NUN/BF010
