site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Brackenhoe East,yes,,2017-12-11,,1.78,27,27,"Brownfield element of Hybrid application (10.04 ha) including outline permission for 130no dwellings and associated works, and full plans application for hospital car park, access road, landscaping/boundary treatment and associated works. 2.43 ha (103 dwellings)for housing on greenfield.",local-authority-eng:MDB,owned by a public authority,2014-02-12,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSMKUSK220,permissioned,outline planning permission,POINT(-1.212268 54.549388),BR25,https://www.middlesbrough.gov.uk/files/brownfields-register-br25-brackenhoe-eastjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR25
"The Lawns, Marton",yes,,2019-03-15,,0.99,23,23,"Site under construction as of April 2018. Residential development comprising 23no dwellings (2,3 & 4 bed), landscaping and associated infrastructure.",local-authority-eng:MDB,not owned by a public authority,2017-08-14,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM1FBAKU00300,permissioned,full planning permission,POINT(-1.208913 54.542203),BR26,https://www.middlesbrough.gov.uk/files/brownfields-register-br26-tennis-world-marton-roadjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR26
"Ford Close Riding School, Brass Castle Lane",yes,,2018-03-15,,0.97,9,9,Part of a larger allocated housing site with additional 4.47 ha of greenfield.,local-authority-eng:MDB,not owned by a public authority,,,not permissioned,,POINT(-1.168683 54.519106),BR28,https://www.middlesbrough.gov.uk/files/brownfields-register-br28-ford-close-riding-schooljpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR28
Gresham,yes,,2019-03-26,,6.15,110,110,,local-authority-eng:MDB,mixed ownership,,,not permissioned,,POINT(-1.241475 54.572572),BR30,https://www.middlesbrough.gov.uk/files/brownfields-register-br30-greshamjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR30
"44 Westbourne Grove, North Ormesby",yes,,2017-12-11,,0.04,8,8,Erection of 8no 1 bed self-contained flats with associated boundary works (demolition of existing building).,local-authority-eng:MDB,not owned by a public authority,2016-05-23,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSKKUSK331,permissioned,full planning permission,POINT(-1.214056 54.5698),BR32,https://www.middlesbrough.gov.uk/files/brownfields-register-br32-44-westbourne-grove-north-ormesbyjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR32
368-374 Linthorpe Road,yes,,2018-03-15,,0.76,26,26,Identified for 26 student beds in the HLAA.,local-authority-eng:MDB,not owned by a public authority,,,not permissioned,,POINT(-1.24144 54.563576),BR35,https://www.middlesbrough.gov.uk/files/brownfields-register-br35-368-374-linthorpe-roadjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR35
"Sporting Lodge, Low lane, Stainton",yes,,2018-03-15,,4.72,91,91,,local-authority-eng:MDB,not owned by a public authority,,,not permissioned,,POINT(-1.265177 54.52585),BR36,https://www.middlesbrough.gov.uk/files/brownfields-register-br36-sporting-lodge-low-lane-staintonjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR36
"Acklam Iron & Steelworks Club, Park Road South",,,2017-12-11,,0.39,23,23,Brownfield element of application for residential development comprising upto 96no dwellinghouses and 28no apartments.,local-authority-eng:MDB,not owned by a public authority,2017-09-08,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9MTX2KU00500,permissioned,outline planning permission,POINT(-1.229113 54.562015),BR38,https://www.middlesbrough.gov.uk/files/brownfields-register-br38-acklam-iron-and-steelworks-clube-park-road-southjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR38
"Spring Street, Middlehaven",,,2017-12-11,,0.12,8,8,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.233031 54.57987),BR42,https://www.middlesbrough.gov.uk/files/brownfields-register-br42-spring-street-middleshavenjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR42
"Brook Street, Middlehaven",,,2017-12-11,,0.1,6,6,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.232461 54.579786),BR43,https://www.middlesbrough.gov.uk/files/brownfields-register-br43-brook-street-middlehavenjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR43
"Lower Gosford/Lower Feversham Street, Middlehaven",,,2017-12-11,,0.67,13,13,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.23145 54.580031),BR44,https://www.middlesbrough.gov.uk/files/brownfields-register-br44-lower-gosford-lower-feversham-street-middlehavenjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR44
"Lower Feversham/Lower East Street, Middlehaven",,,2017-12-11,,1.09,23,23,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.231807 54.580824),BR45,https://www.middlesbrough.gov.uk/files/brownfields-register-br45-lower-feversham-lower-east-streetjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR45
"Pioneering Way, Middlehaven",,,2017-12-11,,0.65,14,14,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.230861 54.581726),BR46,https://www.middlesbrough.gov.uk/files/brownfields-register-br46-pioneering-way-middlehavenjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR46
"Land East of Stockton Street, Middlehaven",,,2017-12-11,,9.62,196,196,,local-authority-eng:MDB,owned by a public authority,,,not permissioned,,POINT(-1.236708 54.581844),BR47,https://www.middlesbrough.gov.uk/files/brownfields-register-br47-land-east-stockton-streetjpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR47
"Keith Road/The Vale, Grove Hill",yes,,2018-03-26,,8.22,172,172,,local-authority-eng:MDB,mixed ownership,,,not permissioned,,POINT(-1.231522 54.554787),BR48,https://www.middlesbrough.gov.uk/files/brownfields-register-br48-keith-road-valejpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR48
"Pinewood Avenue, Grove Hill",yes,,2019-03-15,,1.34,28,28,,local-authority-eng:MDB,not owned by a public authority,,,not permissioned,,POINT(-1.232279 54.552356),BR49,https://www.middlesbrough.gov.uk/files/brownfields-register-br49-pinewood-avenuejpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR49
"Pullman House, Zetland Road",yes,,2019-03-15,,0.04,22,22,"Site under construction as of October 2018. Change of use of ground, 1st, 2nd and 3rd floor offices (B1) to 29no self-contained flats (C3)",local-authority-eng:MDB,not owned by a public authority,2017-09-05,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSXBL7KU00300,permissioned,other,POINT(-1.234775 54.578479),BR50,https://www.middlesbrough.gov.uk/files/brownfields-register-br50-pullman-housejpg,2017-12-11,brownfield-land/local-authority-eng/MDB/BR50
"Former Church Hall, 381-395 Linthorpe Road",,,2018-03-31,,0.13,5,5,,local-authority-eng:MDB,not owned by a public authority,,,not permissioned,,POINT(-1.24239 54.563258),BR52,https://middlesbrough.gov.uk/files/brownfields-register-br52-former-church-hall-linthorpe-roadjpg,2018-03-31,brownfield-land/local-authority-eng/MDB/BR52
"New Exchange Buildings, Queen's Square",yes,,2019-03-15,,0.04,12,12,Change of use of upper floors from offices (B1) to 12No two bed apartments (C3). Subdivision of ground floor to 2No commercial offices (B1) and conversion of two window openings to provide door openings.,local-authority-eng:MDB,not owned by a public authority,2018-11-14,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?keyVal=PD194CKUGRT00&activeTab=summary,permissioned,full planning permission,POINT(-1.233668 54.579722),BR54,https://middlesbrough.gov.uk/files/brownfields-register-br54-new-exchange-buildingsjpg,2019-03-08,brownfield-land/local-authority-eng/MDB/BR54
"Vancouver House, Fry Street",yes,,2019-03-15,,0.24,71,71,"Erection of 4 additional storeys and conversion from offices (B1) to 104no bed hotel (C1), 3no banqueting halls with associated kitchens (D2) a restaurant/cafe (A3) and 71no one, two and three bed apartments (C3)",local-authority-eng:MDB,mixed ownership,2018-07-30,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?keyVal=P9AHQ5KUN3F00&activeTab=summary,permissioned,full planning permission,POINT(-1.232893 54.576508),BR55,https://middlesbrough.gov.uk/files/brownfields-register-br55-vancouver-housejpg,2019-03-08,brownfield-land/local-authority-eng/MDB/BR55
47 & 49 Linthorpe Road,yes,,2019-03-15,,0.04,6,6,Non material amendment on application 17/0432/FUL (Change of use of first and second floors into HMO accommodation consisting of six pods with a total of twenty beds) for the installation of 2 no. additional windows and revised internal layout.,local-authority-eng:MDB,not owned by a public authority,2018-07-26,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?keyVal=PB0YPWKU01000&activeTab=summary,permissioned,full planning permission,POINT(-1.237252 54.575916),BR56,https://middlesbrough.gov.uk/files/brownfields-register-br56-47-49-linthorpe-roadjpg,2019-03-08,brownfield-land/local-authority-eng/MDB/BR56
304 Linthorpe Road & 5 Albert Terrace,yes,,2019-03-15,,0.03,31,31,"Alterations and extension to 304 Linthorpe Road and 5 Albert Terrace to 31no student bed accommodation (Sui Generis) comprising 3no. 3 bed pods, 4no. 2 bed pods and 14no 1 bed self contained apartments with ancillary facilities.",local-authority-eng:MDB,not owned by a public authority,2018-11-08,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?keyVal=PAVMNCKUFY100&activeTab=summary,permissioned,full planning permission,POINT(-1.239421 54.567401),BR57,https://middlesbrough.gov.uk/files/brownfields-register-br57-304-linthorpe-road-5-albert-terracejpg,2019-03-08,brownfield-land/local-authority-eng/MDB/BR57
