site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Andover Station freight yard, Andover, Hampshire",yes,,2017-10-06,,1.5,84,84,84 residential units and 86 parking spaces,local-authority-eng:TES,not owned by a public authority,,,not permissioned,,,SHELAA28,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-10-06
"Land at Hyde Farm, Horsebridge Road, Broughton, Hampshire",,,2017-10-26,,0.97,15,15,A mix of dwellings (both open market and affordable) ranging from smaller units (for downsizers and first time buyers) to larger family homes,local-authority-eng:TES,not owned by a public authority,,,not permissioned,,,SHELAA118,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-10-26
"Abbots Manor Farmyard, Leckford, Hampshire",,,2017-10-26,,1.1,13,13,13 dwellings ranging from 1 bed bungalows to 4-5 bed detached,local-authority-eng:TES,not owned by a public authority,,,not permissioned,,,SHELAA131,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-10-26
"Land north of Walworth Road, west of the Commercial Centre, Andover, Hampshire",yes,,2017-10-26,,1.489,45,45,Mixture of 1-2 bedroom apartments & 2-5 bedroom houses,local-authority-eng:TES,not owned by a public authority,,,not permissioned,,,SHELAA195,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-10-26
"Land at River Way, Andover, Hampshire",,,2017-12-14,,3.6,123,123,"Mixture of 1, 2, 3 and 4 bedroom houses and apartments",local-authority-eng:TES,not owned by a public authority,,,not permissioned,,,SHLAA138,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-12-14
"George Yard and Black Swan Yard, Eastern Avenue, Andover, Hampshire",,,2017-12-06,,1.67,100,100,The site can accommodate approximately 100 dwellings,local-authority-eng:TES,owned by a public authority,,,not permissioned,,,Policy LE14,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-12-06
"Former Brewery Site, The Horsefair, Romsey, Hampshire",yes,,2017-12-06,,2.68,211,211,Proposed residential development of houses and flats,local-authority-eng:TES,not owned by a public authority,2006-08-03,https://view-applications.testvalley.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYQDQCXD918&activeTab=summary,permissioned,full planning permission,,TVS.00515,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-12-06
"Anton Laundry, Marlborough Street, Andover, Hampshire",yes,,2017-12-14,,0.3,28,28,28 apartments (comprising 14 no. 1 bed and 14 no. 2-bed units),local-authority-eng:TES,not owned by a public authority,2014-11-18,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,14/00245/FULLN,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-12-14
"Nightingale Lodge, Greatwell Drive, Romsey, Hampshire",yes,,2017-12-14,,0.66,54,54,Erection of a two storey building plus roof accommodation comprising 54 Extra Care Units,local-authority-eng:TES,not owned by a public authority,2017-05-22,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,15/01261/FULLS,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2017-12-14
