site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Flitwick Leisure Centre Site, Steppingley Road, Flitwick",,,2018-12-31,,2.792,72,72,,,not owned by a public authority,2014-09-11,,permissioned,outline planning permission,POINT(-0.506608 52.008847),CB/19/00005/BRWN,https://centralbedfordshire.box.com/s/r8jllbpal3exk0b82ah7mzl3fnvwqkic,2018-11-19,
"Harlington Station Yard, Station Road, Harlington",,,2018-12-31,,0.85,45,45,,,not owned by a public authority,,,pending decision,reserved matters approval,POINT(-0.49486 51.961187),CB/19/00006/BRWN,https://centralbedfordshire.box.com/s/rorq1pvmw104v5chfikyl9m04qdop396,2018-11-19,
"Land at 20 Ampthill Road, Shefford",,,2018-12-31,,0.86,26,26,,,not owned by a public authority,2017-01-27,,permissioned,full planning permission,POINT(-0.340919 52.038271),CB/19/00007/BRWN,https://centralbedfordshire.box.com/s/mzzf8hpv81z34rj68tzzxz019y2pgejt,2018-11-19,
"The Old Laundry, 33 High Street, Shefford",,,2018-12-31,,0.93,51,51,,,not owned by a public authority,2017-12-01,,permissioned,full planning permission,POINT(-0.336553 52.036888),CB/19/00008/BRWN,https://centralbedfordshire.box.com/s/j9jqwx0ahu7pbqjr640s2bd1xsh4bu1x,2018-11-19,
"Stondon Museum & Garden Centre, Lower Stondon",,,2018-12-31,,0.8,24,24,,,not owned by a public authority,,,pending decision,reserved matters approval,POINT(-0.316342 52.003979),CB/19/00009/BRWN,https://centralbedfordshire.box.com/s/krqbbgdkpny129ycnjxauyh7df2leirq,2018-11-19,
"Land at former Pig Development Unit, Hitchin Road, Fairfield",,,2018-12-31,,5.366,131,131,,,not owned by a public authority,2015-12-17,,permissioned,full planning permission,POINT(-0.240652 52.004096),CB/19/00010/BRWN,https://centralbedfordshire.box.com/s/ze9qia2996xr7xsw69fnf45tqjl48wpd,2018-11-19,
"A 5 Salvage Works, Watling Street, Hockliffe, Leighton Buzzard,",,,2018-12-31,,2.03,12,12,,,not owned by a public authority,2017-06-28,,permissioned,full planning permission,POINT(-0.559733 51.914325),CB/19/00011/BRWN,https://centralbedfordshire.box.com/s/ifa6h56hewfut86svjl398hod7swlobu,2018-11-19,
"37 & 39 High Street South, Dunstable, LU6 3RZ, Dunstable",,,2018-12-31,,0.57,10,10,,,not owned by a public authority,2017-06-21,,permissioned,full planning permission,POINT(-0.519041 51.885029),CB/19/00012/BRWN,https://centralbedfordshire.box.com/s/mn6c1yv5qmn28mkgr4qjx21pl05qgc9i,2018-11-19,
"Chiltern Aquatics Centre, Westoning Road, Harlington, Dunstable,",,,2018-12-31,,0.43,10,10,,,not owned by a public authority,2017-08-16,,permissioned,full planning permission,POINT(-0.496015 51.968862),CB/19/00013/BRWN,https://centralbedfordshire.box.com/s/nxzthjch8v10d66nlqf08tunsrw098qy,2018-11-19,
"The Dog And Duck, Parkside Drive, Houghton Regis, Dunstable,",,,2018-12-31,,0.25,12,12,,,not owned by a public authority,2014-12-17,,permissioned,full planning permission,POINT(-0.500156 51.909355),CB/19/00014/BRWN,https://centralbedfordshire.box.com/s/obu2ijyvpu4l9c2t4l8cl7d88666pecs,2018-12-07,
"Silsoe Lower School, High Street, Silsoe, Bedford, Silsoe",,,2018-12-31,,0.8,14,14,,,not owned by a public authority,2018-02-26,,permissioned,reserved matters approval,POINT(-0.427938 52.011501),CB/19/00015/BRWN,https://centralbedfordshire.box.com/s/2uenij3vkfzsnfjovqp79es227jl0dva,2018-12-07,
"Red House Court, Houghton Regis Central",,,2018-12-31,,1.47,168,168,,,not owned by a public authority,2016-11-11,,permissioned,outline planning permission,POINT(-0.518688 51.904141),CB/19/00016/BRWN,https://centralbedfordshire.box.com/s/1td9qtu65iwcflj850aus46dyd27qp99,2018-12-07,
Biggleswade Town Centre,,,2018-12-31,,0.09,9,9,,,not owned by a public authority,2016-12-07,,permissioned,full planning permission,POINT(-0.263351 52.085717),CB/19/00017/BRWN,https://centralbedfordshire.box.com/s/ndi7xfhm9nctmj30oan06qr2opb33dbs,2018-12-07,
Wixams (original Site),,,2018-12-31,,6.8,217,217,,,not owned by a public authority,2017-09-14,,permissioned,reserved matters approval,POINT(-0.482702 52.079798),CB/19/00018/BRWN,https://centralbedfordshire.box.com/s/8qcrz6udptxobsuqr3dnhghr9mlpbyk0,2018-12-07,
"Russel House, 14 Dunstable Street, Ampthill,",,,2018-12-31,,0.41,24,24,,,not owned by a public authority,2017-04-04,,permissioned,full planning permission,POINT(-0.49547 52.027731),CB/19/00019/BRWN,https://centralbedfordshire.box.com/s/ix5ermvwuxg8q0qemogsfmbrg35z62zx,2018-12-07,
"Hampton house, Hitchin Road, Arlesey",,,2018-12-31,,0.27,41,41,,,not owned by a public authority,2018-05-10,,permissioned,other,POINT(-0.266838 52.00283),CB/19/00020/BRWN,https://centralbedfordshire.box.com/s/h3z0cmw1w03u1jdtd8r89u22b7mtl9mv,2018-12-07,
"Dukeminster, Church Street, Dunstable",,,2018-12-31,,5.07,270,270,,,not owned by a public authority,2018-04-04,,permissioned,full planning permission,POINT(-0.515306 51.888579),CB/19/00021/BRWN,https://centralbedfordshire.box.com/s/9shricsdrfs60hphhsp0erxmys4qny3w,2018-12-07,
"Downing View, Dunstable",,,2018-12-31,,0.24,17,17,,,not owned by a public authority,2016-06-02,,permissioned,full planning permission,POINT(-0.533088 51.889152),CB/19/00022/BRWN,https://centralbedfordshire.box.com/s/g19ra28oe5wmg2e9v6ee8rnhwqw8h5mz,2018-12-07,
"Ashton Middle School, Dunstable",,,2018-12-31,,2.05,113,113,,,not owned by a public authority,2017-03-08,,permissioned,full planning permission,POINT(-0.524265 51.890121),CB/19/00023/BRWN,https://centralbedfordshire.box.com/s/1elnwj9reautwkdhbmyfga18pyo3sxtx,2018-12-07,
"Linpac GPG International, Luton Road, Dunstable",,,2018-12-31,,3.19,100,100,,,not owned by a public authority,2016-08-31,,permissioned,full planning permission,POINT(-0.503738 51.886409),CB/19/00024/BRWN,https://centralbedfordshire.box.com/s/easw1cikqgarz9bqf4fikj1nliz3ok1v,2018-12-07,
"Land at Taylors Road, Stotfold",,,2018-12-31,,1.02,32,32,,,not owned by a public authority,2018-09-13,,permissioned,full planning permission,POINT(-0.225335 52.024107),CB/19/00025/BRWN,https://centralbedfordshire.box.com/s/wx0igmywk9zpzmmutsjlu0oilk4787cd,2018-12-07,
"Aldi Foord Store Ltd, Vinnie Road, Leighton Linslade",,,2018-12-31,,0.92,10,10,,,not owned by a public authority,2016-09-26,,permissioned,full planning permission,POINT(-0.667537 51.917933),CB/19/00026/BRWN,https://centralbedfordshire.box.com/s/b8j1zonk2bx4yp0j5sd0d3qay93cdm24,2018-12-07,
"2 mayfields, Shefford",,,2018-12-31,,0.3,10,10,,,not owned by a public authority,2018-07-06,,permissioned,full planning permission,POINT(-0.330078 52.038487),CB/19/00027/BRWN,https://centralbedfordshire.box.com/s/osnqtve2nk7jii1z068bi5ixtglsaaf5,2018-12-07,
