site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land At The Manor, Brookers Hill Shinfield Reading RG2 9BX",yes,,2018-12-10,,4.4596047,126,126,"Reserved Matters application pursuant to planning consent VAR/2013/0602 for a development of 126 dwellings, a sports pavilion, public open space, landscaping and associated works. This application comprises details of appearance, landscaping, layout and s cale.",local-authority-eng:WOK,not owned by a public authority,2017-06-30,,permissioned,reserved matters approval,POINT(-0.951463 51.409931),BR175,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2017-08-18,brownfield-land/local-authority-eng/WOK/BR175
"Land At, Arborfield Garrison Biggs Lane -Parcel K",yes,,2018-12-10,,0.4845755,12,12,"Application for approval of Reserved Matters pursuant to Outline Planning Consent O/2014/2280 for 12 dwellings with access from Sheerlands Road, with associated internal access roads, parking, landscaping and open space, footpaths/cycleway, Sustainable Urban Drainage (SuDs) (Parcel K) (Appearance, Landscaping, Layout and scale to be considered)",local-authority-eng:WOK,not owned by a public authority,2018-04-11,,permissioned,reserved matters approval,POINT(-0.899907 51.383372),BR191,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR191
"Land At, Arborfield Garrison Biggs Lane Arborfield - (Parcel Q)",yes,,2018-12-10,,2.584773,114,114,Application for the Reserved Matters for the erection of 114 dwellings,local-authority-eng:WOK,not owned by a public authority,2018-01-22,,permissioned,reserved matters approval,POINT(-0.898358 51.378475),BR192,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR192
"Land At, Arborfield Garrison Biggs Lane Arborfield -Parcel U2",yes,,2018-12-10,,2.8068251,79,79,Application for approval of Reserved Matters pursuant to Outline Planning Consent O/2014/2280 for 79 dwellings,local-authority-eng:WOK,not owned by a public authority,2017-08-09,,permissioned,reserved matters approval,POINT(-0.891594 51.386028),BR193,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR193
"Land At, Arborfield Garrison Biggs Lane Arborfield - Parcel H, I and J",yes,,2018-12-10,,8.9807685,179,179,Reserved Matters application pursuant to Outline Planning Consent O/2014/2280 for the erection of 179 dwellings,local-authority-eng:WOK,not owned by a public authority,2017-07-25,,permissioned,reserved matters approval,POINT(-0.901872 51.378122),BR194,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR194
"Sutton Court, Culver Lane, Earley",yes,,2018-12-10,,0.8208384,20,20,"Proposed demolition of existing block of flats and erection of 20 dwelling houses with access, parking and landscaping.",local-authority-eng:WOK,not owned by a public authority,2013-06-21,,permissioned,full planning permission,POINT(-0.928746 51.451754),BR195,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR195
"15-27 High Street, Wargrave, RG10 8BU",yes,,2018-12-10,,0.2888888,10,10,"Full planning application for demolition of existing car showroom, repair/MOT garage plus Suncroft dwelling and proposed erection of 10 dwellings with provision of car-parking, private amenity space, bin and bicycle storage.",local-authority-eng:WOK,not owned by a public authority,2017-08-10,,permissioned,full planning permission,POINT(-0.868743 51.502588),BR196,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR196
"Former Bearwood Golf Course, Mole Rd, Sindlesham",yes,,2018-12-10,,48.195304,18,18,Full application for the redevelopment of Former Bearwood Golf Course to provide a new football training ground and academy facility & 18 net residential units,local-authority-eng:WOK,not owned by a public authority,2015-07-20,,permissioned,full planning permission,POINT(-0.891645 51.413067),BR197,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR197
74-80 Peach Street Wokingham RG40 1XH,yes,,2018-12-10,,0.1840316,39,39,"Proposed demolition of existing building (comprising office, retail and residential floorspace) and erection of a new building comprising 140 sq m retail floorspace on ground level, and 39 residential units",local-authority-eng:WOK,not owned by a public authority,2015-01-30,,permissioned,full planning permission,POINT(-0.830183 51.411544),BR198,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR198
7-9 Shute End Wokingham RG40 1BH,yes,,2018-12-10,,1.9064435,10,10,Full application for the change of use from bed and breakfast (Use Class C1) to a residential hostel (Sui Generis) with 10 no self- contained units including changes to fenestration and internal refurbishment.,local-authority-eng:WOK,not owned by a public authority,2017-08-09,,permissioned,full planning permission,POINT(-0.837147 51.411964),BR199,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR199
