name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
5997,"44, 46 & 48, HIGH STREET, CREWE, CW2 7BN",yes,,2019-11-15,,0.03,5,5,Prior approval ref: 17/3699N - change of use of ground floor from 3no. shops (class A1) to 5no. apartments (class C3),local-authority-eng:CHE,not owned by a public authority,2017-08-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3699N&query=a6b5862b-73e0-42a4-a1a2-11cae874ed5a,permissioned,other,POINT(-2.441386 53.095636),5997,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/5997
6004,"TOWER BUILDINGS, WILMSLOW ROAD, ALDERLEY EDGE",yes,,2019-11-15,,0.16,7,7,Planning permission ref: 17/1803M -Demolition of existing single storey extension and replacement with 2.5 storey extension and change of use of existing building from storage to offices and 7 apartments together with associated car parking,local-authority-eng:CHE,not owned by a public authority,2017-08-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1803M&query=e68727f0-97b2-4d78-ae49-9663e26d7fb7,permissioned,full planning permission,POINT(-2.237319 53.304526),6004,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6004
6012,"Land at Disley Autos, COOPERATIVE STREET, DISLEY, SK12 2DX",yes,2019-11-15,2019-11-15,,0.22,10,10,"Site is under construction. Planning permission ref: 17/1362M -Demolition of building formerly occupied by Disley Autos, change of use of site from commercial garage to residential (Use Class C3) and proposed development of 10 no. 2 bedroom residential apartments for people aged over 55 years",local-authority-eng:CHE,not owned by a public authority,2017-08-31,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1362M&query=c4c5e04e-04e4-473d-854e-a221231e62b8,permissioned,full planning permission,POINT(-2.037362 53.359059),6012,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6012
6028,"NEW LIBERAL CLUB, BODEN STREET, MACCLESFIELD, SK11 6LL",yes,,2019-11-15,,0.03,6,6,Planning permission ref: 17/3548M - Change of use from Liberal Club (A4) to six 2-bedroom apartments (C3),local-authority-eng:CHE,not owned by a public authority,2017-10-06,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3548M&query=c8a1a2c4-b6a3-4da7-be23-479ea950ba6e,permissioned,full planning permission,POINT(-2.124272 53.258973),6028,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6028
6060,"Acumen Centre, First Avenue, Poynton, Stockport, Cheshire, SK12 1FJ",yes,2019-11-15,2019-11-15,,0.34,34,34,Site is completed. Prior notification ref: 17/2095M - change of use from office use (Class B1(a)) to dwellings (Class C3),local-authority-eng:CHE,not owned by a public authority,2017-06-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2095M&query=c3236a5a-ced0-4dfb-9a71-a83a3bd4b0eb,permissioned,other,POINT(-2.127222 53.33871),6060,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6060
6169,"RAIL HOUSE, GRESTY ROAD, CREWE, CW2 6EA",yes,,2019-11-15,,0.91,150,150,Prior Notification Ref: 17/4785N -Change of Use from B1 (General Office) to C3 (Residential) to all 13 floors,local-authority-eng:CHE,not owned by a public authority,2017-11-07,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/4785N&query=619b1647-6fc5-4925-9a4f-1dceeb2de683,permissioned,other,POINT(-2.43576 53.088573),6169,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6169
6172,"2 LIVERPOOL ROAD WEST, CHURCH LAWTON, CHESHIRE, ST7 3DA",yes,,2019-11-15,,0.45,3,3,Planning permission ref: 17/1245C - Outline application for proposed residential developments of three executive properties,local-authority-eng:CHE,not owned by a public authority,2017-11-17,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1245C&query=86cf6e1a-cf8e-4e6a-a302-30b3591e438b,permissioned,outline planning permission,POINT(-2.261202 53.094762),6172,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6172
6188,"15- 17, EDLESTON ROAD, CREWE, CW2 7HJ",yes,,2019-11-15,,0.02,5,5,Planning permission ref: 17/5391N -Proposed single retail unit to be split back into 2no. retail units. Proposed change of use to allow 5no. apartments to part of the ground floor and entire first floor,local-authority-eng:CHE,not owned by a public authority,2018-01-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/5391N&query=bc901afe-2d4c-42e7-a2fe-527601ea9adc,permissioned,full planning permission,POINT(-2.440973 53.089036),6188,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6188
6240,"THE ETHEL ELKS DAY NURSERY AND HILARY CENTRE, SALISBURY AVENUE, CREWE, CW2 6JW",yes,,2019-11-15,,0.4,14,14,Planning permission ref: 17/3669N - Demolition of buildings and erection 7no. pairs of semi-detached houses and ancillary works,local-authority-eng:CHE,not owned by a public authority,2018-03-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3669N&query=1b2d4206-ea10-4162-b8b5-9049e7f834be,permissioned,full planning permission,POINT(-2.447516 53.085892),6240,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6240
6263,"GEORGIAN, FROST AND WATERSIDE MILLS, PARK GREEN, MACCLESFIELD, CHESHIRE, SK11 7NA",yes,,2019-11-15,,0.35,67,67,Planning permission ref: 17/3892M - Demolition of existing on site buildings and erection of 67 dwellings with associated car parking and landscaping,local-authority-eng:CHE,not owned by a public authority,2018-03-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3892M&query=30a862b1-6ffa-488d-ac68-b87541aa4be8,permissioned,full planning permission,POINT(-2.121731 53.255513),6263,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31,/brownfield-land/local-authority-eng/CHE/6263
6295,"LAND AT HIGH NOON, ANCOATS LANE, GREAT WARFORD, WA16 7AT",yes,,2019-11-15,,0.31,4,4,Planning application ref: 17/4858M: Outline application for 1) Demolition of existing buildings 2) Erection of 4 dwellings with associated works.,local-authority-eng:CHE,not owned by a public authority,2018-05-10,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/4858M&query=64e1db7b-d00d-4326-b101-b73103a4d183,permissioned,outline planning permission,POINT(-2.295273 53.298893),6295,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6295
