site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Akzo Nobel, Wexham Road, SL2 5DS",,,2019-12-06,,12.77,0,0,cfs27. Up to 800 homes and employment uses.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJY-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.579346 51.512442),br33,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br33
"Rear of Atria House, 219, Bath Road, Slough, Slough, Slough, SL1 4AA",,,2019-12-06,,0.85,0,0,P/06954/030. New build residential - 37 units. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.624447 51.515012),br34,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br34
"Haymill Community Centre, Burnham Lane",,,2019-12-06,,1.33,0,0,cfs42. Houses,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.64527 51.525586),br17,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br17
"Land at junction of, Herschel Street, Victoria Street",,,2019-12-06,,0.11,0,0,PreApp/1112. Apartments,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.592899 51.507356),br44,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br44
"Langley Business Centre , Station Road , SL3 8DS",,,2019-12-06,,6.84,0,0,"cfs13. 2.9 ha of the site is already allocated and can accommodate 290 dwellings and 4,000sqm of retail floorspace. The remaining 3.9 ha can accommodate 150 - 200 dwellings. Please see main document for more info.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.540919 51.506605),br32,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br32
"277 & 279, High Street, Slough, SL1 1BN",,,2019-12-06,,0.08,0,0,P/01276/003. Construction of 57 residential units.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.587453 51.507881),br68,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br68
"Gurney House, Upton Road, Slough, SL1 2AE",,,2019-12-06,,0.37,0,0,P/06350/001. 10 town houses.,local-authority-eng:SLG,not owned by a public authority,2018-06-21,,permissioned,full planning permission,POINT(-0.583545 51.503901),br22,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br22
"Iceland Foods Plc, Farnburn Avenue, Slough, SL1 4XT",,,2019-12-06,,0.09,0,0,P/00419/017. Demolition and construction of a 4 storey residential building to provide flats.,local-authority-eng:SLG,not owned by a public authority,2017-12-20,,permissioned,full planning permission,POINT(-0.616625 51.525381),br53,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br53
"174 - 178 High Street, Slough, SL1 1JP",,,2019-12-06,,0.16,0,0,cfs66. Ground floor retail with 4 to 5 storey residential blocks above comprising circa 30 units.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.591822 51.508168),br48,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br48
"47-58, Mill Street, Slough, Berkshire, SL2 5AD",,,2019-12-06,,0.72,0,0,PreApp/00757. Demolition of existing buildings (flats and houses).. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.589468 51.514011),br23,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br23
"Kingfisher Court, Farnham Road, Slough, SL2 1JF",,,2019-12-06,,0.04,0,0,P/01935/046. Outline PP for flats.,local-authority-eng:SLG,not owned by a public authority,2018-03-14,,permissioned,outline planning permission,POINT(-0.617689 51.528956),br107,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br107
"Lady Haig R B L (slough) Club Ltd, 70, Stoke Road, Slough, SL2 5AP",,,2019-12-06,,0.21,0,0,P/00106/012. Redevelopment to provide 39no. flats in a part 4 / part 5 / part 6 storey building.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2017-05-30,,permissioned,full planning permission,POINT(-0.591397 51.514871),br63,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br63
"Site of the School of Nursing, Wexham Park Hospital, Wexham street, SL2 4HL",,,2019-12-06,,0.63,0,0,cfs30. 2-3 story town houses.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.577487 51.530747),br25,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br25
"Royal Mail Delivery Office, Wellington Street",,,2019-12-06,,1.25,0,0,SSA16. Residential or mixed use: business and residential.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.58515 51.508351),br3,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br3
"Rotunda, Northampton Avenue",,,2019-12-06,,0.40,0,0,cfs55. Flats above health centre,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.612845 51.518765),br28,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br28
Merrymakers (and garage court/houses); Meadow Road,,,2019-12-06,,0.51,0,0,"cfs40, PreApp. Flats above health centre plus a hall.",local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.557271 51.501556),br14,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br14
"Brunel Way, Octagon, Slough, Berkshire.",,,2019-12-06,,0.35,0,0,"P/04888/019. Mixed use, private rented sector (PRS), resident accommodation, a hotel with conferencing and business facilities, a retail unit.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.593793 51.511566),br12,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br12
"Alexandra Plaza, 33, Chalvey Road West, Slough, SL1 2NJ",,,2019-12-06,,0.27,0,0,P/08040/020. Addition of third story and change of use of the first and second floors to provide a total of 32 residential flats.,local-authority-eng:SLG,not owned by a public authority,2019-02-06,,permissioned,full planning permission,POINT(-0.606163 51.506235),br10,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br10
"Former Rochford Hostel, Site between Uxbridge Road & Rochford Gardens, Slough, SL2 5NU",,,2019-12-06,,0.25,0,0,S/00021/002. Construction of 20 homes for people with learning difficulties.,local-authority-eng:SLG,owned by a public authority,2017-06-08,,permissioned,full planning permission,POINT(-0.572985 51.51347),br46,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br46
"18-24, Stoke Road, Slough, Berkshire, SL2 5AG",,,2019-12-06,,0.22,0,0,F/06271/012. Change of use (office to 40 flats).,local-authority-eng:SLG,not owned by a public authority,2018-01-18,,permissioned,full planning permission,POINT(-0.592955 51.513473),br59,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br59
"National Grid, Uxbridge Road, SL2 5NA",,,2019-12-06,,3.89,0,0,cfs2. Redevelopment for medium density residential purposes to provide predominantly family market housing with suitable levels of amenity and play provision.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKP-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.577006 51.51164),br18,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br18
"Car Park, Alpha Street North, Slough, SL1 1RA",,,2019-12-06,,0.06,0,0,S/00539/003. Four storey block of flats.,local-authority-eng:SLG,owned by a public authority,2018-11-29,,permissioned,full planning permission,POINT(-0.58935 51.507236),br61,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br61
"Land R/O, 7, Windsor Road, Slough, SL1 1JL",,,2019-12-06,,0.03,0,0,P/02586/001. 9 storey building to accommodate 24no. flats and annex office (B1A) on ground floor at rear.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2017-11-10,,permissioned,full planning permission,POINT(-0.595339 51.508355),br75,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br75
"WESTMINSTER HOUSE, 31-37, WINDSOR ROAD, SLOUGH, BERKS., SL1 2EL",,,2019-12-06,,0.06,0,0,P/02278/018. Construction of a 5 storey building to provide 17 no. flats on land to the rear of 31-37 Windsor Road together with 6 no. car parking spaces.,local-authority-eng:SLG,not owned by a public authority,2016-09-29,,permissioned,full planning permission,POINT(-0.595564 51.507192),br74,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br74
"Upton Lodge, Yew Tree Road, Slough, Berkshire, SL1 2AQ",,,2019-12-06,,0.18,0,0,PreApp/00739. Construction of 90 residential units,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.584663 51.506627),br60,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br60
"The Willow Tree, 62, Station Road, Langley, Slough, SL3 8BT",,,2019-12-06,,0.21,0,0,"P/01272/011. Redevelopment of site for part three, part four and part six storey building to accommodate flats.",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.543176 51.507534),br39,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br39
"165, Chalvey Grove, Slough, Berkshire, SL1 2TD",,,2019-12-06,,0.08,0,0,P/09425/002. Construction of 5 new detached dwellings (4 x 3 three bedroom & 1 x 2 bedroom) with associated car parking,local-authority-eng:SLG,,2018-04-11,,permissioned,full planning permission,POINT(-0.618356 51.506419),br72,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br72
"Thames Central, Hatfield Road, Slough, SL1 1QE",,,2019-12-06,,0.16,0,0,F/02411/016. Prior approval for change of use from offices (B1a) to form 146 apartments.,local-authority-eng:SLG,not owned by a public authority,2018-10-03,,permissioned,full planning permission,POINT(-0.586317 51.506564),br83,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br83
"6-8, The Grove, Slough, SL1 1QP",,,2019-12-06,,0.06,0,0,"P/00526/011. Construction of 4no 2x bedroom houses to the rear of 6-8 The Grove and enclosure of existing undercroft to form a one-bedroom flat, including refuse/recycling facilites and cycle storage enclosure.",local-authority-eng:SLG,,2019-04-09,,permissioned,full planning permission,POINT(-0.588374 51.506802),br84,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br84
"Montrose House, 155-161, Farnham Road, Slough, SL1 4XP",,,2019-12-06,,0.09,0,0,P/01077/024. Extension of existing building. Conversion of existing offices to residential units.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.61591 51.524447),br88,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br88
"2&2A, Chalvey Road East, Slough, SL1 2LX",,,2019-12-06,,0.06,0,0,PreApp/1150. Redevelopment of existing site to provide 8no residential apartments.,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.603518 51.506234),br108,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br108
"15, Bath Road, Slough, SL1 3UF",,,2019-12-06,,0.26,0,0,"F/06033/016, PreApp/1199. A change of use from offices to 29no. flats and extension (24).",local-authority-eng:SLG,not owned by a public authority,2019-02-20,,permissioned,full planning permission,POINT(-0.603589 51.510914),br80,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br80
"Land rear of 9-15, High Street, Slough, Berkshire, SL1 1DY",,,2019-12-06,,0.04,0,0,P/06865/012. Construction of a 6 storey building to provide 8no. 1 bed & 6no. 2 bed flats with 6no. undercroft parking spaces.,local-authority-eng:SLG,,2019-02-21,,permissioned,full planning permission,POINT(-0.59871 51.511051),br81,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br81
"89, Park Street, Slough, SL1 1PX",,,2019-12-06,,0.08,0,0,"P/01081/011. Front and rear extension, roof extension and conversion of existing office building to residential flats and a bungalow.",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.592124 51.504958),br85,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br85
"23-25, Mill Street, Slough, Berkshire, SL2 5AD",,,2019-12-06,,0.27,0,0,P/05806/007. Demolition of the existing building and redevelopment for apartments.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.590377 51.514116),br87,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br87
"283-285 High Street, Slough, SL1 1BD",,,2019-12-06,,0.03,0,0,PreApp/1184. Rear extension and conversion into flats and storage space at ground floor.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.586963 51.507784),br106,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br106
Land rear of 33-43 Baylis Road,,,2019-12-06,,0.11,0,0,PreApp/1054. Erection of six residential dwellings,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.602892 51.515323),br91,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br91
"Aspire 2 Site, Corner of Church Street and Herschel Street, Slough, SL1 1PG",,,2019-12-06,,0.49,0,0,P/01508/042. Construction of a mixed use and 200 residential units development.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2018-06-12,,permissioned,full planning permission,POINT(-0.594317 51.507572),br16,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br16
"Land R/O, 184, Chalvey Grove, Slough, Berkshire, SL1 2TE",,,2019-12-06,,0.11,0,0,P/00507/009. DEMOLITION OF EXISTING DWELLING (186 CHALVEY GROVE) AND ERECTION OF A PAIR OF TWO STOREY SEMI DETACHED PROPERTIES COMPRISING THREE BEDROOMS WITH ASSOCIATED PARKING AND AMENITY SPACE FRONTING CHALVEY GROVE AND ERECTION OF TWO PAIRS OF THREE,local-authority-eng:SLG,,2018-11-09,,permissioned,full planning permission,POINT(-0.619403 51.505908),br102,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br102
"375, Bath Road, Slough, SL1 5QA",,,2019-12-06,,0.20,0,0,PreApp/1145. Demolition of existing building and construction of apartments.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.641993 51.51968),br96,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br96
"155-161, Farnham Road, Slough, Berkshire, SL1 4XP",,,2019-12-06,,0.10,0,0,F/01077/023. Change of use from B1 office to C3 residential.,local-authority-eng:SLG,not owned by a public authority,2018-08-07,,permissioned,full planning permission,POINT(-0.615915 51.524446),br79,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br79
"10, The Grove, Slough, SL1 1QP",,,2019-12-06,,0.08,0,0,PreApp/1173. Retrofitting and redevelopment of the existing commercial building and site to include either a mix of commercial and residential development or residential only,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.588317 51.506691),br97,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br97
"17-19, Albert Street, Slough, Berkshire, SL1 2BE",,,2019-12-06,,0.03,0,0,P/04393/013. Demolition of existing building and redevelopment of the site to provide with a two storey building to accommodate a retail unit at ground floor and 7 x 1 bed flats.,local-authority-eng:SLG,,2018-12-24,,permissioned,full planning permission,POINT(-0.591979 51.504651),br98,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br98
"Land adj to Quantock Close, Slough, SL3 8UD",,,2019-12-06,,0.09,0,0,"P/17517/000. Demolition and redevelopment of existing garage site to provide 8no. 2-bedroom (4 person) affordable residential units, with associated car parking, cycle parking, refuse store and landscaping.",local-authority-eng:SLG,,2019-01-09,,permissioned,full planning permission,POINT(-0.543572 51.494897),br99,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br99
"22-26 Windsor Road, Slough, SL1 2EJ",,,2019-12-06,,0.05,0,0,cfs70. 14 flats with commercial fronting Windsor Road.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.59628 51.508699),br69,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br69
