site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"54 Queens Road, Reading",yes,,2018-12-16,,0.16,20,20,Prior approval 180982. Change of use of building from Class B1(a) (offices) to C3 (dwelling houses) to comprise 20 residential flats including 4 x 2 bedroom and 16 x 1 bedroom flats.,local-authority-eng:RDG,not owned by a public authority,2018-07-31,,permissioned,full planning permission,,BL2040,http://www.reading.gov.uk/media/8107/Brownfield-Register-Maps-BL2001-2043/pdf/Brownfield_Register_maps_2001-2043.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL2040
"108 London Street, Reading",yes,,2018-12-16,,0.04,7,7,"Planning permission 181218. Change of use and conversion from offices (Class B1a) to 7 (4x1 & 3x2-bed) residential apartments (Class C3) with associated parking, refuse storage and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-09-17,,permissioned,full planning permission,,BL2041,http://www.reading.gov.uk/media/8107/Brownfield-Register-Maps-BL2001-2043/pdf/Brownfield_Register_maps_2001-2043.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL2041
"Addington House, 73 London Street, Reading",yes,,2018-12-16,,0.03,8,8,"Planning permission 180758. Conversion of basement and 3 storey office building to 8 (1x studio, 4x1 & 3x2-bed flats) residential units (Class C3) and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-10-12,,permissioned,full planning permission,,BL2042,http://www.reading.gov.uk/media/8107/Brownfield-Register-Maps-BL2001-2043/pdf/Brownfield_Register_maps_2001-2043.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL2042
"Cadogan House, Rose Kiln Lane, Reading",yes,,2018-12-16,,0.23,39,39,Prior approval 181643. Prior approval for change of use of ground & first floors from Class B1(a) (offices) to C3 (dwelling houses) to comprise 39 residential units.,local-authority-eng:RDG,not owned by a public authority,2018-11-09,,permissioned,full planning permission,,BL2043,http://www.reading.gov.uk/media/8107/Brownfield-Register-Maps-BL2001-2043/pdf/Brownfield_Register_maps_2001-2043.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL2043
"131 Wokingham Road, Reading",,,2018-12-16,,0.15,12,8,Proposed allocation ER1k in Submission Draft Local Plan.. Development for residential with ground floor local centre uses.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL3001,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3001
"Hamilton Centre, Bulmershe Road, Reading",,,2018-12-16,,0.35,19,13,Proposed allocation ER1f in Submission Draft Local Plan. Development for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL3002,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3002
"Land adjacent to 40 Redlands Road, Reading",yes,,2018-12-16,,0.43,35,23,Proposed allocation ER1d in Submission Draft Local Plan. Development for residential.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL3005,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3005
"The Woodley Arms PH, Waldeck Street, Reading",yes,,2018-12-16,,0.09,38,26,"Proposed allocation ER1a in Submission Draft Local Plan. Planning permission for student accommodation 171893 granted on appeal 10/10/2018. Development for residential, with potential for student accommodation.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL3006,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3006
"92-96 Southampton Street, Reading",yes,,2018-12-16,,0.04,7,7,"Permission 160571, under construction at 31/03/2018. The erection of a building containing 7 dwellings to the rear of 92-96 Southampton Street, including altered access off Pell Street and landscaping/Listed building consent for works to the boundary wall to number 92 along Pell Street.",local-authority-eng:RDG,not owned by a public authority,2017-08-07,,permissioned,full planning permission,,BL3007,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3007
"Corner of Crown Street and Southampton Street, Reading",yes,,2018-12-16,,0.08,19,13,Proposed allocation CR14j in Submission Draft Local Plan. Development for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL3008,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3008
"13-21 Crown Street and 27 Silver Street, Reading",yes,,2018-12-16,,0.33,80,80,"Permission 170794, now underway. Proposed allocation in Submission Draft Local Plan (CR14k).. Residential development consisting of 80 no. dwellings (Class C3) with associated access and landscaping works. Demolition of existing buildings. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,2017-10-12,,permissioned,full planning permission,,BL3010,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3010
"40 Silver Street, Reading",yes,,2018-12-16,,0.11,14,14,"Permission 150885. Redevelopment of 40 Silver Street, demolition of existing light industrial building and erection of 14 flats (8x2bed & 6x1 bed) including 14 parking spaces and landscaping.",local-authority-eng:RDG,not owned by a public authority,2016-03-21,,permissioned,full planning permission,,BL3011,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3011
"154 Southampton Street, Reading",yes,,2018-12-16,,0.01,7,7,"Permission 160361, under construction at 31/03/2018. Single-storey rear extension and change of use of a large sui generis HMO to five self-contained studio flats and two self-contained one-bedroom apartments.",local-authority-eng:RDG,not owned by a public authority,2016-07-27,,permissioned,full planning permission,,BL3012,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3012
"South of Elgar Road, Reading",,,2018-12-16,,5.38,500,330,"Proposed allocation SR3 in Submission Draft Local Plan. Development of the South of Elgar Road site will be for residential (330-500 dwellings), with potential for supporting community uses. The potential for commercial uses to be part of any future mixed-use development hinges on whether a layout can be created that allows the relationship between residential and commercial to be effectively managed.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL3013,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3013
"35 Christchurch Road, Reading",yes,,2018-12-16,,0.08,10,10,"Permission 151034. Conversion of 12 Bedroom HMO into 10 self-contained units comprising 7 x 1 bed studios, 1 x 2 bed apartment and 2 x 1 bed apartment.",local-authority-eng:RDG,not owned by a public authority,2016-11-01,,permissioned,full planning permission,,BL3014,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3014
"Warwick House, 1 Warwick Road, Reading",yes,,2018-12-16,,0.15,10,10,"Permission 151407.. A single building comprising 10 flats on 2 floors on land adjacent to Warwick House, Warwick Road Reading.",local-authority-eng:RDG,not owned by a public authority,2018-04-17,,permissioned,full planning permission,,BL3015,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3015
"Kennet Island Phase 3, Manor Farm, Reading",yes,,2018-12-16,,5.46,93,93,"Permission 121062 was hybrid, with detailed permission for 404 flats and outline for phase 3c (102 houses and 40 flats). Permission 131633 was reserved matters for phase 3c.. Development for 546 units (444 flats & 102 houses) with infrastructure & open space. 453 dwellings completed at 31/03/2018, remainder shown here. Phases 1 and 2 of wider Kennet Island scheme already complete.",local-authority-eng:RDG,not owned by a public authority,2012-11-07,,permissioned,full planning permission,,BL3016,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3016
"Land North of Manor Farm Road, Reading",,,2018-12-16,,13.69,1020,680,"Proposed allocation SR2 in Submission Draft Local Plan.. Redevelopment of the Manor Farm Road site will primarily be for housing (between 680-1,020 dwellings), an extension to the Whitley District Centre, school provision and open space and public realm improvements, but also include small employment units to replace the Micro Centre, community uses, in addition to a limited amount of employment uses.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,,BL3017,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3017
"Land at the Madejski Stadium, Shooters Way, Reading",,,2018-12-16,,19,616,616,"Application 160199 is a hybrid, with 196 residential units and non-residential elements in detail, and 430 units in outline. Permitted November 2018. Residential development (Blocks 1-6 only) to provide up to 430 residential units, comprising predominantly 1 and 2 bedroom apartments (Use Class C3) along with associated landscaping and car parking. Residential and mixed usedevelopment comprising: 196 residential units, convention centre andice rink, 246 bedroom hotel and up to 102 serviced apartments, deckedcar parking within convention centre, flexible ancillary retail space, multi storey car park, public open space, associated access, landscaping, cycle parking, transport interchange and related infrastructure/engineering works, ancillary facilities etc",local-authority-eng:RDG,not owned by a public authority,,,permissioned,,,BL3018,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3018
"Worton Grange, Imperial Way, Reading",yes,,2018-12-16,,6.17,142,142,"Permission 151944 was hybrid - detailed for commercial development, and outline for residential. Permission 161496 was reserved matters for residential. Residential and commercial under construction at 31/03/2018.. Development for 175 homes,12 commercial units (B1c, B2, B8), car showrooms, retail, 120 bed hotel, pub, coffee shop, restaurant, bank. 33 dwellings completed at 31/03/2018, remainder shown here.",local-authority-eng:RDG,not owned by a public authority,2016-04-14,,permissioned,reserved matters approval,,BL3019,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL3019
"Land at corner of Newark Street and Crown Street, Reading",yes,,2018-12-16,,0.03,9,9,Permission 180417. Residential development comprising 9 flats (Class C3).,local-authority-eng:RDG,not owned by a public authority,2018-07-20,,permissioned,full planning permission,,BL3020,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL3020
"125 Highgrove Street, Reading",yes,,2018-12-16,,0.13,8,8,Permission 171477. Erection of 8 new dwellings (Use Class C3) including landscaping. Demolition of existing buildings within site.,local-authority-eng:RDG,not owned by a public authority,2018-06-12,,permissioned,full planning permission,,BL3021,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL3021
"14 Arkwright Road, Reading",yes,,2018-12-16,,0.33,37,37,Prior approval 180654. Site is within Core Employment Area and therefore application involving loss of employment would be contrary to policy.. Change of use of office building from Class B1(a) (offices) to C3 (dwelling houses) to comprise 37 dwelling units.,local-authority-eng:RDG,not owned by a public authority,2018-06-13,,permissioned,full planning permission,,BL3022,http://www.reading.gov.uk/media/8106/Brownfield-Register-Maps-BL3001-3022/pdf/Brownfield_Register_maps_3001-3022.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL3022
"169-173 Basingstoke Road, Reading",,,2018-12-16,,0.8,80,50,Proposed allocation SR4c in Submission Draft Local Plan. Redevelopment of industrial and warehousing for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL4001,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4001
"Former Government Buildings, Wensley Road, Reading",yes,,2018-12-16,,1.91,38,38,"Permission 151173. Development under construction at 31/03/2018. Residential development consisting of 71 residential dwellings (20 apartments) with associated landscaping, open space, parking and access following the demolition of the existing office buildings. 33 dwellings complete at 31/03/2018, remainder shown here.",local-authority-eng:RDG,not owned by a public authority,2016-04-04,,permissioned,full planning permission,,BL4002,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4002
"Land adjacent to 153 Bath Road, Reading",yes,,2018-12-16,,8,8,8,"Permission 161812 under construction at 31/03/2018. 141363 is alternative permission for 5 dwellings.. Erection of 4 x 2 bed flats, 2 x 1 bed flats and 2 x 2 bed maisonettes, with associated car parking, access and landscaping.",local-authority-eng:RDG,not owned by a public authority,2017-03-30,,permissioned,full planning permission,,BL4004,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4004
"Alice Burrows Home, Dwyer Road, Reading",yes,,2018-12-16,,0.48,27,18,Proposed allocation WR3p in Submission Draft Local Plan.. Development for residential and/or residential care.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL4005,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4005
"Land at Conwy Close, Tilehurst, Reading",yes,,2018-12-16,,1.04,57,57,"Permission 161390 under construction at 31/03/2018. Residential development comprising 57 dwellings, vehicular, cycle and pedestrian access, parking, and hard and soft landscaping and open space at land off Conwy Close.",local-authority-eng:RDG,owned by a public authority,2016-12-15,,permissioned,full planning permission,,BL4006,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4006
"5 Westcote Road, Reading",yes,,2018-12-16,,0.97,7,7,"Permission 160246 under construction. Demolition of existing dwelling and erection of a part one, part two storey building comprising 2 x 1-bed and 6 x 2-bed flats, with associated parking, refuse store, and cycle store.",local-authority-eng:RDG,not owned by a public authority,2018-01-11,,permissioned,full planning permission,,BL4007,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4007
"Amethyst Lane, Reading",,,2018-12-16,,0.57,48,32,Proposed allocation WR3n in Submission Draft Local Plan.. Development for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL4008,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4008
"62-79 Armadale Court, Westcote Road, Reading",yes,,2018-12-16,,0.38,8,8,Permission 131528 now expired.. Erection of 6 x 2 bedroom flats and 2 x 3 bedroom flats above the existing building.,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL4009,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4009
"Former Elvian School Site, Bath Road, Reading",yes,,2018-12-16,,5,83,83,"Permission 151175. 161877 is reserved matters for school. Both school and residential development under construction at 31/03/2018.. Hybrid application - outline for a new 6 form entry secondary school and detailed permission for 118 dwellings, following the demolition of the existing buildings. 35 dwellings completed at 31/03/2018, remainder shown here.",local-authority-eng:RDG,not owned by a public authority,2016-04-04,,permissioned,full planning permission,,BL4011,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4011
"Phase 3, Dee Park Estate, Spey Road, Reading",yes,,2018-12-16,,16.4,108,108,"Outline permission 091606. Phases 1 and 2 already complete. Demolish flats, centre, school, pub. Erect dwellings, community uses, retail, primary school. Demolition of 363 dwellings, and construct 705 dwellings (net gain of 342). Phase 3 involves demolition of 112 homes and construction of 190 homes (78 net gain), of which 30 dwellings demolished at 31/03/2018.",local-authority-eng:RDG,mixed ownership,2009-12-23,,permissioned,outline planning permission,,BL4012,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4012
"103 Dee Road, Reading",,,2018-12-16,,0.85,50,34,"Proposed allocation WR3m in Submission Draft Local Plan. Previously permitted for redevelopment for 42 dwellings (100126), now expired.. Development for residential subject to the fire station being surplus to requirements.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL4013,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4013
"1025-1027 Oxford Road, Tilehurst, Reading",,,2018-12-16,,0.19,12,12,061080 was original outline permission. 070937 is reserved matters permission. Existing dwellings on site have been demolished.. Demolish existing dwellings and erect 2 no. buildings containing 12 no. apartments.,local-authority-eng:RDG,not owned by a public authority,2007-10-11,,permissioned,reserved matters approval,,BL4015,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4015
"Charters Car Sales, Oxford Road, Reading",,,2018-12-16,,0.33,18,12,Proposed allocation WR3r in Submission Draft Local Plan. Development for residential.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL4016,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4016
"993 Oxford Road, Tilehurst, Reading",yes,,2018-12-16,,0.07,6,6,"Permission 152075 underway at 31/03/2018. Permission 141355 is alternative proposal for five self contained flats.. COU from residential home for adults with severe learning difficultie into 6 flats - 1 x 3-bed, 2 x 2-bed and 3 x 1-bed. Proposed first floor rear extension to rear and dormers and rooflight to front.",local-authority-eng:RDG,not owned by a public authority,2016-05-26,,permissioned,full planning permission,,BL4017,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4017
"Norcot Community Centre, Lyndhurst Road, Reading",yes,,2018-12-16,,0.13,20,13,Proposed allocation WR3q in Submission Draft Local Plan. Development for residential and replacement community use.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL4018,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4018
"816 Oxford Road, Reading",,,2018-12-16,,0.23,20,13,Proposed allocation WR3l in Submission Draft Local Plan.. Development for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL4019,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4019
"784-794 Oxford Road, Reading",,,2018-12-16,,0.22,22,14,Proposed allocation WR3k in Submission Draft Local Plan.. Development for residential. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL4020,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4020
"750 & 752 Oxford Road, Tilehurst, Reading",yes,,2018-12-16,,0.07,8,8,"Permission 160938. COU from ground floor betting shop (sui generis) and shop/showroom (A1) with first floor office (B1) changing to 8 no. residential flats (C3). Construction of an additional roof storey, and provision of parking, bin and cycle storage.",local-authority-eng:RDG,not owned by a public authority,2017-02-21,,permissioned,full planning permission,,BL4021,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4021
"St George's Hall, St George's Road, Reading",yes,,2018-12-16,,0.31,12,12,"Permission 152301 under construction at 31/03/2018. Church extension of 88sqm with dedicated parking area, core access road and construction of 12 affordable housing units with associated parking and amenity space",local-authority-eng:RDG,not owned by a public authority,2017-03-23,,permissioned,full planning permission,,BL4022,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL4022
"1a Elm Park Road, Reading",yes,,2018-12-16,,0.02,5,5,"Permission 171226. Part demolition, extensions and alterations to form 5 self-contained flats.",local-authority-eng:RDG,not owned by a public authority,2018-06-12,,permissioned,full planning permission,,BL4023,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL4023
"The Pond House PH, 738 Oxford Road, Reading",yes,,2018-12-16,,0.08,6,6,"Planning permission 171127. Permission 150539 is an alternative development for 3 houses.. Erection of new building containing 3 x 2 bed and 3 x 1 bed flats, with associated private shared amenity space and car parking (amended description).",local-authority-eng:RDG,not owned by a public authority,2018-06-27,,permissioned,full planning permission,,BL4024,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL4024
2-6 Water Road and 158 Dee Road,yes,,2018-12-16,,0.21,7,7,"Outline planning application 161507 resolved to be granted subject to signing S106 agreement.. Demolition of 4 existing dwelling houses 2,4,6 Water Road and 158 Dee Road and erection of 6 no.4 bedroom and 5 no. 3 bedroom dwellings and car parking.",local-authority-eng:RDG,not owned by a public authority,,,pending decision,,,BL4025,http://www.reading.gov.uk/media/8108/Brownfield-Register-Maps-BL4001-4025/pdf/Brownfield_Register_maps_4001-4025.pdf,2018-12-16,brownfield-land/local-authority-eng/RDG/BL4025
"Land at Moulsford Mews, Reading",,,2018-12-16,,0.16,16,10,"Proposed allocation WR3j in Submission Draft Local Plan. Originally permitted as health clinic as part of Battle Hospital development, but this part of the development was not delivered.. Development for residential.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL5001,http://www.reading.gov.uk/media/8110/Brownfield-Register-Maps-BL5001-5011/pdf/Brownfield_Register_maps_5001-5011.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL5001
"Part of Former Battle Hospital, Portman Road, Reading",yes,,2018-12-16,,2.77,184,184,"Proposed allocation WR3i in Submission Draft Local Plan.. Application for 211 dwellings with associated access, cycle path provision, parking, landscaping and open space provision, following demolition of existing buildings (including 28 dwellings).. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,2018-10-29,,permissioned,full planning permission,,BL5002,http://www.reading.gov.uk/media/8110/Brownfield-Register-Maps-BL5001-5011/pdf/Brownfield_Register_maps_5001-5011.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL5002
"Reading University Boat Club, Thames Promenade, Caversham, Reading",yes,,2018-12-16,,0.56,25,16,"Proposed allocation CA1a in Submission Draft Local Plan. Development for residential, subject to relocation of the boat club.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL5003,http://www.reading.gov.uk/media/8110/Brownfield-Register-Maps-BL5001-5011/pdf/Brownfield_Register_maps_5001-5011.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL5003
"St Martin's Precinct, Church Street, Caversham, Reading",,,2018-12-16,,1.71,40,40,"Permission 140997. Erection of new and extended retail floorspace, new restaurant, new leisure floorspace, residential apartments, car park works and associated landscaping, surfacing, public realm and shopfront improvement works.",local-authority-eng:RDG,not owned by a public authority,2015-03-31,,permissioned,full planning permission,,BL5004,http://www.reading.gov.uk/media/8110/Brownfield-Register-Maps-BL5001-5011/pdf/Brownfield_Register_maps_5001-5011.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL5004
"458-478 Oxford Road and 1-3 Chester Street, Reading",,,2018-12-16,,0.1,5,5,Application for a retail unit and nine dwellings (162355) has resolution to grant subject to Section 106 agreement.. Development for residential,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL5006,http://www.reading.gov.uk/media/8110/Brownfield-Register-Maps-BL5001-5011/pdf/Brownfield_Register_maps_5001-5011.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL5006
