name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR001,"Normoss Farm, Normoss Road, Poulton",yes,,2017-12-14,,0.61,,,,local-authority-eng:WYR,not owned by a public authority,2017-04-24,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.997998 53.829946),BR001,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR001
BR002,"South of Kepple Lane, Garstang",yes,,2017-12-14,,2.87,,,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,reserved matters approval,POINT(-2.781751 53.897245),BR002,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR002
BR003,"52-60 Poulton Road, Fleetwood",yes,,2017-12-14,,0.05,,,,local-authority-eng:WYR,not owned by a public authority,2015-04-20,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.01868 53.921435),BR003,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR003
BR004,"Land north and east of Bourne Road, Thornton.",yes,,2017-12-14,,5.16,,,,local-authority-eng:WYR,not owned by a public authority,2012-10-10,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.005927 53.888771),BR004,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR004
BR005,"Royal Oak, 64 Breck Road, Poulton",yes,,2017-12-14,,0.12,,,,local-authority-eng:WYR,not owned by a public authority,2017-06-08,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.988458 53.850689),BR005,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR005
BR006,"Preesall Service Station, Sandy Lane, Preesall",yes,,2017-12-14,,0.12,,,,local-authority-eng:WYR,not owned by a public authority,2016-01-22,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.962063 53.921991),BR006,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR006
BR007,"Brimelows Garage, 54 Hardhorn Road, Poulton",yes,,2017-12-14,,0.14,,,,local-authority-eng:WYR,not owned by a public authority,2016-01-14,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.992506 53.844418),BR007,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR007
BR008,"Fairfield Nurseries, Puddle House Lane, Poulton",yes,,2017-12-14,,1.18,,,,local-authority-eng:WYR,not owned by a public authority,2017-09-27,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.978081 53.830047),BR008,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR008
BR009,"West of Nightingale Way, Catterall",yes,,2017-12-14,,0.6,,,,local-authority-eng:WYR,not owned by a public authority,2014-06-11,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.772782 53.88125),BR009,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR009
BR010,"Lincluden, Wallace Lane, Forton",yes,,2017-12-14,,0.43,,,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.776809 53.960543),BR010,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR010
BR011,"North of Garstang Road, Pilling",yes,,2017-12-14,,1.69,,,,local-authority-eng:WYR,not owned by a public authority,2015-05-01,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.882255 53.921166),BR011,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR011
BR012,"Throstles Nest, Whinney Brow Lane, Forton",yes,,2017-12-14,,0.27,,,,local-authority-eng:WYR,not owned by a public authority,2015-08-11,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.774727 53.955946),BR012,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR012
BR013,"Prospect Farm, Skippool Road, Thornton",yes,,2017-12-14,,0.61,,,,local-authority-eng:WYR,not owned by a public authority,2016-05-25,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.985434 53.857851),BR013,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR013
BR014,"Rear The Steamer, Victoria Street, Fleetwood",yes,,2017-12-14,,0.05,,,,local-authority-eng:WYR,not owned by a public authority,2016-06-25,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.006143 53.924354),BR014,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR014
BR015,"5 Lockwood Avenue, Poulton",yes,,2017-12-14,,0.07,,,,local-authority-eng:WYR,not owned by a public authority,2016-12-16,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.991998 53.849312),BR015,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR015
BR016,"Barneys Bingo Club, Poulton Road, Fleetwood",yes,,2017-12-14,,0.14,,,,local-authority-eng:WYR,not owned by a public authority,2017-01-03,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.021006 53.920651),BR016,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR016
BR017,"Garstang Business & Community Centre, 96 High Street, Garstang",,,2017-12-14,,0.07,,,,local-authority-eng:WYR,owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,full planning permission,POINT(-2.773271 53.902791),BR017,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR017
BR018,"Fleetwood Pier, The Esplanade, Fleetwood",,,2017-12-14,,0.22,,,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,outline planning permission,POINT(-3.012169 53.927979),BR018,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR018
BR019,"Carleton Court, 155-161 Lord Street, Fleetwood",yes,,2017-12-14,,0.07,,,,local-authority-eng:WYR,not owned by a public authority,2017-07-27,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.014364 53.921139),BR019,https://arcg.is/0nuG4n,2017-12-14,/brownfield-land/local-authority-eng/WYR/BR019
BR020,"North of Norcross Lane, Thornton Cleveleys",yes,,2017-12-15,,13.61,338,220,,local-authority-eng:WYR,not owned by a public authority,2015-12-08,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-3.016704 53.862632),BR020,https://arcg.is/0nuG4n,2017-12-15,/brownfield-land/local-authority-eng/WYR/BR020
BR021,"South of Fleetwood Dock, Fleetwood",,,2017-12-15,,10.32,120,120,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,,,POINT(-3.017116 53.912846),BR021,https://arcg.is/0nuG4n,2017-12-15,/brownfield-land/local-authority-eng/WYR/BR021
BR022,"Garstang Country Hotel & Golf Club, Garstang Road, Bowgreave",,,2017-12-15,,0.29,9,9,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,outline planning permission,POINT(-2.768701 53.886849),BR022,https://arcg.is/0nuG4n,2017-12-15,/brownfield-land/local-authority-eng/WYR/BR022
BR023,Island Farm Cartmell Lane Nateby Preston Lancashire PR3 0LU,,,2017-12-15,,0.34,,,,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,outline planning permission,POINT(-2.824504 53.904446),BR023,https://arcg.is/0nuG4n,2017-12-15,/brownfield-land/local-authority-eng/WYR/BR023
BR024,Lakeland View Laidleys Walk Fleetwood Lancashire FY7 7JL,,,2017-12-15,,0.41,,,,local-authority-eng:WYR,owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,pending decision,full planning permission,POINT(-3.03313 53.923873),BR024,https://arcg.is/0nuG4n,2017-12-15,/brownfield-land/local-authority-eng/WYR/BR024
