name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
26CH,"Kings Head Pub, East Grinstead Road, Chailey",yes,,2017-12-21,,0.29,15,15,,local-authority-eng:LEE,not owned by a public authority,2017-05-02,,permissioned,full planning permission,,26CH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/26CH
10HY,"Covers Yard, Cooksbridge Road, Cooksbridge, BN8 4TJ, Hamsey",yes,,2017-12-21,,1.7,25,25,,local-authority-eng:LEE,not owned by a public authority,,,permissioned,,,10HY,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/10HY
05HY,"Former Hamsey Brickworks, South Road, South Common, Chailey Parish",,,2017-12-21,,9.14,49,49,Redevelopment of industrial estate with 8 x B1 (business) units enabling residential development of 37 open market houses and 12 affordable dwellings,local-authority-eng:LEE,not owned by a public authority,,,permissioned,,,05HY,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/05HY
60NH,"Harbourside Inn, Fort Road, Newhaven",yes,,2017-12-21,,0.2,5,5,Site has planning approval (LW/13/0769) for 11 residential units and A1 use. Site is under construction with first phase (6 units) complete,local-authority-eng:LEE,not owned by a public authority,2015-10-01,,permissioned,full planning permission,,60NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/60NH
52NH,"Newhaven fire station, Fort Road, Newhaven",yes,,2017-12-21,,0.12,7,7,Construction of seven x three storey houses with associated garden and parking,local-authority-eng:LEE,not owned by a public authority,2015-06-05,,permissioned,full planning permission,,52NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/52NH
BLR01,"The Bridge Inn, High Street, Newhaven",yes,,2017-12-21,,0.35,6,6,"Conversion of the upper floors to create six self-contained residential flats, internal alterations including new ground floor lobby area and associated works",local-authority-eng:LEE,not owned by a public authority,2015-08-06,,permissioned,full planning permission,,BLR01,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/BLR01
46NH,"Former Parker Pen Site,52 Railway Road, Newhaven",yes,,2017-12-21,,2.8,145,145,"145 dwellings and associated access, car parking, servicing, and open space",local-authority-eng:LEE,not owned by a public authority,2015-11-30,,permissioned,full planning permission,,46NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/46NH
16NH,"Old Shipyard, Robinson Road, Newhaven",yes,,2017-12-21,,0.64,66,66,Demolition of existing boatyard including commercial buildings and construction of new mixed residential development of 66 dwellings including 4 houses and 62 flats,local-authority-eng:LEE,not owned by a public authority,2015-11-30,,permissioned,outline planning permission,,16NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/16NH
BLR02,"Unit 6 Kendal Court, Railway Road, Newhaven",yes,,2017-12-21,,0.01,9,9,Change of Use (including minor external alteration) from office to residential C3,local-authority-eng:LEE,not owned by a public authority,2015-12-05,,permissioned,full planning permission,,BLR02,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/BLR02
02NH,"Seahaven Caravans, Railway Road, Newhaven",yes,,2017-12-21,,0.22,22,22,,local-authority-eng:LEE,not owned by a public authority,,,not permissioned,,,02NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/02NH
39NH,"Robinson Road Depot, Robinson Road, Newhaven",,,2017-12-21,,0.8,80,80,,local-authority-eng:LEE,mixed ownership,,,not permissioned,,,39NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2017-12-21,/brownfield-land/local-authority-eng/LEE/39NH
