name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
SHLAA0035,Rosedale Avenue/Water Street Atherton,,,2018-11-01,,0.801296,37,37,A/18/85712 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.490766 53.52592),SHLAA0035,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0035
SHLAA0056,Land at Coop Street Scholes Wigan,,,2018-11-01,,0.259402,18,18,,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.620543 53.548882),SHLAA0056,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0056
SHLAA0195,Corporation Yard Orrell Road Orrell,,,2018-11-01,,0.305648,17,17,A/15/81816 refers,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.701076 53.538914),SHLAA0195,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0195
SHLAA0253,Shanghai Palace Poolstock Wigan,,,2018-11-01,,0.273252,23,23,A/16/83089 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.63641 53.536244),SHLAA0253,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0253
SHLAA0018,Corner Kitt Green Road and Pembroke Road Wigan,,,2018-11-01,,0.148535,8,8,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.672208 53.548758),SHLAA0018,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0018
SHLAA0287,Former Keepers Inn Woodhouse Lane Wigan,,,2018-11-01,,0.113137,14,14,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.660248 53.556125),SHLAA0287,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0287
SHLAA0322,Land at Frog Lane and Prescott Street Wigan,,,2018-11-01,,0.644896,69,69,,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.641273 53.546952),SHLAA0322,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0322
SHLAA0075,Land adjacent to 234 Orrell Road Orrell,,,2018-11-01,,0.332294,21,21,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.705759 53.540282),SHLAA0075,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0075
SHLAA0309,Site Of 86 To 94 High Street Golborne,,,2018-11-01,,0.127391,18,18,A/14/79339 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.596622 53.47749),SHLAA0309,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0309
SHLAA0012A,Belle Green Industrial Estate and adjacent land Belle Green Lane Ince,,,2018-11-01,,0.739966,22,22,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.601398 53.54599),SHLAA0012A,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0012A
SHLAA0064A,Former Ince St Marys CE Primary School Derby Street Ince,,,2018-11-01,,0.299116,9,9,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.610228 53.528271),SHLAA0064A,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0064A
SHLAA0046,Lancaster Avenue Tyldesley,,,2018-11-01,,0.22925,41,41,A/17/84075 refers,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.466919 53.522908),SHLAA0046,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0046
SHLAA0355,Land Off Liverpool Road Platt Bridge Wigan,,,2018-11-01,,0.388889,18,18,A/15/81702 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.593761 53.525162),SHLAA0355,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0355
SHLAA0356,Remaining land at Springbank Ind Est Liverpool Road Platt Bridge Wigan,,,2018-11-01,,0.649848,20,20,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.593262 53.524376),SHLAA0356,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0356
SHLAA0002,South of Hindley Wigan,,,2018-11-01,,109.017782,2000,2000,A/18/85784 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.567739 53.523895),SHLAA0002,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0002
SHLAA0237,Land Corner of Whitworth Way Wigan,,,2018-11-01,,0.584642,17,17,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.657925 53.554792),SHLAA0237,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0237
SHLAA0200,Bridgewater Business Park West Bridgewater Street Leigh,,,2018-11-01,,9.866947,372,372,A/15/80681 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.516458 53.4921),SHLAA0200,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0200
SHLAA0074,Land at Liverpool Road and Harper Street Hindley,,,2018-11-01,,0.2464,11,11,,local-authority-eng:WGN,Part Public part Not in Public Ownership,,,,,POINT(-2.585495 53.53019),SHLAA0074,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0074
SHLAA0348,Higher Ince Social Club Empress Ind Est Anderton Street Ince,,,2018-11-01,,0.145743,11,11,A/16/81943 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.608092 53.543238),SHLAA0348,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0348
SHLAA0187,Tower Buildings And 58-58a And 60 Wallgate Wigan,,,2018-11-01,,0.10558,20,20,A/16/81981 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.633721 53.544183),SHLAA0187,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0187
SHLAA0131,Eckersley Mill Swan Meadow Road Wigan,,,2018-11-01,,5.695787,310,310,A/08/70960 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.639976 53.540059),SHLAA0131,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0131
SHLAA0135,Land At Bradley Hall Trading Estate Bradley Lane Standish,,,2018-11-01,,5.609735,163,163,A/17/85026 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.652682 53.593518),SHLAA0135,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0135
SHLAA0126,Wigan and Leigh College Pagefield Building Bridgeman Terrace Wigan,,,2018-11-01,,3.364656,395,395,,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.637039 53.554522),SHLAA0126,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0126
SHLAA0078,Former Abraham Guest High School Orrell Road Orrell,,,2018-11-01,,2.019037,61,61,,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.692436 53.537089),SHLAA0078,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0078
SHLAA0128,Land adj to Frog Ln Depot (former fork lift truck company) Frog Ln Wigan,,,2018-11-01,,1.854433,60,60,A/16/83282 refers,local-authority-eng:WGN,owned by a public authority,,,,,POINT(-2.643108 53.547589),SHLAA0128,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0128
SHLAA0031,Land adjacent Holy Family RC Church Astley,,,2018-11-01,,0.663622,15,15,A/16/83156 refers,local-authority-eng:WGN,not owned by a public authority,,,,,POINT(-2.435087 53.5053),SHLAA0031,,2016-04-01,/brownfield-land/local-authority-eng/WGN/SHLAA0031
