site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"7-13 Warwick Street, Daventry",yes,,2017-12-11,,0.06,10,10,Conversion and extension to form 10 apartments,local-authority-eng:DAV,not owned by a public authority,2017-03-16,,permissioned,full planning permission,POINT(-1.168172 52.256209),DA/2016/0800,http://selfservice.daventrydc.gov.uk/swiftlg/apas/run/wphappcriteria.display,2017-12-11,brownfield-land/local-authority-eng/DAV/DA-2016-0800
"Abercorn Hotel, 101 Warwick Street, Daventry",yes,,2017-12-11,,0.17,9,9,Erection of apartments and conversion of hotel to apartments,local-authority-eng:DAV,not owned by a public authority,2016-07-15,,permissioned,full planning permission,POINT(-1.168563 52.255637),DA/2015/1114,http://selfservice.daventrydc.gov.uk/swiftlg/apas/run/wphappcriteria.display,2017-12-11,brownfield-land/local-authority-eng/DAV/DA-2015-1114
"Old Station Yard, Station Road, Brixworth",yes,,2017-12-11,,2.77,9,9,Erection of industrial and houisng units,local-authority-eng:DAV,not owned by a public authority,2013-12-24,,permissioned,full planning permission,POINT(-0.918645 52.334546),DA/2013/0066,http://selfservice.daventrydc.gov.uk/swiftlg/apas/run/wphappcriteria.display,2017-12-11,brownfield-land/local-authority-eng/DAV/DA-2013-0066
"Farol Ltd, Boddington Road, Byfield",yes,,2017-12-11,,0.3,8,8,Residential Development,local-authority-eng:DAV,not owned by a public authority,2017-03-27,,permissioned,outline planning permission,POINT(-1.248187 52.177548),DA/2016/0518,http://selfservice.daventrydc.gov.uk/swiftlg/apas/run/wphappcriteria.display,2017-12-11,brownfield-land/local-authority-eng/DAV/DA-2016-0518
