name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BFR15,"Watsons Bakery, 6 Howard Street North, Great Yarmouth",yes,,2017-12-20,,0.05,6,6,06/15/0634/O. Demolition of part of bakery and erection of starter homes,local-authority-eng:GRY,not owned by a public authority,2015-12-15,,permissioned,outline planning permission,POINT(1.725035 52.608637),BFR15,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2582&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR15
BFR16,"Former Shepherd Engineering Premises, Riverside Road, Gorleston, Great Yarmouth",yes,,2017-12-20,,0.06,5,5,06/15/0736/O. Demolition of workshop and erection of 5 houses,local-authority-eng:GRY,not owned by a public authority,2016-05-09,,permissioned,outline planning permission,POINT(1.728938 52.584174),BFR16,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2583&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR16
BFR17,"1 Woodfarm Lane, Gorleston, Great Yarmouth",yes,,2017-12-20,,0.02,7,7,06/16/0781/F. Demolition of existing building and erection of 7 dwellings,local-authority-eng:GRY,not owned by a public authority,2017-02-02,,permissioned,full planning permission,POINT(1.711515 52.559743),BFR17,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2584&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR17
BFR18,"Horatio House, Southtown Road, Gorleston, Great Yarmouth",yes,,2017-12-20,,0.5,24,24,06/15/0348/O. Demolition of existing buildings and erection of 24 residential units,local-authority-eng:GRY,not owned by a public authority,2016-06-29,,permissioned,outline planning permission,POINT(1.723837 52.598537),BFR18,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2585&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR18
BFR19,"Magdalen House, Magdalen Square, Gorleston, Great Yarmouth",yes,,2017-12-20,,0.81,46,46,06/14/0773/F. Demolition of former care home and erection of 46 residential units,local-authority-eng:GRY,not owned by a public authority,2016-08-08,,permissioned,full planning permission,POINT(1.713682 52.571755),BFR19,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2586&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR19
BFR20,"North of Hertford Way, Gorleston, Great Yarmouth",yes,,2017-12-20,,0.18,6,6,06/16/0387/SU. Demolition of existing offices and erection of 6 residential units,local-authority-eng:GRY,owned by a public authority,2016-08-23,,permissioned,full planning permission,POINT(1.712097 52.57257),BFR20,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2587&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR20
BFR21,"165 King Street, Great Yarmouth",yes,,2017-12-20,,0.03,8,8,06/16/0278/F. Conversion of office space to 8 flats,local-authority-eng:GRY,not owned by a public authority,2016-07-16,,permissioned,full planning permission,POINT(1.727633 52.60618),BFR21,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2588&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR21
BFR22,"26 Southgates Road, Great Yarmouth",yes,,2017-12-20,,0.07,6,6,06/16/0193/F. Change of use of upper floor shop to 6 apartments,local-authority-eng:GRY,not owned by a public authority,2016-08-10,,permissioned,full planning permission,POINT(1.728441 52.596224),BFR22,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2589&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR22
BFR23,"14 Camperdown, Great Yarmouth",yes,,2017-12-20,,0.01,5,5,06/16/0126/F. Change of use from HMO to 5 self-contained flats,local-authority-eng:GRY,not owned by a public authority,2016-12-23,,permissioned,full planning permission,POINT(1.733744 52.600734),BFR23,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2590&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR23
BFR24,"11/12 South Quay, Great Yarmouth",yes,,2017-12-20,,0.03,7,7,06/16/0661/F. Change of use from offices to 7 apartments,local-authority-eng:GRY,not owned by a public authority,2017-03-08,,permissioned,full planning permission,POINT(1.725787 52.604799),BFR24,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2591&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR24
