site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Jethro's Motel, Lewdown, EX20 4DS",yes,,2017-12-22,,1.51,11,11,"2844/15/FUL. Change of use of disused entertainment venue, workshop and stables by conversion to 11 residential units of accommodation",local-authority-eng:WDE,not owned by a public authority,2017-11-14,,permissioned,full planning permission,POINT(-4.182629 50.659297),WD_32_11_13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22,brownfield-land/local-authority-eng/WDE/WD-32-11-13
"H10 Woollen Mill, North Tawton",yes,,2017-12-22,,1.55,62,62,"01990/2011. Residential development of 39 new residential units, and conversion of buildings to create further 23 residential units",local-authority-eng:WDE,not owned by a public authority,2015-04-15,,permissioned,full planning permission,POINT(-3.906781 50.798621),WD_13_12_13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22,brownfield-land/local-authority-eng/WDE/WD-13-12-13
"Folly Gate Garage, Folly Gate, Okehampton, Devon, EX20 3AH",yes,,2017-12-22,,0.21,8,8,00682/2014. Demolition of garage and associated outbuildings. Erection of 8 dwellings and associated works.,local-authority-eng:WDE,not owned by a public authority,2015-04-21,,permissioned,full planning permission,POINT(-4.022415 50.765222),00682/2014,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22,brownfield-land/local-authority-eng/WDE/00682-2014
Hatherleigh Market,yes,,2017-12-22,,4.93,106,106,"00760/2013. Mixed use development, following demolition of existing buildings, including Residential (106 units including 11 affordable)",local-authority-eng:WDE,not owned by a public authority,2014-08-01,,permissioned,outline planning permission,POINT(-4.074911 50.821203),OP13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22,brownfield-land/local-authority-eng/WDE/OP13
