site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"385 Sandbanks Road, Poole, BH14 8HZ",yes,,2017-12-01,,0.15,5,5,Demolish existing detached dwelling and erect an apartment building comprising 5 three bedroom apartments and a basement car park.,local-authority-eng:POL,,2015-10-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230356,permissioned,full planning permission,POINT(-1.93139 50.69976),P/BLR/0024,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230356,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0024
"1 & 2 Bessborough Road, Poole, BH13 7JS",yes,,2017-12-01,,0.2,14,14,Demolition of the existing care home and adjoining dwelling and the erection of a 4-storey block of 14 apartments with basement parking,local-authority-eng:POL,,2016-02-16,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230527,permissioned,full planning permission,POINT(-1.936892 50.702384),P/BLR/0025,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230527,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0025
"1 to 3 Commercial Road, Poole, BH14 0HU",yes,,2017-12-01,,0.19,50,50,"Demolish existing buildings and erect a mixed use development consisting of 50 residential units and retail space, with associated access and parking.",local-authority-eng:POL,,2016-03-08,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230580,permissioned,full planning permission,POINT(-1.943217 50.704047),P/BLR/0026,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230580,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0026
"302-304 Sandbanks Road, Poole, BH14 8HX",yes,,2017-12-01,,0.19,6,6,Demolish existing buildings and erection of 6 detached dwellings and parking (Revised Scheme).,local-authority-eng:POL,,2016-02-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_244935,permissioned,full planning permission,POINT(-1.961461 50.723605),P/BLR/0027,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_244935,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0027
"107-117 Bournemouth Road, Poole, BH14 9HR",yes,,2017-12-01,,0.16,9,9,Demolish existing outbuildings and steel framed car park cover and erect 9 No. houses and new parking area.,local-authority-eng:POL,,2016-01-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245116,permissioned,full planning permission,POINT(-1.912598 50.71849),P/BLR/0028,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245116,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0028
"Merck House, 24-32 Seldown Road, Poole, BH15 1TD",yes,,2017-12-01,,0.36,81,81,Prior Approval for Change of Use of B1 Office to C3 Residential (81 Units).,local-authority-eng:POL,,2016-01-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245222,permissioned,full planning permission,POINT(-1.945258 50.707348),P/BLR/0029,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245222,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0029
"1 High Street, Poole, BH15 1AB",yes,,2017-12-01,,0.01,9,9,Demolition of the existing building and the erection of a part 2-storey and a part 5-storey building comprising a commercial unit on the ground floor and 9 residential units above.,local-authority-eng:POL,,2017-03-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245458,permissioned,full planning permission,POINT(-1.937835 50.725071),P/BLR/0030,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245458,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0030
"66, 68 & 68a Lilliput Road, Poole, BH14 8LA",yes,,2017-12-01,,0.36,20,20,"Demolition of the existing properties and the erection of two separate apartment buildings containing 20 flats in total with associated access, cycle and bin stores. (Revised Application).",local-authority-eng:POL,,2016-04-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245479,permissioned,full planning permission,POINT(-1.976414 50.718716),P/BLR/0031,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245479,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0031
"Quay West Marina, 23 West Quay Road, Poole, BH15 1HX",yes,,2017-12-01,,0.83,291,291,"Demolition of existing buildings and redevelopment of land at West Quay Marina for a mixed-use development comprising 291 residential apartments, 733 sq.m commercial/retail floorspace (Unit 1 and 3 either A1 to A3; B1a or D2 (Gym) uses and Unit 2 either A1 to A3; B1a and D2 (Gym) uses), 221 car parking spaces, quayside walkway and associated landscaping and infrastructure. (This application includes an Environmental Impact Assessment).",local-authority-eng:POL,,2017-03-08,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245508,permissioned,full planning permission,POINT(-1.9881 50.712345),P/BLR/0032,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245508,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0032
"21 Springfield Road, Poole, BH14 0LG",yes,,2017-12-01,,0.89,5,5,"Demolition of existing dwelling and associated outbuildings, erection of five apartments together with associated outbuilding, landscaping, alterations to boundary treatment and alterations to existing vehicle / pedestrian access.",local-authority-eng:POL,,2016-10-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245534,permissioned,full planning permission,POINT(-1.935467 50.707835),P/BLR/0033,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245534,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0033
