site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Tower and Ashbourne House,,,2017-12-01,,1.12,75,75,cfs81. Residential development,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.600187 51.508277),br1,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br1.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br1
"64, Mill Street, Slough, SL2 5DH",,,2018-12-13,,0.08,27,27,P/00619/007. Demolition of existing building (Gym) and construction of an apartment building. 5 Storeys high with 27 flats. (19 one bedroom 6 one bedroom duplex and 2 two bedroom duplex).,local-authority-eng:SLG,,2018-02-27,,permissioned,full planning permission,POINT(-0.590479 51.513107),br58,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br58.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br58
"22-26 Windsor Road, Slough, SL1 2EJ",,,2018-12-13,,0.05,14,14,cfs70. Circa 14 private flats with commercial fronting Windsor Road.,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.59628 51.508699),br69,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br69.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br69
"202-208 High Street, Slough, SL1 1JS",,,2017-12-01,,0.26,50,50,cfs65. Ground floor retail with 4 to 6 storey residential blocks above comprising circa 50 units.,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.59027 51.507599),br31,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br31.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br31
"Greenwatt Way, Slough, Berkshire, SL1 3SJ",,,2017-12-01,,0.52,60,60,P/00322/023. Outline application for 60 extra care flats in a 4 storey building & full planning permission for a medical hub in a 3 storey building. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,,2017-11-23,,permissioned,reserved matters approval,POINT(-0.607499 51.505013),br26,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br26.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br26
"Maria Cowland Hall, Bower Way, SL1 5HX",,,2018-12-13,,0.17,14,14,cfs53. Circa 14 private flats.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.642355 51.517406),br47,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br47.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br47
"Forward Building, 44-46, Windsor Road, Slough, SL1 2EJ",,,2018-12-13,,0.07,33,33,F/00669/014. Prior approval for a change of use from office to residentail (29no. studio units & 4no. 1 bedroom units).,local-authority-eng:SLG,,,,pending decision,,POINT(-0.596768 51.508266),br52,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br52.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br52
"19-25, Lansdowne Avenue, Slough, Berkshire, SL1 3SG",,,2018-12-13,,0.18,24,24,"P/01158/023. Demolition of existing building and erection of two buildings containing 24 no. residential dwellings together with associated access, car parking, landscaping and amenity space",local-authority-eng:SLG,,2018-02-19,,permissioned,full planning permission,POINT(-0.599785 51.511955),br65,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br65.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br65
"288-290, High Street, Slough, SL1 1NB",,,2018-12-13,,0.03,24,24,"P/01347/006, P/01347/007. Redevelopment of site to provide 12no. flats. A2 and A3 commercial units to be remodelled. || Improvement to existing building; enlargement to existing B1a unit and construction of 4 additional storeys to existing building to provide with 12 flats (8 x 1 bed and 4 x 2 bed flats)",local-authority-eng:SLG,,2017-10-04,,permissioned,full planning permission,POINT(-0.585972 51.507174),br66,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br66.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br66
"Rear of Atria House, 219, Bath Road, Slough, Slough, Slough, SL1 4AA",,,2017-12-01,,0.85,30,30,PreApp/00800. New build residential - 54 units. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.624447 51.515012),br34,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br34.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br34
"Akzo Nobel, Wexham Road, SL2 5DS",,,2017-12-01,,12.77,750,750,cfs27. Up to 750 homes and employment uses. The scale of residential development will be dependent on the future of the former Uxbridge Gas Works site.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJY-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKP-e-e.pdf,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.579346 51.512442),br33,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br33.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br33
"Langley Business Centre , Station Road , SL3 8DS",,,2017-12-01,,6.84,300,300,"cfs13. 2.9 ha of the site is already allocated and can accommodate 290 dwellings and 4,000sqm of retail floorspace. The remaining 3.9 ha can accommodate 150 - 200 dwellings. Please see main document for more info.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf",local-authority-eng:SLG,mixed ownership,,,not permissioned,,POINT(-0.540919 51.506605),br32,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br32.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br32
"Langley Police Station and adjoining garage site, High St, SL3 8NF",,,2018-12-13,,0.24,30,30,cfs45. Likely to be a flatted scheme of similar height to existing building c30 units,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.546918 51.495996),br43,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br43.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br43
"15-23, Church Street, Slough, Berkshire, SL1 2NL",,,2018-12-13,,0.08,41,41,"P/01571/012. Demolition of existing building at 15-23 Church Street. Construction of a detached six storey building comprising retail, parking, and bin store at ground floor, and 41 residential flats to the upper floors (13no. 2 bed; 13no. 1 bed; 15no. studios).",local-authority-eng:SLG,,,,pending decision,,POINT(-0.59334 51.507541),br57,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br57.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br57
"72-74, Stoke Road, Slough, SL1 5AP",,,2018-12-13,,0.09,24,24,P/00943/008. Demolition of existing buildings and construction of Part 4/Part 5 storey building comprising 287sqm ground floor retail space and 24 no flats (18 no x 1bed and 6 no x 2 bed flats) together with parking provision for 17 no cars and 24 no cyles with access from an extended rear service road.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,,,,pending decision,,POINT(-0.591337 51.515088),br64,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br64.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br64
"7, Windsor Road, Slough, SL1 2DX",,,2018-12-13,,0.04,19,19,F/06466/009. Prior approval notification for change of use from offices (B1) to 19no residential flats (C3). http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,,2017-03-03,,permissioned,full planning permission,POINT(-0.595622 51.508443),br73,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br73.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br73
"Haymill Community Centre, Burnham Lane",,,2017-12-01,,1.33,40,40,cfs42. Houses,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.64527 51.525586),br17,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br17.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br17
Upton Hospital,,,2017-12-01,,2.95,75,75,SSA15. Redevelopment for Health and residential use.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.5933 51.505706),br30,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br30.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br30
"174 - 178 High Street, Slough, SL1 1JP",,,2018-12-13,,0.16,30,30,cfs66. Ground floor retail with 4 to 5 storey residential blocks above comprising circa 30 units.,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.591822 51.508168),br48,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br48.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br48
"6-8, The Grove, Slough, SL1 1QP",,,2018-12-13,,0.11,22,22,F/00526/008. Prior approval for the change of use from B1 offices to C3 residential (15no. residential units),local-authority-eng:SLG,,2018-04-03,,permissioned,full planning permission,POINT(-0.5882 51.506825),br50,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br50.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br50
"277 & 279, High Street, Slough, SL1 1BN",,,2018-12-13,,0.08,20,20,PreApp/00677. Construction of 68 residential units.,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.587453 51.507881),br68,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br68.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br68
"227, Bath Road, Slough, SL1 5PP",,,2017-12-01,,0.48,58,58,F/00730/081. Prior approval for change of use from class B1 (A) offices to class C3 residential for 58 flats (1 Bed).. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKJ-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLL-e-e.pdf,local-authority-eng:SLG,,2017-05-11,,permissioned,full planning permission,POINT(-0.628714 51.517098),br8,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br8.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br8
"47-58, Mill Street, Slough, Berkshire, SL2 5AD",,,2017-12-01,,0.72,149,149,"PreApp/00757. Demolition of existing buildings and erection of part two storey, part four, five and six storey blocks with basement level to provide up to a total of 149 x Class C3 flats and houses associated access, parking and amenity space. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.589468 51.514011),br23,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br23.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br23
"Horlicks, Stoke Poges Lane",,,2017-12-01,,4.93,600,600,"ns1. Residential development plus community uses, open space, and employment use. Including conversion of historic building and new build behind.",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.598095 51.514485),br13,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br13.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br13
"National Grid, Uxbridge Road, SL2 5NA",,,2017-12-01,,3.89,300,300,cfs2. Redevelopment for medium density residential purposes to provide predominantly family market housing with suitable levels of amenity and play provision.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKP-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJY-e-e.pdf,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.577006 51.51164),br18,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br18.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br18
"Brunel Way, Slough, Berkshire.",,,2017-12-01,,0.35,343,343,"P/04888/019. Mixed use regeneration scheme comprising new area of public realm/pedestrian link, private rented sector (PRS), resident accommodation, a hotel with conferencing and business facilities, a retail unit (use class A1-A3) and associated parking. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",local-authority-eng:SLG,,,,pending decision,,POINT(-0.593793 51.511566),br12,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br12.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br12
Merrymakers (and garage court/houses); Meadow Road,,,2017-12-01,,0.51,22,22,cfs40. Flats above health centre plus a hall.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.557271 51.501556),br14,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br14.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br14
"Rotunda, Northampton Avenue",,,2017-12-01,,0.4,59,59,cfs55. Flats above health centre,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.612845 51.518765),br28,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br28.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br28
"Car Park, Alpha Street North, Slough, SL1 1RA",,,2018-12-13,,0.06,14,14,"S/00539/002. Construction of a four storey block of flats to accommodate 14no. 1 and 2 bedroomed flats, 6no. car parking spaces, 15no. bicycle spaces and a bin store.",local-authority-eng:SLG,owned by a public authority,,,pending decision,,POINT(-0.58935 51.507236),br61,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br61.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br61
"9-10, Chapel Street, Slough, SL1 1PF",,,2018-12-13,,0.03,16,16,"P/01913/009. APPLICATION FOR A NEW PLANNING PERMISSION TO REPLACE EXTANT OUTLINE PLANNING PERMISSION REFERENCE P/01913/006 DATED 24TH NOVEMBER 2010 FOR THE ERECTION OF FOUR STOREY BUILDING PLUS BASEMENT TO PROVIDE A MIXED USE DEVELOPMENT COMPRISING; a) GYMNASIUM, HAIR SALON / BEAUTICIANS AND SAUNA / AEROBICS ROOM AT BASEMENT LEVEL b) 131 SQ METRES OF CLASS A2 OFFICES AT GROUND FLOOR LEVEL c) 8 NO. X ONE BEDROOM FLATS AND 8 NO. X BEDSIT FLATS ON THREE LEVELS AT FIRST SECOND AND THIRD FLOORS TOGETHER WITH ON SITE CYCLE AND REFUSE STORAGE (OUTLINE APPLICATION WITH APPEARANCE AND LANDSCAPING RESERVED FOR SUBSEQUENT APPROVAL) IN ORDER TO EXTEND THE TIME LIMIT FOR IMPLEMENTATION.",local-authority-eng:SLG,,2013-12-16,,permissioned,full planning permission,POINT(-0.592219 51.508034),br62,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br62.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br62
"Lady Haig R B L (slough) Club Ltd, 70, Stoke Road, Slough, SL2 5AP",,,2018-12-13,,0.21,39,39,"P/00106/012. Demolition of existing building and redevelopment of site to provide 39no. flats in a part 4 / part 5 / part 6 storey building with parking and extension to service road and including a change of use from class D2 (assembly and leisure), sui generis class A2 (financial and professional services) and limited class C3 residential to all class C3 residential.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf",local-authority-eng:SLG,,2017-05-30,,permissioned,full planning permission,POINT(-0.591397 51.514871),br63,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br63.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br63
"CIPPENHAM COURT, CIPPENHAM LANE, SLOUGH, BERKS, SL1 5AU",,,2018-12-13,,0.11,11,11,"P/04442/045. Conversion of existing offices to 9 no. residential units (7x1bed, x 2x2bed), including alterations to building and changes to landscaping.",local-authority-eng:SLG,,2016-09-29,,permissioned,full planning permission,POINT(-0.627985 51.513068),br76,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br76.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br76
"Post Office Sorting Office, Wellington Street",,,2017-12-01,,1.25,100,100,SSA16. Residential or mixed use: business and residential.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.58515 51.508351),br3,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br3.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br3
"Former Library, William Street",,,2017-12-01,,0.34,64,64,SSA13; Planning permission expired; Allocated site. Flats plus a hotel.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.595745 51.510078),br4,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br4.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br4
"Site of the School of Nursing, Wexham Park Hospital, Wexham street, SL2 4HL",,,2017-12-01,,0.63,30,30,cfs30. 2-3 story town houses up to 30 dwellings or 3 - 4 storey apartments up to 128 apartments. Development could take the form of town houses or an apartment block to reflect the existing development off Church Lane. Please see main document for more info.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.577487 51.530747),br25,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br25.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br25
"Alexandra Plaza, 33, Chalvey Road West, Slough, SL1 2NJ",,,2017-12-01,,0.27,32,32,P/08040/020. Addition of third story and change of use of the first and second floors to provide a total of 32 residential flats (23no. 1 bed; 4no. 2 bed; 5no. 3 bed). Green roofs partly to be used as amenity space with privacy screening above second and the proposed third floor. Demolition of 4 Alexandra Road to facilitate realigned vehicular access. Extension to the southeast end of the building to accommodate new pedestrian access and stairwell to all levels. (Revised application following withdrawal of P/08040/018),local-authority-eng:SLG,,,,pending decision,,POINT(-0.606163 51.506235),br10,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br10.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br10
"WESTMINSTER HOUSE, 31-37, WINDSOR ROAD, SLOUGH, BERKS., SL1 2EL",,,2018-12-13,,0.06,17,17,P/02278/018. Construction of a 5 storey building to provide 17 no. flats on land to the rear of 31-37 Windsor Road together with 6 no. car parking spaces.,local-authority-eng:SLG,,2016-09-29,,permissioned,full planning permission,POINT(-0.595564 51.507192),br74,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br74.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br74
"Land R/O, 7, Windsor Road, Slough, SL1 1JL",,,2018-12-13,,0.03,24,24,P/02586/001. Construction of a 9 storey building with basement to accommodate 24no. flats (2 bedrooms) with associated bin and cycle storage and 3 no. parking spaces to be retained and annex office (B1A) on ground floor at rear and associated works.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,,2017-11-10,,permissioned,full planning permission,POINT(-0.595339 51.508355),br75,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br75.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br75
"12-20, Windsor Road, Slough, SL1 2EJ",,,2018-12-13,,0.08,21,21,"P/16995/000. Demolition of existing buildings (including the locally listed building at 18-20 Windsor Road). Construction of a part 3 storey, part 4 storey, part 5 storey detached building to accommodate 3 no. retail units at ground floor fronting the Windsor Road; 2no. 1 bed flats to the rear of the ground floor; and 20no. residential flats to the upper floors flats to the upper floors. The building in total would comprise 8no. 2 bed flats; 14no. 1 bed flats; 3no. retail units (total retail 206.1 square metres).",local-authority-eng:SLG,,,,pending decision,,POINT(-0.595997 51.508862),br40,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br40.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br40
"25-31 Hillside, Slough, SL1 2RW",,,2018-12-13,,0.09,12,12,"PreApp/00945. Redevelopment of site to provide a mixed typology scheme to include 4 no 3. bedroomed houses, 6 no. 1 bedroomed apartments and 4 no. 2 bedroomed apartments.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.602437 51.508714),br38,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br38.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br38
"The Willow Tree, 62, Station Road, Langley, Slough, SL3 8BT",,,2018-12-13,,0.21,51,51,"PreApp/00970. Redevelopment of site for part three, part four and part six storey building to accommodate 51 residential units.",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.543176 51.507534),br39,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br39.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br39
"Former Rochford Hostel, Site between Uxbridge Road & Rochford Gardens, Slough, SL2 5NU",,,2018-12-13,,0.25,20,20,S/00021/002. Construction of 20 homes for people with learning difficulties in 2 buildings - one 2 storey & one 2/3 storey plus associated parking.,local-authority-eng:SLG,owned by a public authority,2017-06-08,,permissioned,full planning permission,POINT(-0.572985 51.51347),br46,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br46.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br46
"18-24, Stoke Road, Slough, Berkshire, SL2 5AG",,,2018-12-13,,0.22,40,40,F/06271/012. Proposed redevelopment for residential purposes,local-authority-eng:SLG,,2018-01-18,,permissioned,full planning permission,POINT(-0.592955 51.513473),br59,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br59.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br59
"Upton Lodge, Yew Tree Road, Slough, Berkshire, SL1 2AQ",,,2018-12-13,,0.18,90,90,PreApp/00739. Construction of 90 residential units,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.584663 51.506627),br60,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br60.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br60
"68-76, Alpha Street South, Slough, SL1 1QX",,,2018-12-13,,0.07,6,6,P/02161/021. Demolition of existing building. Construction of a detached two storey block of 6 residential flats (6no. 1 bed) with associated parking and landscaping.,local-authority-eng:SLG,,2017-07-17,,permissioned,full planning permission,POINT(-0.589387 51.504965),br71,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br71.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br71
