name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
101020,"Former Methodist Chapel, Almley, Woonton, Herefordshire, HR3 6PY",,,2020-01-07,,0.08,,,Proposed conversion of a redundant chapel into a dwelling house.,local-authority-eng:HEF,,2010-06-25,,permissioned,full planning permission,POINT(-2.975626 52.167023),101020,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=101020,,/brownfield-land/local-authority-eng/HEF/101020
162384,"Uphampton Farm, Belgate Lane, Uphampton Shobdon, Leominster, Herefordshire, HR6 9PA",,,2020-01-07,,0,,,"Proposed erection of an agricultural workers dwelling for the poultry~site at Uphampton Farm. (For DOC 3, 6, 8, 9 & 10 see 171072).",local-authority-eng:HEF,,2016-10-26,,permissioned,full planning permission,POINT(-2.876817 52.269537),162384,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162384,,/brownfield-land/local-authority-eng/HEF/162384
161067,"Land at Bush House, Bush Bank, Herefordshire, HR4 8PQ",,,2020-01-07,,0,,,One proposed dwelling with garage and other associated works.,local-authority-eng:HEF,,2016-05-24,,permissioned,full planning permission,POINT(-2.800951 52.15737),161067,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161067,,/brownfield-land/local-authority-eng/HEF/161067
151090,"Land at The Walled Garden, Bodenham Manor, Bodenham, Hereford, Herefordshire, HR1 3JS",,,2020-01-07,,0,,,Proposed demolition of former school building and erection of two~detached dwellings with associated detached garages.,local-authority-eng:HEF,,2015-06-08,,permissioned,full planning permission,POINT(-2.691581 52.158296),151090,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151090,,/brownfield-land/local-authority-eng/HEF/151090
162438,"Land at Wynmoor, Bodenham, Hereford, Herefordshire",,,2020-01-07,,0,,,Proposed reserved matters following outline approval 152415 (Proposed~site for 2 dwellings).,local-authority-eng:HEF,,2016-10-17,,permissioned,reserved matters approval,POINT(-2.667887 52.153532),162438,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162438,,/brownfield-land/local-authority-eng/HEF/162438
162506,"Bodenham Manor, Bodenham, Hereford, Herefordshire",,,2020-01-07,,0.34,,,Demolition of former school buildings and erection of three detached~dwellings. (For DOC 3 4 6 7 see 173019),local-authority-eng:HEF,,2016-11-04,,permissioned,full planning permission,POINT(-2.691581 52.158296),162506,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162506,,/brownfield-land/local-authority-eng/HEF/162506
162618,"The Forge, Bodenham, Herefordshire",,,2020-01-07,,0.44,,,Proposed conversion of redundant stables to form holiday accommodation,local-authority-eng:HEF,,2017-02-22,,permissioned,full planning permission,POINT(-2.682065 52.1564),162618,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162618,,/brownfield-land/local-authority-eng/HEF/162618
164128,"The Annexe, The Croft, Swinmore, Munsley, Herefordshire",,,2020-01-07,,0.01,,,Change of use of property to a one bedroom Bed & Breakfast/self~catering accommodation.,local-authority-eng:HEF,,2017-03-01,,permissioned,full planning permission,POINT(-2.472509 52.073256),164128,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164128,,/brownfield-land/local-authority-eng/HEF/164128
152897,"Land at Ash Ingen Place, Bridstow, Ross-on-Wye, Herefordshire",,,2020-01-07,,0,,,Proposed conversion of redundant garage and store to dwelling.,local-authority-eng:HEF,,2016-01-15,,permissioned,full planning permission,POINT(-2.611464 51.93219),152897,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=152897,,/brownfield-land/local-authority-eng/HEF/152897
153594,"Orles Barn Hotel, Old Nursery Close, Ross-on-Wye, Herefordshire, HR9 6AE",,,2020-01-07,,0.23,,,"Proposed erection of 4 no. new 4 bedroom dwellings, turning and~manoeuvring.",local-authority-eng:HEF,,2016-03-07,,permissioned,outline planning permission,POINT(-2.599512 51.914962),153594,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=153594,,/brownfield-land/local-authority-eng/HEF/153594
