name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR1,"Deans Yard, South Road, Baldock",yes,,2018-12-31,,0.32,20,20,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.179567 51.986317),BR1,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR1
BR2,"Land at Icknield Way, Baldock",yes,,2018-12-31,,0.52,26,26,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.191748 51.991793),BR2,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR2
BR5,"Former B&Q, at junction of Nightingale and Walsworth Road, Hitchin",yes,,2018-12-31,,0.68,60,60,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.266051 51.953582),BR5,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR5
BR8,"Chas Lowe, London Road, Knebworth",yes,,2018-12-31,,0.41,14,14,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.18421 51.866043),BR8,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR8
BR9,"Pixmore Centre, Pixmore Avenue, Letchworth",yes,,2018-12-31,,0.39,31,31,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.218193 51.981591),BR9,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR9
BR10,"Freeman House, Radburn Way, Letchworth",yes,,2018-12-31,,0.31,8,8,Outline application (all matters reserved except access) for a residential development comprising of 8 dwellings including new access from Radburn Way following demolition of existing elderly persons' home,local-authority-eng:NHE,owned by a public authority,2016-08-25,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYUZLKID974&activeTab=summary,permissioned,outline planning permission,POINT(-0.213363 51.974225),BR10,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR10
BR11,"Foundation House, Icknield Way, Letchworth",yes,,2018-12-31,,0.78,47,47,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.2177 51.985465),BR11,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR11
BR12,"Glebe Road industrial estate, Letchworth",yes,,2018-12-31,,0.26,9,9,"Erection of 9 x 3 bedroom dwellings following demolition of existing industrial buildings, with all associated landscaping and ancillary works, including creation of new highway and pedestrian access.",local-authority-eng:NHE,not owned by a public authority,,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJMN5ZLKKGW00,pending decision,,POINT(-0.220563 51.985351),BR12,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR12
BR13,"Hamonte, Letchworth",yes,,2018-12-31,,1.16,30,30,"3/4 storey building to provide 71 x 2-bedroom assisted living apartments together with communal facility and amenity area, provision of refuse & cycle store and 76 parking spaces for residents, staff and visitors and all associated works following demolition of existing 39 unit sheltered apartment scheme.",local-authority-eng:NHE,not owned by a public authority,2017-05-26,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV2LKID807&activeTab=summary,permissioned,full planning permission,POINT(-0.209501 51.971207),BR13,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR13
BR14,"Nursery, Icknield Way, Letchwoth",yes,,2018-12-31,,0.43,8,8,,local-authority-eng:NHE,not owned by a public authority,,,Not permissioned,,POINT(-0.233765 51.980235),BR14,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,2017-12-31,/brownfield-land/local-authority-eng/NHE/BR14
